logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01010.1	0.25325876325199	2.65782739258447	0.615444512080663	0.540900808167845	0.651872715908087	0.411505437583294
AT1G01020.1	0.134042453066794	3.48561218595128	0.385804009481674	0.701189484336857	0.775103730121459	0.347436651181722
AT1G01030.1	-2.19037588355658	1.47938452732669	-4.25479650517804	8.57909062491048e-05	0.000347881504066558	0.514801561224119
AT1G01040.2.Hnull	0.438847291103042	5.88764464585198	1.44007243468821	0.155740847843902	0.251056182061105	0.304739734288475
AT1G01046.1	1.67890626115597	-0.344783908123753	2.64888548033537	0.0106234581928028	0.0262541275853179	0.633816098740294
AT1G01050.1	0.291100062986247	6.46874134509187	0.943167761141316	0.349884061525318	0.469101459588469	0.30864081129532
AT1G01060.1	0.601356352871933	6.43438341905256	1.72926843959854	0.0895948976505165	0.161641171345533	0.347751881143186
AT1G01070.1	0.568173728136196	3.19705243871403	1.6311214715816	0.108806484281406	0.189058519754743	0.348333179370922
AT1G01080.2	0.081729839112521	5.68555195152794	0.271083263468032	0.787382309274647	0.83839833957346	0.30149348973792
AT1G01090.1	-0.107221861049635	7.30029330248573	-0.32066792735486	0.749725767401055	0.812176327970614	0.334370393491147
AT1G01100.1	-2.36677639298113	7.15227891584762	-7.02506388071326	4.15414189892393e-09	3.84409035693027e-08	0.336904608010601
AT1G01110.2	-2.23166861565518	2.57605869155645	-4.99428163927553	6.80385191609993e-06	3.44869628598263e-05	0.446844767044196
AT1G01120.1	0.266282653918381	6.12921322843961	0.838932465409607	0.405283426080847	0.523609442953953	0.3174065433126
AT1G01130.1	-2.41401217570655	0.750416693823259	-4.60717336052728	2.61006425200486e-05	0.000117958065066413	0.523968165901678
AT1G01140.3.Hnull	0.0304885611728256	6.66904047033502	0.0938641138388214	0.925571822695469	0.944653692428318	0.324815948565594
AT1G01150.1	-4.85558373470847	-1.28446051480579	-6.75101872918338	1.14561292433852e-08	9.852109226534e-08	0.719237189154682
AT1G01160.2	-0.216732015881299	5.05438397824084	-0.713304497698167	0.478793353113246	0.593036061696559	0.303842211258577
AT1G01170.1	0.227723105420651	5.41899605524742	0.759469203395596	0.450944116850304	0.566129941043305	0.299845081805159
AT1G01180.1	3.31236980841571	2.41701653588624	7.41185739556864	9.92743904775875e-10	1.03254210140386e-08	0.446901448805004
AT1G01183.1	-0.913270277695888	-5.61072434287207	-0.817501968974022	0.417309545850256	0.533659507768891	1.11714749609968
AT1G01190.1	-1.29605848608438	-2.41780039540957	-1.56971722470956	0.122445434000939	0.207733171512855	0.8256636709355
AT1G01200.1	-1.35295339151653	0.470766704017881	-2.57222037750089	0.0129499507127024	0.0312323652065692	0.525986576947591
AT1G01210.1	-0.423162269959144	3.24581513812592	-1.16750401335325	0.248243906527497	0.363720678775386	0.36245037714582
AT1G01220.1	0.522650494100477	4.93566855052536	1.71116050679033	0.0929116242735014	0.1664333352856	0.305436276741115
AT1G01225.1	-1.86045479692867	1.66871430144246	-3.99870456456551	0.000198843510828043	0.000748970987149047	0.465264379222981
AT1G01230.1	0.471024718649561	4.73564010814888	1.53979452788904	0.129573070138686	0.216728595110194	0.305901021284513
AT1G01240.1	1.35542412744864	4.8694745191814	4.3965209231684	5.33912328351523e-05	0.000226464175604143	0.308294706458906
AT1G01250.1	-1.29028997559999	3.74775955329878	-3.81721597216145	0.000355754555013633	0.00126420325066354	0.338018593920264
AT1G01260.1	0.262941961508346	4.91593663806154	0.86257472879528	0.392266136255685	0.513420083047659	0.304833833789202
AT1G01280.1	-9.19584125296945	0.975716810554336	-13.921697770399	2.5285500218186e-19	3.22045325506169e-17	0.660540216044777
AT1G01290.1	0.294610376679139	4.00684437858164	0.903196972318331	0.370517105027167	0.490624568734786	0.326186187186756
AT1G01300.1	-1.94727961674392	6.30192059830698	-6.09429036882871	1.29054703102696e-07	9.11548470112813e-07	0.319525243940449
