logFC	logCPM	pvalue	padj	dispersion
AT1G01110.2	-2.50126395029489	3.12644602955622	0.00366038230941876	0.0397796157834469	0.302753315458673
AT1G01300.1	-2.19921536247942	6.69634283854634	0.000944498986305379	0.013250849969621	0.189999447925329
AT1G01340.2	2.52862966428215	2.87292185011763	0.00291210141778029	0.0330950067182595	0.293561938259014
AT1G01370.1	-5.32448083563995	2.69211405406951	1.56693739166487e-06	5.04308834736296e-05	0.374223980256724
AT1G01400.1	-4.63658363757798	-0.267145405319482	0.00142845939944033	0.0185574315553782	0.6023101096831
AT1G01460.1	-7.24248704500915	1.81646875188447	2.27167113701568e-07	8.95103332873807e-06	0.452013005264448
AT1G01470.1	3.1802939081062	5.69475041893008	1.49413257280026e-06	4.81438839053468e-05	0.172989420477077
AT1G01920.1	-1.96946458861789	4.09503040207993	0.00330406359671887	0.0366731115189939	0.194158493577843
AT1G01980.1	-6.57683949489351	3.18211008144116	4.79807728836239e-09	2.76863112484543e-07	0.336288433409263
AT1G02040.1	-9.24251337590766	2.41996089522368	1.76559382756932e-10	1.32333176500046e-08	0.3746412900892
AT1G02050.1	-5.28003344563156	6.37607462141771	5.15192510292942e-12	5.12997827397109e-10	0.190091111508123
AT1G02065.1	-7.40378525774963	3.62560526519842	7.68781871989876e-12	7.51934099050524e-10	0.285789115238959
AT1G02180.1	-2.47262885371912	3.0498958117006	0.00282014723087367	0.03226267147323	0.28100534688621
AT1G02190.1	-8.69286441887069	6.31584084586226	1.30374911354285e-18	3.42476267140371e-16	0.227982923911019
AT1G02360.1	4.64073436485837	-0.104494266868095	0.00141353139239589	0.0184340533640962	0.588490380588527
AT1G02520.1	-5.60510177164648	3.55262338869529	1.66982084626479e-10	1.26248018651269e-08	0.231455849998065
AT1G02640.1	-3.20796050143961	4.79111316429836	5.65423601549619e-05	0.00120895455642958	0.248334279529035
AT1G02670.1	-3.7965272969737	1.9470811531684	0.000311033421045401	0.00517114154266079	0.388362054986635
AT1G02720.1	-2.29399073316901	3.80596669885861	0.00166801304288771	0.0211075689605132	0.223761697664617
AT1G02730.1	-5.17242390966754	5.93036369767642	2.08615586056163e-10	1.54678362758094e-08	0.216482048321727
AT1G02900.1	-4.82166126753596	2.07469676421319	5.23639070764053e-05	0.00112660006628815	0.447748007086936
AT1G02920.1	7.16312590899834	5.61189630229065	5.09325628583919e-13	5.97796573940495e-11	0.263309275858782
AT1G02970.1	-5.00774377912385	1.53999125915022	4.21973099089621e-05	0.000929878849255205	0.445847132957463
AT1G03050.1	-7.22172919682806	4.6849207763267	2.16677227715975e-17	4.81967039908228e-15	0.188245043889916
AT1G03130.1	2.27995802748917	9.23829294240803	0.00266208884124772	0.0308381916922699	0.244676626618665
AT1G03170.1	-6.3031836012151	3.90803642521205	1.64540039029722e-10	1.25023232961923e-08	0.273573119638456
