baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	dispersion
AT1G01010.1	231.886610009485	0.116007977712669	0.487399615532819	0.238014093601307	0.81187016316886	0.939155526863558	0.0415084149499137
AT1G01020.1	407.434224694597	9.72750846438425e-05	0.404382805972643	0.000240551979973212	0.99980806729096	0.9999585754638	1e-08
AT1G01030.1.Hnull	49.3751315069927	0.531602472859563	0.812729211087042	0.654095442378076	0.513050317608437	0.775249225765023	0.134320043265592
AT1G01040.2	2270.39908145098	1.10909106435889	0.376406632570686	2.94652370173263	0.0032136778916222	0.0177991320638156	0.104133266177247
AT1G01046.1	32.3638031663806	1.34533106249591	0.903426287328899	1.48914314467599	0.136449678636378	0.368211026348206	1e-08
AT1G01050.1.Hnull	2266.63644901428	0.018865961582086	0.311120953381883	0.0606386724423832	0.951646974022619	0.987424806394505	1e-08
AT1G01060.1.Hnull	2938.68872803828	-1.85740577475802	0.671299582413913	-2.76688057525526	0.00565954834656932	0.0292403576816512	1.03841617613466
AT1G01070.1.Hnull	195.301674491122	-0.546623540050067	0.533319899784827	-1.02494495380841	0.305389161692201	0.595350395685056	0.0496609337234552
AT1G01080.2	1883.11083725305	-0.0462165241160255	0.31900784038275	-0.144875825185282	0.884808913746826	0.963991496056888	0.00437212607912481
AT1G01090.1.Hnull	6066.89234637732	0.185775065582399	0.305428538810385	0.608243965367399	0.54302567911382	0.796957056985831	0.0122829514376998
AT1G01100.1.Hnull	3988.09621900293	-0.00775915224199324	0.30069692442218	-0.025803896255019	0.979413754122879	0.995092861447804	1e-08
AT1G01110.2	321.818740496975	-2.2005866176067	0.524392341828462	-4.19645071461886	2.71130428653619e-05	0.000232168812712082	0.21739720431538
AT1G01120.1	2704.67852977286	0.161679151448808	0.381219424829357	0.424110475275962	0.671485246302256	0.875310446731326	0.120115655989964
AT1G01130.1.Hnull	39.2046125726865	-0.738792690519521	0.850311047005887	-0.868849926295743	0.384929221071706	0.673308245723413	1e-08
AT1G01140.3	4852.59923916608	1.47346598412827	0.306932392651041	4.80062065590937	1.58174641416389e-06	1.64601389872475e-05	0.0110667122655833
AT1G01150.1.Hnull	16.2988719849417	0.0953510783987807	1.10784357763722	0.0860690808012291	0.931411502337504	0.980537826787142	1e-08
AT1G01160.2	1224.49521532119	-0.338008545927129	0.345268894875634	-0.978971899709879	0.327593864127222	0.618182056382622	0.0213646995351808
AT1G01170.1.Hnull	1463.62465871725	0.118019713033044	0.324135095783794	0.3641065548538	0.715778442243166	0.898828554568422	1e-08
AT1G01180.1.Hnull	380.963273351531	0.343211096664057	0.420001964291357	0.817165455983366	0.413833880603637	0.699991354837249	1e-08
AT1G01190.1	7.84889736795656	-1.00368967134261	1.23630740313492	-0.811844747348071	0.416880722062031	0.702847623889699	0.0331442474946642
AT1G01200.1	65.92279328498	-1.38195820039711	0.725343234685069	-1.90524724614979	0.0567479393407109	0.197356626065167	0.00754312006335462
AT1G01210.1.Hnull	275.328122127392	0.391952933882308	0.461828507559073	0.848698006872546	0.396049355561759	0.683537571942255	0.0325799503033212
AT1G01220.1	1127.05059806917	0.386076389097304	0.357222651764591	1.08077241795889	0.27979836051872	0.567396586270996	0.0315804228611743
AT1G01225.1	147.454610775086	-1.91725439516548	0.554509807850293	-3.45756624684104	0.000545078209449301	0.00361938925370403	0.0138796196361841
AT1G01230.1	981.572360978884	0.339429720093461	0.369222247621658	0.919310042338712	0.357933426627504	0.647630816185762	0.0452106049876654
AT1G01240.1.Hnull	1104.53954581922	0.634729990761296	0.336229276858719	1.88778917972692	0.0590542583681727	0.203420031586222	0.00112465782211982
AT1G01250.1.Hnull	210.81176849914	-0.179714336433047	0.495302154319803	-0.362837784705071	0.716726064446822	0.899026870944782	0.0269569447646137
AT1G01260.1	1107.41712365737	0.132877172367952	0.358022700050811	0.371141752601424	0.710531954224675	0.89604553119588	0.0352258352955907
AT1G01270.1.Hnull	0.247372309117783	-0.258779218305986	1.03823640581464	-0.249248838565758	0.80316830348106	NA	1e-08
AT1G01280.1.Hnull	1.25506839141642	0.454509912277091	1.06538135043263	0.42661710953784	0.6696582336971	NA	1e-08
AT1G01290.1.Hnull	429.44453802615	0.351847824379456	0.398313855097991	0.883343172415873	0.377050884496847	0.665974058576426	1e-08
AT1G01300.1	3822.29375042422	-2.0441357540861	0.353160150237524	-5.78812686740358	7.11756472310283e-09	1.02829842119498e-07	0.0763885906513304
AT1G01310.1.Hnull	3.08320424899991	-0.178584002370076	1.27056098653034	-0.140555238405167	0.888221311663859	NA	1e-08
AT1G01320.1.Hnull	22603.6050946341	0.4420607115689	0.293845861161348	1.50439659017749	0.132479281732728	0.360806558534904	0.012101199759484
AT1G01340.2	272.098694329674	2.49288716943669	0.471004711720052	5.29270112889736	1.20522801129858e-07	1.49791684439178e-06	0.0328402824331062
