logFC	logCPM	pvalue	padj	dispersion
AT1G01280.1	-9.49224705440157	4.73554445418562	6.44410533536078e-20	3.45943741437595e-17	0.216865225961533
AT1G01300.1	-2.27489044421188	6.74397911736029	0.00130604263013526	0.0221287826064703	0.213364980518257
AT1G01370.1	-5.39677867818283	2.74101687871656	2.93808297707762e-06	0.000117238026967939	0.405083661047724
AT1G01680.1	3.82319622019124	0.752803284808106	0.00249058943418989	0.037492290263286	0.545407267252556
AT1G02190.1	-8.77550890464583	6.38010673970928	2.66234619513187e-17	7.55694616397585e-15	0.250534112707647
AT1G02205.3	-4.04997414234067	8.75224473732191	6.2471456622941e-07	3.03891628127109e-05	0.241248310840772
AT1G02640.1	-3.28583932632898	4.83856748004457	8.2131593750615e-05	0.00212931183685092	0.270123753401909
AT1G02690.2	-3.71848948808785	4.47804285042202	8.78554335868082e-07	4.08601968402971e-05	0.213062160560413
AT1G02720.1	-2.36914788895702	3.84965314720438	0.00216825744694998	0.0334821269135579	0.248679641901603
AT1G02790.1	-8.70411936591967	8.55789318104542	2.28684127286526e-20	1.36599249345298e-17	0.211979675313607
AT1G02813.1	-10.0381588676239	4.96297197350026	4.8449582890959e-20	2.72237217497301e-17	0.22906759433938
AT1G02920.1	7.10688854719267	5.59988586481728	8.03593259540965e-12	1.01960060898347e-09	0.290215832163698
AT1G02970.1	-5.08046864566343	1.59037869576114	6.45819231120811e-05	0.00172802146651597	0.488679838218501
AT1G02980.1	-5.7000980258759	0.993774754431809	4.77207786132907e-05	0.00134842800121875	0.5294402255423
AT1G03120.1	-4.04771975209284	0.752291123238347	0.00171059322395367	0.027704566608892	0.551302285856927
AT1G03360.1	-2.64863230750664	3.57983218823046	0.00175667413061631	0.0283342172456115	0.29003936152588
AT1G03380.1	2.23673203519536	6.43373013675903	0.0021173837370652	0.0328809511746284	0.225915956280088
AT1G03400.1	2.41837733049324	5.15513730505863	0.000745377430840521	0.0138759139981961	0.215964498003212
AT1G03740.1	2.61012491006036	5.72918767519829	0.000500942582427956	0.00992977114614032	0.232783054288508
AT1G03780.3	-6.36800220608782	4.39293972533291	1.68102820750567e-11	2.00362552542223e-09	0.25499660322499
AT1G04090.1	-4.89076991499186	2.31795534275161	2.508378341207e-05	0.000767368676316136	0.42797552702847
AT1G04150.1	-6.76569160042039	0.816841591812647	3.28503862647142e-05	0.00097886329548309	0.605174749193856
AT1G04350.1	2.78419233909861	6.75112412887735	6.34908258806234e-05	0.00170712198141719	0.198778686360639
AT1G04520.1	-3.05047636404617	4.81964711206474	0.00094415218492087	0.0168910604986526	0.334794063302662
AT1G04580.1	-7.79910433750648	3.858291333866	2.78859968047486e-14	4.92169967964836e-12	0.249498782914389
AT1G04610.1	-8.99234720283355	-0.115202090006368	4.77154788382493e-05	0.00134842800121875	0.656489965022072
AT1G04730.1	-3.57294026534669	2.69499936672151	0.00101724737079851	0.0179768112068005	0.430763092095553
AT1G04760.1	-5.08814149306355	2.39068596618733	4.56350187940677e-06	0.000170484256778435	0.385007059450525
AT1G04880.1	-7.36360841587989	3.26450913770191	2.4633678387759e-11	2.82599611270903e-09	0.297851757783555
AT1G04920.1	-3.20908858245188	2.93411668994386	0.00134829195513433	0.0227605900678807	0.382027065391238
AT1G05040.1	-5.63472537247097	-0.224837970785036	0.00102658139629198	0.0180721646957206	0.721593354888121
AT1G05080.1	-7.93725144677413	-1.08208283046156	0.000777389075758238	0.0143650022972158	0.746171318987274
AT1G05210.1	-3.34401431384344	2.50818369674463	0.0024312108123404	0.0367794106022902	0.451379892450527
AT1G05260.1	-5.98072651365585	2.45627749080945	1.3015522148009e-06	5.75049826355161e-05	0.429653299797717
