baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	dispersion
AT1G01030.1	145.682671362369	-2.25353651763815	0.546331773647754	-4.12484981898768	3.70976744792675e-05	0.000438938664133078	1e-08
AT1G01060.1.Hnull	2967.91699530914	-1.78506963651656	0.656612918596376	-2.71860267436171	0.00655583054604556	0.0484828585614484	1.04175383210541
AT1G01130.1	94.0692814919455	-2.41371560956849	0.637423735771525	-3.78667356440214	0.000152677463082344	0.00161741769566994	0.00212095088792019
AT1G01225.1	149.351026021533	-1.96396770286611	0.543712502377752	-3.61214372352544	0.000303676169334053	0.00306267984259138	0.0131801875081217
AT1G01240.1	1165.73615678968	1.13465077737579	0.333777677883316	3.3994207898242	0.000675287365486495	0.00632834820760369	0.0105954520787293
AT1G01280.1	946.55813436903	-8.60537133905629	0.63021515628261	-13.6546562761454	1.89380808818552e-42	3.43040908500078e-40	0.332046663584958
AT1G01300.1	3894.20005759207	-2.10331177342914	0.345100670065485	-6.09477742546841	1.09589822287579e-09	2.40042687115665e-08	0.0747901441021069
AT1G01320.1	17833.3939257029	1.7139558636296	0.378902614037968	4.52347331511905	6.08329923401665e-06	8.17829481495022e-05	0.159228672407842
AT1G01370.1	234.228949905487	-5.08700567284122	0.591212926478531	-8.60435461575779	7.67473611911229e-18	3.58150016216133e-16	0.19574784823573
AT1G01550.1	7372.71228509424	1.13917558844344	0.317089171502172	3.59260325115086	0.000327390864752557	0.00328022295459685	0.0401766264047956
AT1G01620.1	10516.8236177008	-1.90933469813677	0.416866069278766	-4.58021134087544	4.64506310611667e-06	6.3691495269278e-05	0.241992489714731
AT1G01680.1	60.2472490596524	3.41298661885077	0.760461856943056	4.48804445310442	7.18799324859707e-06	9.54228631213226e-05	1e-08
AT1G01830.2	2525.57553938612	0.890735501001312	0.301606259490906	2.95330575202525	0.00314390401365592	0.0251484919256213	0.000207169839989531
AT1G02180.1	303.002266973296	-2.40900789899737	0.448491174104752	-5.37136077160508	7.81446906894282e-08	1.38720681415347e-06	1e-08
AT1G02190.1	3037.88789747041	-7.9738682017027	0.545484617085665	-14.6179524627189	2.15792982491436e-48	5.25790105038648e-46	0.551200252184216
AT1G02205.3	15728.5216591766	-3.67201368937967	0.44721483778201	-8.2108494154426	2.19629186426262e-16	8.98521603250262e-15	0.323957497712464
AT1G02370.1	389.402386562481	-1.3085472529496	0.469795898845518	-2.78535265242894	0.00534695354147637	0.0405893774076286	0.146057669862449
AT1G02450.1	180.79251036084	-2.24050483851812	0.670527121844464	-3.34140822276511	0.000833545687905803	0.00766021809916905	0.549941547558479
AT1G02470.2	512.209650465298	-1.2478920696454	0.387753804425045	-3.21825873893297	0.00128971419307814	0.011341328929422	0.0175654462897404
AT1G02610.1	211.994442135103	1.99308601179406	0.479005571600621	4.16088273281262	3.17019847541089e-05	0.000379335396016897	1e-08
AT1G02640.1	1020.97492983945	-3.33217435812126	0.51932900980678	-6.4163069945987	1.39619760210657e-10	3.37502270226517e-09	0.432672568409483
AT1G02690.2	793.674829148506	-3.57694909703962	0.394214931517899	-9.0736012541859	1.15146905716745e-19	6.14406929282781e-18	0.0686351207981799
AT1G02720.1	516.486192430065	-2.27188679564724	0.441872863330893	-5.14149427172665	2.72561964623235e-07	4.48985379891477e-06	0.126551128638036
AT1G02790.1	13330.8973786454	-8.4708380120193	0.312872609223276	-27.0743994913733	1.97172048683727e-161	1.0921494966639e-157	0.00212095088792019
AT1G02813.1	1092.94096629601	-9.10953042164456	0.61394258230748	-14.837756305169	8.35024153162349e-50	2.2321087387397e-47	0.00754312006335462
