baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	dispersion
AT1G01010.1.Hnull	136.320986030496	0.428646386238273	0.565918864429293	0.757434348244507	0.448789684372256	0.9563405046523	0.038429957698065
AT1G01020.1.Hnull	349.611440197687	-0.0225197472312705	0.416481276339794	-0.0540714517329161	0.956878237178912	0.997526337838193	1e-08
AT1G01030.1	145.682671362369	-2.25353651763815	0.546331773647754	-4.12484981898768	3.70976744792675e-05	0.000438938664133078	1e-08
AT1G01040.2.Hnull	2214.18852068454	0.241576706543834	0.30911026758207	0.781522750549508	0.43449510130705	0.945987159915151	0.00588309587196762
AT1G01046.1.Hnull	26.4422326153505	0.084363083612546	0.927946650285589	0.0909137218034916	0.927561146924599	0.997041189510376	1e-08
AT1G01050.1	3227.46481527851	0.0921070150290453	0.299356942105437	0.307682909844142	0.758323625251099	0.985289504890732	0.00349069946058383
AT1G01060.1.Hnull	2967.91699530914	-1.78506963651656	0.656612918596376	-2.71860267436171	0.00655583054604556	0.0484828585614484	1.04175383210541
AT1G01070.1.Hnull	194.898781095495	-0.600478568124294	0.526461806986764	-1.140592841029	0.254039397773689	0.749112856260359	0.0509307204912073
AT1G01080.2	1883.06011829359	-0.11364711225632	0.312471289584397	-0.363704173933794	0.716078926176635	0.985289504890732	0.00477270948604286
AT1G01090.1.Hnull	6076.5893181898	0.117264076508676	0.298840253778571	0.392397192232221	0.694764760315699	0.985289504890732	0.012982542575673
AT1G01100.1.Hnull	4014.32829085132	-0.0756027832450739	0.293608493348938	-0.257495218829464	0.796796505728646	0.986962122995338	1e-08
AT1G01110.2.Hnull	65.2480777829162	0.247717139318525	0.700815080236029	0.353470046956032	0.723736080406889	0.985289504890732	1e-08
AT1G01120.1.Hnull	1875.96352698252	-0.739603662410106	0.378237367670732	-1.95539554160062	0.0505364019547087	0.265385991802211	0.113436270371923
AT1G01130.1	94.0692814919455	-2.41371560956849	0.637423735771525	-3.78667356440214	0.000152677463082344	0.00161741769566994	0.00212095088792019
AT1G01140.3.Hnull	4245.49373690937	-0.169262827795204	0.296025920921814	-0.571783806188747	0.567468449504549	0.985289504890732	0.0040881845280611
AT1G01150.1.Hnull	16.4615861521496	0.0448299700126874	1.04781922278541	0.0427840690816078	0.965873663392183	0.997526337838193	1e-08
AT1G01160.2	1230.13115171136	-0.404328929132226	0.339053618437415	-1.19252208838131	0.233056595037132	0.71775696097957	0.0222745134530615
AT1G01170.1	1554.61997934603	0.0305141430853348	0.314547576582844	0.0970096270231417	0.922718749252478	0.996204820138361	1e-08
AT1G01180.1.Hnull	378.695774076276	0.275516032458193	0.414529498152275	0.664647591272223	0.506275922010105	0.970230038331191	1e-08
AT1G01190.1.Hnull	191.264123037496	0.530006435072601	0.587595182423622	0.901992478710449	0.367060863150708	0.885147115453209	1e-08
AT1G01200.1	66.3492738548453	-1.42133102202274	0.708568909215926	-2.00591784868959	0.0448650136050703	0.242067101624221	0.00754312006335462
AT1G01210.1	353.003318024379	-0.597577393803291	0.414118185832086	-1.44301171561104	0.149017170981328	0.55951040074034	0.00399982339560893
AT1G01220.1.Hnull	1229.7431502476	0.0163673897305205	0.326077965141967	0.0501947125540805	0.9599672250152	0.997526337838193	0.00354772043494237
AT1G01225.1	149.351026021533	-1.96396770286611	0.543712502377752	-3.61214372352544	0.000303676169334053	0.00306267984259138	0.0131801875081217
AT1G01230.1	979.195112687716	0.271118663980741	0.363466565325872	0.74592463198827	0.455712944593741	0.960045094770016	0.0465034184853911
AT1G01240.1	1165.73615678968	1.13465077737579	0.333777677883316	3.3994207898242	0.000675287365486495	0.00632834820760369	0.0105954520787293
AT1G01250.1.Hnull	210.760603145015	-0.242553270810426	0.48851378673082	-0.496512641810204	0.619532770364983	0.985289504890732	0.0280546927685439
AT1G01260.1.Hnull	770.07468591434	0.596420913252761	0.34740156158978	1.7168055046253	0.0860147148565492	0.391186512082155	1e-08
AT1G01270.1.Hnull	0.255970723427015	-0.23083326132763	0.877524189072663	-0.263050596441754	0.792511581567942	0.985289504890732	1e-08
AT1G01280.1	946.55813436903	-8.60537133905629	0.63021515628261	-13.6546562761454	1.89380808818552e-42	3.43040908500078e-40	0.332046663584958
AT1G01290.1.Hnull	426.943631164734	0.282795093469651	0.392338035290474	0.720794488508561	0.471035966915662	0.960045094770016	1e-08
AT1G01300.1	3894.20005759207	-2.10331177342914	0.345100670065485	-6.09477742546841	1.09589822287579e-09	2.40042687115665e-08	0.0747901441021069
AT1G01305.1	1.61742340492426	-0.669330799082905	0.907221924128745	-0.737780670066699	0.460647741463862	0.960045094770016	1e-08
AT1G01310.1.Hnull	3.07399966010848	-0.181816419585339	1.12434757871538	-0.161708374729701	0.87153550926694	0.99093869199814	1e-08
AT1G01320.1	17833.3939257029	1.7139558636296	0.378902614037968	4.52347331511905	6.08329923401665e-06	8.17829481495022e-05	0.159228672407842
AT1G01340.2.Hnull	251.625604460159	-0.178088238559155	0.456795953786496	-0.389863870472005	0.696637211310112	0.985289504890732	1e-08
AT1G01350.1.Hnull	500.871062980443	0.214625553058426	0.376972017225644	0.569340808471621	0.569124877815137	0.985289504890732	1e-08
AT1G01355.1.Hnull	6.07399966010848	0.582097208366065	1.15263796476725	0.505013044996837	0.613549673675051	0.985289504890732	1e-08
