logFC	logCPM	pvalue	padj	dispersion
AT1G02205.3	-4.19338100506375	8.83578586184347	8.34686536790367e-06	0.00145597518295442	0.316627253648493
AT1G02640.1	-3.4094486464171	4.87778550045729	0.000183447598954833	0.0195285701824887	0.317170228946623
AT1G02790.1	-8.79386351568021	8.59386637038613	3.86806110189012e-16	7.02749340991397e-13	0.27613817800827
AT1G02800.1	-8.11524212123238	4.37833784232864	4.80188512831858e-11	2.72627028160287e-08	0.357146966793251
AT1G02930.1	4.24883926350857	6.00934783424875	5.11396327533525e-06	0.000954559775201617	0.308053739900904
AT1G03170.1	-6.42337887419059	3.99315222231887	1.13102280863193e-08	4.10968447744499e-06	0.352183874001594
AT1G03390.1	-5.80875089973078	2.55203672385644	7.56634390451427e-06	0.00133894807847937	0.479539060475366
AT1G04890.1	-10.9923156021772	1.81779177836585	3.5178651412046e-07	9.04423215359506e-05	0.615219010532819
AT1G06280.1	-10.4199998775115	3.55359767188786	1.35447801024215e-12	9.46467557310749e-10	0.362559890986383
AT1G07340.1	-9.6992948917064	4.19081577475241	1.39937553013087e-15	1.81598961652983e-12	0.281794804043477
AT1G07795.1	-8.23909370921	1.40514711637113	9.55863622292749e-06	0.00162807471467012	0.674764391601674
AT1G08930.1.DE	4.83625009502324	6.30292903667225	1.50480507407299e-07	4.18458651822827e-05	0.285261022030257
AT1G09380.1.DE	-9.97157584930152	3.10897319925718	9.77140368957376e-11	5.22137830094635e-08	0.411186848090731
AT1G10640.1	-5.22581944366551	5.86868926553526	5.21682198462032e-06	0.000964829786290357	0.420673523915916
AT1G11040.1	-9.06533843743067	-0.0499916583401821	0.000314746225278258	0.0305247833853491	0.883940266991616
AT1G11510.1	-9.18531870569082	0.0635292159679326	0.000229430631443143	0.0236834983639717	0.866874341959847
AT1G13340.1	4.5371861464276	2.56748550967425	0.000107596843888941	0.0124255325545992	0.454959492187674
AT1G15125.1.DE	8.42112070166856	7.59320017225113	1.68023336975126e-10	8.47957773934471e-08	0.418719598748669
AT1G16630.1.DE	-5.87353140511838	3.84167368132666	2.42714546644004e-08	8.06641076236879e-06	0.327234084137346
AT1G16705.2	-7.39483499127991	3.68128976255514	8.28440664410094e-11	4.51533299730077e-08	0.320741707681526
AT1G17190.1	-3.56572000936615	3.81582077926978	6.89946840991643e-05	0.00858558507338094	0.299818489239636
AT1G18520.1	-9.43819857267003	2.55460461416219	1.35757883907279e-08	4.80477123667685e-06	0.495674143870372
AT1G19090.1	-8.92668804891867	-0.180967480785943	0.000426936904863595	0.0389126572954605	0.898311647905159
AT1G21110.1	7.72393116279826	1.69155294139741	5.24314871782371e-05	0.00677186203119107	0.787813694864501
AT1G21240.1	7.68398565889262	4.16186727203458	1.75322850536674e-10	8.68708785968261e-08	0.352267881534546
AT1G22130.1	-7.13807086646492	2.59727037683487	2.60497283912941e-07	6.95987449136809e-05	0.470701571421122
AT1G22350.1.DE	4.32242230246654	3.61148055050754	1.42518784812489e-05	0.00227129937059061	0.341907553040363
AT1G23250.1	-8.87477930597857	2.87286502461038	5.02731257808465e-09	1.92963834335159e-06	0.459624979203448
AT1G23600.1	-10.5731126485539	3.68510796153702	1.08821353363393e-13	9.26749850580992e-11	0.333879676989989
AT1G23690.1	-11.9281761333312	2.74323719596315	5.25885936235063e-10	2.4290582261488e-07	0.464355447184564
AT1G24030.1	-3.79846436109012	2.97586072055342	0.00029491488089023	0.0290349171697146	0.39752395063924
AT1G25510.1	-7.14911755271002	5.48279578406399	3.79922715684364e-12	2.52528142630007e-09	0.284158662954019
