baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01680.1	57.5545412014735	7.96851503348104	107.140567369466	3.74905013391189	-15.1906509665162	-0.292485450213088	2.58463045271599	0.110066721925159	9.81056770315377e-10	3.84998494729169e-08
AT1G02205.3	16930.8318842618	32128.7839161536	1732.87985236992	-4.21262284026941	-7.41862545216745	0.534994101720133	-2.76142296175821	0.107955618848608	3.90611106067071e-13	2.07111663992192e-11
AT1G02470.2	528.981850460416	775.342865780922	282.62083513991	-1.45596660152542	-10.7304649143149	-0.0727577792750904	-1.00423843257202	0.0578764110414372	6.09619497447495e-05	0.00141365818597284
AT1G02630.1	120.440155735788	190.561316522537	50.3189949490392	-1.92108027361374	-12.1965892571053	0.0634069855249216	-1.33476695830573	0.0973458902318872	8.44183990883639e-05	0.00191639883307578
AT1G02640.1	1078.50336625114	1974.84439739048	182.162335111805	-3.43844238893995	-9.45394756526704	-0.627379978290235	-2.58993265042641	0.0913358085110899	1.98990022552432e-13	1.08558834268778e-11
AT1G02790.1	14182.6736495792	28301.9913495714	63.3559495869752	-8.80320774506533	-7.06437349356722	-0.220047823983741	-6.09657192833718	0.0761979892013131	1.14116589050013e-54	7.42780943071742e-52
AT1G02800.1	770.058457685803	1534.90597514489	5.21094022671743	-8.20239086064096	-10.609741267196	0.729117896287568	-5.4067494120464	0.0872535897688977	1.30659454122277e-34	3.574388197119e-32
AT1G02820.1	855.053410968957	195.113560587999	1514.99326134991	2.95692542134768	-11.6301830383789	-1.17989050976982	1.87968565143107	0.058165941110339	1.52669532396807e-12	7.70532110567413e-11
AT1G02930.1	2376.90876383943	234.661987691246	4519.15553998761	4.26739714510638	-11.9267198886706	-0.106062198903093	2.99897047525549	0.115421715819892	2.35862851029524e-13	1.27935263679118e-11
AT1G03130.1	21767.1906394524	8610.25464595774	34924.1266329471	2.02009622712657	-8.89345546794721	0.704716672559754	1.66514756121367	0.134746976809366	5.1513423220908e-05	0.00120491620411135
AT1G03170.1	582.606821862676	1151.62691117651	13.5867325488467	-6.40533105058889	-10.521560396284	0.399401694527612	-4.57674926528474	0.0970512582408332	5.78992353207293e-27	9.58689443784286e-25
