baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pvalue	padj	dispersion
AT1G01010.1	231.83106676079	217.338066932699	246.324066588881	1.1333682592528	0.180616704472201	0.82208335308811	1	0.0431982475810527
AT1G01020.1.Hnull	349.978523686673	341.138402739916	358.818644633431	1.05182718143579	0.0728976846997515	0.932961767203691	1	0.00593471306440813
AT1G01030.1	141.480623104717	234.804247262209	48.1569989472248	0.205094241304108	-2.28564111091281	0.00694477248400172	0.0629665431893717	0.269147564396416
AT1G01040.2	2277.30831295431	1477.90815992292	3076.70846598571	2.08179949838437	1.05783112693906	0.141059673424285	0.615605832609876	0.0760873831783694
AT1G01046.1.Hnull	26.8850638718938	24.3845052763715	29.385622467416	1.20509406011573	0.269145756219995	0.879179779838166	1	0.789581703078505
AT1G01050.1	3238.0636576084	3024.98906378524	3451.13825143155	1.14087627381802	0.190142342171907	0.802009398008954	1	0.0133628056804414
AT1G01060.1	6152.58615788878	5395.07742555432	6910.09489022324	1.2808147770953	0.357061857813097	0.873315127425131	1	1.47780607843828
AT1G01070.1.Hnull	196.274515810613	246.398333564016	146.150698057209	0.593148078329994	-0.753535778979957	0.688798121223702	1	1.54044175624497
AT1G01080.2.Hnull	2556.48519786136	2382.81121963207	2730.15917609064	1.14577233546525	0.196320409605635	0.776794868954654	1	0.255406233721257
AT1G01090.1	5982.16343524323	6645.548456659	5318.77841382745	0.800352062514555	-0.321293335994088	0.688064511234945	1	0.168547764283727
AT1G01100.1.Hnull	3970.66719779146	3925.70269558021	4015.63170000271	1.02290774707003	0.0326760386844064	0.954782845844693	1	0.513686799464748
AT1G01110.2	318.626584201956	538.101259582545	99.1519088213662	0.184262547347106	-2.44016523198978	0.0640753566899255	0.356936064166557	0.665137390881899
AT1G01120.1	2719.69585250158	2399.09157608683	3040.30012891632	1.26727139523176	0.341725521026771	0.651523877480184	1	0.262633541763789
AT1G01130.1	92.3339262288616	157.847079367468	26.8207730902551	0.169916182153845	-2.55710483917876	0.0181440728837225	0.133813141193022	0.457997029555152
AT1G01140.3	4889.47809225932	2499.9559161203	7279.00026839835	2.91165145011624	1.5418376627875	0.0382028243816661	0.241616950003927	0.0434104198265325
AT1G01150.1	43.0169857002796	83.8784951218339	2.15547627872535	0.0256976031293183	-5.28222238734804	1.75598279355237e-05	0.000367205820707541	0.128643988591366
AT1G01160.2	1222.35199235361	1345.97215216886	1098.73183253836	0.816310969560475	-0.292809250558934	0.689377350865562	1	0.0222242047290638
AT1G01170.1.Hnull	1465.26102695233	1387.74628453203	1542.77576937263	1.11171313270198	0.152784561964033	0.832705481444939	1	0.00040261315524717
AT1G01180.1	330.787051898589	65.7893800526378	595.78472374454	9.05594068933095	3.17886450946305	0.000105943183183353	0.00179649554445799	0.0012456284070072
AT1G01183.1	0.486339161143151	0.972678322286302	0	0	-Inf	0.896990259992486	1	1.946001488244
AT1G01190.1.Hnull	188.589297583275	144.771460114892	232.407135051658	1.60533806088035	0.682877139963621	0.753944015574153	1	2.02655443693448
AT1G01200.1	65.892665806292	95.9469114638599	35.8384201487241	0.373523437095974	-1.42072932571138	0.225074522934309	0.831713526044382	0.57677919153634
AT1G01210.1	351.023672768408	413.909151538283	288.138193998534	0.696138737033661	-0.522553238117744	0.485879357590718	1	0.0130044763155747
AT1G01220.1	1129.77194445879	966.093232466756	1293.45065645082	1.33884661747211	0.420990690395331	0.558101081760719	1	0.0176929460369006
AT1G01225.1.Hnull	73.8439186166901	72.9013398164482	74.786497416932	1.02585902543397	0.0368324879807998	0.975842302230021	1	0.214107224434645
AT1G01230.1	983.72206880895	861.985130491287	1105.45900712661	1.28245716546939	0.358910640103746	0.640891046841405	1	0.024876929942417
AT1G01240.1	1178.23012178669	688.028816470261	1668.43142710312	2.42494411158902	1.27795149745956	0.0863546270065596	0.442849158818759	0.059152597749708
AT1G01250.1	565.031870377562	820.05639050258	310.007350252544	0.378031747380875	-1.40342069677524	0.0614799042341411	0.346448075354806	0.179644676621857
AT1G01260.1.Hnull	782.872086396465	589.309472458779	976.43470033415	1.6569132959295	0.728498110220613	0.379264341708023	1	0.293571953053782
AT1G01280.1.Hnull	1.28100824743848	0.433802525887556	2.12821396898939	4.90595107678336	2.29453284709691	0.754403474532563	1	2.0949826319902
AT1G01290.1	586.505859326893	545.318293434064	627.693425219721	1.15105880873152	0.202961544067828	0.792142442693886	1	0.00655001754723421
AT1G01300.1.Hnull	1823.29441208208	1520.51837584703	2126.07044831713	1.39825370221702	0.483626150214837	0.496762484579796	1	0.194313961500687
AT1G01310.1.Hnull	3.09842772923038	3.52295684235604	2.67389861610472	0.758992725643639	-0.397842036292917	0.936080492058706	1	0.615939559037707
AT1G01320.1	18078.1272794718	8600.26713028791	27555.9874286556	3.2040850605222	1.67991244823496	0.0213433232292999	0.152693209408066	0.0906468882258356
AT1G01340.2.Hnull	254.808818404669	258.489265373381	251.128371435956	0.97152340571361	-0.0416793415881237	0.958224047025962	1	0.830547217756846
AT1G01350.1	730.120695246327	835.057851578226	625.183538914428	0.748670930682056	-0.417596356166518	0.572236546200925	1	-0.000436384905610346
AT1G01355.1	16.2966863218705	20.1380438441644	12.4553287995767	0.618497451686997	-0.693160443818466	0.59575423537282	1	0.034847775021259
AT1G01360.1.Hnull	1148.29154093164	951.364963365394	1345.21811849788	1.4139874499259	0.499769315331177	0.756675282611023	1	0.949656495113912
AT1G01370.1	227.360806958968	442.961912469022	11.7597014489136	0.0265478839554541	-5.23525931664112	2.83955253187286e-08	1.145244855213e-06	0.177513753840849
AT1G01380.1	35.7761266421941	18.7976090750889	52.7546442092992	2.80645501236703	1.48874893300191	0.153486013884372	0.652769067184677	0.0336841773375392
AT1G01390.1.Hnull	563.378020690083	488.881936414235	637.87410496593	1.3047610423991	0.383785611766451	0.705989959335562	1	0.411091265421299
AT1G01400.1	27.4076609158194	52.6462143980455	2.16910743359333	0.0412015841669684	-4.60115638086401	0.00047748187920187	0.00669537849641975	0.378939975468715
AT1G01420.1	471.510927797511	33.440320544639	909.581535050382	27.2001440248216	4.76554238545657	5.83346961874817e-08	2.20509926597919e-06	0.220142924161319
AT1G01430.1	1042.24476216061	791.635569517826	1292.8539548034	1.63314283059673	0.707650970925658	0.32898405601198	1	0.186643198495224
AT1G01440.1.Hnull	856.022790704376	735.134667559015	976.910913849737	1.3288870148017	0.410218448395464	0.585764125878582	1	0.0996932908875864
AT1G01448.1.Hnull	252.667563261276	193.771632353078	311.563494169474	1.60789012501976	0.685168823491296	0.496666714854059	1	0.432876777048711
AT1G01450.1	13.8208415591433	10.3842417336158	17.2574413846708	1.66188748561247	0.732822710962843	0.585261945051335	1	0.0769100210599232
AT1G01453.2	0.775223072818924	0.486339161143151	1.0641069844947	2.18799362566956	1.12960853510108	0.972885609173522	1	0.989146515185574
AT1G01460.1	124.622432653042	247.648704829341	1.59616047674205	0.00644526074885788	-7.2775455593607	5.60253316588305e-10	3.43440241062583e-08	0.0600859612815192
AT1G01470.1.Hnull	4605.59175936169	4014.00477767872	5197.17874104466	1.29476147361493	0.372686343063482	0.592324954431333	1	0.191167778470646
AT1G01480.1	16.3731621922245	14.2884644666038	18.4578599178453	1.29180150610212	0.369384407367727	0.794799342472652	1	0.397152387681236
AT1G01490.1	2381.85525009024	1393.93510114578	3369.77539903471	2.41745501369816	1.27348904291062	0.0882637985589487	0.450313323127297	0.00982892723058342
AT1G01500.1	842.319703912294	694.992172351801	989.647235472788	1.42396889467675	0.509917632269391	0.484815812694521	1	0.139794515586286
AT1G01510.1	1200.31310595059	1435.98242139725	964.643790503935	0.671765737609318	-0.573969879906883	0.551609252770313	1	0.365500295841509
AT1G01520.1	388.438685313038	115.293903498959	661.583467127116	5.73823460780898	2.52060695392103	0.0036942809705672	0.0379959677551878	0.307593417953386
