baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01030.1	144.130436068431	241.149069918388	47.1118022184737	-2.35576481867716	-12.3000022037351	0.629719392584731	-1.62020752236894	0.103015847557002	4.72729727813217e-06	3.81321551622958e-05
AT1G01040.2	2287.5818700791	1519.65650612617	3055.50723403203	1.00766663412197	-10.3851906486376	0.450743009345582	0.788332181428218	0.0818664102169519	0.00779196681189507	0.0315044238178883
AT1G01110.2	326.397551989714	553.971014971093	98.8240890083338	-2.48687583714891	-11.4590131086275	0.518932290719481	-1.58614459013743	0.111006842057754	1.58910892479636e-05	0.00011642260731956
AT1G01130.1	93.9116638563801	160.541312962788	27.2820147499719	-2.55692250660857	-12.0065995728314	-0.821922489315625	-1.77306151940706	0.113816407454726	3.87176931690725e-06	3.17393444475935e-05
AT1G01140.3	4936.79238108275	2555.6544943526	7317.9302678129	1.51774286064067	-9.46110905303514	-0.211195368451037	1.03268330659709	0.079506176539922	0.000360818614233254	0.00205541985262644
AT1G01150.1	43.8454443706812	85.5425389803117	2.14834976105073	-5.31534123351929	-12.8236201633036	-0.319172438207278	-3.61691058564397	0.138821489806728	4.25544228875875e-11	6.75700830584112e-10
AT1G01180.1	331.145582344503	67.5597178637481	594.731446825257	3.13800315277826	-13.3440885938614	0.227172395724857	2.21580587628219	0.0935398092125323	1.30401604772241e-10	1.95835645801044e-09
AT1G01200.1	67.1891818795983	97.4669459984484	36.9114177607481	-1.40084588780268	-12.363691510089	-1.19901244667673	-1.0539775516278	0.123936718208327	0.00703365574888984	0.0287234389816123
AT1G01240.1	1176.17423830383	704.342155950234	1648.00632065743	1.22637343783311	-10.9650508262522	0.203482677652339	0.847283018432924	0.0621936698381731	0.000886521128963324	0.004602534652673
AT1G01250.1	574.245150559822	835.383527561794	313.106773557851	-1.41578397693875	-10.4475255754486	-0.557546057988002	-0.983028813270669	0.0622865379663332	0.000145414189370012	0.000896758593159201
AT1G01320.1	18076.2973485834	8856.08033653413	27296.5143606327	1.62397652291199	-8.76378049611097	0.629584646202177	1.27559376181118	0.144322550410264	0.00152822218635791	0.00746939148696505
AT1G01370.1	231.891541490785	451.634548278251	12.1485347033195	-5.21630163222969	-10.9195518345853	-0.78148632116967	-3.74387618054091	0.108341066265084	2.89533829888942e-18	9.33923557457837e-17
AT1G01380.1	35.9669422726568	19.109251960976	52.8246325843375	1.46693952312754	-14.2567017528066	-0.536435262596863	1.07566536935149	0.146764226187106	0.0131913118286236	0.0497556313840871
AT1G01400.1	27.8455758680992	53.5903178347963	2.1008339014021	-4.67293836486404	-13.3109648579493	-0.315457370570196	-3.11642800839019	0.171787489751299	1.63388466972658e-07	1.67239292311726e-06
AT1G01420.1	464.465752104918	34.3026928090477	894.628811400789	4.70489548136931	-14.1164705993492	0.423368764179306	3.26611532622484	0.0708781564309031	6.66896350272671e-24	3.53314800637766e-22
AT1G01460.1	127.700695472203	253.718854834145	1.682536110261	-7.23644945742905	-11.8561897109576	-0.0423976658978058	-4.98517595450283	0.126401873929061	3.71571027737646e-19	1.31824456293914e-17
AT1G01490.1	2396.28879839687	1422.88402503347	3369.69357176028	1.24379932673752	-10.0520724259682	-0.223157331233194	0.864161280137035	0.0680443038468352	0.0011438116266498	0.00577596729564653
