logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01010.1.Hnull	0.57728359597604	1.55138391510872	1.78266239423883	0.145063734299141	0.310089957181256	0.323832262262162
AT1G01020.1.Hnull	0.0361445226732946	3.23970621134469	0.133226040724918	0.90009327621045	0.93624295737347	0.271302235483564
AT1G01030.1	-2.30928599150847	1.45364932658134	-6.27145921742519	0.00269668383749614	0.0215610220729062	0.368221479475166
AT1G01040.2	1.13488538658332	5.78539315930167	3.79494587123986	0.0171989813084105	0.0746158984978646	0.299051798125526
AT1G01046.1.Hnull	0.16422966936011	-0.795141970456999	0.378858138678865	0.72298480132413	0.818544679083682	0.433485921492419
AT1G01050.1	0.159694493458601	6.44300614434652	0.73899050113212	0.498693395984929	0.659435577111912	0.216098167992622
AT1G01060.1.Hnull	-2.22443098015799	4.21245106268431	-2.71880944115848	0.0497569506468607	0.15471999734356	0.81816362209268
AT1G01070.1	0.420748088398012	3.17131723796868	1.69991061742256	0.160222742809519	0.330201528228994	0.247511889205069
AT1G01080.2.Hnull	0.108251082773474	6.0121584891908	0.466655196998801	0.663694614491818	0.773023058934517	0.231972307325984
AT1G01090.1	-0.249534774417366	7.27455810174037	-0.704168315139944	0.518042860637287	0.674973141848723	0.3543680808299
AT1G01100.1.Hnull	-0.012404483861193	6.53149785286654	-0.0588014666676165	0.955775010100725	0.973050590738842	0.210955347956048
AT1G01110.2	-2.34837422845368	2.55032349081109	-5.1553523771521	0.00570964493869966	0.0348930299889352	0.455521573823235
AT1G01120.1	0.155539386554277	6.10347802769426	0.502300333072669	0.640398826076241	0.754955216243025	0.309654157708421
AT1G01130.1.Hnull	-0.828803155762553	-0.0862785110813732	-1.80556213394974	0.141140030949901	0.304853666226318	0.459027767684467
AT1G01140.3	1.4908382944316	6.84172130270997	6.89572603461791	0.00185809960196712	0.0174547987015976	0.216197436926482
AT1G01150.1	-4.99262318114384	-1.31019571555114	-8.93095589226017	0.000658208092745394	0.0102422958105161	0.559024503241651
AT1G01160.2	-0.346301658699751	5.02864877749549	-1.3925674924944	0.23226059540299	0.413141951770318	0.248678545611781
AT1G01170.1.Hnull	0.116894066528084	5.30532157800098	0.557586420223347	0.605225899713906	0.727226298958148	0.209642958092955
AT1G01180.1	3.18229016609795	2.39128133514088	8.60932880042459	0.000763850717641819	0.0109848630447795	0.369632783213136
AT1G01183.1	-1.04844496710863	-5.63645954361743	-1.01463459773742	0.364567026575969	0.530213094795283	1.03332270498818
AT1G01190.1.Hnull	0.68294377372921	0.00983387637248212	1.20296065526903	0.291755505892299	0.47857988512415	0.567719127585662
AT1G01200.1	-1.50256681408839	0.445031503272528	-4.00838980723991	0.0142326475612874	0.065235714392722	0.374855462254313
AT1G01210.1	-0.558075330639222	3.22007993738056	-2.08144088464898	0.101824198564487	0.245391094062012	0.268119712049058
AT1G01220.1	0.39169845759548	4.90993334978001	1.62428156525749	0.175517036918284	0.347920466886944	0.241151821195105
AT1G01225.1	-2.0009021075871	1.64297910069711	-5.96287075012339	0.00327988762179629	0.0242702925968542	0.335560201023256
AT1G01230.1	0.336732246351863	4.70990490740353	1.2185905046434	0.286351884180819	0.473544577145996	0.276329287868859
AT1G01240.1.Hnull	0.642826320877125	4.76899711773562	3.02067477968381	0.0362442195320592	0.125408891456165	0.212808848274759
AT1G01250.1.Hnull	-0.226245144379869	2.44751587162891	-0.724386653500542	0.506743080074381	0.665854160029456	0.312326494816763
AT1G01260.1	0.133490616424329	4.89020143731618	0.502092440393777	0.640533318226956	0.755049526339079	0.265868604433948
AT1G01280.1.Hnull	1.15918955124641	-5.0282196917984	1.43306808243172	0.221165551108965	0.402055874595358	0.808886587774273
AT1G01290.1	0.162960113514073	3.98110917783628	0.629177789284732	0.561509125198727	0.692302741025795	0.259004873168411
AT1G01300.1.Hnull	0.428846783312894	5.53431371016933	1.95760176325584	0.117782891917051	0.270790295464119	0.219067427993958
AT1G01310.1	-6.91230198186035	0.881309094596304	-15.7238155049109	6.34507875017691e-05	0.0063255690460854	0.4396071665749
AT1G01320.1.Hnull	0.442984332703235	9.23144631520394	1.87255998180181	0.130291165220426	0.289499644163799	0.236566164506511
AT1G01340.2.Hnull	-0.118656405259372	2.39793778438776	-0.454289635168379	0.671884679303752	0.779392821608879	0.26119109060323
AT1G01350.1.Hnull	0.283630907954697	3.75004614348656	1.19769263018679	0.293598017962925	0.480209424174501	0.236814438701575
AT1G01355.1.Hnull	0.957054702461148	-3.18663913823695	1.5461918304342	0.192884737304155	0.369451329843292	0.618975397245754
AT1G01360.1	1.38751106780443	5.12415880293237	6.42024746064078	0.00246079385803986	0.0203867023599404	0.21611488907718
AT1G01370.1	-5.3852020490025	0.817825097778382	-11.0797326991558	0.000272087944237442	0.00718513829997646	0.486040791346239
AT1G01380.1	1.5001022679186	-0.279415690800074	2.9135866407475	0.040486966239581	0.134885165716671	0.514864479037335
AT1G01390.1	3.90526612927096	2.63810768768565	12.7371923653933	0.000152757625619358	0.00646081479617423	0.306603372017957
AT1G01400.1	-4.3740809205732	-1.7342240333668	-5.51958573290262	0.00441109678967191	0.0295480575865091	0.79246543712493
AT1G01420.1.Hnull	0.596297354492475	3.74941939829299	2.1421702484728	0.0948709077335251	0.235333894577253	0.27836132768513
AT1G01430.1	0.60953913624481	4.72442715694817	1.67817714050123	0.164471426431658	0.334102929869088	0.363215015586946
AT1G01440.1.Hnull	0.348702697002818	4.4857744663764	1.5731447982944	0.1867008713084	0.362184345443741	0.22165963195561
AT1G01448.1.Hnull	0.560768046340869	2.59953886879967	1.8004619206594	0.14200413441468	0.306028351574743	0.311457876396238
AT1G01450.1.Hnull	0.434848840366742	-1.29655861046591	0.856433783196381	0.437413469684719	0.601628055980888	0.507743679544961
AT1G01453.2	0.641333998698501	-5.24021891843714	0.51724321309213	0.630774960888001	0.748417353833202	1.23990800162373
AT1G01460.1	-7.23942028476017	-0.982720449272923	-8.33382806031857	0.000871272134354823	0.0116170806157597	0.86867886310621
AT1G01470.1	3.23389267561012	4.94765465070112	14.0728641319764	0.000100860274204359	0.0063255690460854	0.229796340338571
AT1G01480.1	0.144386267658704	-1.29523138261964	0.208217083486954	0.844670744299908	0.901710992951926	0.693441024342034
AT1G01490.1	1.24725699228998	5.86510106746419	5.50993834662459	0.00444056763926149	0.0296061956166784	0.226364963421787
AT1G01500.1	0.44502772268261	4.44269357095325	1.75688262509405	0.149618464900901	0.316192091766474	0.253305324058735
AT1G01510.1.Hnull	0.338232688207549	4.77071053036738	1.50327222405158	0.203161667941723	0.382994295374219	0.224997630366611
AT1G01520.1.Hnull	-0.617179960506197	1.45857169656895	-1.98657894494127	0.113820291425537	0.264813022918688	0.31067477186236
AT1G01530.1.Hnull	-0.157766069619051	-4.49935038744342	-0.239528990636886	0.821819474791056	0.889619581461318	0.658651252191083
AT1G01540.2.Hnull	-0.131109239267412	6.05814431894842	-0.382777289566251	0.720283821410939	0.816442265508323	0.342520945837672
AT1G01550.1.Hnull	0.248067866280168	7.20938533020272	0.919913927538859	0.406856228892369	0.571425665960435	0.269664214068212
AT1G01560.2	1.40497959204947	1.87496073328058	3.65883292668408	0.0194743276184814	0.0818181575141533	0.383996651446659
AT1G01570.1.Hnull	0.703666479230397	0.586014178886675	1.80947737084991	0.140480454897225	0.304209827089058	0.388878297438938
AT1G01580.1.Hnull	0.808475121235561	2.10625987093183	2.28446755382465	0.080534586847269	0.21236354776667	0.353900899087848
AT1G01590.1.Hnull	0.95401213749684	1.36318262085476	2.97559613008849	0.0379644197176399	0.129104184466221	0.320612104529276
AT1G01600.1.Hnull	-0.11978143830764	2.31322513602997	-0.24424627808676	0.818394243948034	0.887298172468228	0.490412542806863
AT1G01610.1	-0.252500284112279	5.96796903996659	-0.427315973586325	0.689937453877275	0.793408030618601	0.590898304112353
AT1G01620.1.Hnull	-0.677489270593535	6.79169997143876	-1.26884490774648	0.269605258621555	0.454818343393226	0.533941750057369
AT1G01630.1.Hnull	0.217356228473441	5.79031376591062	0.913806061125811	0.409718429846796	0.57442664817942	0.237858160193923
AT1G01640.1	0.254880625853383	1.73631855746893	0.641434498458307	0.554239427413152	0.686024786850085	0.397360332919402
AT1G01650.1.Hnull	0.470056952153093	5.35605538805449	2.23987531539172	0.0847519476625455	0.219828338976456	0.209858534947463
AT1G01660.1	-0.0712322769078213	0.868568622856689	-0.186391704389002	0.860708503322347	0.912504458627678	0.382164416283027
AT1G01670.1.Hnull	0.590214988116172	1.05640179466047	1.73869151145628	0.152922440940443	0.320752852205688	0.33945929121252
AT1G01680.1.Hnull	-0.296467965605753	-0.939433066479395	-0.762762756088325	0.485792393204325	0.647522966826756	0.388676509490485
AT1G01690.1	-1.84748057618217	2.81898557770146	-4.16948520507385	0.0123910398324556	0.059121986197832	0.443095606607255
AT1G01695.1	-1.48028715870436	-0.80444805799409	-2.88642324904923	0.0416524135291262	0.13739693890241	0.512844801673475
AT1G01700.1	0.0580398003767848	2.08437142349002	0.157550958346452	0.882022774332471	0.925155154453461	0.368387479111083
AT1G01710.1.Hnull	0.135169628125619	5.01317199443801	0.641414580774115	0.554251189116143	0.686024786850085	0.210736756190488
AT1G01720.1.Hnull	0.184276484747679	4.93667787839633	0.508657823819244	0.636293897927876	0.752175914445852	0.362279859108514
AT1G01725.1.Hnull	0.159099965334465	2.5626169501121	0.594861887153582	0.582199465954858	0.7090582579125	0.267456982486741
AT1G01730.1	0.517052045421162	4.63082462429973	2.22564592274907	0.086148674609587	0.222431013768832	0.2323155000246
AT1G01740.1	1.25018860643608	2.91443598798242	3.39817860304531	0.0249026323305388	0.0968427935930244	0.367899616964134
AT1G01750.1	-1.29468168915213	-0.0299177885047921	-2.72766164809782	0.0492862822786395	0.153675569454477	0.47464893237583
AT1G01760.1	-0.0466213464348364	1.45494546675391	-0.13556816864328	0.89835001165387	0.935405643229397	0.343895966888149
AT1G01770.1.Hnull	0.507911642570864	4.09255644840627	1.67458560423497	0.165184694006806	0.335036100440359	0.303305869396208
AT1G01780.1.Hnull	0.467645763742856	2.69904797186416	1.40433310211576	0.228982308014752	0.411755091798379	0.333002022837961
AT1G01790.1.Hnull	-0.0843203483236259	8.09458194462339	-0.301202312450774	0.777441467610533	0.860126874418041	0.279945886329829
AT1G01800.1.Hnull	0.150660544003541	5.80467267214019	0.723964345990617	0.506977260250226	0.665980648753217	0.208104922345849
AT1G01810.1	-1.65107885718793	-0.633186339317065	-2.75150489173109	0.0480436187507111	0.150899327079191	0.600063936702348
AT1G01820.1	0.716022819643912	5.78460164598779	2.06956007620671	0.10324849275314	0.247660541086732	0.345978272327474
AT1G01830.2	0.972332364141081	6.01395194138374	4.6842784530457	0.00814586400120039	0.0442277004704673	0.207573562051777
AT1G01840.1	-1.30246706596574	0.155496548205127	-2.61313160489604	0.0557898347332039	0.166703779824538	0.498431484861075
AT1G01860.1	0.367980207730327	3.48167520763014	1.42735846934086	0.222697528546451	0.403742455229738	0.257805040313563
AT1G01880.1	-2.35077229447976	1.84094034834372	-4.9108030657546	0.00684441731088502	0.0393350807528629	0.478694067549325
AT1G01900.1.Hnull	-0.499452968028635	2.79125319957325	-0.853275247059308	0.438980828061122	0.603185080683747	0.585336290663451
AT1G01910.1.Hnull	0.26863919174883	5.44692904182462	1.27827524931509	0.2665674113893	0.451507615941586	0.210157547752543
AT1G01920.1	-1.92011425240171	3.7702182385682	-7.4864954075085	0.00134036819498215	0.014486850007545	0.256477049391622
AT1G01930.1	-0.165561537545311	3.87788488984454	-0.62381153179482	0.564712016380164	0.694814163207703	0.26540313717664
