baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	dispersion
AT1G01010.1.Hnull	139.369987692091	0.568558085366306	0.59398008199136	0.95720059073391	0.338466018964176	0.571844012455582	0.0435620214349432
AT1G01020.1	407.532092708652	0.0537445338683692	0.413695917466306	0.129913135709749	0.896635151572453	0.956367232832946	1e-08
AT1G01030.1	140.69611780435	-2.17940534709695	0.579959772054044	-3.75785606539251	0.000171375406477599	0.00106537211874483	1e-08
AT1G01040.2	2280.91811373332	1.16605646206974	0.385507942312564	3.02472746754544	0.00248857259574511	0.0119315696794109	0.109632230970751
AT1G01046.1	32.639423053174	1.43099170857008	0.95294700322131	1.5016487839647	0.133187837364135	0.315088467683652	1e-08
AT1G01050.1	3235.01288396764	0.214713491367082	0.30535340260385	0.703163906267783	0.481953609798471	0.701766231322872	0.00210632929319882
AT1G01060.1.Hnull	2905.79150058421	-1.93404214738974	0.696126466611467	-2.77829135962043	0.00546455944586348	0.0239576521013619	1.02828206586093
AT1G01070.1.Hnull	195.389941030799	-0.502745286724119	0.548688826598037	-0.916266674940739	0.359527042311968	0.592403777641237	0.0458559009538814
AT1G01080.2.Hnull	2555.36753509769	0.165128783274165	0.317516736864944	0.520063241089563	0.603019497726293	0.793512330692994	0.010463195315348
AT1G01090.1	5972.27955671665	-0.203931662879445	0.408733383743279	-0.498935665620923	0.617824707218866	0.805135089904866	0.18004709949474
AT1G01100.1	7337.05902747922	-2.42175896889413	0.316791704568921	-7.64464136518213	2.09528499035984e-14	4.62948557928055e-13	0.0273631754266583
AT1G01110.2.Hnull	65.9229370421625	0.370390021617512	0.745291112341022	0.496973619414413	0.619207654628008	0.806201520352851	1e-08
AT1G01120.1	2718.05192202777	0.218503797239283	0.390808491733728	0.559107086619187	0.576088638610516	0.774317859372564	0.126019884528381
AT1G01130.1	91.6585372753422	-2.36405174951333	0.680726714076015	-3.47283528122174	0.000514991318282762	0.00289433989114095	0.000482695743767787
AT1G01140.3	4900.48931355498	1.53237955212074	0.308832334093838	4.96184946636815	6.98251030603974e-07	6.58911319503444e-06	0.0131380779450957
AT1G01150.1.Hnull	16.1749419939755	0.133798951858944	1.19227333394032	0.112221709611465	0.910647616115856	0.963713889095	1e-08
AT1G01160.2	1219.9068561564	-0.285710415390881	0.347238497208364	-0.82280742972873	0.410617510943678	0.640284441642968	0.0186947520723344
AT1G01170.1	1555.18173497417	0.152679093059473	0.322586496668983	0.473296603038353	0.636001585323227	0.816847999679247	1e-08
AT1G01180.1	332.325801913327	3.15667488099069	0.491574776759245	6.42155584507688	1.34888510184832e-10	2.04218880297063e-09	0.0920550514241498
AT1G01190.1	7.75191537492635	-1.04934837931802	1.36403463541031	-0.769297459226443	0.441716745207579	0.667954776344477	0.0409491506238042
AT1G01200.1	65.5300465301602	-1.34760983847849	0.7602827676748	-1.7725113546897	0.0763097121409364	0.21315218040981	0.00931939576234077
AT1G01210.1	350.052773171047	-0.483879490752355	0.4301208164599	-1.12498505590805	0.260595366935004	0.486264871871298	1e-08
AT1G01220.1.Hnull	1227.81032643615	0.138298792163865	0.334263889798844	0.413741347433883	0.679063542579021	0.842642208123422	0.00203074058365641
AT1G01225.1.Hnull	73.7670904432672	-0.0515831003990597	0.750463508468287	-0.0687349881999485	0.945200567495507	0.977775115424382	0.122597274499732
AT1G01230.1	983.158145807336	0.394359272037225	0.372620516688033	1.05834019968201	0.28990037197136	0.520067836518075	0.0414253155700493
AT1G01240.1	1180.38501437221	1.2651971060031	0.34127404531652	3.70727608315386	0.00020950051286448	0.0012773548750739	0.00808993840621773
AT1G01250.1.Hnull	210.768089610711	-0.129271669819833	0.509394203835826	-0.253775305738454	0.799669152199544	0.908872267606128	0.0236978693524664
AT1G01260.1.Hnull	782.99618387594	0.723626782008225	0.35773503554921	2.02280098424601	0.0430936701737903	0.137444923745695	0.000135722878297165
AT1G01280.1.Hnull	1.2848512397478	0.574537187409766	1.29427340891491	0.443907124609354	0.657109733310828	NA	1e-08
AT1G01290.1	586.012718746221	0.218994866166596	0.38681636555186	0.566146848141139	0.571293958568243	0.771199585053774	0.0134353181656261
AT1G01300.1	3769.97732464765	-1.99945112016808	0.360600430050265	-5.54478296071186	2.94319015569715e-08	3.31395378497078e-07	0.0813268428646119
AT1G01310.1.Hnull	3.08815156444181	-0.174103863577032	1.45570513119405	-0.119601050958872	0.90479918715681	NA	1e-08
AT1G01320.1	18129.567359273	1.84574893767882	0.396955595714831	4.64976173054075	3.3231872095029e-06	2.8036017351663e-05	0.167769621366113
AT1G01340.2	275.877823664749	2.56322394809341	0.484419778585611	5.29132802045657	1.21431346277319e-07	1.26966614968038e-06	0.036484600109761
AT1G01350.1	728.38062688213	-0.390305491193303	0.36223034820176	-1.07750632472105	0.281254126735182	0.509598840462524	1e-08
AT1G01355.1.Hnull	6.29914314594236	0.815719993898706	1.40782861146256	0.579417116016185	0.562307757803914	0.764535085091246	1e-08
AT1G01360.1.Hnull	1147.45508891919	0.396245292173951	0.351621620809259	1.12690821247564	0.259781290764018	0.485448112246724	0.0177944880602929
AT1G01370.1.Hnull	40.679515920315	-0.207217743982556	0.970996780013924	-0.21340724114408	0.831009332978817	0.925119091796936	0.397575466324016
AT1G01380.1.Hnull	30.0440564230837	0.493013807457879	1.02000018394062	0.483346782892913	0.62884952758397	0.812733852304315	1e-08
AT1G01390.1	483.891104914654	3.89134854287813	0.411836922515687	9.4487607354581	3.42865834786969e-21	1.28622542882481e-19	1e-08
AT1G01400.1	27.1660744787233	-3.62087768849938	1.13899628911756	-3.1790074498879	0.00147780292905434	0.00751600305369002	0.449648852970826
AT1G01410.1	0.214520712580952	-0.30181968675593	1.26634273062395	-0.238339652810434	0.811617668817173	NA	1e-08
AT1G01420.1.Hnull	573.464348211003	0.59557903647345	0.425969421392279	1.39817321752064	0.16206105730614	0.358458545588255	0.07584330906682
AT1G01430.1.Hnull	1239.29055904898	-0.326829156924868	0.384330111706023	-0.850386547840576	0.395110212637821	0.627463361457226	0.0767970560691223
AT1G01440.1	794.104683313024	1.43111728827553	0.382281622716157	3.74362041812857	0.000181387610773434	0.00111969234145633	1e-08
AT1G01448.1	313.843907969593	0.784274304173247	0.450884396238459	1.73941327470217	0.0819620949098397	0.224252218001221	1e-08
AT1G01450.1	13.8342267107131	0.636102877281952	1.22650094952843	0.518632193090862	0.604017254846813	0.794528915489999	1e-08
AT1G01453.2.Hnull	1.49430981640805	0.0649594500398514	1.30165955733114	0.0499050997428551	0.960198013362373	NA	1e-08
AT1G01460.1.Hnull	1.15973818695116	-0.435519296706961	1.29454297409737	-0.336427067638005	0.736548840799133	NA	1e-08
AT1G01470.1	1968.84833869291	3.25243367341936	0.320816455250826	10.1379889347524	3.7473458276582e-24	1.70202510494392e-22	0.00245730191290888
AT1G01480.1.Hnull	12.679987147579	1.36915255976353	1.24998976040275	1.09533102040963	0.273371642108779	0.50095841305985	0.0625055192527398
AT1G01490.1.Hnull	2129.32098577151	0.270040761345478	0.320486351284132	0.842596760403282	0.39945400352574	0.630897073249158	1e-08
AT1G01500.1	842.478543171682	0.485419005839238	0.361786692366113	1.34172708969631	0.17968450011791	0.384190181534278	0.0127161441345538
AT1G01510.1	1197.86125831787	-0.355555520531485	0.468877323688341	-0.758312468034432	0.448263944999113	0.673313436345877	0.24761495095057
AT1G01520.1	389.922526065929	2.39990793939921	0.483279944053235	4.96587530463473	6.83918906873793e-07	6.46722323941998e-06	0.122010491365036
AT1G01530.1	3.64309082197505	0.796961087979405	1.45431135470585	0.547998944930604	0.583692627289053	NA	1e-08
AT1G01540.2	2565.09093164116	0.224560212293747	0.323208557768477	0.694784240380803	0.48719052601515	0.706375246388406	0.0177552479554191
AT1G01550.1	7472.2078821068	1.2691855293897	0.322426241771547	3.93635928147863	8.27270923037416e-05	0.000547662460379971	0.0354726525343436
AT1G01560.2	156.211393928869	1.385505803974	0.593886471584454	2.33294723868276	0.0196509146424442	0.0723287894186048	0.108928726173565
AT1G01570.1.Hnull	58.4703806273726	0.716770240486913	0.777837004491821	0.921491567446313	0.3567938417893	0.589734633882096	1e-08
AT1G01580.1	306.260697971723	0.162188967098437	0.447176134727551	0.362695936797372	0.716832035307817	0.866338122357225	1e-08
AT1G01590.1.Hnull	117.144889228856	0.966927233164628	0.611968643522089	1.58002741382243	0.114100588582946	0.284248987048563	0.00112465782211982
AT1G01600.1.Hnull	203.465040487915	-0.134626496085469	0.580660732500601	-0.231850525703199	0.816654112239742	0.918444415094474	0.186755776526738
AT1G01610.1.Hnull	1953.83257495122	0.317843326193201	0.316209484823251	1.00516695876742	0.314816462325613	0.548193361150226	1e-08
AT1G01620.1.Hnull	4411.15400196094	-0.5873540894617	0.484048008811427	-1.21342114577424	0.22496884572849	0.44109494074091	0.349518881225845
AT1G01630.1	2144.76631133599	-0.165596601210481	0.312655973273105	-0.529644770502538	0.596358247171912	0.788814295674473	1e-08
AT1G01640.1.Hnull	77.2050921910225	1.09030320357032	0.719613208513681	1.51512394529595	0.129741018724274	0.310016035328393	0.00610540229658533
AT1G01650.1	2234.71093150539	0.658403147563238	0.359574340019799	1.83106266016364	0.0670911910178194	0.193653234364258	0.0651609153800108
AT1G01660.1	67.1948014347519	-0.0155027206640443	0.737296257432438	-0.0210264469780859	0.983224558699262	0.994102861924382	1e-08
AT1G01670.1.Hnull	89.8191634750179	0.631192774964271	0.66909196278978	0.943357281310796	0.345498185809468	0.578260187033195	1e-08
AT1G01680.1	62.7944471308706	3.68859750284136	0.809656153527534	4.55575800513684	5.21970024024142e-06	4.25131093363834e-05	1e-08
AT1G01690.1.Hnull	107.021762145627	0.752594338235918	0.672910353769648	1.11841693922508	0.263388963019001	0.489695983816088	0.138603220519853
AT1G01695.1	24.0572978198738	-1.24486928187875	1.05693468181842	-1.17781098803286	0.238871967109108	0.45990805330985	0.0331442474946642
AT1G01700.1.Hnull	88.731166191811	0.598072092301858	0.679947145198666	0.879586150960475	0.379083543965333	0.611749851340821	0.00262039852885835
AT1G01710.1.Hnull	1257.19585009117	0.19085037413457	0.333858598470619	0.571650318454703	0.567558898675049	0.768655557480003	0.00245137159728906
AT1G01720.1	1685.8878169831	0.394499252612434	0.321032150148438	1.22884655767351	0.219129341810394	0.433514802823022	0.000913323505349632
AT1G01725.1	449.627779931901	0.794077539246084	0.404890892447858	1.96121363571631	0.0498541068763926	0.154310652445206	1e-08
AT1G01730.1	944.047085509137	0.563745566012221	0.348259284053558	1.61875244056817	0.105500538756532	0.269124394279753	0.00314278284255541
AT1G01740.1.Hnull	344.537683604404	0.576213927212167	0.499058497996046	1.15460197456999	0.248253457714776	0.471532964329212	0.138981934061531
AT1G01750.1.Hnull	43.8719677699828	0.209146016311286	0.882935899177262	0.236875651455754	0.812753259800734	0.916403167180316	1e-08
AT1G01760.1	100.899319927093	0.00902128026519163	0.63797453820397	0.0141405020497972	0.988717887717252	0.996422398365569	1e-08
AT1G01770.1.Hnull	651.358857094213	0.545411021318683	0.428611122493033	1.27250785781358	0.20319273396585	0.416148919783398	0.09246820609348
AT1G01780.1.Hnull	246.417722916818	0.499225175651772	0.512888945028413	0.973359204738009	0.330374806864051	0.564654959049608	0.0828189064916771
AT1G01790.1.Hnull	10210.460661805	-0.0353046410038029	0.324423796709051	-0.108822599827548	0.913343198199527	0.964957394842138	0.0292091099381188
AT1G01800.1.Hnull	2172.03526491582	0.206820183624817	0.31244770345687	0.661935361779242	0.508012647906777	0.72228082091481	1e-08
AT1G01810.1.Hnull	14.7910584395256	0.66889910045703	1.19215052642818	0.561086109202272	0.574738837152117	0.773492542920959	1e-08
AT1G01820.1	2184.26200026826	0.762638644560591	0.388990150814629	1.96056029429913	0.0499303379896562	0.154469253733809	0.114812048097755
AT1G01830.2	2552.26413316089	1.01810804019897	0.309535897358096	3.28914367893536	0.0010049270967709	0.0053169440604048	1e-08
AT1G01840.1	45.699344251144	-1.12157567527566	0.87404334658661	-1.28320372170984	0.199420712447431	0.410743382309233	0.100607106544672
AT1G01860.1	417.284472737908	0.421063766577675	0.410263526594411	1.02632512832159	0.304738356559726	0.536822615002198	1e-08
AT1G01880.1	181.693401510065	-2.22320874560661	0.595861234654502	-3.73108471621869	0.00019065709235162	0.00117153091228217	0.165814498636992
AT1G01900.1.Hnull	301.555786414001	-0.538773485825656	0.5862664436373	-0.918990830317713	0.358100368454273	0.591081642779158	0.327130144219118
AT1G01910.1	1645.4544274092	-0.243698090088767	0.335253157960544	-0.726907664557921	0.46728252161359	0.689909492047472	0.0174223108652412
AT1G01920.1	615.152681250107	-1.83501826921471	0.377030826608468	-4.86702449696588	1.13290990883846e-06	1.03281962399535e-05	0.000482695743767787
