baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pvalue	padj	dispersion
AT1G01100.1	7337.05902747922	12456.3717484939	2217.74630646456	0.178041114318277	-2.48971765946072	0.00097493792267358	0.0120884440008922	0.178440906466887
AT1G01180.1	332.325801913327	65.2660540949121	599.385549731743	9.18372587471116	3.19907957961192	8.63621461409214e-05	0.00148047267996186	0.00120525327681623
AT1G01340.2	275.877823664749	76.4211311491216	475.334516180377	6.21993562556475	2.63689964897982	0.00105236730164663	0.0129498733095022	0.0237856628994731
AT1G01390.1	483.891104914654	58.0124525246577	909.769757304651	15.6823184973599	3.97106696029551	2.1172165828839e-06	5.50695196722858e-05	0.0133733321748271
AT1G01400.1	27.1660744787233	52.1497066677497	2.18244228969694	0.0418495602209514	-4.57864372758181	0.000558440669976962	0.00747332956557661	0.373055923813465
AT1G01470.1	1968.84833869291	365.787965915737	3571.90871147008	9.76497054113833	3.28761569181122	3.1020146108968e-05	0.000599917920031929	0.00632367423939061
AT1G01520.1	389.922526065929	114.304034124095	665.541018007763	5.82255056094709	2.5416512623384	0.00351409769500768	0.0362612429937874	0.308617445348253
AT1G01680.1	62.7944471308706	7.18997278989162	118.39892147185	16.467228031559	4.04152581803335	8.36852447166475e-05	0.00144029175841618	0.130122596773772
AT1G02040.1	186.025834943635	371.516504623687	0.535165263583424	0.00144048852991201	-9.43922611177621	5.74063973360308e-13	6.90748715771588e-11	0.152149523742078
AT1G02180.1	294.378618078455	492.55077790416	96.2064582527497	0.195322924190914	-2.35606681296589	0.00307995441310578	0.0324715193838867	0.0148725305456142
AT1G02190.1	2887.02808749549	5759.48136916813	14.5748058228422	0.00253057608639288	-8.62631843240142	9.95267183748619e-05	0.00167848990312267	1.08927388160835
AT1G02310.1	32.7166526472099	64.3490476887985	1.08425760562126	0.0168496293972351	-5.89113932968218	3.20819041658042e-05	0.00061657409568655	0.104153466987811
AT1G02360.1	33.6043153055683	2.36208045067696	64.8465501604596	27.4531505232495	4.77889981728549	0.000121660739431183	0.00199464512070971	0.18308264976086
AT1G02520.1	417.091366050261	816.285518068543	17.8972140319781	0.0219251887186797	-5.51126692921046	1.89262171738806e-09	9.64609687453307e-08	0.0821024746186457
AT1G02640.1	987.046089896053	1767.12043905604	206.971740736064	0.117123732011511	-3.09389466562067	9.53938036501968e-05	0.00162054931393091	0.0172833055094826
AT1G02670.1	135.973482959977	252.499964411043	19.4470015089107	0.0770178386134462	-3.69866355307733	4.22918113288012e-05	0.000788696683641895	0.0330217391626643
AT1G02690.2	764.490346719519	1407.75868406859	121.22200937045	0.0861099354188346	-3.53767648348211	1.22488452845892e-05	0.000263802951946308	0.00469627655417146
AT1G02720.1	501.866417595158	822.850857867611	180.881977322705	0.219823526454665	-2.18558229693904	0.00495850012836815	0.047797454215461	0.0258257757465113
AT1G02770.1	71.4121244653082	126.435041140208	16.3892077904087	0.129625518705959	-2.94757833278797	0.00178551080107473	0.0203517345221347	0.0209561118036787
AT1G02800.1	673.917902442059	1341.92113282779	5.91467205632649	0.00440761525519959	-7.82578598943748	0.000789212659906275	0.0100559209773969	1.24224296837102
AT1G02810.1	138.610956307154	264.322237974488	12.8996746398198	0.0488028352766326	-4.35689122393913	3.09183711820353e-06	7.75225357135382e-05	0.057765080463895
AT1G02900.1	145.217441369001	279.675869152516	10.7590135854861	0.0384695812981237	-4.70013806230832	0.000612581701913337	0.0081154612735527	0.594866691936869
AT1G02970.1	100.97424400293	195.484723607495	6.46376439836433	0.0330653172231638	-4.91853744715718	1.10931619368261e-06	3.10417852984492e-05	0.0124242714127572
AT1G03050.1	916.123188721062	1819.29099448849	12.9553829536375	0.00712111640902177	-7.13368084803512	2.08058631788322e-13	2.93776665037847e-11	0.0969058245759542
AT1G03110.1	438.672998825826	755.923072900524	121.422924751127	0.160628679166016	-2.63819859557679	0.000814623001666508	0.0103321226265447	0.085033024343735
AT1G03130.1	22952.9923916327	7509.77292317884	38396.2118600867	5.11283260530783	2.35412279280647	0.00145659076839891	0.0171756069516148	0.0805640047205098
AT1G03170.1	526.348955705637	1038.47721883211	14.2206925791662	0.0136937934903946	-6.19033402866771	4.24817206236507e-11	3.1861290467738e-09	0.123345211691527
AT1G03360.1	410.647676086318	694.992240939302	126.303111233334	0.181733124189462	-2.4601066937607	0.00162770900853412	0.0188322938173837	0.176288398966983
AT1G03380.1	3280.88849755597	1046.22979070435	5515.54720440758	5.27183153587546	2.39830426901056	0.00137636715255676	0.0163410385873052	0.0507701487953671
AT1G03400.1	1355.10105927361	387.65474642802	2322.5473721192	5.99127804707649	2.582863788574	0.000687072041332777	0.00894389404698241	0.0157979766865786
AT1G03700.1	13.4652917859561	26.9305835719122	0	0	-Inf	0.00299807615990902	0.0317656040296639	0.916086566793476
AT1G03710.1	384.109439915625	763.360611223635	4.85826860761406	0.00636431659714072	-7.29577867938848	1.09777206226324e-12	1.22011412944318e-10	0.182134021052594
AT1G03920.1	204.2478190144	371.026078781822	37.4695592469785	0.100989017726196	-3.30772968243923	9.89835334653253e-05	0.00167034712722736	-0.0040982225461394
AT1G04090.1	169.222390679327	326.066344903963	12.3784364546908	0.0379629380589299	-4.71926453885352	4.68137100238223e-07	1.4284117143432e-05	0.00709005937549221
AT1G04450.1	112.339180708398	224.678361416797	0	0	-Inf	1.22005562149661e-11	1.04860370574281e-09	0.00452687003181311
AT1G04470.1	484.373553798652	960.100900909242	8.64620668806128	0.00900551877398832	-6.79497489791391	0.00342907783724316	0.0355464757153131	1.33571806929699
AT1G04500.1	109.263691052708	195.055682182333	23.471699923083	0.120333330772401	-3.05489178919949	0.0005894662951939	0.00785056771871568	0.0216876627108625
AT1G04610.1	29.6497884000717	59.2995768001434	0	0	-Inf	3.94627388960956e-06	9.60537641995995e-05	-0.0195411811772706
AT1G04670.1	292.114487439468	584.228974878936	0	0	-Inf	1.11776968184386e-12	1.23244127271031e-10	0.349183451397107
AT1G04760.1	177.042515136269	342.721216031196	11.3638142413416	0.0331576036433859	-4.91451644520673	1.74085893762992e-07	5.94060062871862e-06	0.0411516617290977
AT1G04880.1	325.200986179348	646.064941936212	4.33703042248506	0.00671299453192318	-7.21882781739674	2.92183516557431e-12	2.95116015354997e-10	0.0292030082410419
AT1G04890.1	114.958237141441	229.916474282881	0	0	-Inf	9.19880834050736e-12	8.15951989819043e-10	0.160211779471746
AT1G04920.1	263.856460437768	470.143841946112	57.5690789294235	0.122449926582303	-3.02973618598652	0.000265074288146146	0.0039546797436359	0.139986895162927
AT1G05020.1	91.3619277573984	174.09157590519	8.63227960960686	0.0495847060073027	-4.33396098791029	1.15453926075974e-05	0.000250406536375595	0.0184701929755802
AT1G05040.1	27.0529871010746	53.0077895180735	1.09818468407568	0.0207174208556884	-5.59301177894668	0.000120324672766758	0.00197742596129455	0.417995780388863
AT1G05080.1	14.084097370377	28.168194740754	0	0	-Inf	0.00072187677262133	0.00933548583284827	0.24146414907699
AT1G05135.1	279.1547603035	70.8671187448817	487.442401862119	6.87825906421973	2.78204345486245	0.000475145509551773	0.00652588187436493	0.0442768959084787
AT1G05210.1	193.032077489326	346.816038717154	39.2481162614973	0.113166958502476	-3.14347530070082	0.000232387182908489	0.00353757716556239	0.276658304545668
AT1G05440.1	224.63596544438	446.582177492388	2.68975339637153	0.0060229752371105	-7.37530795723235	1.02605211037786e-11	8.9577262317689e-10	0.149082291795442
AT1G05450.2	158.009620086752	314.948909646338	1.07033052716685	0.00339842588554678	-8.20091762446914	3.17687464455126e-10	1.98018031053955e-08	0.325327229862454
AT1G05550.3	194.514475567595	364.104953284355	24.9239978508347	0.0684527843579478	-3.86874696461433	9.93915586372368e-06	0.000219526048306906	0.180549244864182
AT1G05577.1	116.699983963259	231.203598558367	2.19636936815136	0.00949971964902998	-6.717899346684	2.33073821594855e-09	1.16642278709541e-07	0.164743476540082
AT1G05675.1	36.5033465111875	4.02402782010772	68.9826652022672	17.142690927127	4.09952168523087	0.000461176764985019	0.00637515832715305	0.0674854800568369
AT1G05680.1	236.957824984437	459.382625381395	14.5330245874789	0.0316359909681241	-4.98228940212786	6.47426064930582e-08	2.41150960255099e-06	0.0266737314235023
AT1G05730.1	73.4132232225317	128.394067149502	18.4323792955615	0.143560989263615	-2.80026432512732	0.00253954215975056	0.0275183356582211	0.209075883214252
AT1G05835.1	837.792244201728	1648.16571625461	27.4187721488444	0.0166359316168476	-5.9095535299638	8.56331953692311e-11	5.98459263091785e-09	0.146173323626696
AT1G05920.1	10.8662866816627	21.7325733633255	0	0	-Inf	0.00303154880032284	0.0320588892047897	-0.0744134816598824
AT1G05950.1	363.547746940936	662.137527093778	64.9579667880949	0.0981034364163066	-3.34955251700062	4.52560883714878e-05	0.00083553185168841	0.0756343348225311
AT1G06160.1	283.229934866018	2.79112187583886	563.668747856197	201.950603710842	7.65785864861264	7.86130988798115e-13	9.33741421244112e-11	0.0146199723750829
AT1G06250.1	506.094152199226	925.955007055426	86.2332973430265	0.0931290361691027	-3.42462514222569	2.74925727045163e-05	0.000541150035275597	0.0316756764560913
AT1G06260.1	2239.8889257549	4472.72321353403	7.05463797576542	0.00157725788942601	-9.30836571750901	1.37344548972452e-18	9.10613328117478e-16	0.00249447624757012
AT1G06265.1	736.08249617468	1362.79424496616	109.370747383203	0.080254776381096	-3.63926893266426	7.93929686149115e-06	0.000179216998892143	0.00245665310777973
AT1G06350.1	1981.35859057151	3946.07134965812	16.6458314849038	0.00421833008324747	-7.88911229459637	1.33424804885913e-15	3.12926396204884e-13	0.0823004203381376
AT1G06360.1	430.703585278853	752.740767893362	108.666402664344	0.144360990262903	-2.79224715015222	0.00441676793453402	0.0436862232266723	0.380654661128242
AT1G06420.1	439.569993320988	873.197460428741	5.94252621323533	0.00680547812211631	-7.19908776214295	9.64230319623368e-13	1.1118780873157e-10	0.17125462884363
AT1G06520.1	603.508444605707	1176.7551658032	30.2617234082145	0.0257162443706454	-5.28117622453764	3.31717890279802e-09	1.6190992263657e-07	0.151790037801815
AT1G06540.1	20.6812571177243	39.7570184446984	1.60549579075027	0.0403827010565065	-4.63011877909289	0.00163772753712605	0.0189165732846258	0.279337840019308
AT1G06645.1	749.201894390763	197.431878306729	1300.9719104748	6.58947238729913	2.72016295465671	0.000501460960097174	0.00680624427203987	0.0134274220619486
AT1G06650.2	2706.30657806166	921.226140929499	4491.38701519382	4.8754446011075	2.2855337869783	0.00248186129333934	0.0270521903478402	0.00461732458340627
AT1G06660.1	205.308743206378	401.971279724695	8.64620668806128	0.0215095135502789	-5.53888129200287	9.51249133391229e-09	4.19869533757612e-07	0.0137423253756447
AT1G06690.1	2512.63403432781	868.128519150028	4157.13954950559	4.78862225788387	2.25961063557987	0.00255292341519929	0.0276200764330103	0.0653265979368101
AT1G06920.1	27.4785740113019	54.4080556805659	0.54909234203784	0.0100921147644313	-6.63062767236942	3.60343532336236e-05	0.000681647796131603	0.095138019728143
AT1G06970.1	58.6051223183093	116.112059952543	1.09818468407568	0.00945797262165986	-6.72425331908256	0.00401508922587968	0.0405242867710504	1.19938563119874
AT1G06990.1	444.786894428397	889.03862359321	0.535165263583424	0.00060195952052168	-10.6980459050332	1.28580493710615e-16	4.33959166273327e-14	0.047042673395029
AT1G07180.1	4617.45082975356	1094.29965634888	8140.60200315824	7.43909765111253	2.89512763568603	0.00146401907233344	0.0172485005648479	0.327621698625042
AT1G07240.1	864.070422978064	205.001379415139	1523.13946654099	7.42989862256755	2.89334252601059	0.000229871933207645	0.00350507203940583	0.152433136841562
AT1G07270.1	43.6135678648805	81.2985365949802	5.92859913478091	0.0729238112158955	-3.77746622688111	0.00059934143807453	0.0079591047498621	-0.0186313539458119
AT1G07280.1	6389.14966504091	1193.3036281344	11584.9957019474	9.70833862296999	3.27922442999292	2.62268448065601e-05	0.000519561868304617	0.127155143634344
AT1G07330.1	207.527370357114	411.829822054273	3.22491865995496	0.00783070697471238	-6.99664172135158	5.00224704363576e-11	3.66048192124734e-09	0.0611371412389573
AT1G07370.1	549.493353119817	1068.89210777287	30.0945984667615	0.0281549449639647	-5.15046785899818	5.35855486763152e-08	2.034266199749e-06	0.285302752995186
AT1G07410.1	213.159969283643	393.46595131188	32.8539872554051	0.0834989333787701	-3.58209842115794	3.00465769076668e-05	0.000585046741972652	0.114097166558731
AT1G07473.1	56.958716162766	105.694974273419	8.22245805211319	0.0777942197217701	-3.68419322593265	0.000370793550466479	0.00528954201503082	0.358183802754189
AT1G07540.1	289.461303792232	577.852277057297	1.07033052716685	0.00185225631127991	-9.07650053518561	8.1268056185848e-13	9.61151049121087e-11	0.295953380531284
AT1G07795.1	85.9106575119756	171.272222681913	0.54909234203784	0.00320596260993012	-8.28502668474135	1.30076634877175e-09	6.93616738001122e-08	0.12797341069124
AT1G07850.1	112.950894225783	225.366623187983	0.535165263583424	0.00237464295294974	-8.71807367594791	9.90430154526526e-11	6.86971291391519e-09	0.271077828372965
AT1G07880.2	146.772575862208	252.426925181535	41.1182265428815	0.162891603236505	-2.61801585739149	0.00199352376794442	0.0224089237521778	-0.00398401359090009
AT1G08140.1	260.986185427781	516.565009905911	5.4073609496519	0.0104679195182748	-6.57788145227386	2.60069369563295e-06	6.6152755539193e-05	0.509917061771154
AT1G08150.1	106.137914104956	210.10731299867	2.16851521124253	0.0103209887380562	-6.59827500397845	0.00327746218616761	0.0341762494356401	1.19696117967802
AT1G08440.1	20.0105460260988	39.4859267886141	0.535165263583424	0.0135533165132074	-6.20521026574565	0.00061918669939725	0.00817556865735634	0.613494695707886
AT1G08630.1	961.492677095591	1606.39994219672	316.585411994462	0.197077579299174	-2.34316443861644	0.00214227596867621	0.0238581438362632	0.0245214506417863
AT1G08730.1	471.385516017478	891.810924570757	50.9601074641994	0.0571422776512043	-4.12929764753949	1.08806082364306e-06	3.05086963468304e-05	0.0192542139657661
AT1G08810.1	330.110787660084	105.984886827795	554.236688492373	5.22939359639927	2.38664366039383	0.00260481811565653	0.0280608568901496	0.00112042866647988
AT1G08860.1	110.904564506271	220.175779064883	1.6333499476591	0.00741839068128277	-7.07467803689296	1.51408441170313e-09	7.84687005503448e-08	-0.00722362116146754
AT1G08930.1.DE	3094.7753373435	175.902062594552	6013.64861209244	34.1874820760554	5.09539626641105	0.000264660789802161	0.00395064043029925	0.614135407695662
AT1G09200.1	2852.60446533986	5360.08098946841	345.127941211314	0.0643885683610803	-3.95705161684992	0.000424794888002927	0.00596156111839808	0.452786313196086
AT1G09240.1	283.447922944926	63.5994015009084	503.296444388944	7.91354057603443	2.98432331146727	0.00024728555748593	0.00372949744055755	0.00418971931437981
AT1G09380.1.DE	280.887256561142	561.225420780247	0.54909234203784	0.000978381095557755	-9.99731585140836	1.13294687341963e-14	2.10431575314687e-12	0.179484777267178
AT1G09460.1	167.331296417249	325.453366725945	9.20922610855353	0.0282966072872381	-5.14322710291174	9.2676298738332e-08	3.32661033408993e-06	0.163519209639644
AT1G09470.1	296.635939358636	566.770239232596	26.5016394846761	0.0467590526993075	-4.41861048744696	4.66793652660169e-07	1.4258845846987e-05	0.148227061334852
AT1G09610.1	175.270720698352	337.148382728664	13.39305866804	0.0397245229523129	-4.65382629527242	5.4749122633743e-07	1.64514871757746e-05	0.0195093941042122
AT1G09720.1	20.3865255320499	40.7730510640998	0	0	-Inf	0.000292455779088273	0.0043097516966283	0.694363752551734
AT1G09740.1	294.716446831424	48.6230542777397	540.809839385109	11.1224983172787	3.47540897513593	3.10697794285016e-05	0.000600458202293144	0.0587291630655812
AT1G09790.1	126.448034632097	252.896069264195	0	0	-Inf	3.59812922964243e-12	3.53114278121824e-10	0.0400832057616819
AT1G09860.1	14.0074750981247	28.0149501962494	0	0	-Inf	0.000792369994355367	0.0100822251005907	0.0484546482732019
AT1G09880.1	282.889860435083	553.922522600604	11.8571982695618	0.0214058785945255	-5.54584913826458	3.66137207718361e-09	1.76530439435638e-07	0.047836461030775
AT1G09932.1	288.319936280398	12.3384698918345	564.301402668962	45.7351201255849	5.51523053527198	4.3506118513108e-09	2.0759169480177e-07	0.0216192641939559
AT1G09970.2	3568.94923742053	1054.70485990333	6083.19361493773	5.76767382630182	2.52798957954364	0.000884761818861563	0.0110996297991812	0.192139438885759
AT1G10050.1	760.811120291772	281.523781141207	1240.09845944234	4.4049509935373	2.13912596879972	0.00469654066478943	0.0457972412727782	0.160594479962051
AT1G10230.1	579.747422250052	953.49183571438	206.003008785725	0.216051151220799	-2.21055517659053	0.00381970552911927	0.0388498164345373	0.185605585692989
AT1G10340.1	374.300823907748	22.4374116691446	726.164236146351	32.3639930868209	5.01631771412478	1.74666507087127e-08	7.32408421763067e-07	0.171095494893448
AT1G10385.1	105.839930550607	211.679861101214	0	0	-Inf	2.1672997559417e-11	1.79044838046825e-09	0.0870396167793903
AT1G10640.1	1931.53094285508	3737.59645369791	125.465432012246	0.0335684800557088	-4.8967489749238	1.02191182163722e-08	4.49624954909538e-07	0.0299620682417243
AT1G10750.1	113.439591073105	203.686023792215	23.1931583539946	0.113867205624547	-3.13457579204922	0.000437438161008401	0.00610494256475415	0.0659824224452092
AT1G10770.1	1393.03980519442	2767.67508525019	18.4045251386527	0.00664981422015039	-7.23247024892219	5.41486423730586e-14	8.71257952136277e-12	0.130731098090394
AT1G10850.1	1294.90480265668	2193.35351631571	396.456088997644	0.180753392487132	-2.46790537009863	0.00139569704267693	0.0165421480325842	0.0613086729690869
AT1G11000.1	618.149692454635	1099.169679212	137.129705697269	0.124757540433228	-3.00280107918964	0.000166913764968843	0.00264566921277934	0.019096553075499
AT1G11040.1	30.1554520974859	60.3109041949719	0	0	-Inf	3.27379656007774e-06	8.15483720576552e-05	0.0780082652416481
AT1G11120.1	292.619865822218	570.692779978502	14.5469516659334	0.0254899872160312	-5.29392553996788	1.0401986925993e-08	4.56100860360399e-07	0.00127016731440161
AT1G11160.1	113.598226536116	206.637339800791	20.5591132714408	0.0994936989184086	-3.32925102921408	0.00024187114220698	0.00365980528189075	0.25428899289308
AT1G11190.1	530.833655348022	993.790820973992	67.8764897220527	0.0683005802524202	-3.87195835468933	3.29385730433768e-06	8.19025165296902e-05	0.0211795047071322
AT1G11210.1	1665.61368251661	28.0243606453953	3303.20300438782	117.868987135326	6.88104036617833	0.000524365043785659	0.00705826974064597	1.02800371790445
AT1G11350.1	1647.28628329221	348.574334941703	2945.99823164271	8.45156380241079	3.07921830958969	0.000677183054885558	0.00882762178236355	0.325460700634458
AT1G11450.2	54.8229531729624	96.1971393640672	13.4487669818577	0.139804229842631	-2.83852008409768	0.00501633564773312	0.0482373485236324	0.373435221721754
AT1G11510.1	32.7320532607438	65.4641065214877	0	0	-Inf	1.66366370521325e-06	4.43136602904493e-05	0.0216252650217447
AT1G11530.1	595.503220539173	217.552017407268	973.454423671079	4.47458237929702	2.16175303937523	0.004955788247117	0.0477886525908522	-0.00157299653006787
AT1G11560.1	20.7343190369351	39.3279770195365	2.14066105433369	0.0544309984027478	-4.19942769077799	0.00302958273227004	0.0320588892047897	0.259469805757466
AT1G11610.2	16.0147837836056	32.0295675672112	0	0	-Inf	0.000326204582439225	0.00474092373503439	0.474388681256761
AT1G11620.1	20.3346598131195	40.6693196262391	0	0	-Inf	6.66244209637157e-05	0.0011759125319967	0.280476060381057
AT1G11730.1	121.093595132038	220.175779064883	22.0114111991924	0.0999719918906518	-3.32233222308895	0.00021208459370588	0.00325899007818447	0.0118380256437323
AT1G11770.1	382.652158698923	763.657040371732	1.64727702611352	0.0021570900797453	-8.85669786018584	1.79633149013829e-06	4.76639252057307e-05	0.70440019809222
AT1G11850.2	2030.25793594767	3631.47041013293	429.045461762415	0.118146484290563	-3.08135139551242	8.86329480531276e-05	0.00151508143135905	0.0253802282787176
AT1G11940.1	325.08522863248	547.458453378482	102.712003886477	0.187616070685583	-2.4141446843828	0.00249397356666837	0.0271414543678911	0.0504447892785904
AT1G11990.1	117.645532999489	206.085746039476	29.205319959502	0.141714410243141	-2.8189416285913	0.00134155259485955	0.0159756747257909	0.0749770043495939
AT1G12000.1.DE	2615.25200035397	4402.94900587361	827.554994834327	0.187954708021909	-2.41154304141231	0.00160317797955167	0.0185951175960153	0.0506840250418624
AT1G12110.1	4292.59234330756	458.569133915886	8126.61555269923	17.7216802258433	4.14744348989618	3.54129644772879e-07	1.12381904319591e-05	0.0296012588187933
AT1G12220.1	664.97429974594	136.27230171058	1193.6762977813	8.75949318238182	3.13084739900261	8.12250294633453e-05	0.00140406164297194	0.156098201808331
AT1G12280.1	952.07299926676	317.494926849871	1586.65107168365	4.99740606070818	2.32117944800558	0.00240159163035945	0.0262911583742871	0.102404356183484
AT1G12380.1	1065.97190126526	1765.33550635595	366.608296174569	0.207670607006218	-2.26763105842152	0.0032109131705883	0.0335962275977434	0.108780916363285
AT1G12570.1	2559.1257282344	4706.22374828192	412.027708186888	0.087549536576391	-3.51375664767457	1.14467437455304e-05	0.000248852029188966	0.170876670010856
AT1G12600.1	120.172802910149	221.913226524737	18.4323792955615	0.0830612018229874	-3.5896814433248	7.1289467403082e-05	0.00125027630569093	0.237153807649694
AT1G13110.1	3602.36667207128	86.0769158275509	7118.65642831501	82.7011093494188	6.36983477666808	2.13639265457734e-06	5.54640400707578e-05	0.511989931515328
AT1G13130.1	274.879635186716	537.929926260779	11.829344112653	0.021990492692757	-5.50697626191497	5.30575613350005e-09	2.48875933889176e-07	0.159005788089991
AT1G13140.1	2340.82776530139	4649.69082185463	31.9647087481457	0.00687458800441184	-7.1845110295814	4.0027045159927e-14	6.59374092143441e-12	0.00324562960707477
AT1G13150.1	790.910610189969	1503.78846321443	78.0327571655066	0.0518907805681041	-4.26837795196584	3.33806367233105e-07	1.06922352004354e-05	0.0162670455354449
