baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pvalue	padj	dispersion
AT1G01010.1.Hnull	139.369987692091	104.073129561486	174.666845822697	1.67830876767768	0.747008160723038	0.613365042994625	1	0.840222304391213
AT1G01020.1	407.532092708652	398.814745204058	416.249440213246	1.04371627483399	0.061729581140381	0.936215521947854	1	0.0106745442424346
AT1G01030.1	140.69611780435	232.940829520965	48.4514060877353	0.207998770277301	-2.26535309594447	0.00723314504141957	0.064635869880945	0.271772490167914
AT1G01040.2	2280.91811373332	1466.47756977096	3095.35865769568	2.11074394965286	1.07775157869886	0.13027816116557	0.579467712995365	0.0756618067834134
AT1G01046.1	32.639423053174	15.9381615113533	49.3406845949947	3.09575759787901	1.63029251087865	0.121879116010942	0.553988299709367	-0.0290594951965598
AT1G01050.1	3235.01288396764	2998.05802625756	3471.96774167772	1.15807222917955	0.211725237290396	0.77738764834372	1	0.0128055926608428
AT1G01060.1.Hnull	2905.79150058421	5189.64722046456	621.935780703857	0.119841629745342	-3.06079894640584	0.336147949359814	1	3.07437799377278
AT1G01070.1.Hnull	195.389941030799	243.76856872147	147.011313340127	0.603077394723937	-0.729584935515782	0.696319601257789	1	1.53150823550071
AT1G01080.2.Hnull	2555.36753509769	2363.85416155876	2746.88090863663	1.16203484686437	0.216653332636254	0.756495623703234	1	0.257816645087043
AT1G01090.1	5972.27955671665	6593.68846686921	5350.87064656409	0.811514021848347	-0.301312072108809	0.707001616757227	1	0.168361278864599
AT1G01100.1	7337.05902747922	12456.3717484939	2217.74630646456	0.178041114318277	-2.48971765946072	0.00097493792267358	0.0120884440008922	0.178440906466887
AT1G01110.2.Hnull	65.9229370421625	57.3524221009094	74.4934519834156	1.29887194393198	0.377259202178359	0.694376051144509	1	0.224413758229452
AT1G01120.1	2718.05192202777	2377.69076194899	3058.41308210655	1.28629556502948	0.363222183263265	0.633089576653298	1	0.265211468293205
AT1G01130.1	91.6585372753422	156.335978116243	26.9810964344418	0.172584051090148	-2.53462894715089	0.0182825197750163	0.134280449780673	0.451563258594583
AT1G01140.3	4900.48931355498	2478.16622775736	7322.81239935259	2.95493188363697	1.56312487413486	0.0340814013440784	0.219298484584369	0.0435825119078228
AT1G01150.1.Hnull	16.1749419939755	15.3558755416867	16.9940084462642	1.10667792273586	0.146235414639554	0.938326303117366	1	1.49263605102446
AT1G01160.2	1219.9068561564	1334.40201081505	1105.41170149775	0.82839481096298	-0.271609578293474	0.70859606378831	1	0.022773215367122
AT1G01170.1	1555.18173497417	1472.05821865074	1638.30525129759	1.11293509355848	0.154369457071783	0.833902684020303	1	2.86996467571417e-05
AT1G01180.1	332.325801913327	65.2660540949121	599.385549731743	9.18372587471116	3.19907957961192	8.63621461409214e-05	0.00148047267996186	0.00120525327681623
AT1G01190.1	7.75191537492635	11.7019655909511	3.80186515890163	0.32489115861369	-1.62197161129304	0.396354599290877	1	0.416825729814604
AT1G01200.1	65.5300465301602	95.0090413018692	36.0510517584512	0.379448642618204	-1.39802346103569	0.229972166621172	0.834126762399814	0.571028125146618
AT1G01210.1	350.052773171047	410.226798240632	289.878748101462	0.706630452580585	-0.500972170679595	0.500929577511101	1	0.0121559963104554
AT1G01220.1.Hnull	1227.81032643615	1166.22739909798	1289.39325377432	1.10561049652204	0.144843217662617	0.841843392883599	1	0.00960249887802059
AT1G01225.1.Hnull	73.7670904432672	72.2886666665802	75.2455142199541	1.04090333505544	0.0578360969644856	0.956079343818617	1	0.217688982443655
AT1G01230.1	983.158145807336	854.166393177113	1112.14989843756	1.3020295662779	0.380762209362384	0.617287334064497	1	0.0238762954739775
AT1G01240.1	1180.38501437221	682.193820916698	1678.57620782773	2.46055615920435	1.29898444460502	0.0788595611442134	0.410982725803391	0.0598596017567071
AT1G01250.1.Hnull	210.768089610711	224.744451058074	196.791728163348	0.87562441358117	-0.191615915538135	0.78337904011425	1	0.177555610791231
AT1G01260.1.Hnull	782.99618387594	583.726894224265	982.265473527616	1.68274835928706	0.750819450017761	0.365512735876618	1	0.293829818665854
AT1G01280.1.Hnull	1.2848512397478	0.429041425161904	2.14066105433369	4.98940411995389	2.31886752607948	0.757397467514555	1	2.11035597765432
AT1G01290.1	586.012718746221	540.52791743187	631.497520060571	1.16829769507727	0.224407935595078	0.768300726842526	1	0.00639439966197785
AT1G01300.1	3769.97732464765	6119.48563266457	1420.46901663072	0.232122289665743	-2.10704302999805	0.010923297642642	0.0892800538275599	0.284837256967507
AT1G01310.1.Hnull	3.08815156444181	3.48654973251209	2.68975339637153	0.771465661679674	-0.374326151736133	0.944325659461699	1	0.608262534940626
AT1G01320.1	18129.567359273	8535.8670807343	27723.2676378117	3.24785606144031	1.69948769654781	0.0187748108339526	0.137204354325228	0.0901944439781902
AT1G01340.2	275.877823664749	76.4211311491216	475.334516180377	6.21993562556475	2.63689964897982	0.00105236730164663	0.0129498733095022	0.0237856628994731
AT1G01350.1	728.38062688213	827.794352954747	628.966900809514	0.759810571991058	-0.396288309111116	0.589099814274187	1	-0.000539222979256736
AT1G01355.1.Hnull	6.29914314594236	3.48654973251209	9.11173655937262	2.61339641147396	1.3859259755922	0.575588638472548	1	1.61997353985157
AT1G01360.1.Hnull	1147.45508891919	941.745495235869	1353.16468260251	1.43686876066616	0.522928296323689	0.746167606142769	1	0.952264423013789
AT1G01370.1.Hnull	40.679515920315	39.1346298175339	42.224402023096	1.07895238104891	0.109631193703992	0.94379979568775	1	1.18456357928396
AT1G01380.1.Hnull	30.0440564230837	26.1220138282323	33.9660990179352	1.30028638838041	0.378829412170903	0.79934746761764	1	0.605201361543772
AT1G01390.1	483.891104914654	58.0124525246577	909.769757304651	15.6823184973599	3.97106696029551	2.1172165828839e-06	5.50695196722858e-05	0.0133733321748271
AT1G01400.1	27.1660744787233	52.1497066677497	2.18244228969694	0.0418495602209514	-4.57864372758181	0.000558440669976962	0.00747332956557661	0.373055923813465
AT1G01410.1	0.214520712580952	0.429041425161904	0	0	-Inf	1	1	-0.653533831630603
AT1G01420.1.Hnull	573.464348211003	425.038246106492	721.890450315514	1.69841292384461	0.764187254391489	0.484955383335247	1	0.506956851977267
AT1G01430.1.Hnull	1239.29055904898	1363.22799161589	1115.35312648207	0.818170645953359	-0.289526317252213	0.684347368299943	1	0.052106329463889
AT1G01440.1	794.104683313024	433.882783683072	1154.32658294298	2.66045721644985	1.41167420332845	0.0554971407671288	0.317344441508104	0.0402644266755846
AT1G01448.1	313.843907969593	233.537231164351	394.150584774834	1.68774196221181	0.755094348183733	0.305840718080507	0.965799151003433	0.150473989529896
