logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01040.2	1.20935477710056	5.80774136008147	3.61884214645184	0.000698985976989002	0.00307617314866939	0.334182793324183
AT1G01046.1	1.60662984933025	-0.348170908089314	2.52923836334645	0.0146960547418182	0.0449266924148789	0.635222789838009
AT1G01060.1.Hnull	-1.89641518740426	4.2347992634641	-4.49252251229482	4.29257841145237e-05	0.000247027582548129	0.422127030463238
AT1G01100.1	-2.44226452022	7.14889191588206	-6.76284435139787	1.53986585218271e-08	1.76282625572848e-07	0.361129784055312
AT1G01130.1	-2.4751035217199	0.747029693857699	-4.69795866431438	2.15798594156296e-05	0.000132524547431628	0.526846594143271
AT1G01150.1	-4.92454652049591	-1.28784751477135	-6.86374236188294	1.0741018396005e-08	1.26396740811557e-07	0.717472518759424
AT1G01180.1	3.24161404123623	2.41362953592068	7.13570886413221	4.07057307789903e-09	5.19698923678321e-08	0.454280591172977
AT1G01200.1	-1.40964239088724	0.46737970405232	-2.66332986741665	0.0104380038571262	0.0334465975172976	0.529278182223277
AT1G01225.1	-1.92631275782605	1.6653273014769	-4.09565476593585	0.000157106283197528	0.000800266425512668	0.470330842786718
AT1G01240.1	1.28197588342768	4.86608751921584	3.95282804908283	0.000247727150361547	0.00120979080964235	0.324318656796908
AT1G01250.1	-1.35549048482256	3.74437255333322	-3.86534829853428	0.00032632813773373	0.00155035136271345	0.350677450033819
AT1G01280.1	-9.27128530997843	0.972329810588775	-13.9728372407837	1.00393035716854e-18	1.86108609611905e-16	0.663522028505243
AT1G01305.1	-2.65031742501318	-4.74925343817831	-2.68777996651338	0.00979605769034995	0.0316448624762501	0.986061901656036
AT1G01310.1	-6.85287830853304	0.903657295376096	-11.6464738775767	9.94674661386839e-16	6.06555226078593e-14	0.588407992029851
AT1G01320.1	1.95778715176199	8.61289439846904	4.93863726475721	9.52912796747696e-06	6.31196906602267e-05	0.396422544683131
AT1G01340.2	2.64191455279613	2.38623996942239	6.0163700227312	2.20187607197804e-07	2.03888005106538e-06	0.439121021947517
AT1G01360.1	1.44551200554424	5.14650700371217	4.46942425242471	4.63471299612148e-05	0.000265398402560029	0.323422419511872
AT1G01380.1	1.5819868118106	-0.257067490020282	2.5936759745938	0.0124839621732431	0.0390661380691415	0.609940033877345
AT1G01390.1	3.96328675910428	2.66045588846544	9.01647630915812	5.527735877629e-12	1.28412490851487e-10	0.439560491616746
AT1G01400.1	-4.31083574312255	-1.71187583258701	-5.59761380011675	9.67002872931578e-07	7.84411006335819e-06	0.7701202507098
AT1G01420.1	4.75615572446307	2.22928924709865	9.91460478557945	2.64845951750443e-13	8.37360719265613e-12	0.479712084074273
AT1G01440.1	1.45189043955437	4.25128344653744	4.21939443115819	0.00010534105933738	0.000557415573167371	0.344099245340246
AT1G01470.1	3.2943799248308	4.97000285148091	9.51205397800664	1.0223099349253e-12	2.7599390641231e-11	0.346337387534587
AT1G01490.1	1.30668028492761	5.88744926824398	4.00337403600057	0.000211013100115225	0.00104816743031513	0.326394754319034
AT1G01520.1	2.51352092451697	2.88459735837754	6.19475622440256	1.16798729293173e-07	1.13958675980887e-06	0.405749771817595
AT1G01560.2	1.47391330902923	1.89730893406037	3.17255253978149	0.00260766210132189	0.00990845810945299	0.464582789582658
AT1G01590.1	-1.06353242710426	2.89626094480214	-2.58881227846159	0.012639677326557	0.0394690070094971	0.410818673857755
AT1G01600.1	-5.20002277973787	4.52974427122272	-12.22406577939	1.6819313805825e-16	1.35171866762594e-14	0.425392244575876
AT1G01680.1	3.96523972029819	-0.297573041498442	6.40668276730135	5.48948406259856e-08	5.67734022683767e-07	0.618922438385137
AT1G01690.1	-1.79384578955844	2.84133377848126	-4.26829501870054	8.98360427257235e-05	0.00048262574189996	0.420272212136022
AT1G01780.1	-1.67682044025976	3.78597416610774	-4.57672842391441	3.24204960204525e-05	0.000191655684547749	0.366379711651232
AT1G01790.1	1.74901260558313	7.56363992940363	4.73103357551559	1.93006659256349e-05	0.000120011989578294	0.369689324259873
AT1G01830.2	1.03176125159619	6.03630014216353	3.16260420789402	0.00268261648341156	0.0101518122692195	0.326237867204773
