baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pvalue	padj	dispersion
AT1G01010.1.Hnull	140.9280256864	103.631392530776	178.224658842025	1.71979411344006	0.78223586184715	0.60784089980473	1	0.87045429904156
AT1G01020.1.Hnull	349.964721830863	335.23306119925	364.696382462477	1.08788906785574	0.121531452347594	0.870296534014348	1	0.00737202645477419
AT1G01030.1.Hnull	49.5910805563745	38.9393971180313	60.2427639947176	1.54709031092887	0.629557416131671	0.459259651753497	0.951338921779709	0.0587785540521971
AT1G01040.2	2285.10455114511	1446.73233287684	3123.47676941338	2.15898732504466	1.11035477362957	0.0911307757362446	0.373536774896485	0.0672849538384613
AT1G01046.1	32.8052738568157	15.782503142231	49.8280445714003	3.15716994461227	1.6586319203438	0.0927764057763155	0.377997584677217	-0.0301785631023418
AT1G01050.1	3241.68344985177	2972.88579091881	3510.48110878472	1.18083281890885	0.239804723918695	0.726594708720922	1	0.0167718940871979
AT1G01060.1.Hnull	2913.41218989762	5191.72451467094	635.099865124292	0.122329269076124	-3.03115846372088	0.339256757877221	0.85133362448972	3.064966807214
AT1G01070.1	360.980512803355	295.607206908355	426.353818698354	1.44229845800253	0.528369735540073	0.506003837265233	0.974890118738174	0.259513072391269
AT1G01080.2.Hnull	2546.42006677785	2334.29452791518	2758.54560564052	1.18174702148843	0.240921228488158	0.719477366277853	1	0.24293323895066
AT1G01090.1.Hnull	6048.72570276975	5425.12977182904	6672.32163371045	1.22989161814298	0.298531186412484	0.640087433083541	1	0.0962202373320662
AT1G01100.1	7306.56528912759	12369.7816515407	2243.34892671453	0.181357196910191	-2.46309409708056	0.000372989800883846	0.00428231753107836	0.191545424613039
AT1G01110.2.Hnull	66.3241062858305	57.0277266662921	75.6204859053689	1.32603016683228	0.407113596750857	0.6484403902193	1	0.240748977392207
AT1G01120.1.Hnull	1866.14128991319	2357.20363745127	1375.07894237512	0.583351781970743	-0.777561952371838	0.416286838060082	0.924390088292187	0.43954732664963
AT1G01130.1	91.4395281791343	155.478727956991	27.4003284012778	0.176232007820757	-2.50445211994477	0.0220668361330736	0.126805644214172	0.46966583415559
AT1G01140.3.Hnull	4299.16044035648	4380.20095349643	4218.11992721653	0.9629968971742	-0.0543969452491631	0.934472305648769	1	0.523297235518358
AT1G01150.1	42.3418447662453	82.4933930142763	2.19029651821442	0.0265511750478655	-5.23508047947163	6.76250695257276e-06	0.000121790823076548	0.13961900336125
AT1G01160.2	1217.67936753853	1321.42136266248	1113.93737241458	0.842984231895685	-0.246422449222562	0.715117340883124	1	0.0187659225262581
AT1G01170.1.Hnull	1465.36108339362	1362.37376230751	1568.34840447973	1.15118805710362	0.203123530159272	0.759835378142206	1	0.00079548459958081
AT1G01180.1	335.051300033359	64.4495762411019	605.653023825616	9.39731584207637	3.23224873824633	1.74293809900099e-05	0.000284591190363597	0.00302280799677724
AT1G01183.1	0.473820945536739	0.947641891073477	0	0	-Inf	0.900140381280578	1	1.8913159138304
AT1G01190.1.Hnull	186.914786759935	141.065103444689	232.764470075181	1.65004997261032	0.722509717892523	0.738540884979498	1	2.036438324083
AT1G01200.1	65.6528611787258	94.571408176232	36.7343141812195	0.388429387799384	-1.36427573854701	0.245957785669552	0.720538152772147	0.587475024055474
AT1G01210.1	349.87548670075	406.771186076835	292.979787324664	0.72025698317118	-0.473416351945684	0.489409719136032	0.966686749539398	0.0156513332059096
AT1G01220.1	1131.91046477501	947.744436803461	1316.07649274655	1.38864069430509	0.473673355545798	0.474055280307213	0.959896714989017	0.0195189492388908
AT1G01225.1	145.484471306433	229.048620908136	61.92032170473	0.270337020407401	-1.88716900439458	0.0126575953699227	0.0806815238684744	0.0938253750985832
AT1G01230.1	985.324750129126	847.617003173026	1123.03249708522	1.32492917541907	0.405915241938015	0.558394809992474	0.999940300677469	0.0252086895010449
AT1G01240.1	1183.31699083302	675.216115718483	1691.41786594755	2.50500221569467	1.32481187949645	0.050689882514773	0.241565306441867	0.0501889514072834
AT1G01250.1	561.570062295028	807.027687410645	316.112437179411	0.391699618378225	-1.35218037217468	0.0476473731225107	0.230102553737002	0.187664604054402
AT1G01260.1	1106.31136704976	1016.59008366314	1196.03265043638	1.1765141817306	0.234518710948182	0.727821455106579	1	0.0281327417195252
AT1G01280.1	897.855391331113	1792.97651566839	2.7342669938351	0.00152498762250425	-9.35698675151063	6.57237193676891e-20	3.04596577409555e-17	0.00360288221175513
AT1G01290.1	586.504455890921	535.711905367971	637.297006413871	1.18962636452166	0.25050852589165	0.717696437267454	1	0.00524724829188777
AT1G01300.1.Hnull	1820.15722039507	1489.81359757719	2150.50084321294	1.44346973789889	0.529540862031219	0.411638428241662	0.920323228347936	0.181653452615054
AT1G01305.1	1.54709137166263	3.09418274332526	0	0	-Inf	0.448583394054708	0.945279603733818	-0.0452895336667648
AT1G01310.1	368.021088371662	730.015257664302	6.02691907902257	0.00825588097748233	-6.92036211264532	1.00078321987093e-13	8.9481604485373e-12	0.0154757588241621
AT1G01320.1	18184.0923779402	8411.8365942413	27956.3481616391	3.32345354649161	1.73268318879419	0.00928393868560079	0.062812282975791	0.0790368671425919
AT1G01340.2	278.247294455387	75.6115886728111	480.883000237963	6.35991134003089	2.66900665384465	0.000331255545680587	0.00386376801960574	0.0328278387748431
AT1G01350.1.Hnull	504.985389624454	439.78634839258	570.184430856328	1.29650325195485	0.374625824836214	0.592497186677202	1	0.0302258411389962
AT1G01355.1.Hnull	6.40287830538256	3.47897813868923	9.32677847207589	2.68089597009941	1.42271523784581	0.57236726130467	1	1.65401957598573
AT1G01360.1	1466.88420572208	777.317164566265	2156.4512468779	2.77422311661055	1.47208382092874	0.0298913221263744	0.16186718488181	0.0202709257268491
AT1G01370.1.Hnull	40.3031162315824	38.5259085279944	42.0803239351703	1.09226039159059	0.127316831417187	0.929566631576182	1	1.17742462768784
AT1G01380.1	36.0962290624698	18.5205836848652	53.6718744400743	2.89795804243116	1.53503670724312	0.116025976161054	0.443267016188447	0.0381624971726879
AT1G01390.1	487.795187444597	57.4154680278101	918.174906861384	15.9917690894142	3.9992576406692	2.17082390983933e-07	5.43438607689304e-06	0.00719847093305847
AT1G01400.1	27.0097049640303	51.8315158458014	2.18789408225914	0.0422116553327924	-4.56621478399051	0.000282906027550783	0.00335756206065072	0.394878643661737
AT1G01420.1	476.938654317756	32.7797248260537	921.097583809458	28.0996130595141	4.8124783591071	2.1610393639702e-09	7.99096031834035e-08	0.19585234183367
AT1G01430.1	1048.69464883628	776.709805295469	1320.67949237709	1.70035125522162	0.765832806257433	0.253092116387507	0.731420960339578	0.205501491868389
AT1G01440.1	796.530819908362	428.581679402295	1164.47996041443	2.71705491946932	1.44204372685738	0.0336799658478652	0.177240501576758	0.0327503977483716
AT1G01448.1.Hnull	254.86149075763	190.672070285815	319.050911229445	1.67329651768711	0.742693121820709	0.482636341344109	0.963505545534901	0.462793121491902
AT1G01450.1	13.838476930525	10.15698415129	17.5199697097601	1.72491848454199	0.786528185238182	0.541357551716126	0.995058277731953	0.0644529706210203
AT1G01453.2	0.785685820299615	0.473820945536739	1.09755069506249	2.31638281380575	1.21187369803373	0.965473798377231	1	1.04343498008919
AT1G01460.1.Hnull	1.15405918423188	1.76174545688781	0.546372911575963	0.310131585377352	-1.68904763005663	0.846487708957789	1	-0.143992814375518
AT1G01470.1	1984.01860734845	361.96385079622	3606.07336390069	9.96252348395656	3.31651121987076	4.83200571385029e-06	8.99957018653952e-05	0.0026142973644588
AT1G01480.1	16.3071268653064	14.0207576853432	18.5934960452697	1.32614060256578	0.407233743678789	0.752315882083485	1	0.391287329745887
AT1G01490.1	2398.682511813	1370.21127997164	3427.15374365436	2.50118634530968	1.32261254629908	0.0518614339375518	0.245674768909966	0.0134941173368783
