baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01040.2	2306.97043334394	1489.36720437637	3124.57366231151	1.06895985715886	-10.4034900924879	0.440433697074564	0.829890945654882	0.0821974106705231	0.00525372104247143	0.0198330465691017
AT1G01046.1	33.0549355149584	16.1341587187511	49.9757123111657	1.63110877652642	-14.6293976240968	-0.00896835973592603	1.1256904526265	0.145722609713034	0.00930938375617561	0.0324963638096881
AT1G01100.1	7420.21741835027	12578.1557432742	2262.27909342635	-2.47507157613387	-7.81267178820195	-0.395997181870745	-1.69725384037742	0.0962793082009103	2.26236940142301e-07	2.08932932399102e-06
AT1G01130.1	92.8239292793736	157.658940763554	27.9889177951935	-2.49387937627828	-12.0257772178009	-0.831584500427072	-1.73129592640164	0.118344094036358	8.97096387855567e-06	6.29302705779509e-05
AT1G01150.1	43.0812142446601	83.9644385855378	2.19798990378241	-5.25552176881839	-12.8457115160317	-0.322945133459687	-3.57596962611254	0.15377105003108	3.15092090766568e-10	4.17425715480989e-09
AT1G01180.1	337.414968862355	66.2289893323508	608.600948392359	3.19996183433216	-13.3624314953058	0.216888669224565	2.25733620468314	0.0949440816686846	8.87886261167152e-11	1.25838191968782e-09
AT1G01200.1	66.8342540266431	95.7384151694517	37.9300928838344	-1.3357550196991	-12.3820387799849	-1.20962578716256	-1.01284690986349	0.130532152798584	0.0112407084587562	0.0381975290373498
AT1G01225.1	148.200770941466	233.251681105367	63.1498607775639	-1.88503602047986	-11.7080754495221	-0.540141025918471	-1.35966595401832	0.108696973753948	0.000138807116999847	0.000770267312395677
AT1G01240.1	1187.43803397754	690.865171226592	1684.01089672848	1.28542538585952	-10.9839034250909	0.19315530205985	0.888841264037577	0.0625806843345665	0.000516422017885997	0.00253354746848199
AT1G01250.1	570.529230626197	820.143087647431	320.915373604963	-1.35368272964092	-10.4664054519936	-0.567763680312623	-0.941429929687704	0.0675172187251214	0.000458824789661173	0.00227749748770229
AT1G01280.1	916.830336605548	1830.99885983102	2.66181338007578	-9.42600575008262	-9.96416856508625	0.115130658127957	-6.47512099223786	0.0697416478168229	1.44110901026469e-50	5.89307621300443e-48
AT1G01305.1	1.56924490100855	3.13848980201709	0	-Inf	-15.9468621208428	-0.710031726835531	-3.2416433937274	0.140677316291909	0.00801885466849824	0.0285615847017972
AT1G01310.1	375.574093012745	745.018039790436	6.13014623505386	-6.92521005912776	-10.6927006694132	-0.229526525544822	-4.80206170730526	0.0828101348108989	4.37077536596907e-31	3.63886678447611e-29
AT1G01320.1	18290.5263563913	8677.24824602961	27903.8044667529	1.68515232701332	-8.78199042546706	0.619298733673245	1.31717058956468	0.162132109564587	0.00206376211198446	0.00870952087539107
AT1G01340.2	281.28035993877	77.4174840081977	485.143235869342	2.64767943061915	-13.0437194106263	-0.0508624711989064	1.82823384685674	0.0927707499649358	4.44484596466145e-08	4.51746461035603e-07
AT1G01360.1	1474.89209176728	795.851527742063	2153.9326557925	1.43640192865428	-10.8295915101954	0.161805655459868	1.00180859290163	0.0624433254616394	9.45224690435555e-05	0.000542830709767482
AT1G01380.1	36.423527033446	18.7678374251503	54.0792166417417	1.52681183247282	-14.275855635629	-0.548953462342145	1.11869953674172	0.157848915448614	0.0124602979176462	0.0417751994448984
AT1G01390.1	488.859344273658	58.7530833762242	918.965605171092	3.9672743939069	-13.3920714517885	0.0849926155606419	2.7519270687821	0.0743335388634622	3.17647396219703e-18	9.4772759084563e-17
AT1G01400.1	27.3803749378028	52.6198759715914	2.14087390401425	-4.61933611838075	-13.33552386985	-0.313294027556517	-3.07658070949532	0.181471849036172	3.92252550058687e-07	3.46926420466981e-06
AT1G01420.1	473.635928015749	33.6337819697237	913.638074061774	4.76363985565706	-14.1349102051747	0.412644997703995	3.30753502383217	0.075381732499449	4.19351620271335e-23	1.87474445416158e-21
AT1G01440.1	801.977131589327	440.170781822071	1163.78348135658	1.40268738525812	-11.5261538481848	0.318322405787208	1.01214021218082	0.0698208408026501	0.00022329057782098	0.00118628985431181
AT1G01470.1	1991.78093210771	370.511551613572	3613.05031260185	3.28562691685921	-11.5533019876922	0.0858367831404174	2.28266356714248	0.0650888642495108	4.47288851131073e-16	1.08248573397752e-14
AT1G01490.1	2422.74637989588	1396.39955936615	3449.09320042562	1.30450530666381	-10.0709304800753	-0.233470025630018	0.905733176537395	0.0680321619553724	0.000662642963631914	0.00316654285782998
AT1G01520.1	402.574724647257	115.710375501925	689.439073792588	2.57490483178967	-12.4603616321651	-0.377178559012587	1.70723594860313	0.0937191113593707	3.36951588823979e-07	3.01370628190041e-06
AT1G01560.2	160.334387510247	83.3272382808823	237.341536739611	1.51010453555508	-12.8649842427278	-0.234556356370066	1.00034311383152	0.119876783558292	0.00681445393158801	0.0248935260740499
AT1G01590.1	300.455852999606	406.933177599558	193.978528399654	-1.06889494086494	-11.6719283860365	0.461781515543921	-0.737111117284342	0.0847078052990941	0.0142865106751557	0.0470191741441654
AT1G01600.1	2681.36846851466	5208.56942515669	154.167511872637	-5.07831649983658	-8.66257084635854	-0.340897042991841	-3.60870668215744	0.094281900352737	6.98280603879942e-22	2.83047940992559e-20
AT1G01680.1	64.4730045205904	7.26383581454226	121.682173226639	4.06624242094469	-15.2057832586739	-0.479560924609764	2.79105374696817	0.130896638463738	9.78589734570578e-10	1.220253127767e-08
AT1G01690.1	321.719847048102	497.181772104165	146.257921992039	-1.76525863492712	-11.3152491828316	0.232521203153682	-1.26239701025543	0.0952593795726272	0.000123975505916363	0.00069587946972473
AT1G01780.1	599.81165268149	912.744250050486	286.879055312493	-1.66976803268803	-10.7284383226319	0.242363123346695	-1.16749866622637	0.0670528409476551	1.56072249140671e-05	0.000104299472046495
AT1G01790.1	8556.71210760185	3797.61299458988	13315.8112206138	1.80997552594201	-9.06707369569081	-0.199933179544461	1.21960564674242	0.112649315622681	0.000498638823467364	0.00245732966680786
AT1G01830.2	2579.16578137954	1703.86738044646	3454.46418231262	1.01964890473306	-10.0559843230805	0.137457768589036	0.714298272402803	0.0705927755723767	0.00806298667762419	0.0286967196396641
AT1G01880.1	183.07029787776	302.727793588143	63.4128021673772	-2.25517510074033	-11.8987823068317	0.406839359177886	-1.62640804363853	0.109688178202139	7.77404165787852e-06	5.51179949976104e-05
AT1G01920.1	622.181077244337	977.114346745362	267.247807743312	-1.87034928992702	-10.6103068957635	0.139315819034557	-1.29389351674651	0.0667270380785858	1.79508510997981e-06	1.41846921435659e-05
AT1G01980.1	334.566029472927	661.960033758676	7.17202518717691	-6.52821975107844	-11.6225552452104	0.958618559686868	-4.30132710981339	0.110371349509267	2.24900059522905e-20	7.97678055504264e-19
AT1G02050.1	2975.00749783275	5791.43966520359	158.575330461915	-5.19068177140694	-8.85181736823146	0.204725432201391	-3.6232221375913	0.0770936850116645	4.89726946739923e-27	2.93487870862005e-25
AT1G02070.1	94.4081327774646	150.858590758502	37.9576747964269	-1.99073333034573	-12.7886721300292	0.726983501156694	-1.46198103518836	0.125992192490155	0.000202139360500357	0.00108448566417778
AT1G02120.1	3307.16897039025	1996.78451676124	4617.55342401925	1.20945000037555	-9.88711474932945	0.122512648617294	0.841303840973021	0.0703889444252532	0.00181963254912027	0.00779712043849401
AT1G02170.1	820.166937905814	561.266551315761	1079.06732449587	0.943026889810937	-11.5432454625376	0.64932465642353	0.809907027734198	0.0880019784101706	0.00940283622947889	0.0327855381859711
AT1G02180.1	298.589307514061	498.168628314673	99.0099867134485	-2.33098821600471	-11.0372149195183	-0.339221684041587	-1.65147840992563	0.0898502732908278	3.77048505397939e-07	3.34543324492677e-06
