baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01040.2	2329.7865469183	1449.45729122077	3210.11580261583	1.1471125179725	-10.4559666808131	0.468133563901153	0.878567490223215	0.0748617028136328	0.00190679226673748	0.0053617550209196
AT1G01046.1	33.5022237427498	15.7637842715413	51.2406632139583	1.70067523742895	-14.6791537497723	0.0227738550092458	1.17392385712877	0.116540845657983	0.00305342587731336	0.0081816050749353
AT1G01100.1	7318.11069628373	12326.3971901357	2309.82420243171	-2.41589622515592	-7.85887348790794	-0.368446379346565	-1.64859131981129	0.0853661494870725	8.92209619153671e-08	4.89596989649476e-07
AT1G01110.2	315.69450490357	527.766063308847	103.622946498293	-2.34855507267466	-11.5309563336901	0.535775516711791	-1.4959175569452	0.105149514759494	2.54479832686326e-05	9.98241010999204e-05
AT1G01130.1	91.520983503054	154.74600437302	28.2959626330877	-2.45123403466086	-12.0695893793172	-0.810541890823554	-1.68609075601784	0.12249527884923	2.01202002938147e-05	8.01266983818735e-05
AT1G01140.3	5044.48899660798	2451.30225376469	7637.67573945127	1.63958528677567	-9.52947486678687	-0.193738168492536	1.12293103189722	0.0763780817587872	7.83710639631427e-05	0.000283410820103022
AT1G01150.1	42.2457503797692	82.2388280095756	2.25267274996288	-5.19011005387894	-12.8748181092155	-0.331652779207191	-3.53271206871529	0.131012471159792	5.20957240593007e-11	3.95907844086889e-10
AT1G01180.1	343.806519803532	64.5197688114068	623.093270795656	3.27163496223116	-13.4151536559608	0.245892902992694	2.30630674573372	0.087437713764259	5.63250156136943e-12	4.77411401281225e-11
AT1G01225.1	146.156600729024	228.392447906795	63.9207535512521	-1.83715862572902	-11.7558842966054	-0.515857330751149	-1.31259697505236	0.110758131263972	0.00025471605156557	0.000848375285682172
AT1G01250.1	564.986110859429	803.992528097575	325.979693621283	-1.3023999968869	-10.5133887518107	-0.540971645860313	-0.893225310255916	0.0637838542817774	0.000622472208287793	0.00193336949455704
AT1G01280.1	896.409873446831	1790.0268314993	2.79291539436166	-9.32399362670883	-9.99034531101869	0.10021724548764	-6.42081339712302	0.0661631311515102	4.5474644909174e-52	8.55900816659678e-50
AT1G01300.1	3761.73531718696	6049.22855947617	1474.24207489774	-2.03677773274897	-8.95019133877207	0.362034532261919	-1.35550282992738	0.0757942198177504	2.69488870479932e-06	1.21741506563377e-05
AT1G01310.1	367.413948205197	728.610120804905	6.21777560548987	-6.87260467292396	-10.7292504596303	-0.225615733676639	-4.75725119954945	0.0797898125618308	1.53897793976704e-31	6.76713465697999e-30
AT1G01320.1	18576.1780366885	8435.16046544836	28717.1956079287	1.76742745008114	-8.83547584027648	0.646938830682798	1.36580544576182	0.129968498146424	0.000346322538321825	0.00112602350650036
AT1G01340.2	285.376825964867	75.5736496293346	495.1800023004	2.71199785218534	-13.0951521886611	-0.0213480581678577	1.87690004287748	0.0883495676573017	9.08327273060499e-09	5.5651971256968e-08
AT1G01360.1	1496.20678258808	776.913916450527	2215.49964872564	1.5118054388519	-10.8781044313137	0.1897491167429	1.05053218318108	0.0585450112644638	2.42999262135074e-05	9.56186428319315e-05
AT1G01370.1	223.397726146589	434.298766300619	12.4966859925583	-5.11907039345727	-10.9825339758104	-0.776401153255858	-3.66030766650076	0.105514195610234	5.05215787268435e-18	7.96753386045342e-17
AT1G01390.1	500.562600142313	57.3722743077493	943.752925976877	4.03998359776292	-13.4425603892903	0.1168435834116	2.80065602968562	0.0706374038499554	1.39545491346012e-19	2.49096226412137e-18
