baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01030.1	149.573096041048	253.738484021033	45.4077080610637	-2.48233322257909	-12.2921725313104	0.685395831508813	-1.7186365222236	0.0871709902776049	1.82555897726641e-07	3.14713983235406e-06
AT1G01110.2	338.752826636385	583.81445234285	93.6912009299195	-2.63952445752184	-11.4585387865151	0.579196894067412	-1.68647400085247	0.0990182872096471	1.25587754513979e-06	1.91273913575814e-05
AT1G01130.1	96.6178646211823	167.831828166676	25.4039010756881	-2.72389437668093	-11.9966781906442	-0.76871767072289	-1.87620053697057	0.0983883376768508	2.22144042841746e-07	3.78679705328677e-06
AT1G01150.1	45.8134276561359	89.5900900746648	2.03676523760695	-5.45898755217826	-12.802863435077	-0.288099632545967	-3.71735900171685	0.130819095446188	4.73935346508229e-12	1.43250612168704e-10
AT1G01280.1	980.109089513239	1957.6629450804	2.55523394607514	-9.58146129508938	-9.91390360585389	0.134343288235672	-6.60577672936762	0.0605546470499607	1.49070079700638e-58	1.10573738848217e-55
AT1G01305.1	1.67080368660104	3.34160737320208	0	-Inf	-15.9001561449623	-0.689057247564293	-3.32198393517946	0.132824531816249	0.00496649666999889	0.0372419401934753
AT1G01370.1	242.041295366161	472.923676454461	11.1589142778614	-5.40533880061855	-10.9195148308098	-0.717222606316449	-3.84123258907557	0.0921222387067503	1.13062479097585e-21	7.2840369456179e-20
AT1G01420.1	447.121496120287	36.0648641724556	858.178128068118	4.57261123689435	-14.1148891759959	0.489378465115621	3.16718774543193	0.0687280688435972	2.0894752444039e-23	1.50909600217539e-21
AT1G01460.1	134.025569843253	266.532843157367	1.51829652913875	-7.45571592575321	-11.8562827446963	0.0228336055741384	-5.0808802335777	0.107119745151778	2.7544154913852e-22	1.81718589329487e-20
AT1G01470.1	1875.44621666657	396.715236611353	3354.17719672178	3.07978319343984	-11.5297137455253	0.156256402412706	2.14087729306261	0.0579951416761709	3.86820013768307e-16	1.64499631156204e-14
AT1G01600.1	2857.98791090564	5576.27910562584	139.69671618544	-5.31893276002701	-8.64465713519321	-0.268861642706707	-3.7496664263438	0.078275897926213	1.49425982328889e-27	1.46366487719947e-25
AT1G01680.1	59.5592234577797	7.75089607528704	111.367550840272	3.84482201675133	-15.1847536474345	-0.396931559507897	2.64642606195256	0.116272607845617	9.96192840869175e-10	2.33081948147097e-08
AT1G01920.1	647.549013578396	1045.94576107521	249.152266081579	-2.0697084398853	-10.5847417189777	0.207992239939517	-1.43553823728149	0.0591705140616056	2.39002985293715e-08	4.67196362634332e-07
AT1G02020.1	640.795093722031	404.675097957065	876.915089486998	1.11567308099208	-12.1989311088281	0.998709903027906	1.10922405490475	0.109790850316551	0.0022881860269712	0.0189496878425542
AT1G02090.1	1280.07930336065	1778.60870365039	781.549903070912	-1.18633925122439	-9.89428528569512	-0.109859563828144	-0.817053011425845	0.0551491509633722	0.000666912820128556	0.00628335816973162
AT1G02205.3	16293.5549378517	30797.5859688731	1789.52390683025	-4.10516954903817	-7.40931514513681	0.445336950905678	-2.7034652544566	0.123221823870046	2.95550577626062e-11	8.20160323857156e-10
AT1G02360.1	31.8001655020867	2.59014786662959	61.0101831375438	4.5579436951979	-16.4447139417501	-0.0342890116390157	3.14253305107975	0.17399068383906	6.92232223925681e-08	1.28020979687603e-06
AT1G02475.1	2423.74092925175	1172.83169970539	3674.65015879811	1.64761090344586	-10.3287506508514	-0.0672212489356559	1.14253169326441	0.0569950254077448	3.40287404810896e-06	4.83394814960405e-05
AT1G02530.1	61.345118657089	117.092225377114	5.59801193706362	-4.38658691426859	-12.8259836835879	0.277684211241892	-2.99355453210704	0.120282478800526	6.23948567575626e-11	1.67884984677579e-09
AT1G02630.1	118.15575165695	184.873903665258	51.4375996486419	-1.84564636637166	-12.1971773850354	-0.0232297285006478	-1.27687613854076	0.0928191343760559	0.000116471167135881	0.00128981788352127
