logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01010.1	0.331836870608043	1.55137074251198	1.0936847861517	0.323296439867379	0.873649949212257	0.303411800922698
AT1G01020.1	-0.229218086411703	3.23969303874794	-0.924414521721117	0.397122794482227	0.873649949212257	0.247960282996133
AT1G01030.1	0.323267389814676	0.359663133665027	0.6624193640807	0.536614681548411	0.88815730710189	0.48801017503965
AT1G01040.2	0.0446030342747346	5.86189627250988	0.221155383933782	0.833600080897132	0.972685467399691	0.201681883033376
AT1G01046.1	-0.0920235053769423	-0.795155143053743	-0.20967473766566	0.842084470309484	0.974764098614028	0.438886946522284
AT1G01050.1	-0.249789018497855	5.848341192254	-1.25507710399687	0.264177070683471	0.873649949212257	0.199022847044525
AT1G01060.1	-2.46680687601397	4.21243789008756	-3.27602185815566	0.0215956503427142	0.873649949212257	0.752988527800218
AT1G01070.1	-0.992947332430858	1.49621013518412	-3.45505614384356	0.0177288115494327	0.873649949212257	0.287389637415924
AT1G01080.2	-0.162356899477382	6.01214531659405	-0.751998592444371	0.485466717125988	0.875497148398098	0.215900536395475
AT1G01090.1	-0.0877600284676179	7.31424359486589	-0.393300494731063	0.710087574865416	0.93894328275091	0.22313734572754
AT1G01100.1	-0.280158760259443	6.53148468026979	-1.39873167672404	0.219974408013743	0.873649949212257	0.200294856348432
AT1G01110.2	0.0547011705271685	0.740730365723123	0.152339933995178	0.884794173660275	0.986066888490738	0.359073088011841
AT1G01120.1	-0.955280284289349	5.47991277891652	-3.08301303122281	0.0268668297887358	0.873649949212257	0.309852820800584
AT1G01130.1	-1.0948340870511	-0.0862916836781178	-2.31114776138612	0.0680717307541016	0.873649949212257	0.473718775295644
AT1G01140.3	-0.361421331808716	6.64329209699293	-1.67679965326105	0.153598966801619	0.873649949212257	0.215542346460903
AT1G01150.1	-0.114454107434606	-2.10264559576115	-0.164372763187064	0.875788275183041	0.983405895245972	0.696308227807501
AT1G01160.2	0.191733549552605	4.443846805868	0.863348705345086	0.426879035955671	0.873649949212257	0.222081238282472
AT1G01170.1	-0.148364578768018	5.30530840540424	-0.753875688041362	0.484432896073564	0.875497148398098	0.196802445179633
AT1G01180.1	0.0451635736648437	3.23875122136097	0.186868026711789	0.859009805763699	0.979398676163192	0.241687004778514
AT1G01190.1	0.41416750205553	0.00982070377573752	0.692289169521714	0.519168160469562	0.884430789613269	0.598257953886046
AT1G01200.1	-0.785143701705993	-0.246827576634577	-1.15836448792022	0.298334852799824	0.873649949212257	0.677803670514515
AT1G01210.1	0.138233202668756	2.87404646744425	0.476362011344962	0.653632416143072	0.927246706779159	0.290185193984022
AT1G01220.1	-0.182723307458846	5.04936641741709	-0.888281325788536	0.414526910696573	0.873649949212257	0.205704321540972
AT1G01225.1	-0.33723275733173	0.918032075982229	-0.706675163272844	0.510904398165885	0.884360974058211	0.477210428296213
AT1G01230.1	-0.0235803553615472	4.28285986021219	-0.116154965079892	0.91198917912339	0.988286235257642	0.203007726319134
AT1G01240.1	0.377802755070241	4.76898394513888	1.89534389070669	0.115737890115506	0.873649949212257	0.199332035164012
AT1G01250.1	-0.496908301310384	2.44750269903216	-1.73185867958764	0.143017196965779	0.873649949212257	0.286921968384105
AT1G01260.1	0.409957515666634	4.25442752788712	2.01677512090553	0.0989770526823506	0.873649949212257	0.20327378665925
AT1G01270.1	-0.896135683361607	-5.82071411475572	-0.899177594222888	0.409216695298159	0.873649949212257	0.996617007718136
AT1G01280.1	0.894431560522923	-5.02823286439514	1.05893828647205	0.337433199759179	0.873649949212257	0.844649373763606
AT1G01290.1	0.0935783888159349	3.46004564881507	0.425718378811075	0.6877753130526	0.93698693883625	0.219812893860199
AT1G01300.1	0.161411854784036	5.53430053757258	0.792309772230889	0.46361203006716	0.873649949212257	0.203723165409852
AT1G01310.1	-0.520581152274133	-3.65526959031273	-0.754909013299627	0.483864457890562	0.875464578219963	0.68959456451411
AT1G01320.1	0.176868568070983	9.2314331426072	0.720349112792946	0.503134052228568	0.882023705617086	0.245531735834623
