logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01010.1	0.336471911009226	1.55362871284284	1.07680096313765	0.322516235984597	0.886731081577898	0.312473634894226
AT1G01020.1	-0.232225666540692	3.2419510090788	-0.909612731908427	0.397725199471578	0.904349066134914	0.255301688723581
AT1G01030.1	0.314549219455205	0.361921103995886	0.612481754381587	0.562459425809213	0.931896276856846	0.513565044517613
AT1G01040.2	0.0403570026660462	5.86415424284074	0.190889158211299	0.85484092735706	0.979666181524332	0.211415897289328
AT1G01046.1	-0.0899092684230697	-0.792897172722885	-0.18498088405958	0.859273675873426	0.979930443933169	0.486046268403122
AT1G01050.1	-0.252186892623149	5.85059916258485	-1.19450004458537	0.276886500549709	0.88081538676557	0.211123384855701
AT1G01060.1	-2.45417405606046	4.21469586041842	-3.48106499122314	0.0128945328949969	0.869848293525054	0.705006675327294
AT1G01070.1	-1.01879009470899	1.49846810551497	-3.4824054627174	0.0128733255721028	0.869848293525054	0.292553554035032
AT1G01080.2	-0.171149946204002	6.01440328692491	-0.772760136783054	0.468693761876533	0.917938746360816	0.22147874619476
AT1G01090.1	-0.0941902664202763	7.31650156519675	-0.394166608944133	0.70694141923628	0.957448701371351	0.238960541768332
AT1G01100.1	-0.286730081876317	6.53374265060065	-1.36269345142968	0.221395179220957	0.878604276264023	0.210414221610512
AT1G01110.2	0.0457183056785142	0.742988336053981	0.11921380064764	0.908955967056932	0.988051483850812	0.38349843248135
AT1G01120.1	-0.948120747488108	5.48217074924738	-3.11390418669727	0.020448004446835	0.869848293525054	0.304479743319823
AT1G01140.3	-0.356185734273064	6.64555006732378	-1.52115634222049	0.178505363947021	0.875943487570848	0.234154586472766
AT1G01160.2	0.188000652276964	4.44610477619886	0.836062847864119	0.434808213503694	0.912669815215026	0.224864258419384
AT1G01170.1	-0.151123870659922	5.3075663757351	-0.741352019801877	0.486177496073311	0.919460757527551	0.203849003743605
AT1G01180.1	0.0392642967095922	3.24100919169183	0.158657700648435	0.879088779613639	0.983279949835016	0.247478039509704
AT1G01190.1	0.420456115445906	0.0120786741065958	0.57672772880678	0.584873108699065	0.937609787737155	0.729037454668268
AT1G01200.1	-0.775173625016854	-0.244569606303718	-1.11823383688164	0.30578375027495	0.884066382086582	0.693212456509581
AT1G01210.1	0.135739024960869	2.87630443777511	0.459995852596259	0.661545332017028	0.95266277992103	0.29508749740839
AT1G01220.1	-0.185410372554224	5.05162438774795	-0.873269711365988	0.415741105080996	0.909700400907087	0.212317420541474
AT1G01225.1	-0.326542915554286	0.920290046313087	-0.66151763297828	0.532587363801746	0.927097087810257	0.493626925837377
AT1G01230.1	-0.0269720970489686	4.28511783054305	-0.128096260097599	0.902213949098333	0.987232779303733	0.210561159462564
AT1G01240.1	0.37456008465487	4.77124191546973	1.81365750943818	0.119128332269355	0.869848293525054	0.20652194954432
AT1G01250.1	-0.505484252952507	2.44976066936302	-1.72221027337806	0.135266984727566	0.869848293525054	0.293509021962235
AT1G01260.1	0.406419968121276	4.25668549821798	1.92737004923941	0.101686586076678	0.869848293525054	0.210867637110818
AT1G01290.1	0.0898242263222455	3.46230361914592	0.394604602091087	0.706634699579249	0.957448701371351	0.227630964885481
AT1G01300.1	0.157491108167662	5.53655850790344	0.747442611459697	0.482752543200088	0.918857452270571	0.21070662249252
AT1G01320.1	0.173111465465533	9.23369111293806	0.592526773108411	0.574904282629875	0.93539063611132	0.292158048078378
AT1G01340.2	-0.384161569008992	2.40018258212187	-1.52652087633061	0.177198148384433	0.875557254852596	0.251658247827192
AT1G01350.1	0.0156503041653493	3.75229094122067	0.0695855413788451	0.946760733940422	0.992247116639874	0.224907414029363
AT1G01360.1	0.0889446210536553	4.5099913308888	0.408442861072446	0.696975252580187	0.956755802864894	0.217765150356929
AT1G01370.1	-0.435455889171931	-0.561578341243884	-0.532218541346295	0.613494451831653	0.941943429872795	0.818190001555387
AT1G01380.1	0.163240575059002	-0.623295372645825	0.303207897050152	0.771860976049476	0.966464184142793	0.53837837552101
AT1G01390.1	0.0406086160832242	3.76201879820606	0.185749269359176	0.858696864971056	0.979666181524332	0.218620596588732
AT1G01420.1	0.330259812516673	3.7516641960271	1.28897701249712	0.244373575188951	0.88081538676557	0.256218543321315
AT1G01430.1	-0.659017497377963	5.03895177631474	-2.34501348530898	0.0569869944321982	0.869848293525054	0.281029299620907
AT1G01440.1	0.0794767870462083	4.48801926411052	0.37428088371541	0.720929620406519	0.959764195547889	0.212345301360995
AT1G01448.1	0.310006978461909	2.60178366653379	1.07220748494231	0.324416996017382	0.886731081577898	0.289129653369831
AT1G01470.1	0.0685080368380362	6.87820577208677	0.317003147173993	0.761867565914844	0.964921030410423	0.216111535323132
AT1G01490.1	-0.0430116941251768	5.71186874807855	-0.192404600096027	0.853704875626135	0.979376014874092	0.223548158951035
