baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01010.1	131.971104443164	114.934475229508	149.007733656819	0.37457560277774	-12.2058105360324	-1.2328254711291	0.166140937426943	0.098989143596623	0.618206540026094	0.999842894750017
AT1G01020.1	354.875070093483	381.924019950735	327.826120236231	-0.220354847953218	-11.5128928833322	0.0474171265275843	-0.156241149427307	0.0647573312436722	0.548747213655793	0.999842894750017
AT1G01030.1	49.7102143341406	45.6001429695797	53.8202856987016	0.239111701715292	-13.8920932470844	0.435502151960112	0.240122492330227	0.12007897987213	0.52688255880249	0.999842894750017
AT1G01040.2	2207.3999438024	2164.9445073463	2249.8553802585	0.055502222866419	-9.59875002099301	-0.333503551353872	0.0297701407458701	0.0506923830095816	0.895333319149774	0.999842894750017
AT1G01046.1	25.879923437979	26.540001418153	25.2198454578049	-0.0736090126528124	-13.6799678579489	-1.34188566581779	-0.0745685828251576	0.102641475926356	0.849049548521251	0.999842894750017
AT1G01050.1	2257.08836630812	2456.30991171122	2057.86682090503	-0.255342978222327	-9.3805264791369	-0.584570170058674	-0.175119723719064	0.0507303987398546	0.439390493292202	0.999842894750017
AT1G01060.1	3058.28661553247	5588.70440634135	527.868824723588	-3.40426250118765	-8.59137557655906	-3.00923471181347	-1.16529397453757	0.189613020663313	0.0327833908444312	0.908157508052989
AT1G01070.1	193.954006360886	264.094525588297	123.813487133476	-1.09288591880813	-11.350503582775	-2.28315363015065	-0.574862244562468	0.0841664934477629	0.0727795228274796	0.999842894750017
AT1G01080.2	2655.39756556381	2726.02494960501	2584.7701815226	-0.0767627537262888	-10.0250717880523	0.873411354265771	-0.111722782796898	0.0544375982286506	0.634316182242766	0.999842894750017
AT1G01090.1	6225.50708673923	6282.48857156758	6168.52560191088	-0.0264104434229466	-9.00445655712311	0.583904286102926	-0.0583198499513918	0.0621744159185755	0.815772313799602	0.999842894750017
AT1G01100.1	4190.49251951263	4540.13228534275	3840.8527536825	-0.241307677277706	-9.82124811085354	1.26324355967916	-0.19374534277736	0.0561243584911055	0.415300116372964	0.999842894750017
AT1G01110.2	64.7481694664036	63.8184423512834	65.6778965815238	0.0414345272394712	-13.0398797697551	-0.583438394385127	0.051740559189909	0.104244128048426	0.881733041345578	0.999842894750017
AT1G01120.1	1912.96240524726	2616.97251088604	1208.95229960847	-1.11414144738646	-9.35743664714036	-0.620204944567534	-0.661637119603929	0.0610822825292201	0.00942528277466873	0.729624416185551
AT1G01140.3	4228.42030235449	4856.6639933983	3600.17661131069	-0.431897995903451	-8.59984826105787	-0.958354233315863	-0.258409143066716	0.0568116557693287	0.280791193782325	0.999842894750017
AT1G01160.2	822.8541177148	765.696098253673	880.012137175926	0.200751515808384	-10.6845029141431	-0.218741542263435	0.124386588574289	0.0476674144959847	0.574888654597901	0.999842894750017
AT1G01170.1	1486.17430401288	1564.49287283426	1407.85573519151	-0.152195579575666	-10.1652226591452	0.161546946205469	-0.104764812564935	0.0450346321349757	0.624192868325371	0.999842894750017
AT1G01180.1	375.274067471707	373.550099179578	376.998035763836	0.0132552617818406	-11.2497676371069	-0.693818604259133	0.0595450072149122	0.0663937392709844	0.821724939642293	0.999842894750017
AT1G01190.1	201.570410513541	171.712175317436	231.428645709646	0.430575111187694	-16.402602697875	4.80373355825518	0.286655365444626	0.0818009766274003	0.43756629373263	0.999842894750017
