logFC	logCPM	pvalue	padj	dispersion
AT1G01010.1	0.329505811634787	2.68786406693421	0.514258157569823	0.635283948324843	0.116088416685778
AT1G01020.1	0.203400429741013	3.50297375710625	0.665780730057004	0.765108342503251	0.100906306107516
AT1G01030.1	-2.13229535049747	1.92440819266546	0.000557627932178448	0.00189295847335506	0.154016071750075
AT1G01040.2	1.2212230340448	5.99621952141124	0.0153105480305432	0.0365196703200157	0.116205830799822
AT1G01046.1	1.75938568614346	-0.0390073777668891	0.00319512430793225	0.00913258072903501	0.12427839695089
AT1G01050.1	0.34930790606371	6.48881970718992	0.449758399896981	0.576460082901087	0.100677858272582
AT1G01060.1	0.53741515701432	7.4471574496166	0.610765645981251	0.719894107573522	0.500121939073561
AT1G01070.1	0.642760419297633	3.33961024751175	0.260519770672628	0.38272127719329	0.149496651765295
AT1G01080.2	0.135593260101632	5.70509790439489	0.759239774670342	0.836496284336128	0.0919648631499813
AT1G01090.1	-0.151838317193528	7.35494168129871	0.767249603568605	0.841831824575409	0.124088239570711
AT1G01100.1	-2.35407022522985	7.61910500346156	6.08595898550247e-06	2.99891891801358e-05	0.116046182308017
AT1G01110.2	-2.27035587950755	3.08082632448409	0.000170065215635123	0.000642352858832661	0.151721856268481
AT1G01120.1	0.519256225050413	6.2523627371603	0.342220922418617	0.471628495438563	0.139887490260919
AT1G01130.1	-2.3877838264195	1.33423316255107	0.000464112301308766	0.00160141563986685	0.179881792108832
AT1G01140.3	1.70660451105291	7.11880697883637	0.000410609634496463	0.0014343145677373	0.10456786465749
AT1G01150.1	-5.05579787981107	0.24740341259557	4.49196699455428e-10	3.80424553916663e-09	0.142526926791714
AT1G01160.2	-0.1414108249793	5.06507653335844	0.739055427921793	0.821078557355411	0.0841127599104503
AT1G01170.1	0.291864910021884	5.42969673868806	0.488396910923997	0.61236535632224	0.0833541844407004
AT1G01180.1	3.34385332980401	3.25878913716368	1.44671191847166e-09	1.1456044456349e-08	0.115508519596333
AT1G01200.1	-1.24521610468092	0.884967034991753	0.108437133865146	0.191551078439808	0.246967725528545
AT1G01210.1	-0.364609167066828	3.27061306504789	0.446826860346428	0.573424986436509	0.104263456967322
AT1G01220.1	0.585865399802043	4.97619737015061	0.168421670321788	0.272373602409306	0.0843974979401486
AT1G01225.1	-1.77094022289252	1.99680959140729	0.00296874458405224	0.00856127547542117	0.147492158403896
AT1G01230.1	0.512328383018685	4.77475261458826	0.235534420174102	0.353962559811191	0.0869967207192385
AT1G01240.1	1.43003222984916	5.05028815495938	0.000965735132055804	0.00312062173268778	0.084969535576823
AT1G01250.1	-1.24002557978597	3.93787952989181	0.0145542738518885	0.0349656507094537	0.116104839618724
AT1G01260.1	0.338974830833009	4.93567870655532	0.423907909796618	0.551585781335249	0.0840321027688015
AT1G01280.1	-9.18926171636443	4.57846369311555	4.79447565857173e-40	1.43488785481755e-37	0.0902471295290833
AT1G01290.1	0.357107447108742	4.02433273599636	0.416516221947118	0.544623595017078	0.0893069339280097
AT1G01300.1	-1.96381790205564	6.65170943569088	0.000116925779683151	0.000455591909311085	0.114337730429313
AT1G01310.1	-6.78261186152732	3.29813711810055	6.94566443723572e-24	3.22719673429644e-22	0.109796440354512
AT1G01320.1	1.84333146641883	8.99568800711711	0.00157516994897162	0.00484289900834646	0.150570937380895
AT1G01340.2	2.78000941720284	2.99010271588668	1.50836444680395e-07	9.24600146292388e-07	0.110937861923811
AT1G01350.1	-0.260409278993799	4.32354551946512	0.543189320146334	0.66134377376015	0.0850005757627753
AT1G01360.1	1.57932799226832	5.36304828188228	0.000278149436544753	0.00100604956408213	0.08492123654492
AT1G01370.1	-5.04452725700761	2.5906986086891	1.93887695702033e-11	1.9699493236306e-10	0.171373100591721
