logFC	logCPM	pvalue	padj	dispersion
AT1G01010.1	0.330787780127544	2.68615107810253	0.51756692316414	0.690040128193697	0.117972974765232
AT1G01020.1	0.204058705213026	3.50070720713888	0.665154488834967	0.807308030539171	0.100500406887307
AT1G01030.1	-2.13263317095205	1.92379550057846	0.000638435100374831	0.00258296486701238	0.157950858751787
AT1G01040.2	1.21974704960963	5.99518601186832	0.0162206872777247	0.0441121080433218	0.117950233457548
AT1G01046.1	1.76011038834607	-0.0407947131439647	0.00459337580515201	0.0147967243988083	0.137074490594629
AT1G01050.1	0.350544632689108	6.48644628322169	0.43954706620089	0.611281382310907	0.0969779715497246
AT1G01060.1	0.541224388022984	7.44175352028183	0.606743172770727	0.757176254946011	0.496177374048343
AT1G01070.1	0.644524341456872	3.33631720155148	0.25900360949792	0.418543899025376	0.148959451587703
AT1G01080.2	0.137026391391382	5.70249089292407	0.762184236016998	0.885973371003504	0.0963093701851348
AT1G01090.1	-0.153512413334458	7.35397140836122	0.762068496657816	0.885912113457607	0.12125623917396
AT1G01100.1	-2.35204172928369	7.61550141982125	4.12280261927755e-06	2.6960328156681e-05	0.111838713039685
AT1G01110.2	-2.27251589803384	3.08097460286753	0.000179515386245828	0.000828754836699285	0.153190607315335
AT1G01120.1	0.519515854843337	6.24940298326223	0.336466192041999	0.50165608156238	0.136774023679774
AT1G01130.1	-2.38530153398893	1.3298605168349	0.00070260844163653	0.00281758114815602	0.191906130023275
AT1G01140.3	1.70713405831217	7.11663372050488	0.000356512606300215	0.00153049386171893	0.102484143666673
AT1G01150.1	-5.05373480664681	0.243939455007891	2.15740335502113e-09	2.39667899985074e-08	0.159081300472901
AT1G01160.2	-0.140386437930958	5.06329958283557	0.742924541833811	0.869845331088568	0.0855006992349495
AT1G01170.1	0.292720257474741	5.42759737515643	0.49353799428508	0.666117690462293	0.0858471363542499
AT1G01180.1	3.34293564712213	3.25716972635524	1.38060203342176e-09	1.5799348840127e-08	0.11521267483086
AT1G01183.1	-3.02736139056545	-3.89687753682761	0.541098192936461	0.696562734048177	0.358230822401365
AT1G01190.1	-1.44356837365107	-1.92745799490243	0.134594257189924	0.25385224752248	0.214851537812489
AT1G01200.1	-1.24278193404123	0.880401283195655	0.122267987328246	0.235697003253903	0.267108326944394
AT1G01210.1	-0.363322812893032	3.26812947145182	0.447027612833795	0.618406166575117	0.103290209634116
AT1G01220.1	0.585663733735059	4.97440117614488	0.172066201759526	0.305308880470532	0.0857880448763593
AT1G01225.1	-1.76988767334752	1.99358540900911	0.00320977795394992	0.0108235175973265	0.149445456891885
AT1G01230.1	0.514226008959539	4.77236729607242	0.23914785079847	0.39311553950999	0.089002251558592
AT1G01240.1	1.43077233560926	5.04886085494478	0.00105525213815955	0.00404789362564657	0.0863530223069544
AT1G01250.1	-1.23815779170088	3.93431955172023	0.0154299236436398	0.042268819745428	0.11763150204747
AT1G01260.1	0.340238069257273	4.93389431974352	0.425312436163371	0.597482447683695	0.0851747250508762
AT1G01280.1	-9.18805273656881	4.57589314602687	4.79811758111352e-39	1.68569865918471e-36	0.0930275288333999
AT1G01290.1	0.358366521798005	4.02228293603282	0.41945883421638	0.591476519891911	0.0910956887532969
AT1G01300.1	-1.96495200835651	6.6510590892325	9.7568480866696e-05	0.000479081013843354	0.111912986176735
AT1G01305.1	-4.67127129593606	-3.36358588275275	0.0602962455229916	0.132760382351	0.228166710197239
AT1G01310.1	-6.78169990607135	3.29536584791023	6.64255622319357e-24	4.30174389882669e-22	0.10965882551459
AT1G01320.1	1.84131291008789	8.99476862831156	0.00132521053795773	0.00495165745544268	0.145700651061438
AT1G01340.2	2.77990577779981	2.98819606872834	1.76658776989274e-07	1.45010852396628e-06	0.112222381584733
AT1G01350.1	-0.259490067451013	4.32143100002366	0.544472152221911	0.698094717866385	0.0849392853942571
AT1G01355.1	-0.545317981955899	-1.01176103164695	0.478894257490924	0.651617060468625	0.170636168205871
AT1G01360.1	1.5796906940834	5.36156025638337	0.000323371393934124	0.00140062820125019	0.0868059073885257
AT1G01370.1	-5.04346540032599	2.58699574684106	2.49327763953663e-11	3.63088400708894e-10	0.17328533336396
AT1G01380.1	1.6317242878784	0.0908386615980178	0.017958158712349	0.0481752418411074	0.176223371533951
AT1G01390.1	4.10545696519385	3.79896954842161	2.21584084671693e-15	5.40142435714015e-14	0.094700461542134
AT1G01400.1	-4.38968872626021	-0.362852476128695	1.55244470042678e-06	1.09713378803608e-05	0.192792277117281
AT1G01410.1	-2.16856510678045	-4.05171650361428	1	1	0.366532759668252
AT1G01420.1	4.91476809876456	3.76506722182499	2.80178687133486e-17	8.57810695051608e-16	0.108840903511183
AT1G01430.1	0.883878479681882	4.87379361068987	0.0679236030328495	0.146209756210559	0.108352746895387
AT1G01440.1	1.55062709306651	4.48174879244559	0.000837396975640772	0.00329772725197696	0.0963133730988983
AT1G01448.1	0.889556199103284	3.12978869507621	0.102889500305921	0.205180381410402	0.134191220592273
AT1G01450.1	0.898672358538499	-1.19442157529409	0.254305937294278	0.412698347109705	0.189848177802552
AT1G01453.2	1.17529949934832	-3.72438876366551	0.999999999999989	1	0.337119363443797
AT1G01460.1	-6.99400284804294	1.72265894436234	7.14226889278705e-16	1.85014386636565e-14	0.150236543611899
AT1G01470.1	3.42529376485623	5.81629275084214	2.0727374533421e-12	3.53497323201657e-11	0.0925458670980531
AT1G01480.1	0.503527458510226	-0.993257421416209	0.573578847589508	0.726498742242033	0.231470672717479
AT1G01490.1	1.43289258301466	6.07098307729755	0.00184526452400747	0.00664314137463224	0.0962303589131663
AT1G01500.1	0.658898781512341	4.54355940869498	0.157583278083577	0.287786589591748	0.10080249266184
AT1G01510.1	-0.407716350499644	5.0286460224615	0.438769923451257	0.610437950129741	0.129456180510376
AT1G01520.1	2.69370742626956	3.49277657160298	9.69122075877338e-07	7.0858858128534e-06	0.122493384816406
AT1G01530.1	1.63743658252218	-2.68644893074285	0.137375360660898	0.258041294308307	0.184387507712702
AT1G01540.2	0.41700344794467	6.15965874762869	0.398563743498809	0.569122215860262	0.114660470314108
AT1G01550.1	1.42986720256803	7.71058682153626	0.00243887060362773	0.00848772872530472	0.101418212878327
AT1G01560.2	1.63416620527076	2.16318237699242	0.00390623102738719	0.0128422656750198	0.136655577971934
AT1G01570.1	-1.62785053236329	2.24009115988618	0.00226429302777644	0.00795204546278704	0.120284152707175
AT1G01580.1	0.2612549158238	3.07804699385688	0.653025292120708	0.799104349407034	0.153403425431693
AT1G01590.1	-0.912519658848268	3.01679205618187	0.0860552526457167	0.177530015477137	0.127143490783322
AT1G01600.1	-4.95823309576037	6.1215604698741	1.0900756939014e-16	3.11358409073096e-15	0.119812038966379
AT1G01610.1	-0.472591148105468	6.22773466344189	0.454455310127852	0.626246369212267	0.185998895843756
AT1G01620.1	-1.44067400222268	8.12474602162624	0.0178618847053368	0.0479719189229046	0.167248302019555
AT1G01630.1	-0.026190790349639	5.88456473676532	0.953574953836765	1	0.0929913645653181
AT1G01640.1	0.478689735696257	1.83482624051131	0.407530839725813	0.579190017259997	0.14344354764612
AT1G01650.1	0.722396363525573	5.95366934027862	0.144612492114044	0.268566056783225	0.114400433852219
AT1G01660.1	0.117453881734273	0.927836451233499	0.847988529955634	0.952770962339918	0.131142013139852
AT1G01670.1	0.676299095444779	1.82027092755198	0.212281629008073	0.357940200416889	0.126906104677158
AT1G01680.1	4.1547624863551	0.898294562050319	4.88981813318583e-09	5.11665035187345e-08	0.153150734984427
AT1G01690.1	-1.6140647491201	3.10768405208938	0.00268011378398804	0.00922224265582368	0.125775887370714
AT1G01695.1	-1.36202370744911	-0.510823162136111	0.0557650619628412	0.124739598691059	0.16285595077573
AT1G01700.1	0.257101811839889	2.13646152964191	0.625741257194325	0.775307872275775	0.122961540719211
AT1G01710.1	0.362061934020778	5.57316233953678	0.409268104555982	0.581012695557654	0.0904322648621889
AT1G01720.1	0.541095004960154	5.54264459093156	0.23115424661561	0.382728225650565	0.0956444597485474
AT1G01725.1	0.945752581446012	3.65499419786456	0.0386498359360653	0.0918252146085419	0.0950057888468742
AT1G01730.1	0.716757196959863	4.71242152184681	0.100411148316564	0.201151513512854	0.0883142429753082
AT1G01740.1	1.47277181164576	3.15086782480429	0.00432810639349726	0.0140371398203359	0.117042849104476
AT1G01750.1	-1.10882152847207	0.160226268645472	0.0703525482375897	0.1505503822724	0.140287680987386
AT1G01760.1	0.151670783755796	1.50465715587642	0.791586154591672	0.908094712691981	0.126475268230071
AT1G01770.1	0.803003263168845	4.10317156270557	0.140398492848744	0.262456936481995	0.136303804198485
AT1G01780.1	-1.52115266115523	3.9989589119489	0.00118713195784634	0.00448883772463733	0.0976620873297868
AT1G01790.1	1.93683196382984	7.89145061940658	9.91723395647092e-05	0.000486276653141262	0.109386819166726
AT1G01800.1	0.573225332802252	6.26885781246966	0.201359430426935	0.344686530944603	0.0945267593738843
