baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01010.1	235.611451927761	208.819353299188	262.403550556335	0.329531814512707	-12.1558297304099	0.158409735146718	0.213772755614093	0.0955265593877312	0.500686455070148	0.600950218863144
AT1G01020.1	416.041486976404	386.728941857538	445.354032095271	0.2036299195475	-11.3706852541125	-0.188875680714844	0.132516947284178	0.0745207880933524	0.633297162873155	0.719530513713242
AT1G01030.1	137.836168594651	224.596512081617	51.0758251076845	-2.13662301291018	-12.3644539983579	0.621005548817378	-1.48229689318128	0.11335342935359	5.50514716322202e-05	0.000187130866742494
AT1G01040.2	2351.75307712676	1411.89218265985	3291.61397159366	1.22116522844594	-10.4564816074276	0.446533172795775	0.924418854918872	0.0723006613016712	0.000897683403688002	0.00245878263101676
AT1G01046.1	33.9997523903447	15.4393373649956	52.5601674156938	1.76735903550955	-14.6793098699751	0.00225724451524326	1.21951793071689	0.119864844288482	0.0023553316229548	0.00590530415901851
AT1G01050.1	3309.57128658506	2910.80786325626	3708.33470991386	0.349351852671213	-9.34828203473837	-0.211509057883047	0.245571044009285	0.0642745362419837	0.334539564189595	0.436116499316024
AT1G01060.1	6432.60308503576	5248.0918328152	7617.11433725633	0.537451586626174	-8.27249797963487	-2.61266072504342	0.449076731753422	0.0821749066702418	0.120434619218033	0.188390848247978
AT1G01070.1	371.320352870685	289.843579147179	452.79712659419	0.643590276796763	-11.4363891092266	-0.755814780134068	0.428616494227725	0.075849657711541	0.128684371444024	0.199076200219038
AT1G01080.2	1921.57357300849	1831.28212788175	2011.86501813522	0.135679443496981	-9.77583235089499	-0.297024197225599	0.100508487086329	0.0573029850953625	0.676132231102339	0.754847728501378
AT1G01090.1	6034.1437029833	6351.43437711064	5716.85302885596	-0.151861238558209	-8.84171886834774	0.271148102007035	-0.0434033213240539	0.0984494318657102	0.892984194526089	0.923665633687443
AT1G01100.1	7246.87735490748	12122.6950658916	2371.05964392332	-2.35410660894709	-7.85837500001068	-0.390047552284279	-1.602734289681	0.0876891203413984	2.73282873410961e-07	1.29580143447961e-06
AT1G01110.2	309.856059897545	513.412864300843	106.299255494246	-2.27198795271268	-11.5313044969552	0.513407257301717	-1.44998697880782	0.107863398962638	5.29545151537105e-05	0.000180636496462146
AT1G01120.1	2808.97786305847	2308.78460541033	3309.17112070662	0.519336311527378	-9.34511867405144	-0.646875848243129	0.240829820741108	0.0749857342698873	0.389716152433389	0.492983181139477
AT1G01130.1	90.8064652041131	152.51581740002	29.0971130082063	-2.39001094986862	-12.0687488893798	-0.833114926562674	-1.64087516719276	0.124203616735543	3.62445966164425e-05	0.000126912213651277
AT1G01140.3	5122.91022801178	2402.82575788797	7842.99469813559	1.70667259064949	-9.52955363551706	-0.21531508621741	1.16878663613848	0.0773419499985319	4.54021969177587e-05	0.000156739628409382
AT1G01150.1	41.5649776290072	80.8191018777046	2.3108533803097	-5.12819868801249	-12.8721270851615	-0.357991476212543	-3.48882618112986	0.131475375124819	9.58532305552893e-11	6.5503999161541e-10
AT1G01160.2	1232.34559968361	1292.72134886282	1171.9698505044	-0.141475873902785	-10.3289101746031	0.144760140003514	-0.106900453853256	0.0576662389428069	0.659154633824473	0.740188760013652
AT1G01170.1	1587.31174451933	1427.2680349478	1747.35545409086	0.291916824618828	-10.117081704469	-0.0861421842588775	0.202036576110662	0.0575666185179988	0.402713734494414	0.5059180809369
AT1G01180.1	351.119939757078	62.9365102679647	639.303369246191	3.34453160636895	-13.4161536332743	0.225226723574168	2.35235324317988	0.088973738491687	3.57023668296162e-12	2.8666252379536e-11
AT1G01200.1	65.9929418832247	92.8209571785359	39.1649265879134	-1.24488832065605	-12.4273977243652	-1.20875980682866	-0.923879822552611	0.125486310035878	0.0184539640722537	0.0372797918239462
AT1G01210.1	353.808521538292	398.270222774066	309.346820302517	-0.364522413705847	-11.3505570917733	-0.183168645821678	-0.247663199549284	0.0773968218534538	0.382958566531904	0.485975543274352
AT1G01220.1	1158.65920898122	926.571141648424	1390.74727631402	0.585886625182366	-10.5911271631204	-0.000525090754967129	0.406044485188033	0.0621014886261781	0.108792110433074	0.172943933715316
AT1G01225.1	145.038749569049	224.361252649327	65.7162464887711	-1.77150155756068	-11.7554802249541	-0.53827437622458	-1.26717608655278	0.11482769658813	0.000503782052513926	0.00144543473152558
AT1G01230.1	1007.39212289114	830.305319550807	1184.47892623148	0.512538684564359	-10.6157439337346	-0.19895560925347	0.373910271444116	0.0626150534899334	0.141091447555677	0.214712633605442
AT1G01240.1	1219.86985447026	660.338001991021	1779.4017069495	1.43011566192152	-11.0309154885957	0.19960313503004	0.983442342264523	0.057750464183196	6.85812761901684e-05	0.000228802877335429
AT1G01250.1	562.994835059872	791.063226852556	334.926443267187	-1.2399487238914	-10.5130220776267	-0.562693448616817	-0.847448907215049	0.0649283583551807	0.00126968129006799	0.00337063448136887
AT1G01260.1	1126.48901022928	994.750565728518	1258.22745473005	0.338986027942207	-10.5737530753403	0.112978031478008	0.225665945889586	0.0601031824127133	0.362942825364168	0.465568826913721
AT1G01280.1	878.73573285469	1754.61813994305	2.85332576633129	-9.26429690367384	-9.98626950794331	0.0709001496099231	-6.37497647955132	0.0651051783929139	3.92279186523933e-52	7.12792296870407e-50
AT1G01290.1	598.017784276529	524.352535982163	671.683032570895	0.357243485614999	-11.1443621516884	-0.0343893034822965	0.24933261615123	0.0649083244631489	0.335147528885528	0.436749432950941
AT1G01300.1	3705.24909468167	5898.53591436358	1511.96227499975	-1.96393476182171	-8.95063093727524	0.340449654205409	-1.30961986206511	0.0750369669195056	4.91511535216132e-06	1.95557209250899e-05
AT1G01310.1	360.471584823237	714.553081891567	6.39008775490752	-6.80506163453322	-10.7261506585003	-0.253098240204385	-4.7128048786608	0.0823242265366081	2.59315271130219e-30	1.01878862601758e-28
AT1G01320.1	18820.4571504896	8203.56454969587	29437.3497512833	1.84332497139155	-8.83618748519538	0.625360354703173	1.41167506980134	0.135861671576209	0.000303318905885521	0.000907712880803416
AT1G01340.2	291.132324582297	73.9281154695308	508.336533695063	2.78158887710735	-13.0956207700703	-0.0423561712699847	1.92273596897776	0.0896960850042677	5.43016267574511e-09	3.11996726747851e-08
AT1G01350.1	736.254186699795	802.525350918703	669.983022480887	-0.260422428330521	-10.7145554415884	-0.0419375641449002	-0.17996421207229	0.0624649389113352	0.476670919702806	0.578906122030901
AT1G01360.1	1515.64934546976	760.020462643403	2271.27822829611	1.57939427789188	-10.877979110857	0.168203956547543	1.09639491849889	0.058261632386871	1.04162874529771e-05	3.96821164274685e-05
AT1G01370.1	219.895824478736	426.917497556842	12.8741514006306	-5.05140804847867	-10.9771382928979	-0.807906046189684	-3.61976162265605	0.112369403402808	7.66731338273985e-17	1.00929815428292e-15
AT1G01380.1	37.4407886841836	18.1716936599638	56.7098837084033	1.64190730822577	-14.3190462596033	-0.532721707747486	1.20557487841588	0.135148277727217	0.00418670746802356	0.00993165679936444
AT1G01390.1	511.963941877227	56.1480858449343	967.77979790952	4.10737007835033	-13.4427788515262	0.0960196966394403	2.84648940338941	0.0706305823845135	4.44262848040723e-20	7.87560385058951e-19
AT1G01400.1	26.5555574929179	50.8237555782299	2.28735940760581	-4.47374800997489	-13.3467231488493	-0.380804862980701	-2.98463038227787	0.143223638065157	1.04581940903344e-07	5.21633099024941e-07
AT1G01420.1	499.862616814412	32.0267455271266	967.698488101697	4.91720850012212	-14.1883421653648	0.42746775273881	3.4034895296238	0.07113568281705	2.35035023498344e-25	6.4376820500872e-24
AT1G01430.1	1080.883757613	759.446427244835	1402.32108798116	0.884796616481137	-10.6158464495339	-0.300738111429789	0.543700302439181	0.0781574573253711	0.0614891557289184	0.106780937643077
AT1G01440.1	822.66992257484	418.599282781587	1226.74056236809	1.55118842759559	-11.5771349283205	0.324763016394504	1.1068179188102	0.0633434218134948	2.33212043903088e-05	8.42552512954331e-05
AT1G01448.1	320.993470075882	225.01253580059	416.974404351174	0.889953449196888	-12.3402268902216	0.553641322839471	0.655411668885849	0.0835278962015564	0.0278502516117398	0.0536064003168937
AT1G01460.1	119.628403567247	237.488426140207	1.76838099428812	-7.06928426193829	-11.884450436612	-0.119250184559779	-4.86694370214104	0.147336180477233	1.73114902084369e-16	2.21995045514744e-15
AT1G01470.1	2078.15660756738	353.936497616039	3802.37671751872	3.42533902898462	-11.6026580394445	0.092796022926152	2.37724185131744	0.0595233334333235	1.38892047537746e-18	2.14949966497389e-17
AT1G01490.1	2480.70660283768	1341.83068312144	3619.58252255393	1.43162066980387	-10.1178846960815	-0.22719182651305	1.00020483437533	0.0612676777422153	7.98163795282558e-05	0.000263264690401869
AT1G01500.1	858.583795431864	666.013614329643	1051.15397653408	0.658350441964548	-11.1528498930781	0.437041612919194	0.434777630532617	0.058605339976064	0.0769930188267496	0.129067951082634
AT1G01510.1	1201.8295419663	1369.66966610753	1033.98941782507	-0.405606568416291	-10.5667400572146	0.528804820433903	-0.141986307232168	0.0847449734045204	0.64052245810358	0.725471535221837
AT1G01520.1	413.972197317873	110.725346846519	717.219047789227	2.69542828711585	-12.5136683587754	-0.370157790388769	1.80155716961314	0.0875350727591717	2.6867042953215e-08	1.42965836063916e-07
AT1G01540.2	2639.23741705167	2261.22781411103	3017.2470199923	0.416126465788511	-9.45778674982453	-0.509168308352808	0.25085108169212	0.0650312145727385	0.328786857251283	0.430298477937033
AT1G01550.1	7730.61799749884	4188.14276282317	11273.0932321745	1.42850090604544	-9.10917866585627	0.0566425061296122	0.985210021320516	0.0903057685419561	0.00136319340691029	0.0035949655337607
AT1G01560.2	163.529030603931	79.6130197607558	247.445041447105	1.63603184155924	-12.9181453987856	-0.227077748013083	1.094565977255	0.120407425867785	0.00309192527490876	0.00755387410200097
AT1G01570.1	172.298199143924	260.461695660879	84.1347026269691	-1.63029833103053	-11.9493263219704	0.173630169007823	-1.13155184468506	0.10426726309847	0.000951552778248887	0.00259237625035383
AT1G01580.1	309.494441935291	281.525364371925	337.463519498657	0.261466642752966	-12.2234064488653	0.723208968290237	0.212274877505325	0.0824767863473391	0.470118641640649	0.572485906894977
AT1G01590.1	296.581496593696	387.46932633946	205.693666847932	-0.913584730192611	-11.7188114273202	0.466685474274337	-0.641946894845961	0.082715823925939	0.0305497293252972	0.0580556113081635
AT1G01600.1	2568.48549637575	4976.84289531555	160.12809743595	-4.95793246327702	-8.71736854898244	-0.334524197305092	-3.51412387009525	0.0832924657928465	1.03926957140861e-23	2.50594491086926e-22
AT1G01610.1	2760.77587025244	3205.84382472134	2315.70791578353	-0.469250849947802	-9.94284402896986	0.768945228679136	-0.0318817796593219	0.119716070388178	0.93280454279713	0.952987211368695
AT1G01620.1	10311.5659357228	15070.6460658102	5552.48580563528	-1.4405355605872	-7.37558984969321	-0.789061497719359	-1.20439549084456	0.123086058264637	0.00125181733069775	0.00332668248851267
AT1G01630.1	2179.83525573751	2200.2611755767	2159.40933589831	-0.0270380394197226	-9.64680902168659	-0.16369390454041	-0.0212966328208059	0.0599902709498544	0.930983665948198	0.951461285879163
AT1G01640.1	129.677930256606	108.415744597765	150.940115915448	0.477402001002055	-12.9354241656645	0.402008444355051	0.288481431118731	0.119424888186648	0.422308286834086	0.525198205350582
AT1G01650.1	2284.77722759344	1723.59782631981	2845.95662886707	0.723490491854477	-10.2527919584976	0.452879623069906	0.5627290361516	0.067131551267603	0.0330914209790551	0.0624094299944722
AT1G01660.1	68.2398856926272	65.4797648724908	71.0000065127636	0.116770015623385	-13.2943592636055	0.104176395834443	0.0837635905484332	0.121992421861801	0.820643621506968	0.868889149434905
AT1G01670.1	128.395730087546	98.8504132144365	157.941046960656	0.676067257021385	-12.9446778219734	0.217352095437466	0.472073786463517	0.114787818875878	0.179504881736262	0.262360230408983
AT1G01680.1	67.0311588492267	6.9909867679557	127.071330930498	4.18399866030026	-15.2567275242201	-0.455864579337211	2.87953384683703	0.12698860241767	1.82488022635689e-10	1.21525319000619e-09
AT1G01690.1	316.233880444778	476.999914104306	155.467846785251	-1.61737276743197	-11.3569473923893	0.237324044218343	-1.16739021704643	0.0989768324005586	0.000497538045465736	0.00142933325286183
AT1G01700.1	160.363714440628	146.18540573593	174.542023145326	0.255775136325984	-12.4472321507992	0.0227249167544652	0.17464140273047	0.112363614259074	0.614067133237817	0.702782601986437
AT1G01710.1	1755.45832942445	1536.24756844269	1974.66909040622	0.362200183576579	-10.1395171383232	0.0969802134374579	0.259118987476834	0.0584077988619982	0.288277664830337	0.38714126679175
AT1G01720.1	1718.24405580904	1399.93678712204	2036.55132449604	0.540766488072205	-10.3531150328238	0.325908759868155	0.371293021929631	0.0567106542180176	0.121981844504019	0.190372125575253
AT1G01725.1	463.170209009332	316.674523152869	609.665894865795	0.945018037408093	-11.6443625444818	-0.0423886609567719	0.656173627983482	0.0718078840579925	0.0168496597857196	0.0343697931541725
AT1G01730.1	965.684286923003	730.794983760179	1200.57359008583	0.716185201057104	-10.951437168376	0.237157658839691	0.490740676226533	0.0586001986102675	0.0456327940994783	0.0826368564440721
AT1G01740.1	325.890241825246	172.716348662274	479.064134988218	1.47181416125523	-12.3904021278846	0.258357186523508	0.985028603104022	0.0890024206342375	0.00161292993643406	0.00418202791901766
AT1G01750.1	39.1888684143786	53.6182918948915	24.7594449338657	-1.11474628840263	-13.4613930782968	0.0498905986205541	-0.774080604527985	0.125182646136068	0.0515538815709718	0.0916948998296494
AT1G01760.1	102.792443032324	97.399779712594	108.185106352054	0.151511485112179	-12.7941510999073	-0.0963074963478994	0.101262957322088	0.121960624419059	0.780296254572373	0.836836481703328
AT1G01770.1	631.977421565252	460.282068099221	803.672775031283	0.804089972025052	-11.7477618630943	0.70796672718028	0.641880043139651	0.06864603903273	0.0172377889784295	0.0350665977109175
AT1G01780.1	588.150893882808	872.608298008857	303.693489756759	-1.52271821104409	-10.7737470493641	0.247179878364524	-1.07260278564501	0.0655858918679316	5.79812988582363e-05	0.000196042102187069
AT1G01790.1	8766.58474503629	3630.57311945561	13902.596370617	1.93708512368202	-9.11924639076189	-0.193793625616932	1.31417186048742	0.0985083834779793	6.06091252598556e-05	0.000203944495397375
AT1G01800.1	2845.60829760314	2288.6344005918	3402.58219461449	0.572142995640449	-9.62085321247466	-0.140180301726555	0.399131074229395	0.062072961545568	0.111393017936325	0.176255669606919
AT1G01820.1	2237.38637000183	1511.95410326313	2962.81863674054	0.970555971284097	-10.2199908927031	0.26314701247857	0.629351513985709	0.0700858731872474	0.0203749366531407	0.0406440242921062
AT1G01830.2	2633.18429904982	1626.99257572824	3639.3760223714	1.16148345120334	-10.1047229441512	0.143645508966673	0.808857054291718	0.0631718653178963	0.00155073220573295	0.00403654714352705
AT1G01840.1	45.6937129395115	63.114712929285	28.272712949738	-1.15856603122946	-13.1596377754427	-0.294664386058013	-0.758418380097561	0.133373532986635	0.0619726093620235	0.107501242168986
