baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pvalue	padj	dispersion
AT1G01030.1	139.029326692144	229.120334630416	48.9383187538719	0.213592210542168	-2.22706906030149	0.00593565621452466	0.0424221700513278	0.260272115605876
AT1G01100.1	7269.90046146407	12293.1617366513	2246.6391862768	0.182755196295724	-2.45201566784238	0.000333598005621621	0.00370340396739787	0.185224759314877
AT1G01150.1	42.0975416233739	81.9998236583132	2.19525958843457	0.0267715159679128	-5.22315735421531	7.17724631892413e-06	0.000121851064031112	0.133179530981517
AT1G01280.1	893.147990540115	1783.54220387974	2.75377720049522	0.00154399329295653	-9.33911779905051	2.89329181157525e-20	1.14942217125852e-17	0.00252010803346752
AT1G01310.1	366.049548245099	726.071835336955	6.02726115324306	0.00830119123191982	-6.91246590470038	6.30595835344336e-14	5.60263245530053e-12	0.0132983505606704
AT1G01340.2	278.406239271252	75.2570172829461	481.555461259558	6.39881141514072	2.67780394812328	0.000276128763170385	0.00314578647071088	0.0279121242474414
AT1G01370.1	222.549159722582	433.069671045216	12.0286483999474	0.0277753193173658	-5.17005269220421	1.73871571464168e-09	6.13603366858761e-08	0.182874162848821
AT1G01390.1	488.894726473696	57.1390232859552	920.650429661436	16.1124635444676	4.01010518928342	1.51514845923601e-07	3.73866579440055e-06	0.0103607697113227
AT1G01400.1	26.8470358983546	51.4923437316399	2.20172806506924	0.0427583579520846	-4.54764973942614	0.000309586279919879	0.0034742876748555	0.385049929885006
AT1G01420.1	478.780639344674	32.6412196734241	924.920059015923	28.335952769834	4.82456180741792	1.44545472100885e-09	5.22034419955003e-08	0.209334589293835
AT1G01460.1	121.723617707545	241.810493438717	1.63674197637392	0.00676869706148103	-7.20690613532985	3.24743635867403e-11	1.66312997602884e-09	0.056220001273058
AT1G01520.1	393.978884510445	112.617678264263	675.340090756627	5.99675025418219	2.58418089033654	0.00389493437901022	0.0303061640027686	0.323288821007881
