logFC	logCPM	pvalue	padj	dispersion
AT1G01010.1.Hnull	0.507153835391023	1.89757165998556	0.675647954234319	1	0.630598846293001
AT1G01020.1	-0.180702928840902	3.47489019090629	0.824899164091162	1	0.302165381692793
AT1G01030.1.Hnull	0.340526800437689	0.467955887860915	0.799099533807035	1	0.690751073721265
AT1G01040.2.Hnull	0.15864777039069	5.90462822949045	0.828298283525361	1	0.24769830408343
AT1G01046.1	1.38292633007846	-0.143840209114494	0.313835117892846	1	0.727298756581279
AT1G01050.1	-0.026835024137905	6.45054554201236	0.970144631494857	1	0.235474772516498
AT1G01060.1	0.150675165284391	7.34514401964583	0.89727005739188	1	0.60554360238421
AT1G01070.1	0.258736295382663	3.26531485284883	0.77189929544396	1	0.357510765536372
AT1G01080.2.Hnull	-0.025369899188744	6.12316786414909	0.974101384525226	1	0.277161302719876
AT1G01090.1.Hnull	0.0330331688121084	7.36163233930795	0.965046593433071	1	0.262100551307596
AT1G01100.1	-2.72376293593314	7.71634842966895	0.000558139894305056	0.0245265404859818	0.255288125752678
AT1G01110.2.Hnull	0.140921922940841	0.861894486030477	0.914497773031251	1	0.660947349996274
AT1G01120.1.Hnull	-1.03116185218459	5.68429079811796	0.189034638215314	1	0.279453626471239
AT1G01130.1.Hnull	-1.04358714104257	0.194797573714076	0.452113503263282	1	0.762637232874521
AT1G01140.3	1.31957546441026	6.9974529196339	0.0722445663813585	1	0.242736331182951
AT1G01150.1.Hnull	-0.101143160936818	-1.00361096502729	0.980836097996821	1	1.29609900764658
AT1G01160.2.Hnull	0.306606953305126	4.4832348930558	0.676900365309304	1	0.249078905801352
AT1G01170.1.Hnull	-0.06854469186001	5.31230574459136	0.92257529428403	1	0.228325223638629
AT1G01180.1.Hnull	0.112979117311947	3.36278085645953	0.899341506419978	1	0.35874530292422
AT1G01190.1.Hnull	0.449478516340807	2.37669006951268	0.801060755396637	1	1.27924544022803
AT1G01200.1.Hnull	-0.604992841075473	-0.0419618581293515	0.668870876785342	1	0.769332797703292
AT1G01210.1.Hnull	0.236676742239151	2.9001684351671	0.797126260101544	1	0.37569213022696
AT1G01220.1	0.194561640681944	4.92840527514771	0.78439329112498	1	0.233283055124183
AT1G01225.1.Hnull	-0.175572600546862	1.04904262165545	0.88634822453143	1	0.642857109491974
AT1G01230.1.Hnull	0.0797972175650556	4.35115870977878	0.917540971328942	1	0.268474466882593
AT1G01240.1.Hnull	0.488776060648776	4.88353994263916	0.521939336631774	1	0.267894875517646
AT1G01250.1.Hnull	-0.42462480462989	2.53310680665555	0.670361842913456	1	0.443580526450577
AT1G01260.1.Hnull	0.512884449619647	4.37652231801717	0.51420742645363	1	0.283040740169286
AT1G01270.1.Hnull	-2.3668641414216	-4.03814312379639	1	1	1.49481410286514
AT1G01280.1.Hnull	1.79363365739507	-3.52837674032565	0.64215556635514	1	1.68592087057916
AT1G01290.1.Hnull	0.195715657833267	3.53443524337941	0.817178445191057	1	0.322781940464509
AT1G01300.1.Hnull	0.260991919600452	5.62368842908266	0.730663315053798	1	0.265392322217972
AT1G01310.1	-7.16289191486902	3.45643668245622	1.34549458221618e-10	3.5407207428935e-08	0.314565414648035
AT1G01320.1.Hnull	0.271294738451255	9.24705004610469	0.711623861159574	1	0.250324741576626
AT1G01340.2	2.38836288222436	2.82942509666876	0.0142649543934146	0.328309033289606	0.386661019654417
AT1G01350.1.Hnull	0.105370124762412	3.76526196201841	0.893645084762151	1	0.278591346521994
AT1G01355.1	-0.896214737887268	-0.984425742887187	0.537322538056296	1	0.82361323504048
AT1G01360.1.Hnull	0.287010770638457	4.92684459174845	0.758836558097353	1	0.396569663547149
AT1G01370.1.Hnull	-0.129739371097715	0.230585187655297	0.93807341269783	1	1.01596418479559
AT1G01380.1.Hnull	0.15095558832512	-0.227063425542324	0.933430091102032	1	0.888719860745925
AT1G01390.1.Hnull	0.168084671670284	3.913557698432	0.842073259696958	1	0.321905667377417
AT1G01400.1	-4.721153630403	-0.242553716815086	0.00538120115546644	0.15421226515477	0.808345249516414
AT1G01420.1	4.54083198562215	3.58688713620222	2.24435301473119e-06	0.000220947673766774	0.311881682991431
AT1G01430.1.Hnull	-0.523238360360562	5.0930429445461	0.467076633948753	1	0.238773492604192
AT1G01440.1.Hnull	0.190001341717922	4.52196726108251	0.795365985223138	1	0.246548585044488
AT1G01448.1.Hnull	0.462746683645535	2.75398274852929	0.64293095072851	1	0.442706996597614
AT1G01450.1	0.496346015969799	-1.23777744469122	0.775252659455744	1	0.868406766447059
AT1G01453.2.Hnull	0.0609431494195576	-3.40647331314696	1	1	1.29010966207879
AT1G01460.1.Hnull	-1.70331597520284	-3.52495751923608	0.588770165686414	1	1.14368148286014
AT1G01470.1.Hnull	0.148358065740157	6.96417757975498	0.84741720769037	1	0.275021075390089
AT1G01480.1	0.159060010657552	-1.00885750444748	0.92925529402181	1	0.880092848884182
AT1G01490.1.Hnull	-0.00874519688303018	5.83696881715723	0.991505656572276	1	0.286339069825079
AT1G01500.1.Hnull	0.470058026145647	4.87072279116443	0.523013307794994	1	0.249417514859788
AT1G01510.1.Hnull	0.160751577954808	4.8030611244445	0.8236881638259	1	0.239466054259424
AT1G01520.1	2.29056960272748	3.32229153122223	0.0104981079440813	0.260246574468855	0.332976256369853
AT1G01530.1	1.23425097456917	-2.7472966872554	0.534469946740599	1	0.947281262143499
AT1G01540.2.Hnull	-0.285971458035551	6.09319641043644	0.691954010751436	1	0.241563034892581
AT1G01550.1.Hnull	0.267847936966966	7.40991120660354	0.749809643338457	1	0.324623994189588
AT1G01560.2.Hnull	-0.575046393246674	2.22352995584092	0.577123115072437	1	0.467689891670919
AT1G01570.1.Hnull	0.522437403364273	0.682735278470452	0.674067350886244	1	0.655518508518583
AT1G01580.1.Hnull	0.754575364924003	2.3626305404478	0.488520765716443	1	0.517299439656001
AT1G01590.1	-1.28457159572107	3.07868823863196	0.163242298822921	1	0.373258493378761
AT1G01600.1.Hnull	-0.168414039068981	2.49104208779082	0.875408628064424	1	0.491448985676354
AT1G01610.1.Hnull	0.0822874154159631	5.7219026325866	0.907910490553763	1	0.233498832292665
AT1G01620.1.Hnull	-0.752881809996471	6.92919881885751	0.331577354786238	1	0.275695466064587
AT1G01630.1.Hnull	0.0596575534372005	5.81585716463553	0.934445646272664	1	0.241874510671514
AT1G01640.1.Hnull	1.00237275613377	1.04189823888648	0.470146138545902	1	0.7880334678324
AT1G01650.1.Hnull	0.330442354592295	5.49535648753267	0.673045899286411	1	0.282557827690462
AT1G01660.1.Hnull	0.368045976785345	0.272452595320548	0.797878077769276	1	0.742496440502109
AT1G01670.1.Hnull	0.419876112096157	1.28173083788922	0.736379073847814	1	0.648463015056701
AT1G01680.1.Hnull	-0.524669865442898	0.570011571292596	0.771192271682028	1	1.2375208293942
AT1G01690.1.Hnull	0.642465138326217	1.52776010770685	0.576853376965529	1	0.566068465546064
