logFC	logCPM	pvalue	padj	dispersion
AT1G02190.1	-8.94617439479937	6.47574309243041	5.55615426527083e-14	3.60900958258299e-11	0.324660464976324
AT1G02640.1	-3.42681888171916	4.86671125545737	9.31126429547537e-05	0.00696017006086784	0.294095700453047
AT1G02690.2	-3.79589503581155	4.50913159327673	3.90823005976738e-06	0.00044348993756529	0.249546683835084
AT1G03780.3	-6.50257000690106	4.43437760473523	1.04976932161174e-10	3.18943624374199e-08	0.285050056927957
AT1G05550.3	-4.12975265559682	2.53598439922079	0.000281678276771681	0.0179992834781244	0.44317413619142
AT1G05835.1	-6.21700980163324	4.64543028689183	3.96950490383089e-10	1.09961123343327e-07	0.287374127422679
AT1G07620.1	5.85553732368435	4.32712644404999	2.52856155850916e-10	7.21674455721773e-08	0.256219147085929
AT1G08150.1	-6.82572941962768	1.73146989484644	3.35038214529866e-05	0.00292181242921254	0.660561246459477
AT1G08730.1	-4.40936075862805	3.82551571768503	9.81530929844052e-07	0.000132064986610517	0.280192835922689
AT1G08930.1.DE	4.85101325527942	6.30652605838758	1.70183169847e-07	2.76356928483442e-05	0.288919271328203
AT1G09380.1.DE	-9.97303134457336	3.10412790218944	3.39228520026324e-11	1.27041970782126e-08	0.390206168649914
AT1G09460.1	-5.41893697573457	2.35554884661115	2.08918793724549e-05	0.00203906907636753	0.481418019965621
AT1G09470.1	-4.69186894968612	3.14600513341323	5.88701690650992e-06	0.000644731031790275	0.354424713786261
AT1G09600.1	-5.25473748827022	2.44663862202031	4.23622068989232e-05	0.00348461524609177	0.501944928942895
AT1G11510.1	-9.18476810923961	0.0513326573031103	0.000256493244822288	0.0167762612941578	0.882107596830838
AT1G12000.1.DE	-2.71702124965792	6.26585770314298	0.000663397379219227	0.0360127274707567	0.260797135208355
AT1G14420.1	-6.41539351909922	4.60994600646227	8.25672537545025e-12	3.45626524216348e-09	0.250690536479345
AT1G14890.1	-3.23786230142535	4.47051599761453	7.8701930224791e-05	0.0060020577313538	0.261464357984401
AT1G15125.1.DE	8.43364231101279	7.60620436365946	2.60458843605971e-10	7.32278095075473e-08	0.427826705789815
AT1G16630.1.DE	-5.88424455701378	3.83037621001575	1.01437494928965e-08	2.12308676886323e-06	0.313269685533013
AT1G16760.1	-11.460768740684	2.26839058715223	1.25460088501993e-08	2.59702383199126e-06	0.521405166545237
AT1G19850.1	-5.04461321046372	6.14170129930296	3.54967321105252e-08	6.68651942765964e-06	0.276358362131098
AT1G20132.1	-9.83534308859667	2.96787514420844	1.00183024557825e-10	3.09368464523892e-08	0.402316998872635
AT1G21000.1	3.30586886111841	6.65346616706344	9.18849864845115e-05	0.00689576689405874	0.277830387999027
AT1G22350.1.DE	4.31803190962554	3.60585491121491	7.60878375748836e-06	0.000814356020680729	0.322309144628867
AT1G23250.1	-8.87049329160403	2.86621341334551	1.433451217231e-09	3.69889322999731e-07	0.427040418873656
AT1G24148.1	3.61586092579308	4.92120554466715	1.23193018660671e-05	0.00127504774313795	0.257506961624263
AT1G24540.1	-10.1129122607552	0.944722248770018	2.13898791777879e-05	0.00205572017383668	0.775816735984728
AT1G26480.1	-8.52734780347357	5.04068372854852	9.10467285262459e-17	1.3192670963453e-13	0.240356371310302
AT1G26770.2.DE	-3.30953988509487	4.60022196667816	0.000112965014832348	0.00818431532460361	0.283787299465044
AT1G28290.1	-8.41072303208151	7.98025124053517	4.53446604373707e-11	1.58177290492361e-08	0.394560658900869
AT1G28370.1	4.64995709658511	2.27457774468733	0.000320130780355381	0.0200342309287519	0.537272859624255
AT1G28375.1	-11.5697242594661	4.68892817410517	1.45580818113744e-19	9.14101956936196e-16	0.252096597154569
AT1G29140.1	-9.01379611578213	5.75541662061872	6.32847319424278e-17	9.93412079666261e-14	0.260082431396291
AT1G29630.2	-3.52498385657813	3.09470849013488	0.00037330539648316	0.0229802410246839	0.363513380577723
AT1G30350.1	-11.6351182425942	4.75486433464419	1.05195759670646e-18	3.5198639056207e-15	0.268774644865118
AT1G30740.1	-7.02563393304151	0.235689446614269	0.000581602615017682	0.0322224954679061	0.871506154545893
AT1G31310.1	-9.80471500090213	2.90435084810351	1.842907227078e-10	5.42419428694816e-08	0.410732416174608
AT1G31740.1	-6.60275634965761	0.576289601309444	0.000512775564803756	0.0292701615582071	0.827297501402591
AT1G33720.1.DE	3.24982095864197	3.55372113777149	0.000406640412149729	0.0244724774557969	0.323537930953516
AT1G35780.1	-2.50370329256125	5.42789010167612	0.000856349628931597	0.0446843710808435	0.23517935687155
AT1G44900.1	-4.8296224381528	5.14659831823079	7.97091964840934e-08	1.42998298492464e-05	0.271836865457155
AT1G47210.2	-3.06121222525878	3.47032756686329	0.000749598543764024	0.0393319993562198	0.322627507828437
AT1G47610.1	-12.0189884175965	2.82166252810267	7.82543155986591e-11	2.4567942382199e-08	0.424426444757586
AT1G48470.1	-6.16002416034488	3.90029302763972	9.40003122635928e-10	2.49392096071732e-07	0.290962739293169
AT1G49290.1.DE	-6.1224034623226	1.9731326191258	2.07103510931725e-05	0.00203187960178172	0.555740108957633
AT1G50990.1	-8.00562091373617	1.17584530643004	3.93648860732628e-05	0.00331034088822345	0.753315891010198
AT1G51270.3	4.5231439859041	3.72289289107312	1.43335388934964e-06	0.00018367406267809	0.298538048206108
AT1G51790.1	5.12995667331075	2.40518460278585	3.79549166300561e-05	0.00322052596648814	0.480090079644233
AT1G51800.1.DE	3.75108675812693	3.50375881453841	5.21853248202269e-05	0.00420091864802827	0.314230139687184
AT1G52430.1	-5.47630170833229	1.34806039095089	0.000451676262631547	0.0265882054974702	0.685271758425541
AT1G54870.1	-12.034002289179	2.83657801910322	6.26556315248525e-11	2.10757880541722e-08	0.420592761264469
AT1G55260.1	-3.5954006295022	7.01906659687825	0.000137531441169262	0.00955970390149591	0.335078543857492
AT1G55560.1	-7.6253514873668	5.93406294682524	4.28481511337944e-13	2.44585037244632e-10	0.284753819955152
AT1G56120.1	5.0466060481983	6.13231487012135	1.97647382543142e-08	3.83823066491254e-06	0.26660237389738
AT1G56680.1	-10.0422744149509	0.875841531187007	2.45691392759247e-05	0.00229113305218116	0.776374787477008
AT1G60190.1	2.98724616918853	5.27959322293857	0.000649295180754486	0.0355008829281203	0.304682784918176
AT1G60810.1	-3.81139438468942	5.90275819640343	3.25136182758442e-06	0.000375401044755849	0.249241762398529
AT1G62180.1.DE	3.08369759958645	8.55557430316064	0.000226089520982826	0.0149959447420898	0.277455836875838
AT1G62480.1	-3.66352910401996	7.3540990434353	3.27705337056151e-05	0.00287115601587289	0.292738488573017
AT1G63710.1	-5.60183146315096	5.89633865557822	5.33825971475467e-09	1.19710474103374e-06	0.287676690008346
AT1G64360.1	5.46265217981892	6.41670662516027	6.77925764588782e-08	1.22789304111143e-05	0.32339066469771
AT1G64450.1.DE	-3.08137276513748	3.57645502569119	0.000510178057657922	0.0292104075139887	0.306170609834621
AT1G65160.1	-8.72451138333063	-0.381097138429319	0.000678868333774398	0.036432600579226	0.923865343355978
AT1G65900.1	-3.90212870838382	4.68045331976989	1.28579191978297e-06	0.00016703767167553	0.23810877894069
AT1G67290.1	-7.43551372337963	5.34359361870099	8.70503626712372e-12	3.56471235138716e-09	0.30781567210349
AT1G67750.1	-4.66707565100589	5.76197094691122	8.54493116298908e-07	0.000118353579645019	0.30626863985073
AT1G68630.1	-6.40396725431886	0.473427693691644	0.000735095293697437	0.0386787431491023	0.851491153529096
AT1G69720.1.DE	3.20491442365902	4.18711621764441	0.000113842581498474	0.00821629389918299	0.267914089555096
AT1G69940.1.DE	-9.99776577959219	7.66364963980421	1.48274186410398e-18	3.99005835630382e-15	0.274638084975535
AT1G70250.1	2.84170006536921	5.19135957921451	0.000420747281893649	0.0250810650285781	0.262022910094985
AT1G72250.2	-4.47847265411305	4.3772782031666	1.02563740136433e-07	1.77247080087155e-05	0.24436825167831
AT1G72900.1	2.94049551786976	4.10496511118669	0.000552558626133918	0.0311633138936665	0.287950589774431
AT1G73870.1	4.54820782548677	5.66409771024467	1.00264071880933e-06	0.000133011811314546	0.298290862438835
AT1G74000.1	-6.66657276003963	3.19583071639517	6.76844012206022e-09	1.44883075658237e-06	0.350391015530759
AT1G74030.1	-2.9144902477339	4.89780199152646	0.000615706407177755	0.0338901333981395	0.289576206751891
AT1G74540.1	-9.11166199128168	6.32755472585876	2.88167660843204e-16	3.61880948486896e-13	0.279144135673928
AT1G74830.1	-9.80913793669713	0.649773742216975	4.70793847217167e-05	0.003822561939668	0.800398724909922
AT1G75160.1	-11.5994095542558	2.40576751658323	4.97051383344859e-09	1.12806709735748e-06	0.502519601399462
AT1G75930.1	-10.7843764374706	7.30283816071987	4.75934507952891e-20	4.48258916315431e-16	0.271878113550504
AT1G76250.1	-7.30855969841239	2.71762728427525	1.19099950077178e-07	2.0211583419854e-05	0.457430155344904
AT1G78170.1	-3.15925479098798	5.29542776095776	0.000133316431652783	0.00930104304830916	0.268762091694586
AT1G78770.1	-3.42792658350171	3.0838368348934	0.000450677685657341	0.0265882054974702	0.358079806425012
AT1G79780.1	-6.44332862445327	4.17891160292466	3.74092741808159e-11	1.35515095720006e-08	0.265947120975988
AT1G79800.1	-5.88952302528243	1.76422481418293	6.05203598016399e-05	0.00475009173993121	0.591705825533856
AT1G79860.1	-7.83471875462017	1.7737979821795	2.50645277606969e-05	0.00232581531738052	0.738228378862194
AT2G01610.1	-4.79514776062652	4.53425019458955	1.80107224680178e-08	3.53404144927137e-06	0.243163268425952
AT2G03170.1	-9.99848901452314	0.833717035153053	3.02902674649153e-05	0.00270416003903606	0.788726276440762
AT2G03310.1	3.23579686399295	4.60845486625483	0.000455012796602865	0.0266399879680305	0.329328383018714
AT2G03530.1	3.2175777068025	5.10800418137241	0.000404366310629436	0.0244136160042522	0.321514069301971
AT2G07170.1	-6.35200396335536	3.60029758100615	1.88635350556827e-09	4.80178932221479e-07	0.313078318428913
AT2G07560.1	-9.80336058249075	6.62134126588248	4.63867842245674e-18	1.09223481804772e-14	0.271216545404579
