baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	dispersion
AT1G01040.2	2285.84025946676	1.21269596213628	0.388343138041291	3.12274337652218	0.00179173899169132	0.00964563804778127	0.110620644131473
AT1G01110.2	311.809927196857	-2.14276843314943	0.561149237248183	-3.81853576716479	0.00013424612265143	0.000919751267899551	0.226003752674541
AT1G01140.3	4935.45365086551	1.58006986178891	0.311957999650964	5.06500831380114	4.08382527519185e-07	4.32251460634462e-06	0.0135061363887818
AT1G01150.1	42.0053523470913	-4.50493589620149	1.0563287798196	-4.26470998638401	2.00162020197416e-05	0.000160083575440234	0.0505919748843582
AT1G01180.1	335.875193815215	3.21270433781976	0.504076984890238	6.37343983978821	1.84834801633422e-10	3.02433226013839e-09	0.0936091599549133
AT1G01225.1	144.60985308097	-1.84217024783717	0.603330958822854	-3.05333286962662	0.00226314746438204	0.0118575456525242	0.0162711456305785
AT1G01240.1	1184.34840745399	1.31243144555113	0.347550041114361	3.7762373479889	0.000159215282582179	0.00107624114223716	0.00779285866262635
AT1G01250.1	558.606574146023	-1.29596430552779	0.396080425888326	-3.27197261167655	0.00106799921526917	0.0060578030530031	0.00212095088792019
AT1G01360.1	1468.23002852085	1.4739672435813	0.331422675602647	4.4473940743526	8.69182957220832e-06	7.41859255540186e-05	1e-08
AT1G01370.1	222.087759437824	-5.06780616854625	0.651859117094888	-7.77438872241554	7.58126005881928e-15	1.92571450953132e-13	0.205792149393625
AT1G01390.1	489.357694594383	3.94610307860933	0.42274427551712	9.33449204908164	1.01476649117812e-20	4.09083256791457e-19	3.08884359647747e-05
AT1G01400.1	26.7978455205985	-3.67955843578823	1.20882877710323	-3.04390374011918	0.00233529850070489	0.0121873664344479	0.448583550260315
AT1G01440.1	797.237075890965	1.47856901760282	0.390200141042651	3.78925802961511	0.000151097907062487	0.00102510716654881	1e-08
AT1G01470.1	1989.44310550096	3.30302165795085	0.325673427622954	10.1421282112549	3.59187615977476e-24	1.82320487701268e-22	0.00255320392192062
AT1G01490.1	2398.89516500835	1.33674235180731	0.321340975695809	4.15988763621826	3.18404199019969e-05	0.000244593515601752	1e-08
AT1G01550.1	7500.83999253145	1.31650248474128	0.323707361944365	4.06695256120725	4.76319346305418e-05	0.00035473357260593	0.0348894693316128
AT1G01570.1	172.254450867254	-1.66994334109797	0.558585052462718	-2.9895954675755	0.00279347137364298	0.0142915577946024	1e-08
AT1G01600.1	2600.10813284183	-5.04985643867996	0.435856437443037	-11.5860545006633	4.84961476501851e-31	4.05095748659924e-29	0.205172178811449
AT1G01680.1	63.6867050870346	3.7668330506387	0.845702622648504	4.45408699199966	8.42509379649015e-06	7.2064086421639e-05	1e-08
AT1G01690.1	316.19729425813	-1.71244703021266	0.534862497145678	-3.20165844371445	0.00136638907348609	0.00756970294126448	0.167684741836433
AT1G01780.1	587.738310651923	-1.60901927007278	0.409924566076589	-3.92515941523778	8.66723203572733e-05	0.000617224081684053	1e-08
AT1G01790.1	8421.05213000802	1.78437749469978	0.350100956091422	5.09675127603431	3.45531827351245e-07	3.69239850541768e-06	0.0757623839703011
AT1G01830.2	2559.12018562823	1.06452207639459	0.314043755640697	3.38972534009729	0.000699626819863515	0.0041230550045177	1e-08
AT1G01880.1	179.359511716809	-2.189367865248	0.616327259005622	-3.55228141098337	0.000381906182130422	0.00238239568561108	0.16280048062106
AT1G01920.1	608.118241841711	-1.79437844922478	0.388472076956945	-4.61906673777136	3.85469871194593e-06	3.50056478522651e-05	1e-08
AT1G01970.1	1143.70840647793	0.895729134415684	0.342618093820658	2.61436611367218	0.00893931887640716	0.0397531724805982	1e-08
AT1G01980.1	321.383636592462	-5.87802444385771	0.692904681408533	-8.48316457021028	2.1915035249736e-17	7.01482877453001e-16	0.431629893476107
AT1G02040.1	183.125752997	-7.96993525447671	1.01206554731452	-7.87492003420593	3.40960859686114e-15	8.88030643542037e-14	0.289933875975134
AT1G02050.1	2894.07610052873	-5.09691220458744	0.388852062396212	-13.1075869141053	2.97927695196537e-39	3.7329534998139e-37	0.109484787231676
AT1G02180.1	291.02535202622	-2.28017196999218	0.490664883775599	-4.64710649852619	3.36623398984133e-06	3.08730462082504e-05	1e-08
AT1G02190.1	2823.92350285702	-8.07437565455336	0.584400147895116	-13.8165188418167	2.02634716056501e-43	3.11408136012576e-41	0.565039678216683
AT1G02280.1	1818.11331351285	-1.20494836284598	0.333730863548462	-3.61053919327125	0.000305561121964286	0.00194185244883678	0.0128809125192047
AT1G02305.1	4619.63486060988	0.807805000784286	0.307511345833935	2.62691120743403	0.0086163814550415	0.0384461447791842	0.00730791460424066
AT1G02310.1	32.1123090686809	-4.75399330721233	1.18271028000616	-4.01957553559741	5.83030873613003e-05	0.000428017597794122	1e-08
AT1G02360.1	34.1090735116458	4.08215569010576	1.14683803909705	3.5594875221612	0.000371579186604116	0.00232632155178485	0.535008464247799
AT1G02450.1	172.935857253243	-2.16386894962434	0.74441983192328	-2.90678573679824	0.00365163225243905	0.0181252324649973	0.563785924500253
AT1G02470.2	500.15675614455	-1.09865782972503	0.412951433765323	-2.66050130812572	0.00780244241726928	0.0353128438462028	0.0138841945857048
AT1G02475.1	2516.65122793748	1.87883212762637	0.315562513051622	5.95391420057243	2.61804092318752e-09	3.72498344344675e-08	1e-08
AT1G02510.1	62.8851057010117	-7.13014650082973	1.27966617606843	-5.57188009980537	2.52004839632268e-08	3.16182526802488e-07	6.55128556859551
AT1G02530.1	55.84385709651	-3.73161771927509	0.910045800622103	-4.10047243416119	4.1230754946187e-05	0.000310301590796304	0.0739412799404293
AT1G02610.1	219.911572421662	2.19612860341485	0.515065590271991	4.26378435075644	2.00993434593324e-05	0.00016065613151287	1e-08
AT1G02640.1	973.807312712827	-3.22511986342436	0.556121480531514	-5.79930820212509	6.65890502467404e-09	8.98709860098657e-08	0.445741645754421
AT1G02660.1	723.644202608306	-1.91157439108172	0.453256209549282	-4.21742570936334	2.4710719244749e-05	0.00019351164597746	0.145464422748592
AT1G02690.2	753.181346746424	-3.45991170243882	0.415582740868917	-8.32544608374423	8.40117670443357e-17	2.55675198260967e-15	0.0619729555607864
AT1G02720.1	495.981904905175	-2.13980875180423	0.477285277217004	-4.48329092462523	7.35006142365917e-06	6.36121059615755e-05	0.135586829734749
AT1G02780.1	17605.9073428604	-1.22558436375943	0.300949376033881	-4.07239376904856	4.65324249291523e-05	0.000347009633198204	0.0122211787382392
AT1G02790.1	12586.5509908571	-8.37739908403963	0.322271120063202	-25.9948799706182	5.65828661617552e-149	2.24844143593626e-145	0.00112465782211982
AT1G02800.1	659.030487391914	-7.08822752398345	0.757293946106422	-9.35994214720337	7.97803638248806e-21	3.25391583600129e-19	1.01764004987846
AT1G02820.1	968.062509574865	3.01509327779558	0.428408949276048	7.03788583989824	1.95178489079353e-12	4.00079944895452e-11	0.119657573271023
AT1G02870.1	456.310321580329	-1.25150251191096	0.439663083140335	-2.8465035157648	0.00442022411299522	0.0214427893141045	0.0456290934805905
AT1G02890.1	4312.75690728856	1.21973908645329	0.330640160258794	3.68902278990729	0.000225117055621787	0.00147441865297283	0.0356907559964658
AT1G02910.1	1777.12407756511	1.52078907456207	0.34572903927321	4.39878894107092	1.08856626537631e-05	9.12309708879406e-05	0.0284425077951443
AT1G02920.1	1890.89611377385	7.20950466084332	0.636694051172243	11.3233422670898	1.00563313062892e-29	7.68480526416871e-28	0.790632984222647
AT1G02930.1	2551.81971859262	4.46940552317722	0.559086949162518	7.99411528005106	1.30507606401959e-15	3.53476103181781e-14	0.53887754633402
