baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pvalue	padj	dispersion
AT1G01010.1	231.215219733205	211.710117349272	250.720322117138	1.18426235484773	0.243988722951248	0.731693705540725	1	0.0405712646715861
AT1G01020.1	407.245873354763	391.988365979059	422.503380730467	1.07784673577031	0.108152048903059	0.877871306718708	1	0.0141392432843394
AT1G01030.1.Hnull	49.5439435027001	38.6449134228297	60.4429735825705	1.56406026638588	0.645296103656086	0.443914376244666	0.928705210942523	0.0574190309715807
AT1G01040.2	2285.84025946676	1435.88449471211	3135.79602422142	2.1838776278799	1.12689201807231	0.0829118565627995	0.342533224736497	0.0678039461821506
AT1G01046.1.Hnull	27.0125585384736	23.8463150706778	30.1788020062694	1.26555410833174	0.339769190698768	0.84436833854497	1	0.811286308416651
AT1G01050.1	3235.45021074951	2948.69222771134	3522.20819378768	1.19449841549638	0.25640494005876	0.70410671289548	1	0.0157173215140039
AT1G01060.1	6197.35552245094	5285.29317674852	7109.41786815335	1.34513216777258	0.427747933690527	0.847786188249151	1	1.49356727268791
AT1G01070.1	360.161128305671	293.11974940006	427.202507211283	1.4574333803357	0.543429938962016	0.488457509365835	0.952371883061888	0.25565535308448
AT1G01080.2.Hnull	2544.9848154442	2316.50762065086	2773.46201023753	1.19726004158721	0.25973653570949	0.70578921530027	1	0.248067840905826
AT1G01090.1	5943.33239374536	6457.85335195957	5428.81143553116	0.840652634808413	-0.25041830577818	0.729194045208733	1	0.157900055089105
AT1G01100.1.Hnull	3942.90562194139	3811.40087668905	4074.41036719372	1.06900598992703	0.0962699368879729	0.904488267963263	1	0.501677821421002
AT1G01110.2	311.809927196857	522.497934945528	101.121919448185	0.193535538965771	-2.36932958184143	0.0660420145412217	0.288749556189661	0.641104441034613
AT1G01120.1.Hnull	1857.77960007286	2336.84349467028	1378.71570547544	0.589990604257378	-0.761236115496308	0.423440779933246	0.914261331570532	0.433914355442073
