logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01010.1	0.174334557506599	2.65211638507683	0.484479113216679	0.642272304515694	0.740175403313246	0.359839160761982
AT1G01020.1	0.0576140819728996	3.47990117844364	0.186304316633641	0.857287959048886	0.903097924076569	0.30924716621674
AT1G01030.1.Hnull	0.643553641989149	0.379700499499482	1.10937249043376	0.302540410586675	0.433027812351175	0.580106003653941
AT1G01040.2	1.20915436431896	5.80541735253938	3.46892125792385	0.00978479531040606	0.031939504692239	0.348567832595495
AT1G01046.1.Hnull	0.241310309848131	-0.775117777219288	0.447580854470225	0.667461824826814	0.760195737540389	0.539143503208501
AT1G01050.1	0.212665696014713	6.46303033758423	0.741648975546938	0.481519018410156	0.604183886046153	0.286747104124131
AT1G01060.1	0.520783607183384	6.42867241154492	1.56833900420034	0.15911671180791	0.273658663933292	0.332060610485753
AT1G01070.1	0.499740490441204	3.19134143120639	1.63353571339672	0.144692673019024	0.255415001772535	0.305925659502148
AT1G01080.2.Hnull	0.15657867642008	6.03218268242851	0.571107123035624	0.585106093686837	0.693068146335941	0.274166912133422
AT1G01090.1	-0.179781666216218	7.29458229497808	-0.443561740643943	0.670234130726972	0.761909127053191	0.405313735930469
AT1G01100.1.Hnull	0.0496825546342894	6.55152204610425	0.177689517878524	0.863806730891442	0.907800491471583	0.279603182154248
AT1G01110.2	-2.32084244078052	2.5703476840488	-4.73450976981186	0.00190315181472225	0.00860846270208538	0.490196990526591
AT1G01120.1.Hnull	-0.620874708889446	5.49995014475098	-1.97031500131383	0.0878355599751817	0.178479265734999	0.315114440318142
AT1G01140.3	1.5381230192001	6.86174549594768	4.91692978949054	0.00153262010446693	0.00727018155545852	0.312821839044293
AT1G01150.1	-4.92792188224879	-1.29017152231343	-8.61594278238281	4.47838578822855e-05	0.000511557547123112	0.5719538774474
AT1G01160.2	-0.29473719734307	5.0486729707332	-1.07245442880038	0.317749742053811	0.447735193983306	0.274824915099428
AT1G01170.1	0.150078704994554	5.41328504773978	0.551938852850515	0.597506442786492	0.703161926083951	0.271911832659479
AT1G01180.1	3.23562362241235	2.41130552837859	7.40489148595265	0.00012199822670348	0.00106667761707672	0.436957601411235
AT1G01200.1	-1.41971744827255	0.465055696510239	-3.03370210843152	0.0181201159665926	0.0523640191806371	0.467981824690944
AT1G01210.1	-0.497791220900923	3.24010413061827	-1.59254581321701	0.153612996364177	0.267182327681926	0.312575761883649
AT1G01220.1	0.445221505262967	4.92995754301772	1.45637320520081	0.186992280739564	0.307382832412173	0.305705641708492
AT1G01225.1	-1.92934735953172	1.66300329393482	-4.61036138725883	0.00221139796656839	0.00967822151336373	0.418480721460069
AT1G01230.1.Hnull	0.30461734008692	4.30289722604665	1.0819399364613	0.313784719632687	0.444136401878385	0.281547366744988
AT1G01240.1	1.27722096805895	4.86376351167376	4.64533833838416	0.0021193413195408	0.00937464607773679	0.274946812270992
AT1G01250.1	-1.361534626048	3.74204854579113	-4.6032759873494	0.00223057636231259	0.00974924603585159	0.295775145741802
AT1G01260.1	0.184998670292572	4.91022563055389	0.662755515080868	0.5278911495411	0.644506926203671	0.279135618011415
AT1G01290.1	0.218054006765833	4.00113337107399	0.75819601513192	0.472142972160705	0.595509167914183	0.287595822734433
AT1G01300.1.Hnull	0.480531162032984	5.55433790340704	1.77374831635301	0.117706616862145	0.220825185655283	0.270912822074443
AT1G01320.1.Hnull	0.487682331734836	9.25147050844165	1.21144282406664	0.263549751649761	0.392870198678468	0.402563226300483
