logFC	logCPM	pvalue	padj	dispersion
AT1G01010.1	0.271179031552368	2.68809893344867	0.635492499250301	0.814192059766843	0.148631391486249
AT1G01020.1	0.143304692026102	3.50270732774085	0.784662442874666	0.926416557361294	0.12249337987359
AT1G01030.1	-2.19747151012749	1.95196961957254	0.00175889368318271	0.00790166377445479	0.200158568648959
AT1G01040.2.Hnull	0.487991094327922	5.96014362813382	0.355870344186407	0.570342267239383	0.130847376036945
AT1G01046.1	1.69944954824721	-0.0506946144940295	0.0200734420303355	0.0637951178128231	0.199010932743967
AT1G01050.1	0.291393324624651	6.48641730016291	0.55796410345965	0.747233808903286	0.116477205363992
AT1G01060.1	0.491748954181047	7.43143519200638	0.644620215009339	0.821574022024784	0.509731326458624
AT1G01070.1	0.587752541036532	3.3308585949094	0.33216335725433	0.549297304358881	0.167483907662784
AT1G01080.2	0.078550869067679	5.70410634698923	0.87338403045396	0.987740453886032	0.113576988249313
AT1G01090.1	-0.221453376053457	7.36375812469362	0.687871896890767	0.854902516805844	0.142954030122237
AT1G01100.1	-2.4087227794028	7.63654054922436	1.46687330138525e-05	0.000112709795752803	0.131606917632826
AT1G01110.2	-2.34209765205946	3.1127137642753	0.000340002540954679	0.00185803925161321	0.1767774803924
AT1G01120.1	0.458310088502846	6.24634979492464	0.423508486818529	0.640697391127692	0.153403025158363
AT1G01130.1	-2.44002163554335	1.34811734511608	0.00186809947463012	0.00832323607794558	0.238412474943618
AT1G01140.3	1.64602863161845	7.10439859022742	0.00174348144284841	0.00784664707855624	0.124069882157419
AT1G01150.1	-5.10874754106495	0.271504057886183	1.35256105221075e-07	1.53988525972628e-06	0.22193307388974
AT1G01160.2	-0.200712298140643	5.07017382759267	0.66703312942938	0.839980107101676	0.101742713476894
AT1G01170.1	0.232307366738674	5.4289874469439	0.620540435400201	0.801932261639601	0.103294276071239
AT1G01180.1	3.27678931145448	3.23742603804135	5.77859928287683e-08	7.07657324510412e-07	0.139637972662618
AT1G01183.1	-3.06068182441231	-3.88396293013575	0.553751805397877	0.743922176887939	0.481810849191694
AT1G01190.1	-1.51162917697163	-1.90751937995941	0.159525761362115	0.332063082284235	0.300288238948986
AT1G01200.1	-1.29731437944663	0.890021655220679	0.139634788061855	0.299943489822173	0.318232169817093
AT1G01210.1	-0.422329454635252	3.27546611284165	0.420463549779278	0.637535739194859	0.125309376561777
AT1G01220.1	0.52218627401136	4.97371062819151	0.263747188359601	0.473725545900632	0.101885060017621
AT1G01225.1	-1.82883794054179	2.011651448662	0.00650114320665768	0.0244629205681663	0.188328558762503
AT1G01230.1	0.456891280171272	4.77043902489575	0.331906285804897	0.549034277156562	0.103457822279027
AT1G01240.1	1.36957005198614	5.04067972297087	0.0039711199198291	0.0159843569408815	0.102551469672063
