logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01030.1	-2.43191211760892	1.46575332267643	-4.68884922366871	2.76063313494187e-06	2.67438158190582e-05	0.518658630636477
AT1G01110.2	-2.47041014696135	2.56242748690619	-5.66345476083766	1.49834281326724e-08	1.93197010751471e-07	0.436201974110227
AT1G01120.1.Hnull	-0.80144240067357	5.49202994760836	-2.56897400479541	0.0102052349010865	0.049284385510901	0.311969836665357
AT1G01180.1	3.0749123016571	2.40338533123598	6.91114797595436	4.91231346375242e-12	9.14714672942335e-11	0.444920628577988
AT1G01250.1	-1.5251551225303	3.73412834864852	-4.39571661791764	1.10821255002575e-05	9.78150505884409e-05	0.346963932186511
AT1G01280.1	-9.43324513282686	0.962085605904075	-13.9911603776214	2.50529979455108e-44	6.68963691743091e-42	0.674228932999378
AT1G01300.1	-2.19152985440279	6.28828939365672	-6.92387660961218	4.4910229338211e-12	8.39677795709597e-11	0.316517751249403
AT1G01310.1	-7.01833979589023	0.893413090691396	-11.6375983177959	3.14130426863565e-31	3.10774429137721e-29	0.603074586717603
AT1G01340.2	2.47487890463877	2.37599576473769	5.72673990289035	1.03444843296145e-08	1.36387513191461e-07	0.432161918754101
AT1G01360.1	1.27935706214519	5.13626279902747	4.03617924231462	5.4475680808594e-05	0.000434273811385148	0.316972311024403
AT1G01370.1	-5.4958042314081	0.829929093873474	-9.68379461641281	3.83336384500449e-22	1.74551334154236e-20	0.567525897553982
AT1G01550.1	1.11875531915342	7.52165908173545	3.4964002975489	0.000472323949896328	0.00317301553346329	0.319973465263033
AT1G01560.2	1.30570151554457	1.88706472937568	2.89151230104585	0.00383692839453691	0.0209005826173398	0.451563534788457
AT1G01590.1	-1.22406224645853	2.88601674011744	-3.00546974454484	0.00265410022306458	0.0150537674644143	0.407278179619107
AT1G01680.1	3.79550783264488	-0.307817246183142	6.00875160325798	1.89306588150434e-09	2.71313136732746e-08	0.631663294350018
AT1G01690.1	-1.95876800768846	2.83108957379656	-4.77531730408542	1.80347273657075e-06	1.79000038520048e-05	0.410185938013518
AT1G01780.1	-1.84049505501383	3.77572996142305	-5.07745615284382	3.85015957924564e-07	4.18541260505901e-06	0.362483692544148
AT1G01830.2	0.865155765022693	6.02605593747883	2.78831526905714	0.00530193370804055	0.0278866098244864	0.310279032871072
AT1G02020.1	1.4895084155493	3.75274033695955	3.97568290688478	7.03568606487547e-05	0.000550975153309425	0.374654732390726
AT1G02065.1	-7.28616917808635	0.812302970515889	-11.7645322559415	7.08994020090704e-32	7.44254295212009e-30	0.619333520413151
AT1G02070.1	-2.21204052153719	0.929671702841932	-3.91465463827039	9.07518333278321e-05	0.00069583152272522	0.565066583374143
AT1G02120.1	1.04830149539676	6.35223470315782	3.37391234258971	0.000742102457417575	0.00479638102764088	0.310707981995798
AT1G02180.1	-2.52860437817619	2.55520135547468	-6.04630056344022	1.50117921805296e-09	2.17414070743078e-08	0.418206860814321
AT1G02310.1	-5.46422956612139	-1.8485069557277	-6.8371235423415	8.24875698788433e-12	1.50341659004495e-10	0.799200063050208
