logFC	logCPM	pvalue	padj	dispersion
AT1G01010.1.Hnull	0.616763797839808	1.94155929581025	0.580556259163042	1	0.543250306820951
AT1G01020.1	-0.0979192581514257	3.48484106618407	0.896929444836418	1	0.256098963773593
AT1G01030.1	-2.44520769016127	2.01842169250433	0.0183940904598009	0.187645649078599	0.431383996345289
AT1G01040.2.Hnull	0.24956909228685	5.92667372601043	0.710555478599948	1	0.210456016743635
AT1G01046.1.Hnull	0.160762322344358	-0.342244500193568	0.92190982528867	1	0.774069079322548
AT1G01050.1.Hnull	-0.0547583831908904	5.95999618469917	0.938529343386102	1	0.231842274505793
AT1G01060.1	0.265621067972007	7.39246425479254	0.815963712949617	1	0.580755208720501
AT1G01070.1	0.352012564006054	3.29257519107601	0.670144127899636	1	0.310462472324816
AT1G01080.2.Hnull	0.030855294208513	6.11593095727035	0.965183034577366	1	0.228170425477588
AT1G01090.1.Hnull	0.0952671665009613	7.36045312021729	0.88863407353478	1	0.215678900291542
AT1G01100.1.Hnull	-0.141805238861717	6.75546372353154	0.857389078353649	1	0.287645406220222
AT1G01110.2	-2.59251127946953	3.18613357091392	0.00373934662638138	0.0526052431024895	0.323068434910033
AT1G01120.1.Hnull	-0.950256507441738	5.69037702860213	0.193336395828156	0.984508589976259	0.243671948131826
AT1G01130.1.Hnull	-0.984427490557302	0.178961598300569	0.42073631227319	1	0.619970193759209
AT1G01140.3.Hnull	-0.221529861888755	6.87452070598911	0.779906130258988	1	0.290195823955317
AT1G01150.1.Hnull	-0.0636134510757227	-1.02536489073985	1	1	1.12657677265513
AT1G01160.2	-0.443215294445957	5.06706536075617	0.48984346719999	1	0.191194163840676
AT1G01170.1	-0.00920320125805808	5.40739819040099	0.989097573076899	1	0.191027644763921
AT1G01180.1	3.02882861896879	3.12578881338321	0.000598413498804703	0.0119348560243842	0.302864285414863
AT1G01190.1.Hnull	0.479323923610777	2.34744487973704	0.780922107650302	1	1.21224196645762
AT1G01200.1.Hnull	-0.56217732858847	-0.0499344068731687	0.652966905403628	1	0.618656350935659
AT1G01210.1.Hnull	0.303101316700953	2.90711408414598	0.716241878066906	1	0.311386242640985
AT1G01220.1.Hnull	-0.0239727257193994	5.06563935738721	0.970658076728796	1	0.189043316152342
AT1G01225.1.Hnull	-0.126417469128366	1.04089924297727	0.914561527316199	1	0.525439475279038
AT1G01230.1.Hnull	0.172078017553067	4.37429911065521	0.80941262216536	1	0.23382131783103
AT1G01240.1.Hnull	0.583725174095083	4.91563972173814	0.408853376040615	1	0.230323646114769
AT1G01250.1	-1.53171368087918	3.98152678113104	0.03675126940685	0.31675655358715	0.237573600000558
AT1G01260.1.Hnull	0.607424472301808	4.40907687299344	0.407901466815279	1	0.247261701128545
AT1G01270.1.Hnull	-2.32432783855554	-4.03334377210276	1	1	1.17889831663167
AT1G01280.1	-9.48387736132035	4.71296097505378	1.70215481655491e-20	1.04031919821577e-17	0.209343251958542
AT1G01290.1	0.0580469621620079	3.99842606531497	0.933580632556278	1	0.215899573627316
AT1G01300.1	-2.27926847791878	6.74301439052367	0.00142512729757136	0.0242395028231943	0.217409481263531
AT1G01310.1	-7.07797629999249	3.42842838322869	6.67086806567045e-12	9.5061598139966e-10	0.271733916752694
AT1G01320.1.Hnull	0.355619925778833	9.26457207951584	0.595207011370837	1	0.209093971349674
AT1G01340.2	2.47275325999966	2.8682946871222	0.00535433839523029	0.0711059241352094	0.321153870324988
AT1G01350.1.Hnull	0.187218103652639	3.78017260371614	0.794914810608414	1	0.236394689094094
AT1G01355.1.Hnull	1.22614502178914	-2.15732317160298	0.487938828403692	1	1.09235951049874
AT1G01360.1	1.27352890810657	5.28161402915973	0.0520743281884853	0.409200070905118	0.194534470625451
AT1G01370.1	-5.33647237547682	2.70816285161915	3.21417659316445e-06	0.000131156526471516	0.398959206427882
AT1G01380.1	1.34860192751939	0.00984281483165681	0.266898378704484	1	0.602829619282448
AT1G01390.1.Hnull	0.267563727678519	3.94427609986383	0.736422560066659	1	0.288347685040003
AT1G01400.1.Hnull	0.0139137256103547	-2.48429982725348	1	1	0.903744768417574
AT1G01420.1.Hnull	0.626126324386318	3.96490282010341	0.431968555258368	1	0.289228933268672
AT1G01430.1	0.575627474278477	4.82447104570656	0.397941963569262	1	0.214030307013488
AT1G01440.1.Hnull	0.280051961915835	4.54329621952508	0.680083273471864	1	0.21312623582058
AT1G01448.1.Hnull	0.566998107036662	2.78982212581343	0.542047998917593	1	0.384075086321377
AT1G01450.1.Hnull	0.337591427156325	-1.1378992688333	0.814042459290761	1	0.626771218018413
AT1G01453.2	0.896535977465305	-3.73638060287411	0.999999999999999	1	1.24537926489423
AT1G01460.1.Hnull	-1.66551267916829	-3.52391931535769	0.55962089135722	1	0.909546200291171
AT1G01470.1.Hnull	0.210576949694804	6.96166163769549	0.763612245317934	1	0.228135501571154
AT1G01480.1.Hnull	1.71065968197275	-1.35149643659243	0.247723996384482	1	0.69846161234289
AT1G01490.1.Hnull	0.0838224635445712	5.86184507587386	0.909231446180443	1	0.24956492788635
AT1G01500.1.Hnull	0.547231583970886	4.88042624684678	0.411609965794277	1	0.205301390669641
AT1G01510.1	-0.728620962435011	5.05653132148556	0.30792440688939	1	0.234652877583192
AT1G01520.1.Hnull	-0.777266324474499	3.04307547924147	0.587769200428497	1	0.869147604847613
AT1G01530.1.Hnull	-0.375484910559395	-3.06046204929044	0.999999999999998	1	1.66040513579347
AT1G01540.2.Hnull	-0.225462536520713	6.09318994612119	0.729891227911094	1	0.198732993300817
AT1G01550.1	1.12943485042326	7.63532765055082	0.0931944595746426	0.616432713247089	0.20661713111543
AT1G01560.2	1.3271578437223	2.08103733963928	0.172905216548844	0.919631052164546	0.4070495566978
AT1G01570.1.Hnull	0.606081558893514	0.706710603408224	0.587738261686261	1	0.534758795118268
AT1G01580.1.Hnull	0.864193291577581	2.40769242182463	0.395575532077397	1	0.451789936805294
AT1G01590.1	-1.22204635345211	3.06334356776632	0.145980711441002	0.829869265556404	0.311978442665966
AT1G01600.1.Hnull	-0.125368714682222	2.47852368585807	0.897079184449967	1	0.415138957168116
AT1G01610.1	-0.799711472716546	6.26293628261931	0.312901081281762	1	0.286989828163028
AT1G01620.1.Hnull	-0.706650796030387	6.92071448355833	0.316623821066541	1	0.229881021994525
AT1G01630.1.Hnull	0.124716289805462	5.81806925135798	0.848557915311357	1	0.198236995211365
AT1G01640.1	0.173844852188172	1.80875072186068	0.862797115302154	1	0.433665536568935
AT1G01650.1.Hnull	0.428579470831067	5.52769498584653	0.560792865944238	1	0.250889122001098
AT1G01660.1.Hnull	0.455061434581704	0.299435520411234	0.714166992817993	1	0.608184915072667
AT1G01670.1	0.368978711439873	1.78428092132967	0.70715733386999	1	0.42225451569303
AT1G01680.1	3.86323096654328	0.758179823680095	0.00212614187142532	0.0335331682374168	0.533206482894929
AT1G01690.1	-1.91251918271307	3.17541718484878	0.0218560660921951	0.214604564703192	0.29683226314794
AT1G01695.1	-1.67475685666299	-0.451129061382953	0.194816791318039	0.989116893413336	0.618405274646218
AT1G01700.1.Hnull	0.563898253050874	1.30258232836173	0.6475917700759	1	0.648773550211955
AT1G01710.1.Hnull	0.0705154759412796	5.10340678057523	0.918814962442079	1	0.219771041955159
AT1G01720.1.Hnull	0.304500906049685	5.10791569055076	0.679156725179987	1	0.250288382482366
AT1G01725.1.Hnull	0.1994611754601	3.05742747597968	0.849813983482783	1	0.483958186043406
AT1G01730.1.Hnull	0.500649160566402	4.21129841065698	0.535105712374599	1	0.297651334589712
AT1G01740.1.Hnull	0.522774286272109	3.23324911038572	0.520599442014275	1	0.299040499418421
AT1G01750.1.Hnull	-0.100675471386433	0.320619457248946	0.947609289861611	1	0.665752176060794
AT1G01760.1	-0.151129225279493	1.49267677912633	0.887321415047416	1	0.445777076853011
AT1G01770.1.Hnull	0.411830407285165	4.14800170438865	0.550358606594869	1	0.218810420840424
AT1G01780.1	-1.82518116129316	4.06734348530558	0.0102258283328343	0.119881055685397	0.220104545676697
AT1G01790.1.Hnull	-0.225211755373686	8.12492306292567	0.737535066967151	1	0.210897349011695
AT1G01800.1.Hnull	0.0678794172634865	5.89070704760804	0.921901229784224	1	0.221658538491808
AT1G01810.1.Hnull	0.668967306601902	-1.14935292355064	0.638319565729683	1	0.637184367244545
AT1G01820.1.Hnull	0.771873375462695	5.81130002239368	0.255941229122044	1	0.212823107263556
AT1G01830.2	0.855270385406828	6.09614954733676	0.187754447135735	0.970641082626716	0.194356572315574
AT1G01840.1.Hnull	0.685495926697187	0.464026445140201	0.580369321223437	1	0.634163090726921
AT1G01860.1	0.263715341289266	3.50609218599891	0.723412442363569	1	0.252255023078463
AT1G01880.1.Hnull	1.1714524684258	0.484822515040784	0.308973789354454	1	0.547798186205848
AT1G01900.1.Hnull	-0.428112112814552	3.0495323782581	0.644852215891593	1	0.387224664445715
AT1G01910.1.Hnull	0.136572785098936	5.48851329681218	0.83611829242242	1	0.202110864175392
AT1G01920.1.Hnull	0.221955608044297	3.09271362997941	0.789659039379018	1	0.310059227839433
AT1G01930.1	-0.266676627476415	3.91448500378479	0.704876468346381	1	0.227239753238581
AT1G01940.1.Hnull	0.453052783378912	2.93195999382994	0.589435811067838	1	0.316391027759384
AT1G01950.3.Hnull	-0.128542186839926	4.33784268011594	0.852422619871286	1	0.218158625725498
AT1G01960.1.Hnull	0.540569766228824	6.80498275740748	0.417925246785521	1	0.206940729207258
AT1G01970.1.Hnull	-0.106546949383608	5.26121072441825	0.868432485669473	1	0.191508692804605
AT1G01980.1.Hnull	-0.424382219199123	-2.3030449802121	0.779202556270472	1	0.690852109919722
AT1G01990.1	0.03060634290806	4.25180005812542	0.96501521265265	1	0.210923148258323
AT1G02000.1	-1.00080648195068	4.22347955236398	0.205837330691949	1	0.282678788216355
AT1G02010.1	-0.654222926339136	4.36654629105889	0.33348252843472	1	0.210422735780295
AT1G02020.1	1.16024262079793	4.12323387494718	0.16837514895214	0.906759687023833	0.317345391315718
AT1G02030.1.Hnull	1.21882384541769	-1.382573202898	0.397925584218101	1	0.660047709990442
AT1G02040.1.Hnull	-3.68251468544348	-3.74859820505703	0.387079894881384	1	0.89460204510574
AT1G02050.1.Hnull	0.56877180556413	2.08149922307138	0.552026637893969	1	0.402497693785466
AT1G02060.1	-0.488229376906096	2.70539534232014	0.596267938930406	1	0.378744962208776
AT1G02065.1	-7.48896151216293	3.70290449668444	3.59355981528449e-11	4.47211201808911e-09	0.317125406104445
AT1G02070.1	-2.12612247374163	1.43395846185519	0.0587789216083315	0.443997989836292	0.506893254224243
AT1G02074.1.Hnull	-2.32430656467958	-4.03334377210276	1	1	1.17773496383191
AT1G02080.1.Hnull	0.634431071726317	7.21163460737497	0.391719963077993	1	0.253134144840303
AT1G02090.1.Hnull	0.137866510261627	4.72344986077952	0.837213348437284	1	0.207226921070924
AT1G02100.3.Hnull	0.271005353971976	4.81211962888495	0.686742948430898	1	0.209150587564578
AT1G02110.1.Hnull	0.287520415968869	4.32636016347837	0.692592595890638	1	0.242880183149084
AT1G02120.1	1.04649376640196	6.45059774004524	0.110092800952192	0.691613134899072	0.196502315888445
AT1G02130.1.Hnull	0.213856876420951	5.15322012524533	0.749732381242361	1	0.208487007257922
AT1G02140.1	-0.800141716907648	6.54634253522211	0.227912784869214	1	0.203309797747267
AT1G02145.3	-0.213760609671129	4.73236468462335	0.740150700544172	1	0.192317588259021
