baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01010.1	233.979266634965	220.254077702135	247.704455567795	0.169451090288215	-12.1325403638223	0.229577568593745	0.0993752965104347	0.0892343646621092	0.745982380241572	0.837269942747412
AT1G01020.1	412.445764713397	407.274892260532	417.616637166263	0.036176310054823	-11.3455163733745	-0.117644496567513	0.0182361174523871	0.0738588216819687	0.94745116852105	0.970085289332949
AT1G01030.1.Hnull	50.2674763199912	40.795369519003	59.7395831209794	0.55028176186875	-13.9060795169844	0.312627681540956	0.445442735926001	0.142888272238672	0.280123204102187	0.439316555829583
AT1G01040.2	2308.83119610768	1518.98709376663	3098.67529844873	1.02854197496826	-10.4293065821246	0.517704290577412	0.810010577820562	0.0749260710688368	0.0042157324635381	0.01362079658299
AT1G01046.1	32.8670741846301	16.3096536592175	49.4244947100427	1.59950007039874	-14.6534428186156	0.0698861556991212	1.10580260528225	0.119675637735395	0.00569886973169313	0.0177854835582511
AT1G01050.1	3267.62685857877	3054.053960563	3481.19975659454	0.18885904787419	-9.3239079290063	-0.140327046792204	0.131175051254921	0.0661062783957115	0.610872344027201	0.738784657455941
AT1G01060.1	6166.43375830418	5298.06428323969	7034.80323336866	0.409044722662867	-8.24860680024026	-2.54151311666697	0.334848565638825	0.0793525294237676	0.23764811782801	0.390925099080088
AT1G01070.1.Hnull	195.345188477668	241.978180918895	148.712196036441	-0.702353996987587	-11.3843424889753	-2.40257698768225	-0.352760061286427	0.0987456577437835	0.300675566970988	0.461117085624022
AT1G01080.2	1901.99457216218	1916.81490765191	1887.17423667245	-0.0224834051220959	-9.75156504349082	-0.225824111828143	-0.0138580122620969	0.0596741555283791	0.95496359048608	0.974272615152585
AT1G01090.1	6094.38033793863	6823.08402854615	5365.6766473311	-0.346663867831324	-8.81381643003615	0.34238018801036	-0.157840665201473	0.0996181323847788	0.628071033743262	0.751809498483625
AT1G01100.1	7426.3193130702	12628.2034661552	2224.4351599852	-2.50513845956399	-7.83486665324342	-0.318805162561248	-1.71713803303874	0.0851344252624774	2.71019428822093e-08	1.92975152040946e-07
AT1G01110.2.Hnull	66.4113526373646	57.8935210955093	74.9291841792199	0.372125839415671	-13.0651722193574	-0.706684989017236	0.262278481142397	0.118075591090071	0.475368670535448	0.624072453955273
AT1G01120.1	2751.23965712332	2421.48821375479	3080.99110049184	0.347500534281801	-9.31777572088243	-0.575680460135702	0.126427599292905	0.0795287409828925	0.661669869412579	0.777376704789394
AT1G01130.1	92.4322592975842	157.716887728407	27.1476308667612	-2.53843893994126	-12.046479579035	-0.758379308198741	-1.75311581806448	0.114033267790058	5.02280460069158e-06	2.69509731340752e-05
AT1G01140.3	4940.44089163667	2531.24529752153	7349.63648575181	1.53782557308827	-9.50397074035348	-0.144179184140102	1.05438155306991	0.0762561794245575	0.000200111759791511	0.000846250113732235
AT1G01150.1	43.2883126766013	84.4041406715735	2.17248468162922	-5.27989586631942	-12.8561181342351	-0.270560391854073	-3.59786699878611	0.127225136168375	1.40781243799297e-11	1.41492979106675e-10
AT1G01160.2	1235.36414256531	1365.33015581964	1105.39812931098	-0.304683780893823	-10.3052070267993	0.21601823025001	-0.22133855081629	0.0580924044898714	0.362845347476496	0.522669972797487
AT1G01170.1	1572.74218391345	1503.66605772088	1641.81831010602	0.126810280715528	-10.0924338510614	-0.0149544099024664	0.0876454498052398	0.0588315288117653	0.719362894706014	0.820336967059919
AT1G01180.1	334.03522600074	67.3924836203413	600.677968381138	3.15593215012057	-13.3881910356941	0.294547774416446	2.23758261878251	0.0893634889130784	3.29955639371258e-11	3.16426343979769e-10
AT1G01200.1	65.9687260287023	95.5665935562573	36.3708585011473	-1.39372341534951	-12.4045655336794	-1.13444471436812	-1.03465272959233	0.122539711238075	0.00781733072460769	0.0236434709881638
AT1G01210.1	354.242964820684	417.926872141954	290.559057499413	-0.524419097006007	-11.3265189213101	-0.111744711742176	-0.361943521037746	0.0760052751153064	0.198813450321909	0.344691809101968
AT1G01220.1	1144.21240844232	983.404371630201	1305.02044525444	0.408215735473276	-10.5649647074376	0.0706244708954713	0.291640800094476	0.0626388143204383	0.251431685515196	0.406610421218751
AT1G01225.1	147.991121978812	234.626875211785	61.3553687458393	-1.93510678168211	-11.7315042259809	-0.464367262830443	-1.3801800700576	0.104911679357181	8.43595556860476e-05	0.000379598906074836
AT1G01230.1	990.987278590934	868.016649572259	1113.95790760961	0.359900098922724	-10.5925011331098	-0.127800681364857	0.259539274023539	0.0595322947872666	0.293719318270711	0.453736890762432
AT1G01240.1	1188.81629246664	699.159685321444	1678.47289961183	1.26345533945221	-11.0067590714667	0.270612290212627	0.869005021946048	0.0578970702435579	0.000417631163482869	0.00166249650181006
AT1G01250.1	568.051142371052	822.78457681912	313.317707922984	-1.39288844116902	-10.4890599657233	-0.491000390604652	-0.961559862075762	0.0656467796339543	0.000288992600651935	0.00118824672201871
AT1G01260.1	1117.77767580493	1048.67312783653	1186.88222377333	0.178611722230147	-10.5503216906664	0.184163566367921	0.111250700346877	0.0594690353604833	0.651518972703994	0.769864311540382
AT1G01280.1	925.572349936184	1848.4276894114	2.71701046097052	-9.41006277078364	-9.97257856179279	0.16316081555913	-6.48974430197604	0.0650404581252001	1.05540556598053e-53	3.13156158980491e-51
AT1G01290.1.Hnull	435.297792890162	371.61284130217	498.982744478154	0.425189570246092	-11.2252234409285	-0.609748477878487	0.26821179451561	0.0725742816029206	0.328952977065908	0.489270176871932
AT1G01300.1	3873.33565116608	6324.19435056443	1422.47695176773	-2.15247642734001	-8.92382428411905	0.411673089950908	-1.42405729880863	0.0778856159573007	1.28494575349641e-06	7.44310069333004e-06
AT1G01320.1.Hnull	22924.1698662686	19071.524897744	26776.8148347933	0.489564157380032	-7.4773842737033	-0.160418674198768	0.328557531410023	0.120571741163155	0.346279082654591	0.50658828193195
AT1G01340.2	277.616150292846	78.4159240480116	476.816376537681	2.60421522724701	-13.0688706056435	0.0272763355056811	1.80837285038267	0.0892994341239814	3.32296729626516e-08	2.34340510286454e-07
AT1G01350.1.Hnull	508.524996809311	451.723126220693	565.326867397929	0.323646488059321	-11.203390955548	-0.203363663013766	0.219248819033724	0.0689890400831687	0.411111527925959	0.567129080228163
AT1G01360.1	1472.80133008004	806.075603026826	2139.52705713325	1.40830486113245	-10.8531221155383	0.239219236051513	0.98196292747924	0.0581532374501831	7.24087965872845e-05	0.000328950383033642
