baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01010.1	131.967407149895	114.926285040013	149.008529259777	0.374686115391036	-12.2046271244675	-1.23271703130709	0.166316834849815	0.0990516827028658	0.61793203987558	0.999738440152091
AT1G01020.1	354.87622133297	381.88841344361	327.86402922233	-0.220053520269144	-11.511704050264	0.0475232505974761	-0.15604522718549	0.0647159641677819	0.549128155644787	0.999738440152091
AT1G01030.1	49.7104578906964	45.5948937224167	53.826022058976	0.239431546143722	-13.8909375985552	0.435618773078967	0.240327341117418	0.120156490589475	0.526640884073967	0.999738440152091
AT1G01040.2	2207.38490917019	2164.75331455418	2250.01650378619	0.0557329522439776	-9.59757099888109	-0.333396756788385	0.0299665825027385	0.0506851944195828	0.894639036486714	0.999738440152091
AT1G01046.1	25.8791060920432	26.5382269977592	25.2199851863272	-0.0735045601215654	-13.6787595076152	-1.34178180282259	-0.074427831850246	0.102669479268067	0.849345428550285	0.999738440152091
AT1G01050.1	2257.0481955164	2456.11132880136	2057.98506223145	-0.255143445056826	-9.37934417381572	-0.584463559250571	-0.174923557722535	0.050732917691377	0.439913968672791	0.999738440152091
AT1G01060.1	3058.15656983144	5588.44641501697	527.86672464592	-3.40420164017003	-8.59013103775171	-3.00912693148403	-1.16510517795098	0.18956712132826	0.0328000408497199	0.927502405631237
AT1G01070.1	193.945986154647	264.080738507371	123.811233801922	-1.09283685723173	-11.3493031313119	-2.2830500571239	-0.574680834836322	0.0842064080955001	0.0729307942578739	0.999738440152091
AT1G01080.2	2655.47020696983	2725.71707658744	2585.22333735222	-0.0763469010580484	-10.0238830542201	0.873517993455086	-0.111525373759112	0.0544515042436728	0.634960098271587	0.999738440152091
AT1G01090.1	6225.65516057682	6281.82078916823	6169.48953198542	-0.0260316609884128	-9.00326772992792	0.584011015563131	-0.0581228763870611	0.0622574505617727	0.816504566789801	0.999738440152091
AT1G01100.1	4190.5829066141	4539.57537892718	3841.59043430102	-0.240853641245152	-9.82006429732199	1.26335020868722	-0.193547919697811	0.0561772325250073	0.415994165501646	0.999738440152091
AT1G01110.2	64.7477707214043	63.8134218226894	65.6821196201191	0.0416407881868245	-13.0386839510942	-0.583327913413554	0.0519153931986456	0.104020998572603	0.881228171968185	0.999738440152091
AT1G01120.1	1912.91806546964	2616.78381537236	1209.05231556692	-1.11391807039068	-9.35623527492571	-0.620098900327425	-0.661441165728058	0.0610785612846974	0.00944521167708511	0.769898754286152
AT1G01140.3	4228.31542880223	4856.31897457607	3600.31188302838	-0.431741296510823	-8.59866179061399	-0.958247539486098	-0.258212517131059	0.0568726619418976	0.281415443410723	0.999738440152091
AT1G01160.2	822.850720561915	765.624569453956	880.076871669874	0.200992415965374	-10.6833283934664	-0.218634698545158	0.124583087768894	0.0476238760764162	0.574112048619155	0.999738440152091
AT1G01170.1	1486.17636804114	1564.3370397912	1408.01569629108	-0.15188796094011	-10.1640414896056	0.161653595238978	-0.104567951162046	0.0450061308865704	0.624736069253691	0.999738440152091
AT1G01180.1	375.27149221189	373.522084013257	377.020900410523	0.0134509594668183	-11.2485720815283	-0.693708946220945	0.059727735890918	0.066171429482453	0.820906493752275	0.999738440152091
AT1G01190.1	201.587638849887	171.687294656492	231.487983043281	0.43115402274751	-16.4015100530562	4.80386065084735	0.286990245718784	0.0817017208751623	0.43680640199085	0.999738440152091
AT1G01200.1	34.8838955199882	42.3530867404334	27.4147042995431	-0.627517206098059	-13.8457072827285	0.416292222134266	-0.571149812129649	0.156109249430225	0.207311676459984	0.999738440152091
AT1G01210.1	278.214698974466	261.523091281631	294.906306667301	0.173318339824214	-11.9886348176855	0.253438285473986	0.0924114859371601	0.0764741180342614	0.745430136513351	0.999738440152091
AT1G01220.1	1253.70180365686	1326.35372258148	1181.04988473225	-0.167395674153052	-10.3840604378156	0.272892035881366	-0.128539013838586	0.0450598528558731	0.548902514543452	0.999738440152091
AT1G01225.1	76.8737091611515	82.5244868518392	71.2229314704637	-0.212480445681109	-13.3875644887031	0.74130858374414	-0.283837126203541	0.120999999322888	0.447747553554663	0.999738440152091
AT1G01230.1	749.126262761807	755.522459790587	742.730065733026	-0.0246366639116733	-10.5943432210407	-0.481005637774982	-0.0193189331580379	0.0478186104134746	0.930639443956284	0.999738440152091
AT1G01240.1	1075.56858797854	934.601939532189	1216.53523642489	0.380354171658218	-10.3362047217381	-0.601491540789191	0.259107825092801	0.0450762821025567	0.22835641075517	0.999738440152091
AT1G01250.1	212.882620603478	250.293586525583	175.471654681373	-0.512383324704885	-11.7370102081741	-0.437747578393369	-0.313935553005907	0.0785444413188828	0.280907082632826	0.999738440152091
AT1G01260.1	755.878067440553	650.373326925294	861.382807955813	0.405386438713909	-10.6947184314073	-0.621769335135752	0.2827078916485	0.047137772406282	0.200702508182535	0.999738440152091
AT1G01290.1	423.763254709715	410.361087136523	437.165422282907	0.0912853626077289	-11.2024732652843	-0.486892709813779	0.0612926213436482	0.0626874637880457	0.810369919924525	0.999738440152091
AT1G01300.1	1868.80140306118	1737.29162113897	2000.3111849834	0.203384510414714	-10.4144183030852	0.766637247412372	0.110452437681668	0.0489755625224395	0.620246970795272	0.999738440152091
AT1G01320.1	22548.097774744	21157.4378808951	23938.757668593	0.178183352943328	-7.45600498882044	-0.0376867594811118	0.12255934739814	0.0784123046073782	0.661910477222052	0.999738440152091
AT1G01340.2	248.234021515637	280.839870391542	215.628172639732	-0.381202083320543	-11.3220172982796	-1.39036881868995	-0.271740038221909	0.0720815903653685	0.332949651072426	0.999738440152091
AT1G01350.1	503.488192342042	500.52572712805	506.450657556034	0.0169774912713324	-11.1800850632888	-0.080567357009357	0.012911607118628	0.0573851707162124	0.95774571810323	0.999738440152091
AT1G01360.1	1092.02842029431	1033.82459904254	1150.23224154608	0.15393374722343	-9.97776765773894	-1.46599615604146	0.0464828873943155	0.0463117361719572	0.832060417779591	0.999738440152091
AT1G01370.1	43.6679779730844	45.8304760230736	41.5054799230953	-0.143005444011812	-14.9518489274092	2.16486356425054	-0.526715895367112	0.145962179750565	0.241654787970599	0.999738440152091
AT1G01380.1	29.0877122481955	28.4979318982157	29.6774925981753	0.0585119798617286	-13.7397867282193	-1.19539186872369	0.226767892885658	0.122742865003465	0.583783818037133	0.999738440152091
AT1G01390.1	547.790969139284	537.84876730401	557.733170974558	0.0523745054924739	-10.81680688591	-0.801709111112985	0.0209338089839819	0.0530751729665467	0.929083310873794	0.999738440152091
AT1G01420.1	549.16791577286	474.749864138769	623.585967406952	0.393420875833975	-10.9148017310048	-0.771094980362491	0.186273099356694	0.0585490694931905	0.453403209054779	0.999738440152091
AT1G01430.1	1290.89898266543	1545.13926664978	1036.65869868109	-0.575795886318872	-10.2666895457236	0.37472068926296	-0.45841493402759	0.053483549066087	0.0529952022950601	0.999738440152091
AT1G01440.1	846.258581604333	820.423203110404	872.093960098263	0.0881152859672299	-10.5964245217651	-0.265884050953356	0.0523327615676001	0.0458169455100732	0.809446760088868	0.999738440152091
AT1G01448.1	243.171118624208	214.875848961736	271.46638828668	0.337270241539038	-11.7387124999442	-0.689724435726452	0.156929856438528	0.0778936302605011	0.588073988856199	0.999738440152091
AT1G01470.1	4738.19508584513	4594.16927588164	4882.22089580863	0.0877335562909492	-9.46256097060856	0.7823784321858	0.0496544635220025	0.0573644346251495	0.836120689337244	0.999738440152091
AT1G01490.1	2095.02865816689	2176.28227717033	2013.77503916346	-0.111963167696882	-9.47100645827706	-0.730199508520221	-0.0342860653028407	0.0513208904407484	0.880599401695606	0.999738440152091
AT1G01500.1	1095.70778930508	950.323779632378	1241.09179897777	0.385118795171518	-10.9144244768299	0.544696602056729	0.322542849119369	0.0494063163195602	0.15372798271434	0.999738440152091
AT1G01510.1	1050.42047307505	1016.27614342897	1084.56480272112	0.0938237908624002	-10.762751027823	0.467652110118957	0.0470402677917065	0.0458325639833174	0.828034977963027	0.999738440152091
AT1G01520.1	290.272371526664	390.510241260772	190.034501792556	-1.03909901258882	-10.9290999229941	-3.28191886055164	-0.467801601298294	0.0802310021396765	0.150276675114949	0.999738440152091
AT1G01540.2	2572.25186154972	2872.93999969343	2271.56372340601	-0.338842085627498	-9.56570770788321	0.218008970402396	-0.27642147196685	0.0644120414414048	0.287060440720422	0.999738440152091
AT1G01550.1	6168.77989216561	5873.25984837259	6464.29993595863	0.138332671157533	-8.35001637246442	-0.915713985002131	-0.0020915186364961	0.0647994870639327	0.993481525838552	0.999738440152091
AT1G01560.2	172.439541482008	211.186192644872	133.692890319145	-0.65959276826111	-11.9870656896116	-0.214530419285885	-0.442927766469823	0.0854849630975179	0.145671637790938	0.999738440152091
AT1G01570.1	57.1015514481863	48.5836319539186	65.6194709424539	0.433653616979459	-13.4085811086269	-0.319443664076466	0.313470404754924	0.106333004043887	0.375451285848986	0.999738440152091
AT1G01580.1	183.143321493892	144.362660263117	221.923982724668	0.620367950054006	-12.0445895096263	-0.897356599455409	0.301584683786695	0.0897474835033123	0.339035787420415	0.999738440152091
AT1G01590.1	110.434898234828	84.119160668094	136.750635801562	0.7010411804288	-12.6210908426755	-0.974257403517961	0.470919827410009	0.0956892803197954	0.152857499109516	0.999738440152091
AT1G01600.1	213.313069246862	227.843076889669	198.783061604054	-0.196845704884343	-12.4846023165418	0.958549596589445	-0.347652364454784	0.0975476365310927	0.292673847733152	0.999738440152091
AT1G01610.1	1973.96383938664	1970.33475366967	1977.59292510361	0.00530472723078111	-9.93236364415137	0.166360881482918	-0.00260301980863929	0.0497709732150381	0.99074241078502	0.999738440152091
AT1G01620.1	4622.10877977072	5844.7757584697	3399.44180107174	-0.781849804375008	-8.88491036145699	0.333237612505186	-0.653080830083324	0.0980070039168713	0.0510014202754294	0.999738440152091
AT1G01630.1	2122.67495687519	2124.83061061806	2120.51930313232	-0.00293021974349303	-9.98731771178343	0.418069624912784	-0.0353439302322743	0.052555302478431	0.878408829743626	0.999738440152091
AT1G01640.1	71.2066520562562	50.3058116148488	92.1074924976636	0.872593439297802	-12.9969015194534	-1.55468497208261	0.571882941488022	0.104405334354675	0.11337103621054	0.999738440152091
AT1G01650.1	1642.55842512681	1519.28495798502	1765.8318922686	0.21695551656409	-9.80067869444541	-0.738194479562569	0.139061267422616	0.0465926986117095	0.522859183820529	0.999738440152091
AT1G01660.1	42.2152402676005	38.1942087611248	46.2362717740762	0.275671167309959	-13.535110806287	-0.66982759480315	0.244038419954022	0.108527670371015	0.507717697891992	0.999738440152091
AT1G01670.1	86.2666030740286	77.0796209132649	95.4535852347922	0.308449909938931	-12.7405830005012	-0.927144330095339	0.237580025933519	0.101244282998428	0.485202809484624	0.999738440152091
AT1G01680.1	51.3643680900273	63.1047319818494	39.6240041982051	-0.671373512492562	-12.6684562041412	-3.33020601800215	-0.386250239302998	0.113087419249131	0.377330575988561	0.999738440152091
AT1G01690.1	103.35731434906	84.943698720393	121.770929977727	0.519590929205915	-12.8282256856917	-0.303343742855908	0.313535337183187	0.108227494991751	0.369616079546252	0.999738440152091
AT1G01700.1	83.8598829685424	74.4209408663155	93.2988250707693	0.326150283225238	-12.6272555995671	-1.46533952141856	0.203963645575544	0.10147697082797	0.55738550402893	0.999738440152091
AT1G01710.1	1245.52668173512	1300.55575914393	1190.49760432631	-0.127563536300699	-10.0472549179728	-0.488955983563052	-0.092633166825912	0.0438234624621012	0.661339201641699	0.999738440152091
AT1G01720.1	1228.51722563211	1203.11089640101	1253.92355486322	0.0596797686338112	-10.0112857442173	-0.627239872902791	-0.085849235785954	0.0606757049691327	0.735125273433856	0.999738440152091
