logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01010.1	0.331575944940244	1.55329232254486	1.09206746414296	0.323674218445622	0.874835964496607	0.303622217332938
AT1G01020.1	-0.229541434608912	3.24161461878083	-0.925058894231276	0.396587665213296	0.874835964496607	0.248137103529674
AT1G01030.1	0.322867051907027	0.361584713697912	0.661510694941279	0.536991537491006	0.889030230990595	0.488075331776287
AT1G01040.2	0.0442465521005619	5.86381785254277	0.218989623527704	0.835151000575405	0.973025872587925	0.20204862398407
AT1G01046.1	-0.0922368715661151	-0.793233563020858	-0.209939660472534	0.841842757890242	0.974948940268902	0.439349436683413
AT1G01050.1	-0.250137332746903	5.85026277228688	-1.25448503184846	0.264076051521709	0.874835964496607	0.199394433888407
AT1G01060.1	-2.46546157107219	4.21435947012045	-3.28123940966929	0.0212877208034365	0.874835964496607	0.75138118962209
AT1G01070.1	-0.993102191394041	1.498131715217	-3.45422498357798	0.0175802216774715	0.874835964496607	0.287503621250912
AT1G01080.2	-0.162718086352672	6.01406689662694	-0.753079339214897	0.484686398176823	0.875962806612564	0.216070310098149
AT1G01090.1	-0.0880994740087688	7.31616517489877	-0.394428561386603	0.709216016891492	0.939566739010408	0.22335977318442
AT1G01100.1	-0.280496202524788	6.53340626030268	-1.39806932476589	0.219843181831055	0.874835964496607	0.200631111459196
AT1G01110.2	0.0543846576872007	0.742651945756007	0.15135154841844	0.885502214949438	0.98640059763608	0.359326734714626
AT1G01120.1	-0.955515507875987	5.48183435894941	-3.08754110039517	0.0265234613514129	0.874835964496607	0.30947458731924
AT1G01130.1	-1.0952278142814	-0.0843701036452332	-2.30924321097515	0.067937076955959	0.874835964496607	0.474279975827624
AT1G01140.3	-0.361769140140045	6.64521367702581	-1.67600681534487	0.153421933843714	0.874835964496607	0.215851831166691
AT1G01150.1	-0.114939007717743	-2.10072401572826	-0.164816066118855	0.875421308862399	0.983538218536216	0.697377448839581
AT1G01160.2	0.191369291965645	4.44576838590088	0.860783423502756	0.427952216547279	0.874835964496607	0.222319908516492
AT1G01170.1	-0.148709583577532	5.30722998543712	-0.754289961879738	0.484019716770413	0.87584431975065	0.197151746798988
AT1G01180.1	0.0449559116313218	3.24067280139385	0.18589545459844	0.859693297219319	0.979687444798631	0.241834377975689
AT1G01190.1	0.413608404397465	0.0117422838086222	0.69032300803327	0.520136819611392	0.885461314318084	0.599151990567192
AT1G01200.1	-0.785422324458695	-0.244905996601692	-1.16003169301336	0.297431837417267	0.874835964496607	0.677069712137298
AT1G01210.1	0.137880695310881	2.87596804747713	0.475127615261545	0.65434382001579	0.928071673306656	0.290197182571637
AT1G01220.1	-0.183070453513526	5.05128799744997	-0.888897624587967	0.414004227301861	0.874835964496607	0.205952236173862
AT1G01225.1	-0.337528675958077	0.919953656015113	-0.707655636639785	0.510171953118585	0.885141696294326	0.476967409686426
AT1G01230.1	-0.0239051021386087	4.28478144024507	-0.117562314919129	0.910903430246337	0.988057703842254	0.203339838578826
AT1G01240.1	0.377467869294796	4.77090552517176	1.89036913060897	0.11615239926666	0.874835964496607	0.199679450527843
AT1G01250.1	-0.497096396329192	2.44942427906505	-1.73206043865162	0.142644455504031	0.874835964496607	0.286997142383884
AT1G01260.1	0.409645031327119	4.25634910792	2.01197127869865	0.0992649175058026	0.874835964496607	0.203603816646965
AT1G01270.1	-0.896499851453604	-5.81879253472284	-0.898526506421981	0.409309123947444	0.874835964496607	0.997744468355811
AT1G01280.1	0.894228776453471	-5.02631128436226	1.05767561559867	0.337695232125076	0.874835964496607	0.84546600419384
AT1G01290.1	0.0932715971657654	3.46196722884795	0.423717916640895	0.689045348697733	0.937825771931778	0.220126630247769
AT1G01300.1	0.161052857721452	5.53622211760547	0.789516360288429	0.464908217473983	0.874835964496607	0.203989259529233
AT1G01310.1	-0.520916849038509	-3.65334801027984	-0.754425254501347	0.483945252743395	0.87584431975065	0.69048172225202
AT1G01320.1	0.17651127005907	9.23335472264008	0.717288238011868	0.50469108785314	0.882849235876829	0.246081366883015
AT1G01340.2	-0.379370237545775	2.3998461918239	-1.56768360664203	0.176589281678217	0.874835964496607	0.241994134491451
AT1G01350.1	0.0186138635220274	3.7519545509227	0.0856484892307472	0.935006136110787	0.988057703842254	0.217328568071755
AT1G01355.1	0.696861066887315	-3.18473073080081	1.07314949483989	0.331324216323457	0.874835964496607	0.649360662459505
AT1G01360.1	0.0929946357712375	4.50965494059083	0.438147046065955	0.679213130924731	0.935330945320957	0.2122452647033
AT1G01370.1	-0.528437239586543	-0.561914731541858	-0.689723240708391	0.520483993207503	0.885465558665509	0.766158378313892
AT1G01380.1	0.218396577093929	-0.623631762943799	0.422924720044232	0.689587881026573	0.937825771931778	0.516395866080109
AT1G01390.1	0.0441739188428123	3.76168240790809	0.208375681813238	0.843000747242328	0.974948940268902	0.211991718315788
AT1G01400.1	0.175825906108166	-3.16997816436058	0.210453574482239	0.841462347774846	0.974857335260824	0.835461723758959
AT1G01420.1	0.332832010288206	3.75132780572913	1.28717152703089	0.253341761303674	0.874835964496607	0.258576268429389
AT1G01430.1	-0.65616596650192	5.03861538601677	-2.29470643060668	0.0691945172328393	0.874835964496607	0.285947674068461
AT1G01440.1	0.0826229797206004	4.48768287381254	0.399717512789569	0.705553093383711	0.939566739010408	0.206703426987692
AT1G01448.1	0.307884750143531	2.60144727623581	1.06797850237722	0.333441826788225	0.874835964496607	0.288287404154867
AT1G01450.1	0.16928371234099	-1.29465020302977	0.314934005556987	0.765287439974618	0.954250879628721	0.537521224618466
AT1G01453.2	-0.417652679714612	-4.5364717804866	-0.357841272311815	0.734793146739938	0.945211184215466	1.16714507808557
AT1G01460.1	-1.44727595874521	-4.72071317902815	-1.39116555354768	0.221801739120187	0.874835964496607	1.04033337732841
AT1G01470.1	0.0723558258133741	6.8778693817888	0.358329010960396	0.734449522337138	0.945002985874251	0.201925670543519
