logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01010.1	0.336614368870875	1.55555235839375	1.08128981548824	0.321229972777898	0.886367067365411	0.311308184031014
AT1G01020.1	-0.231950700425716	3.24387465462971	-0.91171834289411	0.397177572235342	0.904048108625118	0.254410479106325
AT1G01030.1	0.314814835187807	0.363844749546799	0.61451821723882	0.56150790398049	0.931030871321258	0.512295366282788
AT1G01040.2	0.0406291884364567	5.86607788839165	0.192922085799484	0.853404770960005	0.978986154046024	0.210598948627816
AT1G01046.1	-0.0897167279376136	-0.790973527171971	-0.185440713181272	0.859012713449469	0.979633441666967	0.483802755061203
AT1G01050.1	-0.251886447548968	5.85252280813577	-1.19784099935092	0.276286634858945	0.88105874115149	0.210283708510111
AT1G01060.1	-2.45239249600264	4.21661950596933	-3.45571696820705	0.0136083492521748	0.872154982055325	0.709662428539404
AT1G01070.1	-1.01871974778293	1.50039175106589	-3.49253601063021	0.0130119037466728	0.872154982055325	0.291684822914426
AT1G01080.2	-0.170948374031165	6.01632693247582	-0.773709249585173	0.468573195463717	0.916790675811721	0.220946530137542
AT1G01090.1	-0.0939762104522774	7.31842521074766	-0.394148357183994	0.707141750579956	0.95700570610759	0.238428522507853
AT1G01100.1	-0.286515881231043	6.53566629615156	-1.36687428203916	0.22081587939488	0.879315125095313	0.209613923530412
AT1G01110.2	0.0458978162930748	0.744911981604895	0.120235555789804	0.908234117456223	0.987915793813302	0.381732474986961
AT1G01120.1	-0.947602212791651	5.4840943947983	-3.1052699339937	0.0210643530455202	0.872154982055325	0.305159368729319
AT1G01140.3	-0.355776343728667	6.6474737128747	-1.52370452669871	0.178576352220324	0.878339608525867	0.233494314346824
AT1G01160.2	0.188236679798556	4.44802842174977	0.839763306520072	0.433321906756653	0.911359010533321	0.224154447255617
AT1G01170.1	-0.150840375100405	5.30949002128601	-0.743167751990036	0.485538068470369	0.918669637383559	0.202969483937494
AT1G01180.1	0.0394759337056021	3.24293283724274	0.160009655247935	0.878141000071108	0.983116017145729	0.246709697889382
AT1G01190.1	0.421004366687946	0.0140023196575091	0.579874963912741	0.583168646524386	0.936913436109918	0.726026114056026
AT1G01200.1	-0.774812786461493	-0.242645960752805	-1.11708941864702	0.306814213769876	0.883329263531661	0.693599611210997
AT1G01210.1	0.136028396061537	2.87822808332602	0.461986502711599	0.660419279501947	0.951664846940165	0.294442359815984
AT1G01220.1	-0.185129527642711	5.05354803329886	-0.875013820245265	0.415320587019006	0.90873545877594	0.211573261312398
AT1G01225.1	-0.326126736557298	0.922213691864	-0.661559053686778	0.532898852364794	0.926132267241294	0.492966931281249
AT1G01230.1	-0.0267186369673373	4.28704147609396	-0.127471683321212	0.902745163227788	0.986981724860376	0.209604488394571
AT1G01240.1	0.374817171351752	4.77316556102065	1.82284327153821	0.118314266784999	0.872154982055325	0.205622270002106
AT1G01250.1	-0.505228529415379	2.45168431491394	-1.72608697716445	0.135244835341646	0.872154982055325	0.292701663415217
AT1G01260.1	0.406671377154782	4.25860914376889	1.93727003240425	0.100980236094212	0.872154982055325	0.209919820341247
AT1G01290.1	0.0900614253414469	3.46422726469684	0.397517011274893	0.704786036667318	0.956669857339615	0.226559927718835
AT1G01300.1	0.157739296223494	5.53848215345435	0.75130190517878	0.480978942546801	0.917439279053932	0.209954606977815
AT1G01320.1	0.173397932071129	9.23561475848897	0.59498072659691	0.5736630938991	0.934310497618946	0.291434536145241
AT1G01340.2	-0.384008461643168	2.40210622767279	-1.53313072664368	0.176294011281099	0.87803941535711	0.250473397323291
AT1G01350.1	0.0159148511611797	3.75421458677159	0.0710868430987062	0.945646186824312	0.992035597949945	0.223878997398738
AT1G01360.1	0.0891050499546395	4.51191497643972	0.410672697686763	0.695620758949111	0.955885789224538	0.216973396226607
AT1G01370.1	-0.434610817955309	-0.559654695692971	-0.531217404560518	0.614409155694374	0.941442261753854	0.818141149412955
AT1G01380.1	0.163178855840878	-0.621371727094912	0.303691262941174	0.771651282780861	0.965984854615786	0.537318243075324
AT1G01390.1	0.0408292186069952	3.76394244375698	0.187609294661273	0.857386226808721	0.979215623728303	0.21762897558307
AT1G01420.1	0.330457680683114	3.75358784157801	1.29178739265332	0.244103018582458	0.880872494596201	0.255814294645155
AT1G01430.1	-0.658774670488942	5.04087542186566	-2.34132884166923	0.0578767769957567	0.872154982055325	0.281367853487541
AT1G01440.1	0.079727039886845	4.48994290966143	0.377044876067244	0.71915672842089	0.958440506850824	0.211452389218057
AT1G01448.1	0.310172968153371	2.6037073120847	1.07532628839654	0.323685073843546	0.886999637868991	0.288445443490348
AT1G01470.1	0.0687585204480543	6.88012941763769	0.319357287384272	0.760316269351187	0.964464409103953	0.215302807119975
AT1G01490.1	-0.0426313556511504	5.71379239362946	-0.191194718751912	0.854698763074804	0.979167038036941	0.222973500154403
AT1G01500.1	0.459299818513975	4.80328828301566	1.88329699281235	0.108816198857435	0.872154982055325	0.243880715716589
AT1G01510.1	0.069497685027903	4.7748789736524	0.326057072722889	0.755488352382476	0.962667819996338	0.213145767541647
AT1G01520.1	-0.948704239841923	1.46274013985397	-3.43895290619207	0.013889858705945	0.872154982055325	0.27587008770423
