logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01010.1.Hnull	0.419395070756337	1.59280119471194	1.20288683941412	0.264156511343331	0.652688571929366	0.348657128014309
AT1G01020.1	-0.193214992962291	3.50129426480915	-0.704370191805002	0.501627111158903	0.815712185174716	0.274308872252477
AT1G01030.1.Hnull	0.391211980658311	0.40109358586499	0.729269027313443	0.487092762289935	0.809029591270133	0.536443981584544
AT1G01040.2.Hnull	0.115479204665655	5.90332672470985	0.469131178876969	0.651771158001868	0.884257812515258	0.246155467522101
AT1G01046.1	1.35413452637596	-0.329101829265887	2.47962650036827	0.0387751507120801	0.233305518014374	0.546104232300649
AT1G01050.1	-0.0334231114824695	6.48442342394974	-0.136177149684013	0.895119975756559	0.966010512215183	0.245438471579298
AT1G01060.1.Hnull	-2.3063391020841	4.25386834228753	-3.6216753138994	0.00702603594437655	0.0638892360276649	0.636815534852819
AT1G01070.1.Hnull	-0.888717869862399	1.53764058738408	-2.76668985972865	0.0249498552163447	0.169084822151951	0.32122063365265
AT1G01080.2.Hnull	-0.0901198863174493	6.05357576879402	-0.366059852693841	0.724020916533171	0.909710025762958	0.246188937831492
AT1G01090.1.Hnull	-0.0147954257628733	7.35567404706585	-0.0579414053741266	0.95524781233139	0.98406147156829	0.255351517060028
AT1G01100.1	-2.69093768679908	7.16796099470548	-9.73746111748796	1.20782799182372e-05	0.000495361284095781	0.276349004564064
AT1G01110.2	-2.55773435921881	2.59174077041431	-5.86337951015744	0.000410331379996237	0.00649936206633506	0.436221867403929
AT1G01120.1.Hnull	-0.883832068415359	5.52134323111649	-2.96117733918332	0.0185698393805696	0.135866944052529	0.298473197373284
AT1G01130.1	-2.74746371811033	0.766098772681125	-6.30527419493403	0.00025417767492878	0.00442785889209724	0.435740561499733
AT1G01140.3.Hnull	-0.293509422814936	6.68472254919289	-1.15533483254469	0.282016935810773	0.669929562576336	0.25404706457994
AT1G01160.2.Hnull	0.263919952609653	4.48527725806796	1.00312698970716	0.345812352980317	0.724111785592056	0.263097250216243
AT1G01170.1	-0.0969472408864664	5.43467813410528	-0.404606788521277	0.696602496481803	0.90052883705873	0.23960853756503
AT1G01180.1.Hnull	0.131335444569622	3.28018167356093	0.476370357124666	0.646830090768751	0.882496508405217	0.275700287823014
AT1G01190.1.Hnull	0.447633579552412	0.0512511559757008	0.634813144573016	0.543663921351784	0.837046975329713	0.705142266475115
AT1G01200.1.Hnull	-0.717646279795808	-0.205397124434613	-1.08248829434528	0.311267797753213	0.695400103130417	0.662959852355595
