baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pvalue	padj	dispersion
AT1G01400.1	28.8355399033069	55.5929041992457	2.07817560736817	0.03738202990655	-4.74151127781847	0.000952945431570681	0.0428512490042087	0.309307178332682
AT1G02190.1	3163.22506983208	6313.18023633239	13.269903331769	0.00210193639893261	-8.89406526823198	0.000164773345733591	0.0098954343704263	1.18954295255139
AT1G02690.2	814.509039911625	1515.33209816398	113.685981659273	0.0750238061986663	-3.73650773236524	0.000398850240547406	0.0203020703297225	0.000319299742674323
AT1G02900.1	153.554636616698	297.459337614123	9.64993561927397	0.0324411924556636	-4.94602933944722	0.000142054040414538	0.00876436142424243	0.520790082022865
AT1G02920.1	1756.88542631522	24.3405443122465	3489.43030831819	143.358762382423	7.16348627753645	1.23090737019549e-08	3.54825245608458e-06	0.336908665277556
AT1G02930.1	2394.06966776398	227.435729680669	4560.70360584728	20.0527138468997	4.32572559284014	0.00026127107820319	0.0146317146760621	0.465309733674025
AT1G02970.1	107.995861923718	210.161347434914	5.83037641252258	0.0277423821444056	-5.17176451745686	3.10394718067058e-05	0.00242861695836182	-0.00166192198366837
AT1G03120.1	59.097366800358	111.558540079564	6.63619352115183	0.0594861990522542	-4.07130119141034	0.000818268240000306	0.037347126254014	0.0881843591648305
AT1G03170.1	563.166581296533	1112.65662514118	13.6765374518856	0.0122917862913459	-6.34616160063844	1.37505452184677e-07	2.58529304484919e-05	0.0832810907910422
AT1G04645.1	44.3145719600623	88.6291439201245	0	0	-Inf	1.71358140241476e-06	0.000215852685946838	0.273065265739919
AT1G05080.1	15.0404356046274	30.0808712092549	0	0	-Inf	0.000611001433659929	0.0290490872582937	0.181974285255559
AT1G05440.1	240.306278021813	478.200072138808	2.41248390481849	0.00504492584877364	-7.63095122016548	2.24804229988585e-08	5.97695518275476e-06	0.104334421766278
AT1G05490.1	593.858288959709	1172.09906537389	15.6175125455252	0.0133243963815834	-6.22978601191381	2.5570495380258e-07	4.32251861721213e-05	0.0901903593895386
AT1G05950.1	384.943564677127	710.034121992298	59.8530073619566	0.0842959591773053	-3.56839271417779	0.000791291577810525	0.0364193611064559	0.0475717753404997
AT1G06170.1	378.752170209306	753.081039308022	4.42330111058968	0.00587360573392484	-7.41153785672516	1.72831473988735e-08	4.7329899151815e-06	0.173762983519968
AT1G07540.1	309.068196256305	617.198342311321	0.938050201288601	0.0015198521074696	-9.3618533387569	5.23145462934618e-10	2.47447159499868e-07	0.233490439747927
AT1G07645.1	99.5642222279064	198.659419355168	0.469025100644301	0.0023609507274647	-8.72641635151742	8.33465437493458e-08	1.6660183215882e-05	0.233663558700656
AT1G08065.1	222.778973152467	445.557946304934	0	0	-Inf	1.60535422133303e-10	9.76947230026777e-08	0.315878565214885
AT1G08320.1	299.099426284207	593.171809553985	5.02704301442796	0.00847485152439706	-6.88259619156266	7.98431025709798e-08	1.61963212141206e-05	-0.00324257690305253
AT1G08440.1	21.2256284240412	41.9822317474381	0.469025100644301	0.0111719906522817	-6.48396991816135	0.00042290800834385	0.0212937813475359	0.533724733430919
AT1G08560.1	1646.83924515819	3242.6795363072	50.9989540091733	0.0157274110617948	-5.99057498600854	3.57102762403873e-07	5.71886499908191e-05	0.220524739171668
AT1G09245.1	13.4296251827035	26.859250365407	0	0	-Inf	0.0010573805272907	0.0464751473104965	0.0843731309905408
AT1G09380.1.DE	304.806879940113	609.077376377985	0.536383502241291	0.000880649196709645	-10.1491449381062	2.0606299927687e-10	1.12860704703942e-07	0.23651007789671
AT1G09450.1	247.994436820815	489.622113726866	6.36675991476387	0.0130034157695654	-6.26496554601963	5.54405758671853e-07	8.34197895671906e-05	0.00996374938522283
AT1G09460.1	180.843377479918	353.174461036108	8.51229392372903	0.0241022351920819	-5.37468924452275	9.07243278599267e-06	0.000850851273439758	0.219013027340872
AT1G09720.1	21.662065275711	43.324130551422	0	0	-Inf	9.16543945499638e-05	0.00603354710276625	0.607341692538053
AT1G09880.1	302.72739808553	594.732093547303	10.7227026237566	0.0180294669483878	-5.79349944648677	1.61750028666004e-06	0.000206024396977605	0.0235192462266601
AT1G10640.1	2075.13661134575	4039.37625631359	110.896966377915	0.0274539828283097	-5.18684072943911	5.87196674358693e-06	0.000589024942392411	0.0541720418387003
AT1G11120.1	313.763540164188	614.391893799801	13.135186528575	0.0213791663938443	-5.54765058848961	3.28823610565469e-06	0.000364568201430582	-0.00285013836077872
AT1G11190.1	564.850528071024	1068.44842460976	61.2526315322856	0.0573285805111812	-4.12460163225979	0.000164254214991412	0.00988593775283479	0.00669794436997975
AT1G13130.1	297.11128927869	583.634592736817	10.5879858205626	0.0181414637725854	-5.78456532308957	2.02688300056858e-06	0.000245602614914029	0.213222465000138
AT1G13140.1	2517.84353107124	5006.12854595975	29.5585161827295	0.00590446607820029	-7.40397767739509	3.27759458142593e-09	1.12196159515436e-06	-0.000377234319787741
AT1G13470.1	1882.69538912142	52.9463365913039	3712.44444165153	70.1171163230445	6.13169475909675	1.94306483366827e-07	3.51694348014616e-05	0.127826255407385
AT1G14182.1	76.0621525513816	152.124305102763	0	0	-Inf	7.74816375853972e-08	1.60745048884553e-05	0.0476437924257406
AT1G14630.1	137.368767821825	258.853073202272	15.8844624413785	0.061364782132473	-4.02644527391608	0.000385503329722334	0.0197327265129834	0.0468526461142633
AT1G14900.1	1781.30397394206	3427.74847829426	134.859469589863	0.0393434554617534	-4.66773251739951	2.2644354377633e-05	0.00185663366656131	0.00279225775057701
AT1G15320.1	39.3416595313094	77.2762437606859	1.4070753019329	0.0182083811719734	-5.77925352550398	0.000111189160096633	0.007015933523609	-0.0129863128581765
AT1G16380.1	66.455848265695	132.91169653139	0	0	-Inf	1.89232847869633e-07	3.45476102593992e-05	0.094430401819252
AT1G16630.1.DE	507.168139291028	996.912507746086	17.4237708359707	0.0174777332018474	-5.83833810508021	1.00386557622526e-06	0.000139547506624003	0.00207328853919863
AT1G18280.1	859.248222246897	1718.02741939315	0.469025100644301	0.00027300210424463	-11.8388003083619	8.5663211225865e-13	2.34588703942031e-09	0.130450823774863
AT1G19020.1	114.500434984856	12.7107546777194	216.290115291992	17.0163079042919	4.08884613860983	0.000450095135193439	0.0225335562655801	-0.00387320404953996
AT1G19090.1	29.3699785614192	58.7399571228383	0	0	-Inf	1.91232878416699e-05	0.00161633098007448	-0.0164168570239141
AT1G19850.1	2520.406966072	4886.0008769839	154.813055160104	0.0316850240222776	-4.98005508045071	9.94930373496972e-06	0.00092359892468524	0.174423647042673
AT1G19890.1	124.734715098599	248.464021594312	1.00540860288559	0.00404649573179334	-7.94911121093754	7.86347972572948e-08	1.61910821270001e-05	0.063441114826993
AT1G20120.1	2586.95304770503	5098.50541761471	75.4006777953501	0.0147887805580926	-6.07935309307292	2.66207620083522e-07	4.47245133496151e-05	0.114763305528007
AT1G20610.1	412.355447148674	807.486714955633	17.2241793417144	0.0213306039872876	-5.55093137284786	2.46035956692737e-06	0.000284288137084816	0.0203510503364593
AT1G21520.1	417.108806315394	39.9320995813347	794.285513049452	19.8909028420014	4.31403685603222	9.64752413562048e-05	0.00626909048053918	0.068596316755196
AT1G21740.1	338.482536805397	648.748758038934	28.2163155718589	0.0434934405996436	-4.52305835037474	5.6222924991086e-05	0.00400954375229398	0.00523353168307727
AT1G22110.1	180.245202120694	357.072511733685	3.41789250770409	0.00957198438801487	-6.70696624083121	3.1110419101422e-07	5.10319906028284e-05	0.0633527068171536
AT1G22350.1.DE	451.027162717729	41.2100676079279	860.84425782753	20.8891736363452	4.38468351623792	6.48517200766412e-05	0.00453747935483294	0.0467907072281928
AT1G22690.1	759.698839634769	66.1523659334451	1453.24531333609	21.9681532599784	4.45734169042672	5.46805204477119e-05	0.00393025210619578	0.315040871992452
AT1G23205.1	682.853405882624	1283.48773492823	82.2190768370159	0.064059105980949	-3.96445252600261	0.000260534038975231	0.0146317146760621	0.178238992467443
AT1G23560.1	1010.17112550849	2008.47942298715	11.8628280298361	0.00590637269870205	-7.40351188965239	5.31049529116677e-09	1.67158521320232e-06	0.00764696423635748
AT1G23600.1	454.703664327099	908.938303553555	0.469025100644301	0.000516014232000804	-10.9203015229051	2.21579952632125e-11	1.95740871059056e-08	4.71208721698575e-05
AT1G23610.1	129.637061619911	258.805098139178	0.469025100644301	0.00181227148930456	-9.10798518858581	2.09402641047454e-08	5.62205031871031e-06	-0.00158645512969919
AT1G23640.1	164.978769129358	329.957538258715	0	0	-Inf	1.03716179944901e-09	4.00037688421285e-07	0.133280392691345
AT1G23660.1	510.634395966111	1021.26879193222	0	0	-Inf	2.18434908106823e-12	3.98789330567022e-09	0.0832341137922765
AT1G23690.1	235.841077305327	471.682154610654	0	0	-Inf	1.35282201475897e-10	8.6155885753894e-08	0.0126638472518568
AT1G24145.1	397.807156562728	12.5456631229122	783.068650002543	62.4174778431937	5.96387815710072	5.68325948371729e-07	8.50470278478677e-05	0.000644735311284699
AT1G24148.1	1123.34451160504	162.582498139343	2084.10652507073	12.8187630828782	3.68018515401327	0.000480858573463987	0.0238214543840168	0.316893163357789
AT1G24230.1	29.4072625215468	58.8145250430935	0	0	-Inf	1.75807486693692e-05	0.00150452750722086	0.384285588663456
AT1G26330.2	152.347201217494	293.502674710588	11.1917277244009	0.0381316038616569	-4.7128689759256	6.91457256969573e-05	0.00475767763369642	0.114809389531594
AT1G26480.1	1177.10220381897	2347.70293091998	6.50147671795785	0.00276929275519972	-8.49626670869311	1.79158568422785e-10	1.02213695755375e-07	0.139935026654261
AT1G26515.1	23.2382510232234	46.4765020464469	0	0	-Inf	7.06734814007576e-05	0.00481441116457649	-0.0414847252091107
AT1G26710.1	490.399542477707	980.799084955414	0	0	-Inf	2.51180866934925e-12	4.29911752563307e-09	0.000700912703089872
AT1G27040.1	100.419049831411	199.900049461533	0.938050201288601	0.00469259614400002	-7.73539798072451	2.93495416493071e-07	4.90083657357485e-05	0.0686858591862687
AT1G27860.1	24.8117774850198	49.6235549700395	0	0	-Inf	5.35553881480497e-05	0.00388582257184256	0.271009205522948
AT1G29600.1	144.056924514461	14.1538142591199	273.960034769802	19.3559156390142	4.2747026513742	0.000188802122883522	0.0110714050003538	0.286874405868866
AT1G29980.1	823.868063877133	1575.69095148609	72.0451762681737	0.0457229104477787	-4.45093894993764	5.4128450208623e-05	0.00390080949727142	0.012714897758812
AT1G31040.1	128.189934612869	250.482134411619	5.89773481411957	0.0235455308138974	-5.40840294244222	1.33196095758913e-05	0.00118044501047179	0.00645760834930532
AT1G31740.1	51.3812392002433	101.824428199198	0.938050201288601	0.00921242788079796	-6.76220286450294	1.20687960488802e-05	0.00108713123272739	0.00455218486550055
AT1G32361.1	34.7414526151483	68.4101382258141	1.07276700448258	0.015681403843119	-5.99480147044614	9.68349561171471e-05	0.00626909048053918	-0.00741806789759416
AT1G33740.1	23.8186767906633	47.6373535813267	0	0	-Inf	6.06776072015864e-05	0.00428634234539785	-0.0311165275211619
AT1G34245.1	50.0545331972983	96.6911738868925	3.41789250770409	0.0353485470318343	-4.82220527411905	0.000262341095021473	0.0146616548717613	0.163477912497115
AT1G35540.1	16.5207791461555	33.0415582923111	0	0	-Inf	0.00040415114590963	0.0204578172472	-0.0477333669548425
AT1G35730.1	18.8478007873474	37.6956015746948	0	0	-Inf	0.000204805570311169	0.0119078567791324	0.000475201980624706
AT1G42560.1	47.6382020483995	93.4003036942217	1.8761004025772	0.0200866627663146	-5.63761829770053	8.06541291056506e-05	0.00538710567209327	-0.0186454307833646
AT1G43140.1	18.3571787876402	36.1779740730391	0.536383502241291	0.0148262448626447	-6.07570294626721	0.00096020275273674	0.0430362559471287	-0.0529022633309314
AT1G43800.1	36.7565890218357	71.6370776410941	1.8761004025772	0.0261889577904974	-5.25489754209075	0.000305607098709492	0.0166714151357758	-0.0222821470743401
AT1G45201.1	1991.32807350132	90.1893199932385	3892.46682700941	43.1588443875752	5.43158433092195	1.8496143912651e-06	0.000229193167894999	0.0808997793715498
AT1G48590.2	272.57232014824	529.122977341373	16.0216629551071	0.0302796583047847	-5.04550726466158	1.11151797040274e-05	0.00101802406754111	0.158863821959787
AT1G49290.1.DE	138.336764466591	272.719252923236	3.95427600994538	0.0144994384062001	-6.10785916707109	2.24138187229118e-06	0.000268035993767223	0.0967600922187725
AT1G49830.1	36.9041025683523	73.2718216344633	0.536383502241291	0.00732046085761574	-7.09384980882111	2.77677490283058e-05	0.00222714044828364	0.309035535539952
AT1G51250.1	262.127965314257	519.899987919522	4.35594270899269	0.00837842433200242	-6.89910533216294	1.06529197529079e-07	2.08378719595274e-05	0.00133565284864139
AT1G51270.3	489.401756154717	39.0534560929756	939.750056216459	24.0631726416011	4.5887549640244	3.72330549538047e-05	0.00288030285285294	0.089916163092587
AT1G51410.1	187.81792122114	375.166817341636	0.469025100644301	0.00125017746496806	-9.64365138204938	2.49289610799773e-09	8.98262630493655e-07	0.0440403977373993
AT1G51420.1	117.167797376886	225.087325833544	9.24826892022666	0.0410874707670831	-4.60515766491755	0.000107123066044	0.00679066010096051	0.0973733026713379
AT1G51460.1	1420.73487397124	2700.69515756475	140.774590377725	0.0521253166924116	-4.2618719459573	7.98946248449639e-05	0.00534942371975388	0.201573042556843
AT1G51490.1	17.9532015846915	35.906403169383	0	0	-Inf	0.000265443638014055	0.0147747439573474	-0.0350822709618463
AT1G51800.1.DE	419.58097545046	55.6993835480946	783.462567352825	14.0659109211923	3.81413108080923	0.000433341404309844	0.0217744116642662	0.220585586028689
AT1G51860.1	92.1085983347286	1.43242243853595	182.784774230921	127.605355315254	6.9955450668762	1.05901935710675e-06	0.000145006225471842	0.0222788381706985
AT1G52087.1	15.4451326743955	30.890265348791	0	0	-Inf	0.000552454404273369	0.0268720494867251	0.00260244235461107
AT1G52430.1	89.1951337722904	174.435991534635	3.95427600994538	0.0226689227100259	-5.46314035792993	2.12324517350498e-05	0.00176479872501305	-0.00856312862820321
AT1G52750.1	130.622875993256	251.328866471384	9.9168855151273	0.0394578054417654	-4.66354547107579	9.20942036121642e-05	0.00604432191640411	0.0649090073999498
AT1G53020.1	21.7153049501355	43.4306099002709	0	0	-Inf	0.000100641847236755	0.00646049450699532	-0.0454850428265839
AT1G53070.1	1073.86843155216	2073.54615282718	74.1907102771389	0.0357796281389654	-4.804717796372	1.5339881773148e-05	0.0013378428737505	0.391009105361386
AT1G53140.1	430.208593623528	836.491939693128	23.9252475539286	0.028601886543827	-5.12774588131437	8.71308071232138e-06	0.000822785225196279	0.0250702316331776
AT1G53860.1	147.507899987554	292.134290969645	2.88150900546279	0.00986364522938596	-6.66366337411537	5.33850614743989e-07	8.11591293881999e-05	0.175939009454824
AT1G54020.2	2003.58278847087	3923.39974057852	83.765836363212	0.0213503190859824	-5.54959855832126	1.47312975825107e-06	0.000192103135379551	0.240616624097626
AT1G54230.1	24.0769512657388	48.1539025314775	0	0	-Inf	0.000681340458049763	0.0318404580950388	0.904354643381893
AT1G54280.1	313.807142668525	622.789317527412	4.82496780963699	0.00774735159041101	-7.01208107109826	6.4922349752107e-08	1.42231883836916e-05	0.0465564685033602
AT1G54860.1	444.828114896476	889.656229792952	0	0	-Inf	4.84302622785899e-12	6.63131366249592e-09	0.348488927237117
AT1G55260.1	4653.96579438766	8567.114340765	740.817248010326	0.0864722027211995	-3.53161974998863	0.000817013744289425	0.037347126254014	0.0226066235013904
AT1G55920.1	1209.9141691206	163.668781753967	2256.15955648724	13.7849107955039	3.78501802634134	0.000311567321521974	0.0168621958495637	0.00220592454012894
AT1G57550.1	61.6820292058816	123.364058411763	0	0	-Inf	2.48915214200647e-07	4.26581614196432e-05	0.289229757333122
AT1G57630.1	69.4481072444917	2.77432124251984	136.121893246464	49.0649356535323	5.61662046300046	2.92311358362058e-05	0.00230690102269308	0.0903809945671029
AT1G58225.1	320.4468955957	6.80533622590381	634.088454965496	93.175183990455	6.54187385769424	1.95207379580872e-07	3.51694348014616e-05	0.0516892572321918
AT1G59590.1	152.412499000531	19.0794284451598	285.745569555903	14.9766315263177	3.9046412709708	0.000474177386184179	0.0236097231284613	0.0807359273790919
AT1G59780.1	38.42993353395	75.8544584650145	1.00540860288559	0.0132544430905048	-6.23738013574805	5.92931541635764e-05	0.00420658815225269	0.00700262861924712
AT1G60300.1	29.7666977740388	59.5333955480776	0	0	-Inf	1.66496997543241e-05	0.0014383344724674	0.274105600587768
AT1G60570.1	15.1309592391795	30.261918478359	0	0	-Inf	0.000602778412951011	0.0288081794741072	0.0674120182842036
AT1G61050.1	44.0700451271547	87.2020400530209	0.938050201288601	0.0107572047708774	-6.53855294339375	2.54788949071844e-05	0.00206431815690309	0.151445421264205
AT1G61290.1	127.73015545632	252.042418404936	3.41789250770409	0.0135607828608153	-6.20441572244985	1.94827662749439e-06	0.000238185515374705	0.0758242561125374
AT1G62450.1	243.895408981842	487.321792863039	0.469025100644301	0.000962454598816022	-10.0209938924731	5.75227840584888e-10	2.58239580564216e-07	0.136619074239364
AT1G62480.1	5868.72433728219	10843.5150482037	893.93362636067	0.0824394693405949	-3.60052097143511	0.000631814170971842	0.0299346558340206	0.00976125209454983
AT1G62560.1	1702.92341290664	298.13012513581	3107.71670067748	10.4240277605686	3.38184092599942	0.00105544206766134	0.0464682974644788	0.126251215009766
AT1G62940.1	3576.89285212911	7151.23850355021	2.54720070801247	0.000356190148985791	-11.4550647626211	2.07906251773988e-14	1.89783756827689e-10	0.234225593398887
AT1G63180.1	809.075536253259	1506.89744443634	111.253628070177	0.0738295950271466	-3.75965694476054	0.000421034896188422	0.0212731376976383	0.0201386106044592
AT1G63210.1	86.4965084207953	163.407955913379	9.58506092821161	0.0586572475901514	-4.09154681355203	0.000493731834045182	0.0243180688405167	0.0329207501318166
AT1G63350.1	295.183636747066	31.9765489634156	558.390724530715	17.4625074509939	4.12618882609889	0.000346817200342729	0.0181946150026545	0.45665192534461
AT1G63650.1	329.629836221569	642.571876603666	16.6877958394731	0.0259703177918041	-5.26699252177863	6.3781538259322e-06	0.000632535078722338	0.126943171034751
AT1G65490.1	2179.85449652359	237.127185069373	4122.5818079778	17.3855300764934	4.11981514970498	0.000132831795465159	0.00824852317191242	0.374116055696347
AT1G65710.1	189.381293347373	372.99956868382	5.76301801092559	0.0154504682974868	-6.0162056234753	1.59825551008877e-06	0.000204524425905518	0.0954398142164315
AT1G66170.1	35.4721313434036	69.4698289832772	1.47443370352989	0.0212240871340682	-5.55815368619546	0.000178318517095769	0.0105469818372951	0.28965188743945
AT1G66360.1	84.3559387762154	166.299393647612	2.41248390481849	0.014506871323479	-6.10711978083188	6.96503036536809e-06	0.000683646439267402	-0.00265241453842634
AT1G67540.2	75.3459413321136	150.691882664227	0	0	-Inf	8.19045954602058e-08	1.64923334314539e-05	0.0463458719916559
AT1G67750.1	1934.07499546458	3714.88617900579	153.263811923373	0.0412566642793861	-4.59922900990107	0.000835202202634571	0.0379933759454281	0.606601517854903
AT1G68110.1	524.20307126642	1031.78570509496	16.6204374378761	0.0161084199517442	-5.95604120035948	6.98367182866233e-07	0.000101727581397829	0.0336927499296805
AT1G68170.1	59.3339049256525	118.198784750661	0.469025100644301	0.00396810425448709	-7.97733435433658	1.71830876525144e-06	0.000215852685946838	-0.00886475461506375
AT1G68320.1	73.350879800066	137.92251578055	8.77924381958236	0.0636534489666005	-3.97361750326467	0.000970395325803803	0.0434220196031653	0.0491283048619998
AT1G68630.1	47.7690400137999	94.4653130231172	1.07276700448258	0.0113562001770963	-6.46037600481792	1.71299067833117e-05	0.00147516508572639	0.0106914096965213
AT1G69940.1.DE	7248.66716462031	14482.6548668964	14.6794623442366	0.00101358918507338	-9.94631124844507	6.74196595936987e-13	2.05143041997049e-09	0.00148167880447205
AT1G70510.1	135.249092087446	266.409191361754	4.08899281313936	0.0153485425643103	-6.02575452017717	2.3826148096065e-06	0.000279131961216877	-0.00692757643573278
AT1G72210.1	195.955367804259	360.134359594157	31.7763760143609	0.0882347800697781	-3.50250874551586	0.00104085670273198	0.0458999368829553	0.0272724254238911
AT1G72260.1	3253.08868346985	6494.1823058172	11.9950611224955	0.00184704718125188	-9.08056356545125	1.71439274995412e-11	1.67673733776763e-08	0.16415974859224
AT1G72620.1	22.1228869124133	43.7767487241822	0.469025100644301	0.0107140231815619	-6.54435586709172	0.000351972260973379	0.0183836083025052	0.278969302275912
AT1G72930.1	9483.70291174096	1634.5744021174	17332.8314213645	10.6038803733326	3.40652039467015	0.000992752826395212	0.0442057498387527	0.00123150044968217
AT1G73550.1	30.9175350263332	60.4279947507336	1.4070753019329	0.0232851562878614	-5.42444562434545	0.00036024435030653	0.0186489442970592	0.286687686438128
AT1G73600.2	4190.51472144479	301.79361908935	8079.23582380023	26.770731098222	4.74258463384277	1.94664719776911e-05	0.00163524335923028	0.412224479666417
AT1G74130.1	390.928116830246	781.319850158251	0.536383502241291	0.000686509503288121	-10.5084326879436	4.46272865411330e-11	3.70338861190584e-08	0.189752409569882
AT1G74420.2	182.121093128976	346.411781301866	17.8304049560873	0.0514717048279307	-4.28007662199483	0.000154586939898754	0.00947061151930062	0.0402842516579327
AT1G74550.1	2308.18773948107	4600.89019950928	15.4852794528658	0.00336571376002788	-8.21487179799658	2.58232843818459e-10	1.35994354384009e-07	0.249924920390993
AT1G75040.1	3643.2107087177	315.431100238726	6970.99031719667	22.0998827063053	4.46596680751399	4.12258567683214e-05	0.00313602802111245	0.270052574170211
AT1G75150.1	192.107519614808	363.909759388182	20.3052798414335	0.0557975688136847	-4.16365392680363	0.000237402567887055	0.0135161524357318	0.00431921212803196
AT1G75880.1	3067.30050592676	5942.28114912224	192.319862731278	0.0323646522109926	-4.94943718894993	8.86454268974364e-06	0.000834211345562301	0.230203195019803
AT1G75910.1	12909.1800968364	25803.4786561238	14.8815375490275	0.00057672602005915	-10.7598262658358	3.99091097731962e-14	2.73227742784744e-10	0.00478928497254189
AT1G75920.1	1387.08182059189	2773.1582325809	1.00540860288559	0.000362550030890191	-11.4295322828035	2.3834115717857e-13	1.30539451786703e-09	0.00577033446215208
AT1G76370.1	252.823929233976	499.750123653831	5.89773481411957	0.0118013673933672	-6.40490215922678	4.0124243981548e-07	6.35145908343753e-05	0.0735141905827958
AT1G76420.1	60.1309965818918	119.189226159301	1.07276700448258	0.00900053670160411	-6.79577325281349	4.93179843366224e-06	0.000507734210924213	-0.0162214300996496
AT1G76960.1	3885.33975902933	70.4815446776466	7700.19797338101	109.251265825664	6.77150618519697	2.55429604799523e-08	6.47679604392124e-06	0.228204202011235
AT1G76965.1	175.098909119377	350.197818238755	0	0	-Inf	7.41656375696644e-10	3.17347810132072e-07	0.127603404720683
AT1G77860.1	43.9931721282304	84.1667850497094	3.8195592067514	0.0453808376367891	-4.46177295133986	0.000761103781730541	0.0352074781464373	0.0219407199807623
AT1G78430.1	437.221979639589	844.548651088463	29.8953081907144	0.0353979704451425	-4.82018954451352	1.84591790660747e-05	0.0015747807436899	0.0259963369333251
AT1G78640.1	14.3721454883516	28.7442909767032	0	0	-Inf	0.000799431985188671	0.0366707620006562	-0.0663231965231408
