baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01010.1.Hnull	139.484044868488	111.668932415172	167.299157321803	0.58320231135968	-12.1767995117252	-1.40197302234248	0.302184954655891	0.103615600281202	0.374854360886622	0.612875574120511
AT1G01020.1.Hnull	352.737655193921	357.504974506483	347.970335881359	-0.0389989933997939	-11.4839943366393	-0.12195745170118	-0.019161794132242	0.0718197117261074	0.944205533259375	0.974685597297934
AT1G01030.1.Hnull	49.2345816260022	41.0708900251175	57.398273226887	0.482891123906959	-13.8641464699092	0.26673159651407	0.377201034102871	0.122591008697271	0.325061441127574	0.564575829797492
AT1G01040.2	2254.97295149424	1523.98103992497	2985.96486306352	0.970352234695074	-10.3861111144253	0.470951386311891	0.740977377755228	0.0625061113169185	0.00385418871558412	0.0164511139073981
AT1G01046.1	32.1761107688479	16.7790278614884	47.5731936762074	1.50348974758267	-14.6077386382889	0.0337356609712319	1.03663772366778	0.104697654200612	0.00630879022169335	0.0255533501818899
AT1G01050.1.Hnull	2299.65520004136	2348.44521450474	2250.86518557799	-0.0612262883091377	-9.35176279732884	-0.754017830893006	-0.0380366812108543	0.0548854718341025	0.871607271204476	0.940875003607625
AT1G01060.1	6221.47321505785	5796.63788025377	6646.30854986192	0.197336908285901	-8.19499146673727	-2.58819557823553	0.264958841362406	0.0679430356853512	0.313559031928296	0.552365454782515
AT1G01070.1.Hnull	202.680072525894	264.728032354329	140.63211269746	-0.912584906732061	-11.322733907271	-2.45168178295194	-0.435068208405413	0.0942544080437007	0.195117700786556	0.412683247897201
AT1G01080.2.Hnull	2561.35551275097	2464.85427357223	2657.8567519297	0.108760996586382	-9.99612439950758	0.703968622245843	0.0253687043151889	0.0579256280502218	0.916609181801289	0.962114252520017
AT1G01090.1.Hnull	6078.18316306909	5748.09856965436	6408.26775648381	0.156849627436905	-8.97550749685876	0.414442459576079	0.0787863069969763	0.067087908928832	0.761946187039649	0.882874945973088
AT1G01100.1.Hnull	3973.73841685889	4033.76687300565	3913.70996071214	-0.0435908635129022	-9.79244139953028	1.09379465298104	-0.0566366450961795	0.0603921882034423	0.818282158220832	0.914727151380122
AT1G01110.2.Hnull	66.414215044554	61.2406266881739	71.587803400934	0.22522476642908	-13.0109796992203	-0.75250349078366	0.188547083296024	0.111535666665092	0.598831467323057	0.782853787175012
AT1G01120.1.Hnull	1922.19824245882	2539.043380182	1305.35310473563	-0.959844927972017	-9.32827607094828	-0.78951316454737	-0.52441472477938	0.0676823827456558	0.0499320517996348	0.149727103698505
AT1G01130.1	96.479360437695	167.036717058472	25.9220038169182	-2.68791611202046	-11.9871714107105	-0.818386412633049	-1.8287985344756	0.106678869125234	1.08205544506504e-06	8.10295932864322e-06
AT1G01140.3.Hnull	4349.00511662826	4720.398020216	3977.61221304053	-0.247005880391258	-8.57097417176438	-1.1278014714645	-0.121302757489681	0.061164694573871	0.625208662893242	0.798543560204308
AT1G01150.1	45.1451619991339	88.1997090930813	2.09061490518638	-5.39877465274764	-12.7736662405736	-0.378934270954749	-3.67385459681423	0.116404693784018	1.27936396153915e-12	1.721847428237e-11
AT1G01160.2	1236.12775975018	1404.99165193977	1067.26386756059	-0.396644649932013	-10.2511038458085	0.168901219197422	-0.29030242993017	0.0532694708315042	0.214610124581711	0.438707295383215
AT1G01170.1	1565.85437535052	1552.6511981806	1579.05755252044	0.024329988754303	-10.041281843545	-0.0618124876144021	0.0185029101586039	0.0512127989494136	0.93525307419222	0.970040633469803
AT1G01180.1	322.878661215699	68.0534386438845	577.703883787514	3.08559022763938	-13.3466750949128	0.251765693782903	2.1695739823972	0.080025519500049	8.80761923072518e-12	1.08268208940734e-10
AT1G01200.1	68.1893628910923	101.817404865788	34.5613209163969	-1.55875393684842	-12.3494528452097	-1.18971408354027	-1.11234694727733	0.111209163268685	0.00294620879676619	0.0129348176982885
AT1G01210.1.Hnull	276.444685924974	243.610715844007	309.278656005941	0.344329678041116	-11.9607597818746	0.0839141873475821	0.229242675503005	0.0845468665680632	0.443123790874848	0.671081854642454
AT1G01220.1	1129.33538335274	1005.22693864005	1253.44382806543	0.318376105559601	-10.5185509142283	0.0238661816984119	0.222548668444753	0.0527984392967095	0.338667013374721	0.577212817991937
AT1G01225.1	151.679305087966	244.731808683457	58.6268014924749	-2.0615693711721	-11.6803877523293	-0.516620441505108	-1.45168485145764	0.0974664020627043	1.93038739936301e-05	0.000122111864176885
