baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	dispersion
AT1G01040.2	2268.12686833005	1.10693106673308	0.376411768073966	2.94074511112407	0.00327423837828399	0.0218132617532291	0.105013078869674
AT1G01130.1	92.7895536989761	-2.4001271473449	0.657959448932426	-3.64783445429537	0.000264459938262197	0.00223682287438965	0.00138949549437314
AT1G01150.1	43.4359466238705	-4.42141380462631	0.952896427523544	-4.63997311451466	3.48454508702862e-06	4.1020575277069e-05	0.0625055192527397
AT1G01180.1	327.021837790721	3.08633244408022	0.47999787740466	6.42988769193723	1.27698259480779e-10	2.64002063598221e-09	0.0880968792961362
AT1G01225.1	147.471836337051	-1.92722140096532	0.558475515628675	-3.45086104409761	0.000558801194998536	0.00445638310183339	0.0141804581346572
AT1G01240.1	1172.61792881707	1.20442492248748	0.337072285944927	3.57319474993641	0.000352652282914866	0.00291235785839552	0.00962767944124497
AT1G01250.1	566.419162461934	-1.39071712184848	0.377238440235001	-3.68657319487942	0.000227294088264215	0.00195112915953763	0.00323745754281764
AT1G01310.1	378.667423658123	-6.66050912940608	0.573931093791545	-11.6050675794631	3.88380677113017e-31	3.9179672613434e-29	0.0493787818605163
AT1G01390.1	475.811537085138	3.82080855796685	0.404883646735487	9.43680632392398	3.84314489093018e-21	1.97450498011526e-19	1e-08
AT1G01440.1	788.060761030046	1.3704561845456	0.373612773309604	3.66811919304999	0.000244341277646184	0.00208451767142536	1e-08
AT1G01460.1	126.181538336926	-6.2095408039173	0.904551613714093	-6.86477223607053	6.65974228262783e-12	1.60350118845049e-10	1.22355762104222
AT1G01490.1	2364.83531139295	1.22930231812234	0.314419827730798	3.90974808107476	9.23924254892926e-05	0.000858216871091154	1e-08
AT1G01520.1	383.11508113566	2.33078222944492	0.471268032608187	4.94576773337549	7.58443488823272e-07	9.78261151402896e-06	0.117027687269503
AT1G01600.1	2697.83167953486	-5.11693941855906	0.422614594712446	-12.1078152117314	9.60176897984581e-34	1.11047069611681e-31	0.197965466621997
AT1G01620.1	10405.5835818687	-1.85617919625085	0.427400044236835	-4.34295508687942	1.40578881673838e-05	0.000149912842143	0.245680789479064
AT1G01830.2	2537.66120612254	0.958387507027413	0.305008713154348	3.14216435693241	0.00167703867990551	0.0120559235764027	0.000444480548267326
AT1G01920.1	622.837402935025	-1.88740571332427	0.369455700310618	-5.10861170023209	3.24534525941172e-07	4.40375985838976e-06	0.00112465782211982
AT1G02020.1	647.316051516229	1.59740825742389	0.547026663527491	2.92016525688718	0.00349845814519863	0.0231452564843072	0.416443647884476
AT1G02040.1	189.664773713038	-7.72505427971001	0.899326028789223	-8.58982619474539	8.71009826405586e-18	3.53014407795847e-16	0.285137426928038
AT1G02050.1	2999.23171335004	-5.16581583153376	0.382666947688881	-13.4995088097698	1.57422180145745e-41	2.50075085138421e-39	0.115291161761187
AT1G02065.1	456.346952277545	-6.62568678949206	0.682959834737107	-9.70142964855685	2.9730319415387e-22	1.66351368210671e-20	0.6281381031232
AT1G02120.1	3254.74211219844	1.139993798365	0.300287792805647	3.79633746584842	0.000146849565113797	0.00131157512103309	0.000740989524296266
AT1G02180.1	298.281385100905	-2.3669675198556	0.459132457022734	-5.15530427799488	2.53219406476691e-07	3.49961880721111e-06	1e-08
AT1G02205.3	15341.2708510661	-3.64741877806328	0.45922723418944	-7.94251409000419	1.98123841424209e-15	6.50396805321444e-14	0.327942871959449
AT1G02270.1	1083.66869507454	1.22689956893253	0.357818340206626	3.42883365962751	0.000606180922040697	0.00479411927500054	0.0350202616029342
AT1G02280.1	1848.18395962048	-1.30176783954801	0.325169312948218	-4.00335390736983	6.24507717947275e-05	0.000597508405392199	0.0151402583852896
AT1G02510.1	65.3551877867324	-6.69975993073633	1.09121978604761	-6.139697993383	8.26785153606537e-10	1.55887915626455e-08	6.55128556859551
AT1G02630.1	114.124438207635	-1.60610896666473	0.603701737602846	-2.6604345600233	0.00780398906479694	0.0467208277539641	1e-08
AT1G02640.1	1002.3855073255	-3.30420070043467	0.535446774828904	-6.17092278030901	6.78925762267037e-10	1.29065935315152e-08	0.436972384352814
AT1G02660.1	744.180986313307	-1.99621815366998	0.433031095417069	-4.60987253524447	4.02915928850181e-06	4.67744611060389e-05	0.139174869371764
AT1G02670.1	138.418130550796	-3.55040814381114	0.625556146900936	-5.67560267995159	1.38201215115395e-08	2.24574943386516e-07	0.109678369154321
AT1G02690.2	777.838956107774	-3.53920952109884	0.400863947836865	-8.82895441258079	1.056587728709e-18	4.62106667867807e-17	0.0665125319244883
AT1G02730.1	2204.83886912589	-5.13303509237208	0.45372002477475	-11.313221396654	1.12868015806362e-29	1.01621655534321e-27	0.264170165582808
AT1G02770.1	72.63733580518	-2.83205331655972	0.815620091261155	-3.47227017443949	0.000516076678879659	0.00414194990734978	1e-08
AT1G02813.1	1070.70982507263	-9.23145624204477	0.650050777511046	-14.2011309907062	9.01456930852094e-46	1.77979793040591e-43	0.00754312006335462
AT1G02820.1.Hnull	988.612262659846	-1.3249551952921	0.471506331652248	-2.81004751441875	0.00495341865616847	0.0314463585381609	0.26049760989451
AT1G02930.1	2490.69464061368	4.3078488054249	0.549030924157443	7.84627716924294	4.28569198752345e-15	1.37266294585325e-13	0.548111763064984
AT1G03055.1	224.418569348585	1.8584860065691	0.479297782140457	3.87751847769761	0.000105527315222683	0.000969707619704181	1e-08
AT1G03110.1	444.939153719884	-2.60856829135593	0.418727049068658	-6.22975825697901	4.67155464020862e-10	9.042467913866e-09	0.0297981662408133
AT1G03120.1	56.5969365419924	-3.47009306499557	0.83999057253394	-4.13110953677443	3.61016494519391e-05	0.000359080853724738	0.154903235580059
AT1G03160.1	2572.68208225434	1.29822041583085	0.329003516617538	3.94591653359139	7.94953045075625e-05	0.000747645359609914	0.0316648035387267
AT1G03270.1	229.488021162534	-1.91904592712155	0.5320868394898	-3.60664046673595	0.000310186977016523	0.00258405009997399	0.129756660712391
AT1G03370.1	1718.11432100045	1.57337291563736	0.316656613908985	4.96870378361839	6.74019414357085e-07	8.7673273563502e-06	0.00129284878603864
AT1G03390.1	197.05627164542	-5.29898504785591	0.601486849385118	-8.80981031135245	1.25357804006119e-18	5.4653234393267e-17	0.00610540229658533
