logFC	logCPM	pvalue	padj	dispersion
AT1G01010.1.Hnull	0.582606990547124	1.94630031759152	0.588271948214961	1	0.502790248056981
AT1G01020.1.Hnull	-0.0390362637045285	3.27233180441578	0.960035001365765	1	0.249192953068678
AT1G01030.1.Hnull	0.482206470584813	0.480344714929863	0.657729240463213	1	0.491947438120848
AT1G01040.2	0.9703303022627	5.94186411772927	0.14115134294181	0.552239065258503	0.199503468156547
AT1G01046.1	1.4965101969285	-0.104689921814784	0.188263899964831	0.675331854452697	0.522861480714651
AT1G01050.1.Hnull	-0.0612227199421274	5.9701753850238	0.929162247486046	1	0.219001127203603
AT1G01060.1	0.197331418785404	7.4052205237217	0.861666878410409	1	0.572478128279028
AT1G01070.1.Hnull	-0.911868749928008	2.4793125531153	0.464203959735312	1	0.666037405001667
AT1G01080.2.Hnull	0.108749331980315	6.12551878489953	0.874445553350519	1	0.219840082560592
AT1G01090.1.Hnull	0.156843164785648	7.37160602183356	0.812377914742276	1	0.203940975174283
AT1G01100.1.Hnull	-0.0435911771235725	6.75871031019987	0.95477561511429	1	0.271839822213771
AT1G01110.2.Hnull	0.224653687192353	0.898098365556669	0.838860984527271	1	0.503783067952888
AT1G01120.1.Hnull	-0.959786060560613	5.71178042218311	0.170922230935368	0.632331248664209	0.224775274633861
AT1G01130.1	-2.68138315743725	1.42441120315238	0.0159454742102964	0.102732231500143	0.476311506125241
AT1G01140.3.Hnull	-0.246998378120633	6.88885129553577	0.750568127208727	1	0.279185154567623
AT1G01150.1	-5.31753362877931	0.362894456510207	0.000114693364938924	0.00150706105229611	0.513503474067529
AT1G01160.2	-0.396637863253738	5.07566223799757	0.510373648837228	1	0.168937776149873
AT1G01170.1	0.0243210946179214	5.4162861411617	0.968361480818588	1	0.169731473932129
AT1G01180.1	3.08373674826863	3.14521825122908	0.000189892500505684	0.00230744218391558	0.265437680936503
AT1G01200.1	-1.5546821429403	0.935961347124572	0.184312483101522	0.664976540529894	0.562218818224535
AT1G01210.1.Hnull	0.34407653606104	2.92290314976552	0.660513649469861	1	0.275596052450166
AT1G01220.1	0.318369912497933	4.94551069126963	0.591396298371019	1	0.163697170651585
AT1G01225.1	-2.05885647339344	2.0659647558316	0.0297286895953154	0.170684135761277	0.371882022538446
AT1G01230.1.Hnull	0.171480112244297	4.38355926133947	0.79851765952777	1	0.207580450299802
AT1G01240.1	1.17637007237199	4.99503650922341	0.0525474557623789	0.267047812292402	0.167668660288542
AT1G01250.1	-1.52663858820599	3.99235273592441	0.0304364927585028	0.174031103481448	0.22043450083414
AT1G01260.1.Hnull	0.599130166173516	4.41842498259587	0.38817416155183	0.981928076505251	0.221778029622377
AT1G01290.1	0.0938729264188689	4.0110146593456	0.887558501878692	1	0.199688876509938
AT1G01300.1.Hnull	0.393986049465759	5.63391520891034	0.543683986483557	1	0.195815405038322
AT1G01310.1	-7.05446931203167	3.42317644481883	1.27938955993613e-12	9.63987925179677e-11	0.24755700780569
AT1G01320.1.Hnull	0.381034854534446	9.27255135229777	0.556524964506233	1	0.196223834232447
AT1G01340.2.Hnull	-0.187689552593938	2.82863165111337	0.850786459669426	1	0.445987080859765
AT1G01350.1.Hnull	0.209491477495202	3.78997069394566	0.758577255985641	1	0.21235987172815
AT1G01360.1.Hnull	0.353144150785558	4.97784550165786	0.684342237359353	1	0.344374055548943
AT1G01370.1.Hnull	0.0238040978576065	0.217331524039767	1	1	0.793413349670642
AT1G01380.1	1.35355269582082	0.0304592466072868	0.252498477427859	0.805806669992588	0.5512375720228
AT1G01390.1	3.84482900127119	3.68185377809909	5.86396574692822e-07	1.40067676317386e-05	0.215945130771003
AT1G01420.1.Hnull	0.612643713106123	3.96790296993583	0.425504915215228	1	0.269730789334817
AT1G01430.1.Hnull	-0.416121517915826	5.10083031488453	0.499993653164745	1	0.176940151784386
AT1G01440.1	1.29805340260754	4.41875463039048	0.0432357978998504	0.229092206357747	0.18589026016983
AT1G01448.1	0.647365244450456	3.09589939794255	0.414041195762779	1	0.283130638891793
AT1G01460.1	-7.26283867975048	1.84210516009883	1.16235869208414e-07	3.31144961693751e-06	0.430755847525752
AT1G01470.1.Hnull	0.284345158785303	6.97068095061089	0.67523311647659	1	0.214640841023332
AT1G01490.1	1.15912241051711	6.01027839694023	0.068132041247514	0.325622271277464	0.184238281733829
AT1G01500.1.Hnull	0.60866440789431	4.8860824923831	0.326312588758967	0.913104412049217	0.178047396454762
AT1G01510.1.Hnull	0.283132695907084	4.81730790840999	0.641875178667652	1	0.172200399310296
AT1G01520.1	2.40888962144813	3.37877558498737	0.00221796990567506	0.0195411660086902	0.256943548945219
AT1G01540.2.Hnull	-0.187761375478596	6.11053026878293	0.770773069743106	1	0.193603570977992
AT1G01550.1.Hnull	0.354084325853988	7.4505312815403	0.648183155085832	1	0.278423438455505
AT1G01560.2	1.35551725367263	2.08568118294036	0.137985923978442	0.545210630985887	0.359123684647702
AT1G01570.1.Hnull	0.614211393939284	0.719529751323405	0.568986999134698	1	0.485875119177229
AT1G01580.1.Hnull	0.846122261279273	2.40821017451446	0.379762308377688	0.973602397266235	0.410263298651143
AT1G01590.1	-1.15600172383179	3.0587313452194	0.145237215836829	0.564081137937642	0.280064557082873
AT1G01600.1	-5.24327795789331	6.23985164369281	3.28414340603352e-11	1.86851482707709e-09	0.203259429396089
AT1G01610.1	-0.717367535351386	6.23728602291246	0.346671790966145	0.935208736619341	0.26679555357255
AT1G01620.1	-1.74391343153254	8.18177141499041	0.0208105608629531	0.127030996321717	0.250465445927128
AT1G01630.1.Hnull	0.176226764165157	5.83053300582667	0.776937746600611	1	0.18047533802745
AT1G01640.1	0.234328105665982	1.82457586662032	0.804962831885835	1	0.393947873537227
AT1G01650.1	0.474488507990011	5.92197097173946	0.46510370297985	1	0.196214636711151
AT1G01660.1.Hnull	0.444245446696737	0.314124097388198	0.702356497371535	1	0.547965826174709
AT1G01670.1.Hnull	0.494807850287081	1.32725991358056	0.650314026412961	1	0.52022865326559
AT1G01680.1.Hnull	-0.483145611460081	0.626396575106553	0.770595419597606	1	1.0594005845783
AT1G01690.1.Hnull	0.757202351332082	1.56055039520339	0.456603175002825	1	0.446133030238212
AT1G01700.1.Hnull	0.520469530439083	1.3103934861394	0.665070445959949	1	0.617516345470277
AT1G01710.1	0.0998302874065369	5.55626843308658	0.86955767358152	1	0.171720690334349
AT1G01720.1	0.291644099424904	5.52416842222009	0.637253763273285	1	0.178332995841239
AT1G01725.1.Hnull	0.153415916041488	3.06632849134912	0.880056846268495	1	0.453454623411088
AT1G01730.1	0.46364282518639	4.68640379447997	0.451295717168261	1	0.175698703802437
AT1G01740.1	1.22317226825151	3.10174036435264	0.117235671997124	0.486260178326012	0.27091915836817
AT1G01750.1	-1.36726405486122	0.210724268230969	0.21936212600358	0.742827498158903	0.504191789644105
AT1G01760.1	-0.117720192632939	1.49857235660206	0.907138132149092	1	0.421524611681245
AT1G01770.1.Hnull	0.446335670780014	4.1492689148669	0.496279541701633	1	0.198391464254085
AT1G01780.1.Hnull	0.401934310924456	2.75542944302151	0.61691318064052	1	0.290054503943301
AT1G01790.1.Hnull	-0.203262846218586	8.13946281721626	0.756201696923234	1	0.200435325588249
AT1G01800.1	0.302929116490114	6.2451945961101	0.629191036148054	1	0.183807283209083
AT1G01820.1	0.72365472855254	5.89339287468126	0.261699169120026	0.822177163330003	0.192372800190553
AT1G01830.2	0.90315072619154	6.10979501635005	0.153096821688416	0.585705641099674	0.184173657666227
AT1G01840.1	-1.42373392645808	0.426787721884337	0.196534562746018	0.694059354322935	0.499589262693001
AT1G01860.1	0.295353921372536	3.51824221643002	0.673369374338449	1	0.224780969853311
AT1G01880.1.Hnull	1.19265131375742	0.491423745136495	0.269737013449703	0.834350581307807	0.485310168012629
AT1G01900.1.Hnull	-0.343191816973024	3.06419064876148	0.700180366479017	1	0.359172826731406
AT1G01910.1	-0.38455457368993	5.5090574579786	0.526379137452665	1	0.17175506515278
AT1G01920.1	-1.98457411909861	4.11727840347749	0.00320533606841581	0.0267659963094286	0.195513101287095
AT1G01930.1.Hnull	0.237447959184338	3.78733225263792	0.729185806493702	1	0.215128194178913
AT1G01940.1.Hnull	0.484839967137493	2.93494194745901	0.533901079909124	1	0.275680596944423
AT1G01950.3	-0.197000180685149	4.84190260284856	0.743063190374527	1	0.167680271918765
AT1G01960.1	0.171432220359281	6.9261532462502	0.802746597173307	1	0.219407007762739
AT1G01970.1	0.724898401660221	4.95335500853529	0.227895181949831	0.758808134405554	0.167158313958184
AT1G01990.1.Hnull	0.586278851088457	4.12838660749607	0.366300432243395	0.958980851848236	0.19388009214132
AT1G02000.1	-0.923022325898788	4.19783821338976	0.217649200773863	0.739529097566339	0.254548322698661
AT1G02010.1.Hnull	-0.207123072557022	3.57332398115318	0.778456203694568	1	0.243842767171116
AT1G02020.1	1.25094119032126	4.12873894588084	0.121783661001759	0.50012797652553	0.291367052966321
AT1G02030.1	-1.75254600466884	-0.0444809501391593	0.153430184906118	0.58652106923465	0.577461734293993
AT1G02040.1	-9.25544692695346	2.44171148689817	7.21465106242089e-11	3.76454319473646e-09	0.357658882985086
AT1G02050.1	-5.29180147553123	6.39965420327276	1.35924954424494e-11	8.39422622023419e-10	0.198535336009139
AT1G02060.1.Hnull	0.46875850552642	2.14073612965435	0.600485643669646	1	0.353853705642944
AT1G02065.1	-7.42836930287106	3.6566920578632	2.93264128654396e-12	2.04394623953234e-10	0.280878867938478
AT1G02080.1.Hnull	0.627801261676937	7.21491645240674	0.383147881909014	0.97737123993538	0.239500336210513
AT1G02090.1.Hnull	0.202758221173885	4.73253874699597	0.747311526613734	1	0.183463595168878
AT1G02100.3.Hnull	0.278139925091929	4.82126916061932	0.659577963208281	1	0.18502890918708
AT1G02110.1	-0.749309423991639	4.24050194265775	0.297551378864986	0.875064570352627	0.236614533238332
AT1G02120.1	1.09302045483969	6.46733623633896	0.0859309392149987	0.387463557943784	0.185470518966527
AT1G02130.1.Hnull	0.220596174579987	5.1620286343057	0.727863101780475	1	0.18678719544458
AT1G02140.1.Hnull	0.16144952309282	6.06254684078172	0.795783302752619	1	0.181618645935711
AT1G02145.3.Hnull	0.38166571592303	4.20176870187651	0.574345341343369	1	0.212775852677556
AT1G02150.1.Hnull	0.472949501893752	7.08996142608796	0.542009685693223	1	0.277586423339585
AT1G02160.2	-0.704754147118842	4.17058938138335	0.278226104976133	0.847313114639393	0.194027874569775
AT1G02170.1.Hnull	0.493903602030815	4.76499391797836	0.408669254994442	0.998520159160704	0.165879337314206
AT1G02180.1	-2.48941976032647	3.07079159168114	0.00208384506195903	0.0185014724222613	0.267636144687728
AT1G02205.3	-3.99226443073889	8.7223640768813	4.63886854722668e-07	1.147370338392e-05	0.230618795899469
AT1G02220.1	0.617761916709192	1.48691045281997	0.531712300040076	1	0.420954462811127
AT1G02230.1	0.018045531402616	0.0706429642679503	1	1	0.557934059287342
AT1G02260.1.Hnull	0.582153625332711	4.26457416975636	0.397529844140922	0.990200987062321	0.21775884075637
AT1G02270.1	1.22439937600154	4.88094937222847	0.0481443963558624	0.249346575075545	0.174256866396688
AT1G02280.1	-1.39893025323763	5.68504054722939	0.0240207393895588	0.143246693396084	0.173418334373695
AT1G02290.1.Hnull	0.338088963640437	3.14365821126203	0.687710224407563	1	0.317464177166163
AT1G02300.1.Hnull	0.600218809739704	5.09496584656586	0.339211280217817	0.926740603871021	0.182761486834196
AT1G02305.1.Hnull	0.559059421905515	6.63434055752618	0.448603430917733	1	0.251454858348702
AT1G02330.1	-0.54891912772705	5.008635127891	0.372228014608488	0.964800447380985	0.175566100118682
AT1G02335.1	-1.23411729393305	3.14009255160574	0.145719722440266	0.565014977830678	0.318854039828894
AT1G02340.1.Hnull	-1.06664394949051	5.72747617756745	0.527723079286547	1	1.16229690922312
AT1G02350.1	0.62580641984973	1.97157433633139	0.501633342377412	1	0.380047097976329
AT1G02360.1.Hnull	0.289169255251334	1.10959038615298	0.788701122476015	1	0.483587586386966
AT1G02370.1.Hnull	0.788235221379927	2.80040580099802	0.337415732355116	0.925623577856034	0.301467019182564
AT1G02380.1.Hnull	-0.814032232350239	0.485834371551768	0.464063961720873	1	0.50041562288273
AT1G02390.1	0.647319729242125	1.83331629420122	0.580722779159545	1	0.582998710096981
AT1G02400.1.Hnull	-0.598279501157235	0.275933286901715	0.596042687809127	1	0.526687839540095
AT1G02410.1	-0.201029009465291	4.79053843096339	0.73997135547427	1	0.170202639000168
AT1G02420.1.Hnull	0.518444315972838	2.10168881040115	0.558134466401052	1	0.34945089870155
AT1G02430.1.Hnull	-0.00139855761168836	0.498203005260916	1	1	0.51437837144878
AT1G02450.1.Hnull	-0.0841825133065608	0.423720762593475	0.958664670915437	1	0.59803688183493
AT1G02460.1	1.09909008505393	1.56756670520783	0.314911696378061	0.896499161899033	0.508336165927993
AT1G02470.2.Hnull	0.0131915873146716	1.99312611838391	0.997284534420061	1	0.921577588698017
AT1G02475.1.Hnull	0.0643429854353267	5.93913431625441	0.936024006299618	1	0.29418159301546
AT1G02500.1.Hnull	-0.125915418654056	7.79825965421531	0.848973834609121	1	0.204287313003571
AT1G02510.1	-10.0754454783846	0.919408872161307	3.20967564647002e-07	8.23085679906209e-06	0.503572330013606
AT1G02560.1.Hnull	0.323269159013271	8.21545688298419	0.621555067290794	1	0.20035799371484
AT1G02610.1.Hnull	-0.108212008504771	2.76807146306046	0.899031743840793	1	0.311528612798001
AT1G02630.1	-1.77249934434024	1.69444687070805	0.069956476360069	0.332084805683957	0.396897545679262
AT1G02640.1	-3.23009155869036	4.81333445254521	4.00573848273452e-05	0.000591316085405175	0.241648399117136
AT1G02660.1	-2.19126120769344	4.36210718537876	0.00114185384970939	0.01104225861104	0.193390744183016
AT1G02670.1	-3.81562507633711	1.97130142410986	0.000201927372933474	0.00243397942112214	0.373346331017439
AT1G02680.1.Hnull	0.362656221183338	3.32053361129165	0.626830129256837	1	0.251919866829112
AT1G02690.2	-3.66412724255589	4.45169012081507	1.72369284342062e-07	4.69802595521697e-06	0.184449707182569
