logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01010.1.Hnull	0.377942204379358	1.56548403727958	1.04484170165566	0.315354480838358	0.846648051037956	0.361721975472907
AT1G01020.1.Hnull	-0.185305123912749	3.25380633351554	-0.618536366462911	0.54703039239088	0.878813954895225	0.299586465663148
AT1G01030.1.Hnull	0.365436604243725	0.373776428432631	0.686294172401093	0.504723681189186	0.862266884790682	0.532478081469343
AT1G01040.2.Hnull	0.0873616548731402	5.87600956727749	0.347138397956291	0.734106869846358	0.94407582024781	0.251662320813441
AT1G01046.1.Hnull	-0.0413525263517668	-0.781041848286139	-0.0783807451325271	0.93873261538267	0.996022208938804	0.527585267042912
AT1G01050.1.Hnull	-0.207831089369502	5.8624544870216	-0.830114182118117	0.421629639785891	0.855021135439895	0.250364460512168
AT1G01060.1.Hnull	-2.38117377832198	4.22655118485517	-4.53677896644109	0.000574797818996993	0.0159147838902742	0.524859993386433
AT1G01070.1.Hnull	-0.919051755630391	1.51032342995172	-2.74591440855551	0.0168160588401536	0.224107270965038	0.334697888895182
AT1G01080.2.Hnull	-0.117876480139826	6.02625861136166	-0.464903111298518	0.64978059180259	0.922403547176925	0.253550637272754
AT1G01090.1.Hnull	-0.0435217698446024	7.32835688963349	-0.1676471499289	0.86947060543195	0.980543737968383	0.259603398346231
AT1G01100.1.Hnull	-0.235852933653675	6.5455979750374	-0.942208844041509	0.363463733948685	0.855021135439895	0.250319167714461
AT1G01110.2.Hnull	0.105128885199823	0.754843660490727	0.242463434244723	0.812248098154434	0.965335031808139	0.433586555132739
AT1G01120.1.Hnull	-0.918118722791443	5.49402607368413	-3.19979345568538	0.00706204701123462	0.119085241716348	0.286930620837458
AT1G01130.1.Hnull	-1.0591033805826	-0.0721783889105137	-1.86518714591224	0.0851490880023409	0.558652594456167	0.567826870833705
AT1G01140.3.Hnull	-0.323586560565424	6.65740539176053	-1.24780334934681	0.23436403145626	0.809082983240581	0.259324965536286
AT1G01150.1.Hnull	-0.086039465161079	-2.08853230099354	-0.105206003446129	0.917836884624589	0.991743814519679	0.817818967955906
AT1G01160.2.Hnull	0.235347151387569	4.4579601006356	0.884579719372792	0.39263490308404	0.855021135439895	0.266055332530618
AT1G01170.1.Hnull	-0.10629259353209	5.31942170017184	-0.424812139343774	0.678000641113924	0.9302125128939	0.250210819531393
AT1G01180.1.Hnull	0.0976621700393365	3.25286451612857	0.338930592512816	0.740136759766457	0.946477594356152	0.288147993119399
AT1G01190.1.Hnull	0.428892526141381	0.0239339985433416	0.607730386404087	0.553955695211529	0.882813838415733	0.705728289610659
AT1G01200.1.Hnull	-0.74831938869711	-0.232714281866973	-1.17741638145998	0.260377926979654	0.824505983641256	0.635560537869539
AT1G01210.1.Hnull	0.17963676140857	2.88815976221185	0.546080731447031	0.594365118869358	0.901422356789783	0.328956418096935
AT1G01220.1.Hnull	-0.140711823225288	5.06347971218469	-0.555369399135933	0.588180821875688	0.899001220386423	0.253366180139224
AT1G01225.1.Hnull	-0.304997843843956	0.932145370749833	-0.612279013079993	0.55103473113348	0.88151719651311	0.498135388161849
AT1G01230.1.Hnull	0.0213829821027032	4.29697315497979	0.0825601073197056	0.935473547150404	0.996022208938804	0.258998962051972
AT1G01240.1	1.00241315163659	4.85783944060691	3.83961345992793	0.00208904240043167	0.0464615979874146	0.261071371401904
AT1G01250.1.Hnull	-0.444552139703811	2.46161599379977	-1.33774051859087	0.204176505337084	0.775700761563984	0.332315672229235
AT1G01260.1.Hnull	0.455717229618824	4.26854082265472	1.75944583359943	0.102272082214704	0.607549643953885	0.259011798440267
AT1G01270.1.Hnull	-0.85373733473973	-5.80660081998812	-0.77444780301082	0.452681268932213	0.855021135439895	1.10238202164259
AT1G01280.1	-9.54236029538865	0.964081731979843	-14.6671116140079	2.11529292682595e-09	1.31626884143613e-06	0.650595737355346
AT1G01290.1.Hnull	0.140078887825891	3.47415894358267	0.501106247350043	0.624770494036951	0.913447739435218	0.279539296439942
AT1G01300.1.Hnull	0.20405106730136	5.54841383234019	0.810681577745693	0.43230763844979	0.855021135439895	0.251703101319727
AT1G01310.1.Hnull	-0.468195995132294	-3.64115629554512	-0.587493585944258	0.567053229820151	0.888339746593522	0.796938054021098
AT1G01320.1.Hnull	0.21829279547204	9.2455464373748	0.737577427156116	0.474025847489437	0.855021135439895	0.295959159587779
AT1G01340.2.Hnull	-0.325495258928841	2.41203790655862	-1.0669483084359	0.305631772631659	0.839230102598204	0.305071254488421
AT1G01350.1.Hnull	0.0629156828102091	3.76414626565742	0.228514293873476	0.822842873977286	0.967865326956989	0.275324933699966
AT1G01355.1.Hnull	0.742065479448424	-3.17253901606609	1.0095658575438	0.331336946815102	0.855021135439895	0.735034246556058
AT1G01360.1.Hnull	0.141128468544659	4.52184665532555	0.541599408814931	0.5973606065227	0.902545113207428	0.260577220446864
AT1G01370.1.Hnull	-0.525148517764271	-0.549723016807138	-0.718755623788878	0.485157309318428	0.85526047873665	0.730635699232489
AT1G01380.1.Hnull	0.284867884875782	-0.611440048209079	0.521953859505047	0.610582417102739	0.908236915490737	0.545772159144322
AT1G01390.1.Hnull	0.0915240782938058	3.77387412264281	0.340863647125282	0.738715005735735	0.945983008198429	0.268506422042028
AT1G01400.1.Hnull	0.218236076084377	-3.15778644962586	0.241916722309891	0.812662632501352	0.965554178260408	0.90211240463493
AT1G01420.1.Hnull	0.37626492940887	3.76351952046385	1.30966594313283	0.213241837641472	0.781304110047031	0.287298399551273
AT1G01430.1.Hnull	-0.613178157762435	5.05080710075149	-2.18631182865986	0.0479118757344931	0.418587989635509	0.280462352041654
AT1G01440.1.Hnull	0.126769682894881	4.49987458854726	0.489003022959154	0.633080060340742	0.917585842116512	0.259241102698603
AT1G01448.1.Hnull	0.35008579088049	2.61363899097053	1.069767174767	0.304408167443285	0.838987407131492	0.327254190573513
AT1G01450.1.Hnull	0.212831938242177	-1.28245848829505	0.333333346429106	0.744259108848133	0.94795060090178	0.638495789641742
AT1G01453.2.Hnull	-0.386156649180788	-4.52428006575188	-0.350364246080639	0.731741984344827	0.943123187473746	1.10215769303101
AT1G01460.1.Hnull	-1.40609143067667	-4.70852146429343	-1.34373833183435	0.202281033358961	0.774250801112838	1.04640270904321
AT1G01470.1.Hnull	0.115979600590006	6.89006109652352	0.461194549529124	0.652368420372278	0.923306826303507	0.251476520501857
AT1G01480.1.Hnull	1.436022645808	-1.8178416075311	2.1155940138719	0.0544944972429724	0.45053601307807	0.678779877609805
AT1G01490.1.Hnull	-0.00520045310847905	5.72372407251529	-0.0205235734895898	0.983940978283102	0.996390151428221	0.253389260457828
AT1G01500.1.Hnull	0.502059784817163	4.8132199619015	1.82084926934133	0.0919873734510626	0.578864461548609	0.275728361084373
AT1G01510.1.Hnull	0.113462109724863	4.78481065253824	0.440048705138057	0.667212856815565	0.927502951506211	0.257839889994147
AT1G01520.1.Hnull	-0.832735363883773	1.47267181873981	-2.64146885123602	0.0205029731328016	0.256800444837896	0.315254659729988
AT1G01530.1.Hnull	-0.36393464140411	-4.48525026527256	-0.445436914905061	0.663416112057624	0.927502951506211	0.817028470758151
AT1G01540.2.Hnull	-0.35431076212433	6.07224444111928	-1.22975414100502	0.240830668965031	0.816209457736434	0.288115120177411
AT1G01550.1.Hnull	0.0150073190004907	7.22348545237358	0.0525653496364636	0.958886636017371	0.996022208938804	0.285498319792025
AT1G01560.2.Hnull	-0.609426924574635	2.17315608370656	-1.73215154956287	0.10716409853366	0.622764637651298	0.351832335183623
AT1G01570.1.Hnull	0.482722066012947	0.600114301057535	1.05657989336398	0.310163880953254	0.843200128345433	0.456872281069099
AT1G01580.1.Hnull	0.605298301719917	2.12035999310269	1.6982843640771	0.113521743563875	0.639202378969712	0.356417520247768
AT1G01590.1	-1.33211829620779	2.88801286619321	-3.97698369071167	0.00161381999182704	0.037739305074741	0.334956942196916
AT1G01600.1.Hnull	-0.34378008453293	2.32732525820083	-0.808686711450963	0.433413652448247	0.855021135439895	0.425109105497867
AT1G01610.1.Hnull	0.0407226788332036	5.7295029636545	0.163198497090869	0.872900883346317	0.980982240312427	0.24952851624932
AT1G01620.1.Hnull	-0.902403491218161	6.80580009360962	-2.43768004199821	0.0300915281310361	0.324567127195	0.370189473462828
AT1G01630.1.Hnull	-0.006792921430959	5.80441388808148	-0.0266744693497574	0.979129192765769	0.996022208938804	0.25466003997642
AT1G01640.1.Hnull	0.902993107726891	0.499204339080869	2.16595864073258	0.049725717355054	0.427449916494406	0.416902285549404
AT1G01650.1.Hnull	0.247365473780347	5.37015551022535	0.983465193698009	0.343534633497192	0.855021135439895	0.251524380695373
AT1G01660.1.Hnull	0.358697184318436	0.111542661844397	0.737601763617757	0.474011556972193	0.855021135439895	0.486301961317329
AT1G01670.1.Hnull	0.375990573638817	1.07050191683133	0.946465841168536	0.361370537146827	0.855021135439895	0.397257415201174
AT1G01680.1.Hnull	-0.504853337357448	-0.925332944308536	-1.131212745038	0.278636704548902	0.826053038046098	0.446293890845872
AT1G01690.1.Hnull	0.558810817918512	1.42474458393583	1.32362186230679	0.208695505983882	0.776814827904309	0.422183127849389
AT1G01695.1.Hnull	0.674641197575682	-1.54973319724337	0.980579173198811	0.344902866563918	0.855021135439895	0.688002780412815
AT1G01700.1.Hnull	0.370186343383591	0.826259333486482	0.937458441834089	0.365809554720328	0.855021135439895	0.394882937593842
AT1G01710.1.Hnull	-0.0866123093523639	5.02727211660887	-0.34449338509187	0.736048054260054	0.944852723395007	0.251419368558458
AT1G01720.1.Hnull	-0.0465301002243343	4.95077800056719	-0.149902919216821	0.883168562072178	0.984372403766154	0.310401561673611
AT1G01725.1.Hnull	-0.0446707138650604	2.57671707228296	-0.148341248391439	0.884376065388236	0.984819169114638	0.301134811453012
AT1G01730.1.Hnull	0.257563649175831	3.97413873725766	0.944600346600096	0.362286770611708	0.855021135439895	0.272669441741029
AT1G01740.1.Hnull	0.350902093756983	3.15088026312645	1.05650463157518	0.310196959233984	0.843200128345433	0.332134931802248
AT1G01750.1.Hnull	-0.0675970243450338	0.0301966841312888	-0.115022515775782	0.910205245563501	0.990474429978651	0.587685149199861
AT1G01760.1.Hnull	-0.305839899731099	1.22341346808135	-0.724018461769496	0.482028904624071	0.855021135439895	0.422420029157307
AT1G01770.1.Hnull	0.284781503920746	4.10665657057712	0.96156427045848	0.354014895462137	0.855021135439895	0.296164814635802
AT1G01780.1.Hnull	0.246549030578062	2.71314809403502	0.71477957130877	0.487528955247674	0.855698068703116	0.34493015815579
AT1G01790.1.Hnull	-0.306738736476678	8.10868206679425	-1.07393980575688	0.302603616741503	0.836739967314731	0.285620045772024
AT1G01800.1	0.158282680352339	6.22606458022796	0.630488594270191	0.539426735813954	0.875588496729174	0.251047650648709
AT1G01810.1.Hnull	0.551303695509735	-1.33810313518161	0.833460844512261	0.419808303759059	0.855021135439895	0.661463221865398
AT1G01820.1.Hnull	0.562805219558694	5.71190703723394	2.07357086078306	0.058796553332923	0.46855142334301	0.271418368285788
AT1G01830.2	0.749136534166642	6.0280520635546	3.00121150428253	0.0103295178204242	0.157878342157795	0.249611376305093
AT1G01840.1.Hnull	0.532916099916037	0.179192625937411	0.947710443431143	0.360760159250806	0.855021135439895	0.562319539274716
AT1G01860.1	0.146077461398649	3.495775329801	0.505360730569617	0.621862113599655	0.912890697743451	0.289055822034287
AT1G01880.1.Hnull	1.0183312205904	0.302509445457044	2.04694275257995	0.061683688071971	0.480002603498412	0.497488862014779
AT1G01900.1	-2.01125089856661	3.14487778182454	-3.59900612136122	0.00329460034360431	0.0664451683203097	0.558835086895022
AT1G01910.1.Hnull	0.0452160686462815	5.46102916399548	0.180327419585934	0.859708402708723	0.978294799948512	0.250744278103164
AT1G01920.1.Hnull	0.145555451951408	3.03663954673263	0.447288820087288	0.662113412892323	0.927502951506211	0.325417147522273
AT1G01930.1.Hnull	0.102126537562058	3.75466899847033	0.329312536513121	0.747225503613813	0.948916708233713	0.310120406114539
AT1G01940.1.Hnull	0.326584195203613	2.88811234124647	0.984439271748132	0.343073710420685	0.855021135439895	0.331746410952985
AT1G01950.3.Hnull	-0.229789402443259	4.29963669556018	-0.865659365582311	0.402550639330696	0.855021135439895	0.265450143069479
AT1G01960.1.Hnull	0.398930300885338	6.76449108635849	1.47920858240001	0.163178156969649	0.721770445187482	0.269691715983743
AT1G01970.1.Hnull	-0.225454115752767	5.25668034245607	-0.891548680074129	0.389024736644427	0.855021135439895	0.252879198625498
AT1G01980.1.Hnull	-0.553015287418659	-2.67406020668133	-0.730638238730439	0.478111389223646	0.855021135439895	0.756893436592617
AT1G01990.1.Hnull	0.431045786788588	4.08610593653661	1.58842721925307	0.136481633252828	0.686365982144393	0.271366406697111
AT1G02000.1.Hnull	0.0303249889730468	3.56577900298259	0.105545649823959	0.917572687427309	0.991743814519679	0.287316332066989
AT1G02010.1	-0.786280301087127	4.31010746980008	-2.78120154435153	0.0157238014928465	0.214477686495971	0.282712449474948
AT1G02020.1.Hnull	0.2937309580814	4.37994339356037	1.12601669155358	0.280749796056051	0.827110211187203	0.260858440451832
AT1G02030.1.Hnull	1.03010042295698	-1.68672284983449	1.53087296083342	0.15004181591335	0.708415710760865	0.672884327642827
AT1G02040.1	-8.83347108123885	-0.984074165474711	-12.2962590580096	1.76995480152769e-08	5.18939328744682e-06	0.718386871939305
AT1G02050.1.Hnull	0.479856020494181	2.01824282289024	1.22836224919189	0.241335146259489	0.816239371764602	0.390646994247721
AT1G02060.1.Hnull	0.318484365224972	2.07671369615919	0.897849802670258	0.385780071247207	0.855021135439895	0.354718978918056
AT1G02065.1.Hnull	-0.774271614800293	-3.0299600848769	-0.976312969547656	0.346932553106187	0.855021135439895	0.793056774774823
AT1G02070.1	-2.30552508999733	0.9316678289177	-4.55247820815106	0.000558679863597077	0.015560289929215	0.50643297663004
AT1G02074.1.Hnull	-0.85373733473973	-5.80660081998812	-0.77444780301082	0.452681268932213	0.855021135439895	1.10238202164259
AT1G02080.1.Hnull	0.33463328799879	7.05467088101052	1.19155137257411	0.254980969896189	0.818364368406795	0.280838321956594
AT1G02090.1.Hnull	0.0306278542717884	4.68163522185715	0.117393285219774	0.908363501786812	0.990474429978651	0.260899541353233
AT1G02100.3.Hnull	0.126604250733371	4.75946870797417	0.499873667382235	0.625614317970359	0.913740772858006	0.253272494621249
AT1G02110.1.Hnull	0.203849270186216	4.22406584819484	0.736939676969047	0.474400432794652	0.855021135439895	0.276615951830176
AT1G02120.1.Hnull	0.205660294329708	6.40511531531898	0.813573923080433	0.430707289933721	0.855021135439895	0.252786241661996
AT1G02130.1.Hnull	0.0648729439879432	5.10168966727425	0.258467251208214	0.800140129958073	0.96379471323792	0.25099096185181
AT1G02140.1.Hnull	0.00969686655591051	6.05244906849606	0.0387020238354571	0.969722793541602	0.996022208938804	0.250551924548883
AT1G02145.3.Hnull	0.220843665045897	4.11931404640864	0.835967843025309	0.418447331688093	0.855021135439895	0.264177225103156
AT1G02150.1.Hnull	0.400354921925712	6.85173231514011	1.56047713845621	0.142929154563937	0.696009230012745	0.256559299754808
AT1G02160.2.Hnull	0.016993228560799	3.84870815245923	0.0599685264237185	0.953103343910553	0.996022208938804	0.283369120006889
AT1G02170.1.Hnull	0.340288827306465	4.73513272411195	1.32891613811206	0.206991522895007	0.775700761563984	0.256064937092193
AT1G02180.1.Hnull	0.0648258153787284	1.46146944416648	0.140081435028228	0.890767588999735	0.985931262444782	0.462772353564663
AT1G02190.1.Hnull	-0.110529360800796	-1.38625518167046	-0.158434241347445	0.876577486888809	0.981622804195356	0.697635560727087
AT1G02205.3.Hnull	-0.0979957608081738	4.86443043996811	-0.376058503352773	0.713009051442496	0.940514204650366	0.260586477727499
AT1G02220.1.Hnull	-0.23911418525082	0.676296076818292	-0.567371348364168	0.580239690745446	0.89466700461622	0.421442122412823
AT1G02230.1.Hnull	0.636806957362931	-1.07712596918919	1.12711931677068	0.28030037290805	0.826527932899098	0.564986286622654
AT1G02250.1.Hnull	-0.57706307570091	-3.51979958875256	-0.645560146372409	0.529923788943272	0.870881345128721	0.89389513733708
AT1G02260.1.Hnull	0.402988458245061	4.13644423162991	1.51416425490626	0.154188123398838	0.71090255213684	0.266145800853032
AT1G02270.1.Hnull	0.40265630940987	5.10886041078203	1.52296562551652	0.151992038299007	0.708415710760865	0.264389624206591
AT1G02280.1.Hnull	-0.0143834387584629	5.61899868202336	-0.0561049062413881	0.956121244119101	0.996022208938804	0.256366862045523
AT1G02290.1	-0.554277722798564	3.91918104018	-1.95132174271116	0.0731651736416349	0.520896806611876	0.284052450534606
AT1G02300.1.Hnull	0.475124279118005	5.01394540866365	1.81992629331372	0.0921348349353978	0.579085075905016	0.261067868992046
AT1G02305.1.Hnull	0.341028737309671	6.43679297007237	1.31292595557351	0.212172736426462	0.780527549134067	0.259747121200528
AT1G02310.1.Hnull	0.234202086535517	-4.12803944057159	0.248422660195945	0.807733473616459	0.96483290089894	0.942756535779744
AT1G02320.1.Hnull	0.79288232702708	-5.80660081998812	0.722492531017837	0.482934701540684	0.855021135439895	1.09742633035954
AT1G02330.1.Hnull	-0.0878090617832585	4.36492968813543	-0.338193604485701	0.740679073918049	0.94666243126106	0.259641402494266
AT1G02335.1.Hnull	-0.935004833475773	2.14682985469482	-2.01253071509101	0.06560921409019	0.498246091328639	0.464591584349305
AT1G02340.1.Hnull	-1.01059356768405	2.8467807723128	-3.40859156067612	0.00473629873189228	0.0876745808027881	0.296484207536908
AT1G02350.1.Hnull	-0.441058698559319	2.04733037457474	-1.14170178865179	0.274408061667953	0.825018304906056	0.38631690249006
AT1G02360.1.Hnull	0.0424134861216079	0.984642773975805	0.0845830245141131	0.933896506792908	0.995775518190742	0.501442060806551
AT1G02370.1	-1.48937155399542	3.20812128266711	-4.15916551206261	0.00114910209554461	0.0281261820818805	0.35809384110247
AT1G02380.1.Hnull	-0.998461217326118	0.324045026745861	-1.82526501824022	0.0912848122479951	0.577374849354229	0.547022600744716
AT1G02390.1.Hnull	-0.128263843756559	1.62433452745504	-0.306354316417214	0.764242298941183	0.953070474974778	0.418678102063628
AT1G02400.1.Hnull	-0.817450504991337	0.113852500812025	-1.41831099675301	0.17989519799188	0.745878651334019	0.576354908664427
AT1G02405.1.Hnull	0.0923093478429329	-2.25364775369057	0.126452374085284	0.901331082028493	0.98924170994028	0.729992999425033
AT1G02410.1.Hnull	-0.199221060422494	4.11970499807234	-0.759485070844109	0.461269268755041	0.855021135439895	0.262310699802269
AT1G02420.1.Hnull	0.361949019273021	2.05026021567356	0.986743460179326	0.341985156023313	0.855021135439895	0.366811672820453
AT1G02430.1	0.065973572112661	0.841805617793457	0.147386053587808	0.8851147824622	0.985038356532257	0.447624252815455
AT1G02440.1.Hnull	-0.275664085135067	-2.22620686213418	-0.407561910165631	0.690303911343958	0.934269483441582	0.676373523283956
AT1G02450.1.Hnull	-0.137721662208453	0.105745105952625	-0.201889201489145	0.843164454154145	0.974428299308092	0.682164579346548
AT1G02460.1.Hnull	0.682063475980871	2.32308096608685	1.61125514442082	0.131403553326478	0.681551256075785	0.423311899634643
AT1G02470.2.Hnull	-0.15314460439462	0.528145461345603	-0.436689253263261	0.669584908481089	0.927856404323127	0.350694694797758
AT1G02475.1.Hnull	-0.0531499189124558	5.65027616655171	-0.210947423947969	0.836236826080833	0.971772482813931	0.251958132115259
AT1G02490.1.Hnull	1.02446033872044	-4.03739692072541	1.26663087855869	0.227766104713479	0.800941240291774	0.808807329793023
AT1G02500.1.Hnull	-0.227233949693789	7.76615423047442	-0.826029290258212	0.423859762678305	0.855021135439895	0.2750918791545
AT1G02520.1.Hnull	-0.149310383511055	-1.372620929857	-0.232321733185418	0.819947323140322	0.967865326956989	0.642687971821769
AT1G02530.1.Hnull	-0.664243848122162	-1.52602947009928	-0.90789436280055	0.380646166508266	0.855021135439895	0.731631206601165
AT1G02540.1.Hnull	0.390401526526117	-5.22611879626628	0.368664235440879	0.718380802444463	0.940514204650366	1.05896229955488
AT1G02560.1.Hnull	0.137154112571999	8.18085538679738	0.488784874360123	0.633230313697518	0.917687534604849	0.280602203068476
AT1G02570.1.Hnull	0.248727097850646	-3.486988455433	0.246049286550791	0.809530658131223	0.96483290089894	1.01088323131269
AT1G02580.1.Hnull	0.769971468121605	-1.83668706049163	1.01485281732659	0.328904803283399	0.855021135439895	0.758702597042527
AT1G02590.1.Hnull	-0.85373733473973	-5.80660081998812	-0.77444780301082	0.452681268932213	0.855021135439895	1.10238202164259
