logFC	logCPM	pvalue	padj	dispersion
AT1G01280.1	-9.57626226142829	4.77254381842737	1.26597805675959e-16	3.45194236736636e-13	0.269833454698161
AT1G02040.1	-9.38539958614743	2.49303075250484	2.0415199474533e-08	6.6399993456228e-06	0.504323900855737
AT1G02900.1	-4.97339919217158	2.12320714714744	0.000269681738388183	0.0266427969588064	0.582275619437537
AT1G02930.1	4.24789637377171	5.99883053358877	4.87634634171104e-06	0.000923356497912742	0.306711451878256
AT1G03390.1	-5.80753293856913	2.54183531755863	6.99163835792588e-06	0.00124601962814095	0.475964149421855
AT1G05010.1	3.12702023996744	7.16193586458861	0.000164212485971739	0.0174224974902389	0.272222925723141
AT1G05490.1	-6.28164103637118	4.05569362688476	2.22475861707995e-10	1.29069134493445e-07	0.278135758684467
AT1G06420.1	-7.44707689298371	3.72384597859435	4.8394479675082e-11	3.29893069325115e-08	0.316110224485301
AT1G06990.1	-10.6511567709134	3.75372509855065	3.66834096290721e-14	4.76307871598051e-11	0.324207817669483
AT1G07540.1	-9.17895186212542	3.12314122996361	3.22423463153888e-10	1.83156678537855e-07	0.41222007064128
AT1G07850.1	-8.68305931824797	1.7975806564084	1.85756169781305e-06	0.000383713142532336	0.626108968873144
AT1G08150.1	-6.81147373891777	1.71689730467771	3.01707674622769e-05	0.00421880162253284	0.651055049572366
AT1G08930.1.DE	4.83626526754095	6.29211808556743	1.30562789854835e-07	3.78729318188487e-05	0.282472079633711
AT1G09380.1.DE	-9.97022947601881	3.09748155268665	8.94281850658312e-11	5.94741054192687e-08	0.409243231235159
AT1G09450.1	-6.28448783244687	2.80495979701263	6.04449643526306e-07	0.00014715650383957	0.432354088056204
AT1G10385.1	-10.8746042342998	1.69180023536289	5.76760722851891e-07	0.000141706375503541	0.627530965085952
AT1G11000.1	-3.30006298124017	4.19555024276545	9.2659561640807e-05	0.0107972148173499	0.274685453052745
AT1G11765.1	-7.77773887118041	2.94804104992787	8.54500375004645e-09	3.23606412850717e-06	0.418805070280327
AT1G13290.1	-8.84956598801046	-0.264102752344605	0.000513224294878319	0.045142215640152	0.909826195878224
AT1G13340.1	4.53834411195346	2.55774199715124	0.000100990679820483	0.0115218111575946	0.451428641126243
AT1G14880.1	8.85529741877503	6.40250042926747	3.23470672568012e-16	8.01824984446544e-13	0.270443400643556
AT1G15125.1.DE	8.42162880463331	7.58157062407002	1.48447275281901e-10	9.19934512525359e-08	0.416232538801815
AT1G15460.1	-10.7874053941413	5.26664175932972	2.3520041088473e-18	2.13773653453131e-14	0.273598572836246
AT1G16360.1	-5.06568067568793	1.94046568226764	0.000173262687737426	0.0180804501720569	0.55515516294703
AT1G16630.1.DE	-5.8711656290157	3.83094280016454	2.04554936381822e-08	6.6399993456228e-06	0.323733511654896
AT1G17920.1	-3.57392537967643	4.13309810708932	2.33873145416446e-05	0.00348470986670505	0.268721156902276
AT1G18280.1	-11.4867430978515	4.58769862519932	6.3867428183626e-18	3.50162095062187e-14	0.276288400962366
AT1G18710.1	3.49236166096306	3.93169162203781	6.24763187068563e-05	0.00770488520809606	0.286955682196457
AT1G21070.1	-3.34672051830126	3.99462939925116	0.000473708710274816	0.0422111614479197	0.349583763857846
AT1G21090.1	-4.66351906200393	4.07443520190558	3.78731210237405e-07	9.74232444296541e-05	0.283710059602431
AT1G22130.1	-7.13752125323623	2.58703157698426	2.35719985279734e-07	6.4273768386225e-05	0.467206312347257
AT1G22350.1.DE	4.32447187295155	3.60147136129707	1.27965855847416e-05	0.00201690461930144	0.338393392539593
AT1G22760.1	-10.058750495276	5.23158190650374	7.16037529348527e-18	3.50162095062187e-14	0.265910081194898
AT1G23610.1	-8.76477998399581	1.87862920265586	9.35863184551033e-07	0.000212651512109609	0.599110787925848
AT1G23690.1	-11.9272257938196	2.73222058167775	4.40103292769046e-10	2.35299931057521e-07	0.459532853107815
AT1G23830.1	4.44896009370224	2.40830344565628	0.000213344479141921	0.0217875052912463	0.476800601161353
AT1G24030.1	-3.79702234546302	2.96534560957596	0.000276812997610096	0.0271505755605557	0.394040766031431
AT1G25240.1	-6.68765064234964	2.55299203398103	7.67124892686164e-07	0.000178779439733963	0.474056553219087
AT1G26330.2	-4.74121191539371	2.10501239968667	0.000282852384466639	0.027462226443088	0.546711775307424
AT1G26770.2.DE	-3.29402069437463	4.60299187894438	0.000204700611189587	0.0210625342087037	0.303797409609454
AT1G28335.1	-12.038574629289	2.84278977759803	2.02803527990156e-10	1.20213995602339e-07	0.448452706621128
AT1G31310.1	-9.79651763406904	2.90179733240879	4.57815372468265e-10	2.35533052096079e-07	0.431251738254216
AT1G33720.1.DE	3.26160938359544	3.55393430926702	0.000567565686892315	0.0492860305238623	0.341908639101557
AT1G35490.1	-7.35277379663007	4.95200973714321	1.01702443031795e-13	1.20570457136868e-10	0.254360784590365
AT1G45201.1	5.37463730226629	5.74434765638811	2.25905081028329e-09	1.00979571219663e-06	0.257755848185999
AT1G48020.1	-6.74133394492515	3.02595809468259	3.98652355300593e-08	1.23523338317969e-05	0.393205432889364
AT1G49290.1.DE	-6.11359579611136	1.96878117922114	2.14445836636169e-05	0.00326664504332873	0.5570622484413
AT1G49450.1	-3.08596366979945	4.88956802934663	0.000108335432980894	0.0121064846356149	0.25129640594976
AT1G50240.2	-4.03523241789939	3.9430560649171	7.66901155330718e-06	0.00133475050307103	0.290872083852325
AT1G50610.1	-8.02720472866798	1.97946314643093	1.93524393239879e-06	0.000396754107554269	0.598101139808912
AT1G50810.1	-5.6899549834787	1.76029150994001	0.000124095251641157	0.0137548992947132	0.621617346147022
AT1G51090.1	4.07457181466532	3.53182007520811	0.00016752211736788	0.0177047502878682	0.412541918636526
AT1G51800.1.DE	3.74301399373539	3.49581299510462	8.13555855295893e-05	0.00977234691909829	0.329677507261512
AT1G52030.2	-7.59127398891527	8.24553500102084	3.48044599856415e-09	1.49669707760838e-06	0.427996791026258
AT1G62180.1.DE	3.07485487084471	8.55268350677944	0.000231449396555075	0.0232898493465544	0.276985476523646
AT1G62450.1	-9.67744612289439	2.78325104661668	1.80110174562442e-09	8.18510688299017e-07	0.456490780873819
AT1G62560.1	3.32606742579963	5.52382190084616	3.95319893997699e-05	0.00531239226849566	0.253899844491367
AT1G65486.1	4.66001486431689	2.20152681090988	0.000212645115478597	0.0217875052912463	0.512683706413954
AT1G65730.1	-3.86400705066454	3.72996075033457	0.000142190816466556	0.0152579642758359	0.372726378751545
AT1G66210.1	-6.6581106212438	3.07067986487033	2.34776616604578e-07	6.4273768386225e-05	0.438710258685239
AT1G66350.1	-3.15729174496044	6.5111240714841	0.000103393564357491	0.0117468013305655	0.260979795303572
AT1G67865.1	2.99419348573379	7.62133205947553	0.000271001958023194	0.0266765718029547	0.27046255087247
AT1G68480.1	-10.0529521262081	0.88699347352934	2.77464788886876e-05	0.00401441562318371	0.790476113156315
AT1G69720.1.DE	3.20617287239847	4.18213465527228	0.00012802105025678	0.0140532520545207	0.272051821281325
AT1G69940.1.DE	-10.002221075424	7.66366502658116	6.34426473593264e-19	8.64945332773377e-15	0.268829557386916
AT1G73050.1	-7.01595355107349	1.89914402310231	7.07668531610211e-06	0.00125298687346855	0.584298158919364
AT1G74870.1	-5.23086056462134	2.04285358498919	0.000283011905618796	0.027462226443088	0.628106245742442
AT1G75090.1	-3.76558463151611	4.12710139734664	9.84684532551048e-06	0.0016174333222331	0.267379074424283
AT1G75240.1	-4.92511613509921	6.17466139088599	1.82568534592182e-08	6.14579781817906e-06	0.255857115247531
