baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pvalue	padj	dispersion
AT1G01010.1.Hnull	135.14677838939	109.066374109913	161.227182668868	1.47824830507695	0.563888622944948	0.678278399406004	1	0.75198966523311
AT1G01020.1.Hnull	349.295112837932	357.292852341306	341.297373334558	0.955231460965618	-0.0660777417104984	0.934913941109646	1	0.00401234777501991
AT1G01030.1	147.235604846687	248.108408869412	46.362800823962	0.186865092703747	-2.4199310029937	0.0162206969834211	0.29277238283094	0.313484362988164
AT1G01040.2	2249.63715704278	1564.59696497751	2934.67734910804	1.87567623790592	0.907410824507001	0.297500309156034	1	0.103669645284277
AT1G01046.1.Hnull	26.2712713070988	25.2564129661859	27.2861296480116	1.08036440822151	0.111518017258554	0.959553054020389	1	0.729686333219719
AT1G01050.1	3221.86044670859	3167.45530590677	3276.26558751042	1.03435258625457	0.048728049998665	0.96427265107912	1	0.00722661760665206
AT1G01060.1	5964.68763653883	5554.55475876893	6374.82051430873	1.14767443857581	0.198713449971874	0.931120328813403	1	1.4391867142458
AT1G01070.1.Hnull	194.368209873043	253.688508642453	135.047911103632	0.532337518267206	-0.909586846282068	0.639035906603105	1	1.56491438857847
AT1G01080.2.Hnull	2575.56215975244	2517.35835763139	2633.76596187348	1.04624196785062	0.0652165470417547	0.938526217336078	1	0.285767165258604
AT1G01090.1.Hnull	6078.08449193077	5827.1234094425	6329.04557441904	1.08613549597443	0.119204091334527	0.895653002410196	1	0.127693792458563
AT1G01100.1	7606.877456384	13123.2374295646	2090.51748320335	0.159298914953237	-2.65019165474677	0.00504632451104447	0.117304612025151	0.157524521447748
AT1G01110.2	332.557254938089	570.753475544892	94.3610343312855	0.165327130493949	-2.59660460185215	0.0644414798031267	0.795106492150668	0.735433472485576
AT1G01120.1	2678.56949334872	2511.66427802387	2845.47470867358	1.13290408020309	0.180025717404313	0.824598979668596	1	0.206957657587633
AT1G01130.1.Hnull	39.931032891341	52.6977281338681	27.1643376488138	0.515474549107853	-0.95602689674562	0.396827321407087	1	0.373796352749928
AT1G01140.3	4755.86491188615	2622.31534027529	6889.414483497	2.62722578695427	1.39354019275228	0.125818156369482	1	0.022786506483518
AT1G01150.1.Hnull	16.5539713711558	16.5390898826433	16.5688528596683	1.00179955349636	0.00259387369714603	1	1	1.51423870522038
AT1G01160.2.Hnull	823.067867548185	716.226820009669	929.9089150867	1.29834416850537	0.376672867450568	0.671622793726498	1	0.0713589259010105
AT1G01170.1.Hnull	1462.12765306614	1457.49364876173	1466.76165737056	1.00635886723534	0.00914486146306818	0.988869972489422	1	0.00244940811833482
AT1G01180.1.Hnull	376.90184236506	353.624260628725	400.179424101395	1.13165149752423	0.178429735374852	0.868302234184699	1	0.27038927775141
AT1G01183.1	0.521613698335773	1.04322739667155	0	0	-Inf	0.865657979728792	1	2.08994991156984
