logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01030.1	-2.32673334500358	1.49033619378803	-4.4129982298256	1.02333571912056e-05	6.54580355946467e-05	0.527245474353053
AT1G01060.1.Hnull	-1.95400653168184	4.249137929891	-5.41526640710684	6.1706263760105e-08	5.29808789654404e-07	0.360832946116457
AT1G01100.1	-2.49850107868384	7.16323058230896	-6.94092143441366	3.98130717795773e-12	5.37379458615473e-11	0.35996677131311
AT1G01110.2	-2.36413308792464	2.58701035801779	-5.2668482445299	1.39821491245446e-07	1.14575024941572e-06	0.44887055372822
AT1G01130.1	-2.52991293172995	0.761368360284602	-4.7065993771774	2.53100255228354e-06	1.76488362765854e-05	0.537524596632902
AT1G01140.3	1.4920808342988	6.87840816991667	4.30139992752353	1.70303216241403e-05	0.00010578354295219	0.346882610182644
AT1G01240.1	1.22745791197227	4.88042618564275	3.64175922549183	0.000271274807094833	0.0013720778546577	0.337050814172509
AT1G01250.1	-1.41029097686611	3.75871121976012	-3.89782656562321	9.72883547479708e-05	0.000535066632536646	0.361814707022663
AT1G01280.1	-9.32628756531596	0.986668477015679	-13.8948614663462	9.54572987931e-44	1.76258720311499e-41	0.671204069785403
AT1G01300.1	-2.07643296225685	6.31287226476832	-6.05800183616191	1.3959842097745e-09	1.46290483004632e-08	0.342758721178002
AT1G01305.1	-2.70481875743809	-4.73491477175141	-2.69311099649879	0.00708312997947951	0.0261018428740878	1.00434729981591
AT1G01310.1	-6.90783853659011	0.917995961803	-11.4749326278286	2.0656976745909e-30	1.33054949984056e-28	0.601993820847146
AT1G01360.1	1.39065141786343	5.16084567013907	4.14910214854717	3.34777494135816e-05	0.000198721222783534	0.33516924097672
AT1G01370.1	-5.38415446554424	0.854511964985077	-9.4823112440667	2.67929596039974e-21	7.9976644161762e-20	0.567810349920039
AT1G01380.1	1.5258051001451	-0.242728823593378	2.46559009802749	0.0136847930199998	0.046575044516458	0.618839725778333
AT1G01390.1	3.90870691104625	2.67479455489235	8.68407992984211	4.02438393810888e-18	9.27315823076553e-17	0.45010029187022
AT1G01460.1	-7.25989517933189	-0.946033582066228	-9.93595959219968	3.17563830904494e-23	1.13344915264971e-21	0.730668750407493
AT1G01490.1	1.25201383113008	5.90178793467089	3.73523422000765	0.00018791650114527	0.000981632024871009	0.335190180156229
AT1G01550.1	1.22951957619824	7.54624195284705	3.45295885248955	0.000555301845874906	0.00263856497258488	0.356077100458863
AT1G01560.2	1.41918112342073	1.91164760048728	3.05893935994291	0.00222334185928834	0.00927687548609657	0.463945491043409
AT1G01570.1	-1.81921757121127	2.01611867603784	-3.83574504145556	0.000125461560801929	0.000675526603719096	0.474280107658283
AT1G01590.1	-1.11781335046314	2.91059961122905	-2.66395824835667	0.00772718477202033	0.0281567999777196	0.419606182323875
AT1G01600.1	-5.24986820614273	4.54408293764962	-12.7096803358883	6.62549767669271e-37	6.89873718614128e-35	0.41306060163596
AT1G01680.1	3.91030709477221	-0.283234375071538	6.18630712541665	6.24514640029737e-10	6.76728559659767e-09	0.632090682776901
AT1G01690.1	-1.84926147061792	2.85567244490816	-4.37253943929709	1.23257051561328e-05	7.79062199245572e-05	0.422926195701782
AT1G01740.1	1.24152976847401	2.95112285518912	3.03473550627548	0.00240969990270469	0.00997779312381697	0.409106416656962
AT1G01780.1	-1.73185921669418	3.80031283253465	-4.59727536202506	4.29941350280189e-06	2.90582859412162e-05	0.376714266671925
AT1G01810.1	-1.63972330457613	-0.59649947211037	-2.4724932592004	0.0134233839719176	0.045780995674203	0.663186157727448
AT1G01880.1	-2.36055271735601	1.87762721555042	-4.77074134221979	1.84483410967793e-06	1.30815080224654e-05	0.494797883185522
AT1G01980.1	-6.25223655237305	0.784598988407566	-10.30282597268	7.58707008110196e-25	3.0543470935506e-23	0.606846759224324
AT1G02040.1	-8.60097293335339	-0.961487420438875	-11.3004740905752	1.51486624499544e-29	9.10135583245958e-28	0.761116114635114
AT1G02065.1	-7.18029038944899	0.836885841627492	-11.6277565742491	3.51915116582622e-31	2.40666493431824e-29	0.617512960784756
