logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01010.1	0.239055221568399	2.63760978606691	0.602553891348447	0.553957029482212	0.678621700176759	0.3967366653851
AT1G01020.1.Hnull	0.160432696293158	3.24522380557248	0.462492379503995	0.649001008558001	0.743383703911519	0.346887221072088
AT1G01030.1	-2.21058376770084	1.45916692080913	-4.4726561691135	0.000263116929545453	0.0012796487405523	0.494244065297554
AT1G01040.2	1.2705936932724	5.79091075352946	3.81333465711217	0.00118026806261265	0.00470050480242337	0.333197531169377
AT1G01046.1	1.66690909232704	-0.365001514641314	2.74241418908809	0.0129765679114853	0.0368107301361313	0.607825433138281
AT1G01050.1	0.277849052289734	6.44852373857431	0.881436858064701	0.389138137192813	0.52542128528862	0.315222865651188
AT1G01060.1	0.581925229879062	6.414165812535	1.65795723576491	0.11380801822458	0.213252363181299	0.350989288098609
AT1G01070.1	0.566460792175966	3.17683483219647	1.67547685444056	0.110283158345167	0.209448608472172	0.338089297190026
AT1G01080.2.Hnull	0.222787086349713	6.01767608341859	0.730589467828261	0.473977444816372	0.605604830679016	0.304941552212581
AT1G01090.1	-0.118908735698932	7.28007569596817	-0.321849347778631	0.751094383365729	0.824326455304202	0.369454642427047
AT1G01100.1	-2.38142700994459	7.13206130933006	-6.96519458689157	1.25625148814653e-06	1.29059705204501e-05	0.341903873644308
AT1G01110.2	-2.24983774169169	2.55584108503888	-4.8761527601447	0.000105992245315904	0.000585087266659677	0.46139607439717
AT1G01120.1	0.245688111170098	6.10899562192205	0.70972706991868	0.486525999091434	0.617363032206224	0.346172664934774
AT1G01130.1	-2.4164933876806	0.730199087305699	-4.80652267697219	0.000123895478635713	0.00066752729184946	0.502752935975503
AT1G01140.3	1.60530490945407	6.84723889693777	4.85472973705608	0.000111201416135265	0.000609019423430263	0.330668234155405
AT1G01150.1	-4.86479418039386	-1.30467812132335	-7.05946147049305	1.04199222718768e-06	1.0967469716288e-05	0.689116896625556
AT1G01160.2	-0.229760245955307	5.03416637172328	-0.756323875294224	0.458766331333726	0.591481742297748	0.303785525567239
AT1G01170.1	0.215204498458322	5.39877844872986	0.710534077579705	0.486037005483637	0.616873815958717	0.302877096607912
AT1G01180.1	3.30224664662953	2.39679892936867	7.42410126334077	5.11256415813857e-07	5.95440742929071e-06	0.444800862689682
AT1G01183.1	-0.92776314322185	-5.63094194938963	-0.846840862100315	0.407664542856992	0.542023452399157	1.09555783706614
AT1G01190.1	-1.31423748380931	-2.43801800192713	-1.64546859776093	0.11637879993193	0.217033890689725	0.798701042121169
AT1G01200.1	-1.35190013666332	0.45054909750032	-2.66130708450412	0.0154552549943649	0.0426530159114007	0.507983518525528
AT1G01210.1	-0.432549662614798	3.22559753160836	-1.23741432331996	0.231065852257154	0.364419825365347	0.349559282176623
AT1G01220.1.Hnull	0.200688236598423	5.05489718424163	0.665703231566634	0.513632896821881	0.642173554064288	0.301468022208835
AT1G01225.1	-1.86648110172832	1.6484966949249	-4.13120062376907	0.000571827451431477	0.00251636568825954	0.451801127979461
AT1G01230.1.Hnull	0.370202942868959	4.28839062703673	1.20045721847208	0.244771752290227	0.380419509328657	0.308384952976623
AT1G01240.1	1.34230136910613	4.84925691266384	4.39100732631707	0.000316648635686627	0.00150431031865983	0.305693265657103
AT1G01250.1	-1.2960812772959	3.72754194678122	-3.92074417247412	0.00092393531945827	0.00379846080866306	0.330570223478271
AT1G01260.1	0.249905126824458	4.89571903154398	0.820149185123967	0.422340247323272	0.556770249449998	0.304706913519257
AT1G01280.1	-9.2097700399467	0.955499204036776	-14.2059764491064	1.51238486645034e-11	2.25499009873628e-09	0.648302499510764
AT1G01290.1	0.283192274655355	3.98662677206408	0.890563445641513	0.384344442784997	0.524100931859504	0.317992250907355
AT1G01300.1	-1.95816418164659	6.28170299178942	-5.78571286724681	1.44064734920354e-05	0.000105042179368444	0.338448213137546
AT1G01305.1	-2.59025621259675	-4.76608404473031	-2.72516001250221	0.0134698318731164	0.0379318326389448	0.950496925212992
AT1G01310.1.Hnull	-0.0977388409677635	-3.64973882348819	-0.121176559194796	0.904828423813194	0.933349097771346	0.806582078392278
AT1G01320.1.Hnull	0.555733312004337	9.23696390943173	1.3929865337808	0.179770924743936	0.30172841506392	0.398950957907672
AT1G01340.2.Hnull	0.0558468187513368	2.40345537861555	0.156363263456092	0.87740248735058	0.915196217292227	0.357160739146501
AT1G01350.1.Hnull	0.410444226257597	3.75556373771435	1.27329329643594	0.218331067787367	0.350723444837665	0.322348533057124
AT1G01355.1	-0.672500256638112	-1.23053733218641	-0.973622540780416	0.342524071356535	0.479695422048465	0.690719687014501
AT1G01360.1	1.50586513694312	5.12967639716017	4.9307609726783	9.38072447377659e-05	0.000525735396538369	0.305402177328657
AT1G01370.1	-5.26537014329009	0.823342692006174	-9.53286932382811	1.17186189812651e-08	2.59316297171138e-07	0.552338437088287
AT1G01380.1.Hnull	0.706229190985375	-0.620022576152147	1.20364193552092	0.243566880444865	0.378932496867772	0.586743590551063
