baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01010.1	234.256238806751	216.469296763977	252.043180849524	0.219508509338271	-12.1551971741286	0.20775697618988	0.135095450893366	0.0899854294872177	0.661050770224739	0.760368391131603
AT1G01020.1.Hnull	353.856039480171	339.09508228706	368.616996673283	0.120432732279385	-11.5599347985291	-0.0968086294221511	0.0858786185955625	0.0754474879925929	0.758957528977187	0.836024449490512
AT1G01030.1	142.280332379181	235.410817053488	49.1498477048735	-2.25992176191786	-12.3636575423927	0.672077733205308	-1.56164508553166	0.108987065798006	1.62157143667893e-05	7.34731993295682e-05
AT1G01040.2	2320.21221063323	1484.4432480161	3155.98117325036	1.08816666061955	-10.4529259528608	0.495897298872581	0.845744289372662	0.0748478681748403	0.00280732344470188	0.00846139665249241
AT1G01046.1	33.1901827248602	16.0223422117599	50.3580232379604	1.65213659013565	-14.6766301736526	0.0487727387823003	1.14132832827015	0.11416437171562	0.0036779152197004	0.0107999867397382
AT1G01050.1	3277.60124442746	3006.1510536919	3549.05143516301	0.239515979115142	-9.34683110000864	-0.162150708443266	0.166893030777498	0.0644938045946095	0.512318046490542	0.635826134181366
AT1G01060.1	6243.74398194316	5274.32134225346	7213.16662163285	0.451647278718339	-8.27140169561306	-2.56332239669889	0.370502172767218	0.0766893272125332	0.184131759816311	0.3009445471947
AT1G01070.1	364.302843441625	297.013580977993	431.592105905257	0.53913957733482	-11.4346742941734	-0.706554106523027	0.350311302600769	0.0742497847995331	0.2092971903999	0.331191306521064
AT1G01080.2.Hnull	2585.95355174926	2388.53882946147	2783.36827403705	0.220703477410306	-10.0720883278406	0.729007212320856	0.129963665810588	0.0629872294324585	0.606138756360891	0.717083956979849
AT1G01090.1	6070.67600239716	6670.73011199699	5470.62189279733	-0.286139827215847	-8.83758829957159	0.320496238365404	-0.122088460016181	0.0960108397821999	0.702349961395108	0.793243712057773
AT1G01100.1	7362.18569616034	12456.0820830576	2268.28930926308	-2.4571737907687	-7.85757213629774	-0.340656441542833	-1.68142037043449	0.0824192204101596	2.98529399859024e-08	1.92826805559426e-07
AT1G01110.2	321.65705976621	541.48398619122	101.8301333412	-2.41075412868014	-11.527751646216	0.564063650467331	-1.52879543894863	0.105022747605401	1.74962360296373e-05	7.86148975496469e-05
AT1G01120.1	2766.94717712269	2383.76809922718	3150.12625501821	0.402165759528438	-9.34142557557063	-0.597506602927923	0.162151921643206	0.0778638182720479	0.570369594424582	0.685860827774601
AT1G01130.1	91.8180864838231	155.899802772968	27.7363701946778	-2.49076820049297	-12.0689112606618	-0.781013679594465	-1.71791830319339	0.123107839161409	1.48629541412845e-05	6.78211480809095e-05
AT1G01140.3	4993.07746614814	2488.64393022471	7497.51100207156	1.59105190674195	-9.52718778182972	-0.165994690981007	1.09010244322186	0.0755211920091337	0.000113871637291863	0.000449874110987388
AT1G01150.1	42.7028632465294	83.1920279421631	2.21369855089565	-5.23191460313117	-12.8771162692397	-0.296066812625933	-3.56362363774774	0.129163543749641	2.79716055829527e-11	2.42732728621806e-10
AT1G01160.2	1233.21952566572	1341.35259637188	1125.08645495955	-0.253652656337452	-10.3279669182465	0.194178116059764	-0.185611467097726	0.0583430675030748	0.446326870092211	0.577669282158773
AT1G01170.1	1575.80715328183	1478.32574192593	1673.28856463773	0.178722069400692	-10.1154233818614	-0.0367794371744813	0.123361894013328	0.05923476198001	0.614276618672544	0.724159956181804
AT1G01180.1	339.072222163649	65.9482311571807	612.196213170118	3.2145882512963	-13.4118235400429	0.272936718377495	2.27332444312955	0.0883099674406972	1.32389216548043e-11	1.19293741448415e-10
AT1G01200.1	65.90374687032	94.5869100114265	37.2205837292136	-1.34553985987949	-12.4266812847228	-1.15756081286788	-1.00038654700948	0.128209850699534	0.0115915918748475	0.0301284779567757
AT1G01210.1	353.760417178704	411.355420892055	296.165413465354	-0.473982284753316	-11.3493556049	-0.13363024721207	-0.326257771896741	0.0753289039822928	0.24454192613007	0.371446902863779
AT1G01220.1.Hnull	1243.39956992167	1172.53529646563	1314.2638433777	0.164623578761659	-10.4313817281608	0.128408541388609	0.113117372359644	0.0575351527233863	0.639641802651564	0.744669315161139
AT1G01225.1	146.919323293173	231.167767111663	62.6708794746822	-1.88307310556386	-11.753998576487	-0.487369862883845	-1.34504867103352	0.112027752412447	0.000197188698016728	0.000744549607210723
AT1G01230.1.Hnull	770.462005660937	675.128284504115	865.795726817759	0.358865018151009	-10.6399963534159	-0.625563340360536	0.222960627944328	0.0608723770293474	0.372678455688365	0.507248315403988
AT1G01240.1	1197.35350956065	686.390860473263	1708.31615864804	1.31547275162149	-11.0296250630903	0.248827797829956	0.904728987147348	0.0587869737742327	0.000270860775636688	0.000998727179185786
AT1G01250.1	565.873929857708	811.933306435102	319.814553280314	-1.34412563619762	-10.5118596250843	-0.512980911974731	-0.92593044879165	0.0602514482227319	0.000270065221301573	0.000996161846601017
AT1G01260.1	1119.39287515491	1030.80863871881	1207.97711159101	0.228816586239541	-10.5730152983735	0.162341104694503	0.146969921865944	0.0616745661259888	0.557999249005787	0.675549375889027
AT1G01280.1	910.032504300744	1817.30874179761	2.75626680387253	-9.36487227765392	-9.99313766773411	0.136755278657902	-6.45415585410465	0.0653705504507054	5.17142435159632e-53	1.22876736468465e-50
AT1G01290.1	593.228854576732	542.510271307265	643.947437846199	0.24729248103271	-11.1433109773742	0.0149608630344296	0.170668513519077	0.0600927204051227	0.492900258187389	0.619469570755123
AT1G01300.1	3817.75499432466	6186.42017278772	1449.0898158616	-2.09395780535949	-8.94734622828651	0.3898547800025	-1.38833840014348	0.0758806716657159	1.64827074446628e-06	8.58951326078396e-06
AT1G01320.1.Hnull	23035.4665710708	18756.3624662139	27314.5706759277	0.542290682784145	-7.50055372082814	-0.182243460381348	0.364281279352256	0.119415814773577	0.294186600178038	0.42668921974809
AT1G01340.2.Hnull	257.630173613665	254.014465893569	261.245881333762	0.0404976330838638	-11.369283228407	-1.53421184556192	-0.0265233931216339	0.0874162452025299	0.930973295659136	0.957668691541998
AT1G01350.1.Hnull	510.628649374444	444.660951154509	576.596347594378	0.374855981295976	-11.2263970290269	-0.225176026683108	0.254938139475043	0.0669287142945329	0.332205282441714	0.466935579736209
AT1G01360.1	1484.78536854315	790.966424415692	2178.60431267061	1.46171583145002	-10.8761657367751	0.217442202737947	1.01769025119231	0.0596446924891227	4.98232220294249e-05	0.000208343115123673
AT1G01370.1	225.695022674973	439.164040191201	12.2260051587456	-5.16673494176508	-10.9822007387758	-0.744295011463879	-3.69076769013531	0.105862211798945	3.3104158992911e-18	5.87834438914156e-17
AT1G01380.1.Hnull	30.4202627393357	25.8770658393416	34.9634596393298	0.434173905147982	-13.7999426510625	-1.3471038368833	0.487349523684232	0.134781841758106	0.255447990318009	0.383373670107312
AT1G01390.1	493.073608010815	58.3761713061233	927.771044715506	3.99031732346673	-13.4399376379402	0.143177597175625	2.76781917780273	0.0685766723975401	9.98387539534759e-20	1.99867772332741e-18
AT1G01400.1	27.1357091275322	52.0649572940001	2.20646096106429	-4.56050655549074	-13.3482988483781	-0.328103653602314	-3.06083882464071	0.136046941474223	2.79616169625216e-08	1.81314461648788e-07
AT1G01420.1	481.731799336999	33.4648821966838	929.998716477315	4.79650888427037	-14.1844602458014	0.473232585953901	3.32427633508427	0.0691872525848078	4.57475358076168e-25	1.41562025920035e-23
