baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pvalue	padj	dispersion
AT1G01010.1	231.974461776939	220.256463814457	243.69245973942	1.10640321522961	0.145877254107444	0.868752785964661	1	0.0465749228629339
AT1G01020.1	407.858509577675	407.662988285753	408.054030869597	1.00095923003824	0.00138321311547007	0.999431540742038	1	0.00803961314860448
AT1G01030.1	143.026147387664	238.346983188635	47.7053115866927	0.200150683463601	-2.32084155271742	0.00952861583007522	0.102743737525163	0.27977337070267
AT1G01040.2	2270.40046603342	1500.89238128932	3039.90855077752	2.0254007473648	1.01820738900213	0.18463711611268	0.902869245404495	0.0828076206726819
AT1G01046.1	32.3633436543258	16.2947030295679	48.4319842790836	2.97225326483093	1.57155705273655	0.146748406836347	0.781253563086162	-0.0280285474437154
AT1G01050.1	3234.62869910399	3063.90647063983	3405.35092756816	1.11144088770341	0.152431220263283	0.852704046438373	1	0.0114415157393943
AT1G01060.1.Hnull	2948.05817915824	5290.08448684185	606.031871474627	0.114559960806302	-3.1258251907529	0.329693594521965	1	3.10043852866637
AT1G01070.1	357.163417266888	303.786262423239	410.540572110537	1.35141256499139	0.434468174000716	0.604596630115193	1	0.229463756645646
AT1G01080.2.Hnull	2562.37517481123	2418.65522112608	2706.09512849639	1.11884286146269	0.162007427817722	0.824699165083491	1	0.263569021012473
AT1G01090.1.Hnull	6067.78047207304	5611.20512721862	6524.35581692745	1.16273700016408	0.217524810080831	0.77606741703515	1	0.111263031424968
AT1G01100.1	7449.58943179247	12724.6195632268	2174.55930035809	0.170893855769362	-2.54882756686348	0.0018593018197205	0.0275110941455699	0.176481855640816
AT1G01110.2.Hnull	65.7195549586508	58.5655501437322	72.8735597735694	1.24430761078351	0.31534318457777	0.756121216184212	1	0.216351831135513
AT1G01120.1	2709.00330124161	2429.8599438706	2988.14665861263	1.22976086179384	0.298377797640548	0.697547570500834	1	0.246677268342955
AT1G01130.1.Hnull	39.2261337327461	50.5426630884875	27.9096043770047	0.55219892802526	-0.856740007638928	0.416783478492401	1	0.338383245487175
AT1G01140.3.Hnull	4269.35503448141	4489.8260058339	4048.88406312891	0.901790861799088	-0.149135204233214	0.868087939260382	1	0.499354355945474
AT1G01150.1	43.5222817798027	84.9162149595948	2.12834860001056	0.025064101138084	-5.31823369341156	2.85590439568064e-05	0.000716570017535673	0.121507906922497
AT1G01160.2	1225.40389961483	1364.23766314631	1086.57013608335	0.79646689534829	-0.328313696613731	0.673612151101184	1	0.0246130831183007
AT1G01170.1.Hnull	1464.77674206741	1406.62017683473	1522.93330730009	1.0826897924407	0.114619947457598	0.88138536900353	1	0.000516681800280459
AT1G01180.1.Hnull	381.549893850815	344.021713933364	419.078073768266	1.21817332102892	0.284719413703698	0.748663958472605	1	0.293252309283306
AT1G01183.1	0.495470797475578	0.990941594951157	0	0	-Inf	0.888948261709801	1	1.98478361891807
AT1G01190.1	7.85817724747173	11.9796908160816	3.73666367886185	0.311916537432313	-1.68076805022563	0.368907008252411	1	0.434669533343884
AT1G01200.1.Hnull	33.5196680865281	38.537376501832	28.5019596712242	0.739592630802702	-0.435197244884792	0.664940814160596	1	0.197591370493784
AT1G01210.1	351.81481675751	419.240241727006	284.389391788015	0.678344689947964	-0.559909552920848	0.483921202268312	1	0.0114759181984791
AT1G01220.1.Hnull	1229.41032173883	1192.33960010653	1266.48104337114	1.06218148190162	0.0870302827813929	0.912745573558271	1	0.0115061170247466
AT1G01225.1.Hnull	74.0490878405695	73.9228239924858	74.1753516886533	1.00341609914947	0.00491999049089136	1	1	0.218153016534605
AT1G01230.1.Hnull	757.148433800311	690.036981589269	824.259886011353	1.19451552308537	0.256425602168261	0.758636955129647	1	0.181114028429513
AT1G01240.1	1173.78984114376	697.548217903805	1650.03146438372	2.36547298384937	1.24212868387257	0.119860236457771	0.686305907932805	0.0653716038328668
AT1G01250.1	567.616398385518	829.845751113368	305.387045657669	0.368004590308433	-1.4422043330238	0.0726761716162315	0.486356405256395	0.174546509486729
AT1G01260.1.Hnull	778.239556195798	596.118542344424	960.360570047172	1.61102281145333	0.687976922186996	0.398440547029849	1	0.279605634995785
AT1G01270.1.Hnull	0.247735398737789	0.495470797475578	0	0	-Inf	1	1	-0.0304327621638695
