logFC	logCPM	pvalue	padj	dispersion
AT1G01100.1	-2.62361910318793	7.6883019738349	0.000165552001068685	0.00212095825810663	0.201690380693543
AT1G01150.1	-5.30954308107677	0.33974451867312	0.000140625878434014	0.00183896160046358	0.528154530820806
AT1G01370.1	-5.33263887768489	2.68994568449441	9.63383407844347e-07	2.25239964862793e-05	0.359731664767186
AT1G01390.1	3.85320583243899	3.66566736695742	4.64813599074218e-07	1.18166888765948e-05	0.213576037145735
AT1G01420.1	4.67581407878394	3.63499056622651	1.47280155034162e-08	5.32804405011342e-07	0.228081126994104
AT1G01470.1	3.17264334033358	5.68944292634214	1.2966199186838e-06	2.89276793986446e-05	0.170354843688018
AT1G01680.1	3.88578694343568	0.75694988791797	0.00135871776924768	0.0131221583866074	0.492875556270742
AT1G01920.1	-1.9763437664486	4.09495788767564	0.00328233326323582	0.0277546471378297	0.195184322651028
AT1G01980.1	-6.59118038037602	3.18950898688197	2.81018642054744e-09	1.13448913072991e-07	0.326977541549577
AT1G02050.1	-5.28427736987785	6.37600772692849	1.16633346176601e-11	7.19694182625805e-10	0.196771428472098
AT1G02065.1	-7.41848506687954	3.63213423406937	2.48037994709364e-12	1.72731887815639e-10	0.278647950085835
AT1G02190.1	-8.7076422846491	6.32226511775207	5.61329610280388e-18	8.55106724285725e-16	0.237201522196468
AT1G02310.1	-5.84188381432867	-0.0413352145557145	0.000133307525093351	0.00175751415266751	0.557713981963322
AT1G02340.1	1.87597425511089	6.16026314779415	0.00593145311956511	0.0458412225043203	0.203655995803241
AT1G02360.1	4.62793895311106	-0.111630517282857	0.00136146334253262	0.0131356624027924	0.584290816885154
AT1G02510.1	-10.0713054584207	0.895680421324449	4.14613462370952e-07	1.0698609777037e-05	0.514453592572535
AT1G02530.1	-4.25662912666769	0.715141678208968	0.000697601989146334	0.00743308261549966	0.489247476800679
AT1G02690.2	-3.65636045341355	4.42843392253427	1.50242786485196e-07	4.34012458322197e-06	0.181819914463251
AT1G02730.1	-5.18307317357214	5.93050088099694	2.9443850071303e-10	1.45717165619375e-08	0.220677780050176
AT1G02790.1	-8.64128224388241	8.50471919691052	2.14592821767644e-21	5.64548766919824e-19	0.199233029289769
AT1G02810.1	-4.47409388672006	1.98958929426101	0.000109470090766398	0.0014792496880485	0.437385633499721
AT1G02820.1	3.12757633081813	4.63732070963665	0.000303179943225715	0.00355270776019124	0.293770432754859
AT1G02900.1	-4.82767167615308	2.07051948583572	4.1320696961406e-05	0.000620733644106669	0.435816278531057
AT1G02920.1	7.16469361939157	5.60730017539391	2.85134850461009e-13	2.27862477423739e-11	0.257613987685966
AT1G02930.1	4.35224887006016	6.04767100416164	1.4332800620658e-07	4.15885832294956e-06	0.242048670150202
AT1G02970.1	-5.01653081348976	1.53925483898307	4.58619239938852e-05	0.000680564426146703	0.465183266561432
AT1G02980.1	-5.63740285712079	0.941778629559872	2.38319383796707e-05	0.000386926699804495	0.483742542480831
AT1G03050.1	-7.23199881713171	4.68708040258366	5.02057140103355e-18	7.76953347212327e-16	0.180947854791847
AT1G03120.1	-3.98721314517237	0.704220609718494	0.00135090798123348	0.0130717108304657	0.499992129064936
AT1G03170.1	-6.30400683134834	3.90650522758012	1.27047592963938e-10	6.65941133119306e-09	0.270277342424206
AT1G03360.1	-2.58837020959992	3.53560937664286	0.000910252439203009	0.00935142903689118	0.248400642873401
AT1G03380.1	2.3027404142945	6.43084713022227	0.0011342645327105	0.0112326176350036	0.212763503733247
AT1G03400.1	2.48477774347869	5.15383236682656	0.000220055234272355	0.00269695601073328	0.189321344387364
AT1G03780.3	-6.30215985450254	4.33926207707097	1.02796379178608e-12	7.59252499092306e-11	0.223736738192802
AT1G03920.1	-3.42200400958179	2.53087712580189	0.000202757008290117	0.00251019612993587	0.314009660641814
AT1G04020.1	-4.13644678648456	3.30707139500034	2.20050621818366e-05	0.000361479955757061	0.332487343731373
AT1G04270.1	-1.94854187921757	8.08388248301924	0.0044386681445655	0.0357347605907856	0.204813576068099
AT1G04450.1	-10.8871612089321	1.6933780182051	4.72946368129094e-09	1.82252593520735e-07	0.437390534622864
AT1G04500.1	-3.16757190694874	1.64259132782474	0.00460820076012673	0.0368410441253428	0.460728680917214
AT1G04520.1	-2.98657707476829	4.77493015099604	0.000721697348214889	0.0076397267062118	0.309317031957543
AT1G04580.1	-7.73456204502888	3.80271601759749	7.70491997928226e-16	8.58504198148713e-14	0.214885174048497
AT1G04660.1	-12.4918444799206	3.28178791600864	2.53376374502142e-14	2.3415099177333e-12	0.319595726130684
AT1G04670.1	-12.2777182486901	3.06894589201387	1.38047125858386e-14	1.29412543611186e-12	0.30069951412541
AT1G04760.1	-5.02534267395532	2.33935271410113	1.62852330120649e-06	3.54008649389357e-05	0.341628579683881
AT1G04880.1	-7.30178730686626	3.21135559771906	1.05201285273594e-12	7.74082966622567e-11	0.257924315899782
AT1G05010.1	3.28525522019661	7.20364681249259	2.82039811023498e-06	5.83810432605858e-05	0.19356257962249
AT1G05200.1	2.29884747530354	5.74552117319639	0.000516755267350447	0.00571213773133014	0.186745112898492
AT1G05260.1	-5.91677598391827	2.40462038772332	3.69009351259895e-07	9.65813871170025e-06	0.38557299404848
AT1G05420.1	-3.59571387323786	1.12802453093137	0.00410833376959072	0.0334342237784848	0.548204279692101
