logFC	logCPM	pvalue	padj	dispersion
AT1G01010.1.Hnull	0.692613590243314	1.98116351127848	0.516755030030728	1	0.500656242118922
AT1G01020.1	-0.0386103212211836	3.50767543906687	0.958873832744067	1	0.235343442795411
AT1G01030.1.Hnull	0.484219134231773	0.507425391934045	0.661950180958906	1	0.495051412325137
AT1G01040.2.Hnull	0.314119643958102	5.95583778085201	0.62810125030074	1	0.195985860586182
AT1G01046.1.Hnull	0.235387404700298	-0.309823912048523	0.870691147503567	1	0.709631292653964
AT1G01050.1.Hnull	0.0124398139628393	5.986986243338	0.985757704015888	1	0.217408172826467
AT1G01060.1.Hnull	-3.10071539426674	6.36378095451051	0.0247231830649319	0.181320820866457	0.718368922135523
AT1G01070.1.Hnull	-0.766801023130195	2.47558974340969	0.538787443957705	1	0.670181542901748
AT1G01080.2	-0.101624649449057	5.70968282627661	0.871384280524268	1	0.182954849061754
AT1G01090.1.Hnull	0.143098263160273	7.37937811851672	0.825602103411997	1	0.197100794393325
AT1G01100.1	-2.58736950488929	7.70317707676252	0.000158222578780553	0.00283190263852058	0.195674360239348
AT1G01110.2.Hnull	0.296156577072255	0.914997703649711	0.78162385987383	1	0.491929589281959
AT1G01120.1.Hnull	-0.887505872144554	5.70560741109198	0.207932301242926	0.818125328059208	0.227674866783879
AT1G01130.1	-2.6077219111168	1.41195343364784	0.015895489546707	0.128943590859918	0.455153828921496
AT1G01140.3.Hnull	-0.150696283383708	6.90114331848047	0.844679594034547	1	0.273646144017121
AT1G01150.1.Hnull	-0.0339440642355624	-1.01475807611915	1	1	1.04926776493059
AT1G01160.2.Hnull	0.462570665531577	4.53694145426781	0.478299773704441	1	0.196843628358797
AT1G01170.1	0.047290837177143	5.4297090555378	0.938694310815031	1	0.173775149999815
AT1G01180.1.Hnull	0.270026851910122	3.41796446159246	0.739182972524375	1	0.296216704593938
AT1G01190.1.Hnull	0.503772344547043	2.35654815193615	0.767982517798896	1	1.17442949306108
AT1G01200.1	-1.45671725106406	0.933113646111893	0.2104271888609	0.823374505325025	0.557940296381013
