logFC	logCPM	pvalue	padj	dispersion
AT1G01010.1.Hnull	0.557403646072035	1.90998673798483	0.627053918414233	1	0.573499198458403
AT1G01020.1.Hnull	-0.104846701531454	3.2570957651451	0.898075065820206	1	0.294916788290563
AT1G01030.1.Hnull	0.37714767271122	0.476296275947015	0.762219493159637	1	0.628973996891763
AT1G01040.2.Hnull	0.201502961329023	5.91220660155961	0.770944759492912	1	0.222542379746544
AT1G01046.1.Hnull	0.104445979459467	-0.367842648577235	0.953398299368106	1	0.810781565741842
AT1G01050.1.Hnull	-0.103624733224912	5.94417853692353	0.886770379089233	1	0.244692165717414
AT1G01060.1.Hnull	-3.22958178053194	6.34982338663517	0.0216913012437964	0.236096832756929	0.736317252336483
AT1G01070.1	0.303444406425922	3.27382682810288	0.722331908186335	1	0.327901277979187
AT1G01080.2.Hnull	0.00498644762072189	6.12611531510275	0.994985324330843	1	0.258064545360739
AT1G01090.1.Hnull	0.0660247935871738	7.3654161441234	0.926540661948497	1	0.238087876457276
AT1G01100.1	-2.68326470375402	7.70619746731512	0.00035216109853915	0.00769792696841077	0.232433626671961
AT1G01110.2.Hnull	0.185305632721836	0.868996621778921	0.889523386672798	1	0.615135857384426
AT1G01120.1	0.160030568753384	6.196863841743	0.827021567671001	1	0.248480360587976
AT1G01140.3.Hnull	-0.27178133674656	6.85494127452193	0.736460302071445	1	0.300714236217123
AT1G01160.2	-0.474140522922908	5.07068565894809	0.478476549376062	1	0.207278124894551
AT1G01170.1	-0.0479866446654328	5.40364992148878	0.941960504003079	1	0.199049846876277
AT1G01180.1	2.98255299396196	3.10772489976915	0.0011135013614624	0.0204120523350499	0.327317451103595
AT1G01190.1.Hnull	0.467689206552227	2.37908651736049	0.790332497909397	1	1.23608090414501
AT1G01200.1.Hnull	-0.572693721716003	-0.0437230374587812	0.663496829327488	1	0.701851427851951
AT1G01210.1	-0.699980480067625	3.27900116490444	0.386417440911037	1	0.295265405658912
AT1G01220.1.Hnull	-0.0589428632798501	5.06530476237168	0.929771237963366	1	0.204593103605814
AT1G01225.1	-2.11661294283418	2.06437746451682	0.0427929959155513	0.4042667034933	0.448392470374881
AT1G01230.1	0.185231262257859	4.73245310048362	0.780649434301345	1	0.204564889143255
AT1G01240.1.Hnull	0.533951455357146	4.8940264443844	0.454682721906044	1	0.235248752237232
AT1G01250.1	-1.57469554737716	3.97983842702051	0.0402801370572127	0.384626232539606	0.259657972706188
AT1G01260.1.Hnull	0.558153845723417	4.38712984522031	0.453625971250358	1	0.254616564184015
AT1G01290.1.Hnull	0.239801013703858	3.54238097170366	0.763847716073378	1	0.291627915721009
AT1G01300.1.Hnull	0.292507492418928	5.62863579942874	0.678989692179066	1	0.231545976496051
AT1G01310.1	-7.12256710157417	3.44251947129136	2.09669070106758e-11	2.70345598976167e-09	0.286979529276097
AT1G01320.1	1.47656461826619	8.90291491997601	0.058372669534512	0.507021234741507	0.271196275647747
AT1G01340.2	2.42683510248962	2.84822237112308	0.00803126383342643	0.106430977592553	0.341017406729905
AT1G01350.1.Hnull	0.1453977002328	3.77146342587006	0.844857826124973	1	0.250142712065068
AT1G01360.1	1.23760590023105	5.27494962346384	0.0671860095733483	0.565304506476281	0.206961046623531
