baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01140.3	4706.11514751449	2773.0081679697	6639.22212705928	1.25956235473184	-9.47932413810003	-0.0373224981383418	0.871741145828101	0.0568533499437857	0.00032939439212937	0.00669246878350104
AT1G01420.1	447.49944768223	37.4993038433475	857.499591521113	4.51520026601688	-14.1439187808667	0.61604839232992	3.10901676560133	0.0634177486286541	2.51317649255679e-24	3.05050984070732e-22
AT1G01600.1	2956.74344872045	5781.78990116136	131.696996279546	-5.45622183871213	-8.67336422348603	-0.154835462001031	-3.81038347666697	0.0673683537568473	1.39029388800386e-32	2.81257948482845e-30
AT1G01690.1	344.291668385108	549.027378373698	139.555958396518	-1.97603437181372	-11.2973323854753	0.411623100598052	-1.46288161861253	0.088350109669261	5.71112364094185e-06	0.000151550183611678
AT1G01790.1	7941.75751235917	4212.71699668107	11670.7980280373	1.4700803068773	-9.07149943492452	-0.0158662794515767	1.0171543627073	0.0685915647251011	0.00015850908257567	0.00339270748529996
AT1G01980.1	377.002476660817	747.579387022721	6.42556629891229	-6.86225937232022	-11.6308685073934	1.14166763489362	-4.50164021562736	0.0851957294933887	3.47147137708051e-27	5.22498099907142e-25
AT1G02360.1	30.5029929812756	2.7160770848768	58.2899088776745	4.4236498159902	-16.4641575536653	0.0609894817505537	3.0816496358145	0.131170028154748	4.67616284006981e-09	1.7049869704084e-07
AT1G02475.1	2398.07864472616	1212.17004269514	3583.98724675718	1.5639734100752	-10.3487789580178	0.0474097072061568	1.0818033968975	0.0520390716962705	4.05687304759819e-06	0.000108985955840451
AT1G02520.1	468.244726095539	920.004108548782	16.4853436422949	-5.8023844380859	-10.7896168453815	0.340012917165479	-4.00538098244141	0.0614589204285071	1.74557382080908e-34	3.90966974579785e-32
AT1G02530.1	63.5735787228583	121.717717665987	5.42943977972937	-4.48659203136014	-12.8353093915696	0.365092092170997	-3.05247161033343	0.114129721626976	1.0215534122978e-11	4.66492861625505e-10
AT1G02820.1.Hnull	1026.6607466888	1603.06103526263	450.260458114973	-1.83199766515454	-9.85961942276588	-0.644315534307616	-1.09375123673688	0.0766011741300755	0.000226784856135921	0.00472506122186181
AT1G03470.1	326.887073764988	585.62175205267	68.152395477306	-3.10313286930351	-11.3716933786138	0.664291133332559	-2.28389318912277	0.0862193210309183	9.140204619864e-12	4.20449412513744e-10
AT1G03620.1	85.7136246174495	148.16604426143	23.2612049734685	-2.67121711984458	-12.4273701171929	0.00107124486733376	-1.84820109715838	0.105201091638572	6.41999195597039e-07	1.88433274039979e-05
AT1G04050.1	367.112885431237	623.414949356112	110.810821506363	-2.49209397265494	-11.0742847466587	0.172238265063525	-1.739803523119	0.0677810296800106	8.24954590840582e-10	3.21339454908379e-08
