logFC	logCPM	pvalue	padj	dispersion
AT1G01030.1	-2.25559940668468	1.97027786999318	0.00370126966056181	0.0157335407215003	0.245773198365854
AT1G01100.1	-2.45670374491137	7.64334278072189	5.02616849505388e-05	0.000344147705223374	0.155426177245579
AT1G01110.2	-2.40819831609149	3.13537373295993	0.000680668841961529	0.00355857511342113	0.207087366917203
AT1G01140.3	1.59149919426933	7.08350850807033	0.00530019918173194	0.021528899172722	0.146329486425772
AT1G01150.1	-5.15518328813606	0.284225436652746	2.27632778575341e-06	2.0148672258418e-05	0.291692699413359
AT1G01180.1	3.21544129589692	3.21069100534147	1.56624883042234e-06	1.42804251858687e-05	0.172284345229117
AT1G01225.1	-1.88104053992543	2.01637068466414	0.0110790611308852	0.0405496068786402	0.229490634210164
AT1G01280.1	-9.29647717380846	4.63005390723115	2.52665131772626e-30	8.02632901931042e-28	0.12705447610521
AT1G01300.1	-2.09321283027375	6.69615077782354	0.000506339355396998	0.00273210286318688	0.157353258723904
AT1G01310.1	-6.8932434955712	3.34687903414267	5.59377279741732e-18	3.10105747907792e-16	0.159507281988888
AT1G01320.1	1.70647909542393	8.96865651971678	0.0106869396688907	0.0393333508084848	0.198333854789666
AT1G01340.2	2.65931059896796	2.94439200839158	5.58369402427248e-05	0.000379058577027697	0.175148552899449
AT1G01360.1	1.46224956138695	5.33511981500216	0.00456739454186798	0.018960229613442	0.120056911075095
AT1G01370.1	-5.15383351062115	2.62896193624891	7.95038542871231e-09	1.13005016750582e-07	0.242672093048242
AT1G01390.1	3.98913003878783	3.74842620458926	1.06122325770599e-10	2.08014310053575e-09	0.136844671978569
AT1G01420.1	4.79604690391578	3.71496914138007	1.68158983621775e-12	4.41649047142072e-11	0.152170231584758
AT1G01440.1	1.42575708693555	4.45765549906459	0.00877710552492716	0.0333060699412907	0.133030990087898
AT1G01460.1	-7.11169269562187	1.78147493951206	1.27260111635069e-10	2.47507931404532e-09	0.261171180837137
AT1G01470.1	3.30737624321711	5.76886674385346	4.90880415425531e-09	7.27702944734159e-08	0.125697475223856
AT1G01520.1	2.5726978016118	3.4457638742914	5.45722113808154e-05	0.000370976109498729	0.166715672274692
AT1G01600.1	-5.08251911697698	6.1773910350024	2.71688671144064e-13	8.16412218559483e-12	0.160125278726062
AT1G01680.1	4.046745561544	0.845029988458663	1.06367704157987e-05	8.28947376679829e-05	0.272544868920385
AT1G01690.1	-1.71940287863056	3.13473620984039	0.0074781355402103	0.0290319935143024	0.179008337741512
AT1G01780.1	-1.63469398285969	4.02901486830274	0.00364678278361108	0.0155415382982131	0.139869538723458
AT1G01790.1	1.81583373146417	7.85508146331833	0.00224527419238997	0.0101639159494007	0.156395229008898
AT1G01880.1	-2.20365491681945	2.32802333585769	0.00313527207375827	0.0136227095119679	0.229218284118173
AT1G01920.1	-1.84273792123915	4.07932210399313	0.00086097202955881	0.00438773446079971	0.133398049274017
AT1G01980.1	-6.49603163659962	3.19025320197078	1.88585102791291e-11	4.21222506937736e-10	0.247877777980569
AT1G02040.1	-9.09777982669204	2.35443683964933	2.86549563920813e-15	1.13110777568979e-13	0.224374069017382
AT1G02065.1	-7.31056795114988	3.62603766248647	3.2833003800302e-15	1.28337286143641e-13	0.211687460677286
AT1G02190.1	-8.59634568466089	6.31408385444582	1.58358669343178e-20	1.13592546579392e-18	0.201283550314476
AT1G02205.3	-3.87344480564285	8.69403090803891	9.78623561797978e-08	1.13078483500363e-06	0.196974496249639
AT1G02310.1	-5.72013441653528	-0.0694968529497912	1.16730607631978e-06	1.09574561469924e-05	0.309654839383308
AT1G02340.1	2.03402185665662	6.23667212639981	0.000823509538066442	0.00421937951493183	0.161106480261546
AT1G02360.1	4.75895317241932	-0.0198236573179784	2.56055424804022e-05	0.000185265264519266	0.329985643240312
AT1G02450.1	-2.2340624598477	2.28700515867054	0.00613665674083534	0.0244598508970997	0.273045484699726
AT1G02475.1	1.87591566596022	6.11016033915075	0.000632372081935422	0.00333219127850806	0.133017065324493
AT1G02520.1	-5.48278833879812	3.51952002063842	8.02306007253171e-15	2.94076009581643e-13	0.149221549768229
