baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	dispersion
AT1G01100.1	7762.45807952549	-2.49878720337436	0.292477168217247	-8.54352911923131	1.30183692969627e-17	1.51755979918779e-15	0.0372073641178879
AT1G01140.3	4665.50357497206	1.18725091987084	0.284805751542703	4.16863393186366	3.06430680498866e-05	0.00102059497919568	0.00744943173793082
AT1G01225.1	152.831938651694	-1.76248607429173	0.439470550169207	-4.01047595478954	6.05964716287243e-05	0.00191984301324152	0.00970693041649433
AT1G01280.1	991.694381954168	-7.29778292146947	0.407238432555702	-17.9201724053175	8.20733852060167e-72	8.38281923468501e-69	1e-08
AT1G01360.1	1414.73843679244	1.07913894566834	0.301641317495317	3.57755679702299	0.000346820873228076	0.00934542827872989	3.08884359647747e-05
AT1G01470.1	1835.70287889953	2.77735678241797	0.297408763208112	9.33851697057936	9.76928417062775e-21	1.41582010929591e-18	0.000596362331659464
AT1G02360.1	30.434643826597	1.75704022571554	0.540189592381168	3.25263620494884	0.00114339782176279	0.0270991600872819	0.501230600242607
AT1G02520.1	457.995701169555	-4.8525050055418	0.382744641800387	-12.6781788053679	7.81260466465458e-37	2.29551448564625e-34	0.00931939576234077
AT1G02820.1.Hnull	1009.2468543904	-1.3261460199716	0.378525630091549	-3.50345105997409	0.000459271040472373	0.0119840687920826	0.277041490550488
AT1G03270.1	239.490022591956	-1.80445760638419	0.416451602322993	-4.33293471874959	1.47134748883013e-05	0.000522498878939032	0.117006591399846
AT1G03710.1	416.761096030013	-5.8206721780988	0.42114418670052	-13.8210911177505	1.90165366745208e-43	8.14163519009073e-41	0.0175751062485479
AT1G04110.1	155.614160491359	-2.31203699417292	0.445886916739139	-5.18525416955786	2.1572046235701e-07	9.74102778335898e-06	0.0510887450624171
AT1G04150.1	64.9614248826652	-3.12599602315702	0.533818830306855	-5.85591186687831	4.74399762914579e-09	2.58916043632438e-07	0.887155672342337
AT1G04180.1	45.9726502292161	1.90004311360182	0.537728450515387	3.53346212531757	0.000410154852296021	0.0108209242643264	1e-08
AT1G04650.1	144.14854250358	-1.52701169527759	0.445431811781205	-3.42816039377909	0.000607686313832342	0.0154069311411228	1e-08
AT1G04920.1	284.831753061153	-2.59258505994162	0.455072888480929	-5.69707650261452	1.21879247175948e-08	6.34511643853617e-07	0.504844688980788
AT1G05010.1	5294.47027747659	2.85203414070285	0.292796729064374	9.74066257439578	2.02231429450648e-22	3.16617659145033e-20	0.030132320008402
AT1G05420.1	85.9914161125595	-1.9924904438749	0.522497782556966	-3.81339502365766	0.0001370707618246	0.00406643260079648	0.632466111886459
AT1G05490.1	603.981572358699	-5.33055155831487	0.372238043767392	-14.3202760909787	1.63472486451946e-46	8.34838419501853e-44	0.00610540229658533
AT1G05577.1	126.672152761059	-3.68349121902869	0.520716923971071	-7.07388419592318	1.50656025233988e-12	1.1623816853395e-10	1.8454266968152
AT1G05820.1	203.105632420216	-1.8780892280315	0.416281274544382	-4.51158709958083	6.43443510166993e-06	0.00024297922270373	0.0235714014907576
AT1G06170.1	385.441729880947	-5.54874067031677	0.434214276424824	-12.7788075417585	2.15345841667232e-37	6.50556754636685e-35	0.179496057579363
AT1G06260.1	2450.81933583765	-7.99499171665932	0.365927287892746	-21.8485802540167	8.01872162192597e-106	2.45705085812415e-102	0.032436506689542
AT1G06430.1	8873.08077661191	1.43712134791932	0.298079100152989	4.82127511516814	1.4264346831062e-06	5.85001864587855e-05	0.0693674153455229
AT1G06550.1	2577.89748017292	-2.18550449196301	0.306440919326067	-7.13189510320433	9.89963106285519e-13	7.7495323601161e-11	0.048541724087965
AT1G06790.1	355.516558594853	-1.25832652402284	0.394669849971376	-3.18830162505218	0.00143111168853504	0.0332206868045326	0.147421609496998
AT1G07010.3	3563.07179430577	1.51123951432919	0.284735291027324	5.30752443392823	1.11124113360452e-07	5.18152414667029e-06	1e-08
AT1G07210.1	1276.90319349273	-1.32580731611663	0.324395457096482	-4.08700950371913	4.36969226006758e-05	0.00141579349374909	0.0645726666781648
AT1G07720.1	2862.2920868776	1.08145257678226	0.300823713651815	3.59497116651507	0.000324427505718316	0.00881957613454014	0.0373408786312716
AT1G07750.1.DE	3377.82721172958	-1.35857025444549	0.294439941855341	-4.61408274259529	3.94835118882934e-06	0.000152591323692253	0.0245964670457251
AT1G07780.3	325.133878724656	-1.49807886388893	0.390431455220005	-3.83698301932352	0.000124555080929077	0.00372086619895233	0.0897559368685333
AT1G07830.1	679.319392302466	-1.81700325213735	0.365452853706323	-4.97192246198053	6.62922201344554e-07	2.80454009795647e-05	0.151029203982345
AT1G08150.1	118.622607561656	-3.95868258185493	0.502320949000972	-7.88078337112567	3.2533491629676e-15	3.14329217101316e-13	0.222324364713946
AT1G08380.1	47123.1568927515	1.35583365961155	0.326288720852745	4.15531881110729	3.24834279057415e-05	0.00107854031757005	0.164854458280213
AT1G08880.1	2556.2393159727	-1.26125320243417	0.338663192256436	-3.72421104883211	0.000195926973102983	0.00562639268230387	0.167167627526276
AT1G08930.1.DE	2914.85370842343	4.11424737687177	0.349795990004728	11.7618483185475	6.13757844269374e-32	1.54876376490986e-29	0.214206813022524
AT1G09080.1.DE	171.856476077654	1.99834788969838	0.433686984712039	4.60781153260859	4.06929244836375e-06	0.000156982470728335	0.0332125278026439
AT1G09160.2	1185.57878872412	-1.43861189998973	0.309877780773475	-4.64251388530942	3.44195499625694e-06	0.000134389138892681	0.00779654886564582
AT1G09350.1	207.943384025934	2.82114010671955	0.425219632710217	6.63454810103307	3.25498194564011e-11	2.22344292203932e-09	0.0365096802703722
AT1G09380.1.DE	310.325359352482	-5.9579766047012	0.466420515757779	-12.7738304886127	2.29572444132799e-37	6.83902688083945e-35	0.317991805640124
AT1G09590.1	5405.86924213848	-2.08443765183784	0.306384317312634	-6.80334316756456	1.02218760894376e-11	7.38212189368173e-10	0.0733484929383598
AT1G09600.1	196.075171955721	-3.7057901323726	0.476146080296721	-7.78288488705661	7.08891313979008e-15	6.66886394453322e-13	0.503209382022205
AT1G10070.1.Hnull	898.296969668526	1.40607063824282	0.41057810611031	3.4246118273658	0.000615678404345716	0.0155544005828166	0.351019462454763
AT1G11620.1	22.0255981546239	-1.67757274855899	0.525584672054812	-3.19182205599793	0.00141378401583274	0.0329253565207346	6.55128556859551
AT1G11860.1	29443.863991303	0.883632302161203	0.285133250790414	3.09901528394776	0.00194165003366261	0.0429655297750866	0.0284570206288855
AT1G11940.1	347.668677254413	-2.2761111662453	0.388084066951756	-5.86499513912856	4.49145855402665e-09	2.46386942519994e-07	0.088680766584023
AT1G12000.1.DE	2796.23136964774	-2.43309913029072	0.319440469878945	-7.61675291553623	2.60136609604935e-14	2.32486255809011e-12	0.0958826361330133
AT1G12230.2.DE	2601.56959030836	-1.17547513343468	0.312381651125573	-3.76294551616337	0.000167923795831309	0.00488710650852882	0.0701420856181264
AT1G12250.1	1794.80339790832	0.929381143875397	0.295734988262563	3.1426147759367	0.00167446050718808	0.0379255579922674	1e-08
AT1G13260.1	2311.80328997509	4.08982523493709	0.29638823925915	13.7988782724982	2.58849061872577e-43	1.04755726945375e-40	0.00138949549437314
AT1G13290.1	28.3779111671037	-2.06869737808903	0.536811378803525	-3.85367646770055	0.000116357329421035	0.00350034832924513	6.55128556859551
AT1G13740.1	444.169995766704	-1.31303750507913	0.35117820262749	-3.73894932901609	0.000184790965906761	0.00533456450569868	1e-08
AT1G14290.1	846.259886865952	-1.59625568730298	0.384576217182698	-4.15068747359552	3.31478129594392e-05	0.00109889867104639	0.286423383145956
AT1G14685.3	1135.74581122815	-1.12739458477312	0.308373117594459	-3.65594314305877	0.000256238147847389	0.00714701174665623	1e-08
