baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	dispersion
AT1G01010.1.Hnull	132.047191776417	0.243465648548603	0.461567093021965	0.52747618326642	0.597862951365175	0.999927385002779	0.0326613246532143
AT1G01020.1	406.851238565246	-0.188951653853511	0.355756561295823	-0.531126265571224	0.595331284131701	0.999927385002779	1e-08
AT1G01030.1.Hnull	48.989697665669	0.249731199407169	0.550177625637745	0.453910133327742	0.649893509780285	0.999927385002779	0.122104829283838
AT1G01040.2.Hnull	2185.96858843695	0.0957277589507621	0.290970766664781	0.328994421151068	0.742159904812599	0.999927385002779	0.00374124584146129
AT1G01046.1.Hnull	25.8092838195323	-0.0251672071017189	0.571573389560499	-0.0440314534605448	0.964879331937098	0.999927385002779	1e-08
AT1G01050.1.Hnull	2234.53038603354	-0.17982842216842	0.288776020581989	-0.622726297723751	0.533464398308146	0.999927385002779	1e-08
AT1G01060.1.Hnull	3005.23039107024	-0.832849552132546	0.552627569057523	-1.50707202963639	0.131792195332506	0.999927385002779	1.05769254033974
AT1G01070.1.Hnull	192.561983158601	-0.633007337860993	0.439344505313792	-1.44079948697408	0.149641338446026	0.999927385002779	0.0572071888278518
AT1G01080.2.Hnull	2596.94855911248	-0.0926863537221407	0.294010182016169	-0.315248788618632	0.752572764671124	0.999927385002779	0.0156375940462515
AT1G01090.1.Hnull	6105.0384720805	-0.021936952059226	0.284783010058084	-0.0770304101173442	0.93859935305772	0.999927385002779	0.01872439153741
AT1G01100.1.Hnull	4083.4433421274	-0.205174188090828	0.281102399658414	-0.729891272149041	0.465456647662233	0.999927385002779	0.00101989210785577
AT1G01110.2.Hnull	64.2300021142779	0.0939768598267412	0.524535252011982	0.179162142994718	0.857810388230162	0.999927385002779	1e-08
AT1G01120.1.Hnull	1882.51403269374	-0.811415649425053	0.337027751690801	-2.40756331000739	0.0160593774840201	0.312547374555686	0.122587296347552
AT1G01130.1.Hnull	40.7602849436376	-0.641447198648791	0.55764544475625	-1.15027784173718	0.250029454174607	0.999927385002779	1e-08
AT1G01140.3.Hnull	4192.34836513134	-0.293901441306917	0.283349619972532	-1.03723958174148	0.299624215464517	0.999927385002779	0.00625803303088052
AT1G01150.1.Hnull	16.9118552858165	-0.0258057916345288	0.558525831233547	-0.0462033986459225	0.963148133641843	0.999927385002779	1e-08
AT1G01160.2.Hnull	815.133382053209	0.21810705625505	0.326240259043486	0.668547336538186	0.503784276248954	0.999927385002779	0.0222229108802723
AT1G01170.1.Hnull	1462.41429085225	-0.0849747286647528	0.298056610066892	-0.28509593746531	0.775570642392113	0.999927385002779	1e-08
AT1G01180.1.Hnull	372.478763631015	0.126483683207181	0.368040228737816	0.343668092047853	0.731095909994367	0.999927385002779	0.0186663313464357
AT1G01190.1.Hnull	195.525308146499	0.348176630448058	0.474218685326762	0.734211116561436	0.462820079331474	0.999927385002779	0.00112465782211982
AT1G01200.1.Hnull	34.1160252498041	-0.382764670443783	0.570035656550444	-0.671474961338511	0.501918005054299	0.999927385002779	0.415505677121877
AT1G01210.1.Hnull	273.92554655694	0.166993337263163	0.394615974810454	0.423179364047224	0.672164401623375	0.999927385002779	0.0381178924234975
AT1G01220.1.Hnull	1231.92442623302	-0.116168812128529	0.30545804059313	-0.380310211847609	0.703715156065836	0.999927385002779	0.00571384310297614
AT1G01225.1.Hnull	75.1657978516514	-0.235841719352155	0.520649804557035	-0.452975718588442	0.650566226124337	0.999927385002779	0.140857952008056
AT1G01230.1.Hnull	742.316817026474	0.0289138940739954	0.322056002093053	0.0897790877551822	0.928462766623446	0.999927385002779	1e-08
AT1G01240.1.Hnull	1070.29959116324	0.399324093752887	0.307930862967951	1.29679789126707	0.194700736459342	0.999927385002779	8.89159333916464e-05
AT1G01250.1.Hnull	210.016520140303	-0.333142027910178	0.415772215604976	-0.80126091981744	0.422980610065559	0.999927385002779	0.0334836807224411
AT1G01260.1.Hnull	752.391891120409	0.426887268242353	0.321541463138748	1.32762743589976	0.184301216281551	0.999927385002779	1e-08
AT1G01270.1.Hnull	0.275174344840976	-0.0724703242445773	0.248524201675346	-0.291602683988287	0.770590423059802	0.999927385002779	1e-08
AT1G01280.1.Hnull	1.13781171444717	0.0948438629016141	0.257738820473554	0.367984391048868	0.712884872986515	0.999927385002779	1e-08
AT1G01290.1.Hnull	420.305162925153	0.132234546652227	0.35340600124066	0.374171763320395	0.708276530306875	0.999927385002779	1e-08
AT1G01300.1.Hnull	1832.57295846016	0.203642853900769	0.295006199223126	0.69030025279823	0.490005388939483	0.999927385002779	0.00467927333958975
AT1G01310.1.Hnull	3.0356306148989	-0.0807028543247929	0.390883765161572	-0.206462538272559	0.836429624442751	0.999927385002779	1e-08
AT1G01320.1.Hnull	22286.0136071632	0.221702446797282	0.273453125424188	0.810751189818624	0.417508569926142	0.999927385002779	0.00461672748963589
AT1G01340.2.Hnull	246.966341945861	-0.284563490772697	0.397423348647079	-0.716021068569365	0.473978339731945	0.999927385002779	1e-08
AT1G01350.1.Hnull	497.122788276945	0.0701206283497103	0.342527166106236	0.204715524163599	0.837794390746466	0.999927385002779	1e-08
AT1G01355.1	16.7963223975151	-0.398265554953658	0.562128692636395	-0.708495332422518	0.478637709729149	0.999927385002779	1e-08
AT1G01360.1.Hnull	1091.99699311106	0.118653977563384	0.313274545187339	0.378753969596951	0.704870571957769	0.999927385002779	0.011092268355038
AT1G01370.1.Hnull	42.3703117880835	-0.358529359483274	0.566594526423089	-0.632779426491586	0.52687769363361	0.999927385002779	0.416168079732919
AT1G01380.1.Hnull	28.9678594882411	0.200081062124755	0.571309916718127	0.350214579284943	0.726177666086384	0.999927385002779	0.192920838481106
AT1G01390.1.Hnull	544.698176500463	0.081645023341603	0.339047654287075	0.240806925838435	0.809704761517322	0.999927385002779	0.000962723692035675
AT1G01400.1.Hnull	4.71444240982656	0.0185478117616871	0.441734553902203	0.0419885915598839	0.966507792713911	0.999927385002779	1e-08
AT1G01420.1.Hnull	547.780016258709	0.295391655589451	0.357339660201001	0.8266411162514	0.408440505534216	0.999927385002779	0.0622795232503721
AT1G01430.1.Hnull	1263.73318717299	-0.541664868111319	0.335444042105539	-1.61476967875583	0.106360581708671	0.999927385002779	0.0914365384516695
AT1G01440.1.Hnull	837.763576912042	0.123651920779065	0.318991976213704	0.387633326225818	0.698287402819217	0.999927385002779	0.0048813444980776
AT1G01448.1.Hnull	242.280903986875	0.245999412640493	0.409923943707018	0.60010988969289	0.548433002016052	0.999927385002779	0.0617249422859129
AT1G01450.1.Hnull	14.5743233741558	0.0921488583340945	0.557646276754148	0.165246074752725	0.868750301303454	0.999927385002779	1e-08
AT1G01453.2.Hnull	1.52859457126993	0.000138306965921495	0.278843808781487	0.000496001566345974	0.999604248024305	0.999927385002779	1e-08
AT1G01460.1.Hnull	1.22009763037611	-0.0896833908593777	0.260197049370909	-0.344674895723105	0.730338793209202	0.999927385002779	1e-08
AT1G01470.1.Hnull	4643.12966366006	0.122694820722995	0.279170154839615	0.439498343916756	0.660300481741484	0.999927385002779	0.000135722878297165
AT1G01480.1	16.601683377979	-0.0167506190364948	0.560459066590285	-0.0298873192263657	0.976156919124348	0.999927385002779	0.258389644510716
