logFC	logCPM	pvalue	padj	dispersion
AT1G01010.1	0.272094430060436	2.6782168421951	0.636745018955706	0.766808591313448	0.149749205918264
AT1G01020.1.Hnull	0.172331153754073	3.27038825125189	0.743243887438258	0.843948541650746	0.12778845665835
AT1G01030.1	-2.19692189597125	1.94233641553839	0.00199235453371356	0.00738265636422356	0.205053463797608
AT1G01040.2	1.15180500305937	5.9805531631526	0.0351690030762686	0.0888097687548844	0.137125682550372
AT1G01046.1	1.69982540866521	-0.0607565619535371	0.0230722269727741	0.0623701575946764	0.209678830207906
AT1G01050.1	0.291812418481767	6.47604397348914	0.559915123172555	0.705061325588423	0.117959175449658
AT1G01060.1	0.491640321618793	7.41916451328263	0.644907722748782	0.772258140480923	0.51035413305141
AT1G01070.1	0.587822029817061	3.31983977547106	0.331811377692736	0.502363575515869	0.168640023905864
AT1G01080.2	0.07896518074118	5.69361716436055	0.869534775582133	0.924445041838387	0.108104758982036
AT1G01090.1.Hnull	0.34103813682777	7.37540475158467	0.524265472034941	0.677120280832013	0.134927833630919
AT1G01100.1	-2.40808527520718	7.62573756891799	1.46338354483958e-05	8.68598667329882e-05	0.131513221915636
AT1G01110.2	-2.34271543056632	3.10323530729347	0.000367308171883119	0.00163248975731834	0.178990710433277
AT1G01120.1	0.457669778319685	6.23535882138374	0.427512561951751	0.591108580380124	0.155607255636631
AT1G01140.3	1.64604807727238	7.09397784361948	0.0017017581852798	0.00643833442860781	0.123518654667761
AT1G01150.1	-5.10792075223699	0.260767146719914	1.4015829551925e-07	1.1590211817662e-06	0.222612517642716
AT1G01160.2	-0.199953275824828	5.06020020692654	0.667385921236106	0.788408987606807	0.101202566594884
AT1G01170.1	0.232673522028339	5.41875293620349	0.615035992269366	0.749209453891457	0.100443396167282
AT1G01180.1	3.27647583096468	3.22738543655726	9.60546152312e-08	8.16059618617554e-07	0.143722513497257
AT1G01200.1.Hnull	-0.322664024612196	-0.0585751217262083	0.698060741345262	0.812390268836257	0.256526765220696
AT1G01210.1	-0.421835690042798	3.26507664820438	0.427226051902171	0.590915025881215	0.129043992465337
AT1G01220.1	0.522076431925423	4.96351905855234	0.258630031922319	0.422921121602178	0.0996870048212131
AT1G01225.1	-1.82890090357321	2.00088790593058	0.00672890061740897	0.0215045470690099	0.192186127969155
AT1G01230.1	0.457693277333697	4.76015183518878	0.324633171635258	0.494862552997621	0.100754289426013
AT1G01240.1	1.37024044411494	5.0309374410295	0.00386000043258568	0.0132627510604464	0.102016979836696
AT1G01250.1	-1.29464725662214	3.9363257958886	0.0169564610622391	0.0478716213835806	0.132248393568914
AT1G01260.1	0.281478720787921	4.92554369694233	0.54009753600498	0.689226650027487	0.0986748073187054
AT1G01280.1	-9.2455352843069	4.59955564134234	5.00286447275182e-35	1.61657964396268e-32	0.106541085140782
AT1G01290.1	0.299659989131976	4.01288965235104	0.534063146242778	0.684644988023301	0.107387447893477
AT1G01300.1	-2.03172804137278	6.66880326190072	0.000255364355756842	0.0011804821662296	0.134936356702349
AT1G01310.1	-6.84061545205109	3.31772875998705	2.45415602112072e-20	1.1511133206973e-18	0.134195102569215
AT1G01320.1	1.77154619984059	8.97525643090663	0.00412865474539646	0.0140375653337662	0.169245131962917
AT1G01340.2	2.71658103210078	2.9598867766586	5.28825647402224e-06	3.3924568964553e-05	0.142940821539751
AT1G01350.1	-0.319329851657406	4.31851716990366	0.492249788668043	0.650558713875198	0.100339865584627
AT1G01360.1	1.51791648683267	5.34219302600272	0.00146824935330823	0.00564704828506363	0.102675062869592
AT1G01370.1	-5.10196936725838	2.60478885251197	5.73865422466543e-10	7.0920905059606e-09	0.207610350935053
AT1G01380.1	1.57985731072769	0.0689038760526216	0.0418610319963451	0.102824887874106	0.238330754413623
AT1G01390.1	4.04418166325773	3.7671177200473	7.33412373623822e-13	1.39024381237019e-11	0.113285086937382
AT1G01400.1	-4.44051773737184	-0.34987767635208	1.44509056188655e-05	8.58245922929618e-05	0.255583432800248
AT1G01420.1	4.85253316260493	3.7333547563545	1.10937431600395e-14	2.68285018938652e-13	0.128270025326541
