baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pvalue	padj	dispersion
AT1G01100.1	7460.82530220296	12751.7224406256	2169.92816378035	0.170167455720899	-2.55497294481696	0.00191663661980195	0.0281527644621707	0.175237263421463
AT1G01180.1	326.936897619152	66.9611629860264	586.912632252278	8.76497070958514	3.13174926985454	0.0003481318329108	0.00647192763213595	0.000935450672299401
AT1G01280.1	928.454648660858	1854.21674839266	2.69254892905979	0.00145212199781598	-9.42762162041212	2.77498516917583e-15	1.53423380033393e-12	0.000557142560484055
AT1G01310.1	380.196696280626	754.589912126396	5.80348043485545	0.00769090646666815	-7.02263063733371	9.22165344996175e-11	1.04906744020882e-08	0.00880444731360893
AT1G01370.1	230.438080192713	449.369305523278	11.5068548621475	0.0256066774492933	-5.28733611912735	1.52793681079409e-07	7.07508964783781e-06	0.167911024355066
AT1G01400.1	27.7586091561504	53.3681844694312	2.14903384286966	0.0402680710283597	-4.63421982562301	0.000572937562500691	0.00999891791525828	0.366284408219898
AT1G01420.1	466.293795725134	34.0188216137735	898.568769836495	26.4138711222344	4.72322384809939	5.15646025031913e-07	2.09317455447609e-05	0.238649839178734
AT1G01680.1	61.5316765551866	7.36207398621833	115.701279124155	15.7158538939904	3.97414875551642	0.000216245018450494	0.00430784129369858	0.114651423583729
AT1G02050.1	3010.9657602584	5865.28435645975	156.647164057059	0.0267075139987945	-5.22661049716103	2.32393687254478e-08	1.31376095919485e-06	0.00439971716889577
AT1G02065.1	457.954630987356	910.649296626047	5.25996534866532	0.00577606040893402	-7.43569845393046	0.000862007258954785	0.0142010301946043	1.17280115653502
AT1G02310.1	33.5257905218986	65.9895773733079	1.0620036704894	0.0160935061681267	-5.95737752062331	3.80695525340684e-05	0.000953256078126618	0.110718915971192
AT1G02360.1	32.8857408587159	2.42665901643029	63.3448227010015	26.1037180222313	4.70618340322331	0.000227681088849961	0.00450215738209465	0.164357435573023
AT1G02530.1	58.1503641569656	110.472221377185	5.8285069367463	0.052759932443524	-4.24441347248351	0.00013583556206529	0.00289517214936999	0.149958484971234
AT1G02640.1	1006.06874148277	1810.84260238364	201.294880581909	0.11116089289977	-3.16927876674312	0.000248190765518071	0.00485905490225323	0.0154752452957537
AT1G02670.1	138.922512089106	258.854090618857	18.990933559355	0.0733653986844572	-3.76875638441976	9.21104386493793e-05	0.00206011405018078	0.0361895248657333
AT1G02790.1	13094.9716158033	26121.7067731298	68.2364584767127	0.00261225114688541	-8.58049067761385	2.39221064482135e-15	1.38915017636436e-12	0.106110163375952
AT1G02800.1	691.970261244652	1378.18709505823	5.75342743107375	0.00417463452654856	-7.90413438403717	0.000784096676059548	0.0131208041846187	1.25505779152615
AT1G02810.1	141.631001499102	270.718170967459	12.5438320307461	0.0463353899958709	-4.4317416751563	8.80044780478045e-06	0.000263437600642782	0.0541136512069035
AT1G02920.1	1836.61138425914	23.6233922992942	3649.59937621899	154.490910110655	7.27137814554793	3.77017511114294e-12	6.68094363925868e-10	0.250612278668932
AT1G02930.1	2487.89091293777	219.397926121374	4756.38389975417	21.6792564261654	4.43824336962894	2.45527758987021e-05	0.000652631670138194	0.373253057622384
AT1G02980.1	67.8422135260556	133.041931126833	2.64249592527809	0.0198621284500066	-5.65383595765702	2.28294986112672e-06	7.8592610163122e-05	-0.00884703451795716
AT1G03050.1	939.050193865082	1865.45644969185	12.6439380383095	0.00677793257537481	-7.20493899922056	8.33388922534407e-12	1.297845571388e-09	0.101906226780386
AT1G03120.1	56.8156685830652	106.690773555113	6.9405636110174	0.0650530817215617	-3.9422387872651	0.000279061189033514	0.00535719965947394	0.122266790760936
AT1G03360.1	417.816322518803	711.489212188982	124.143432848623	0.17448392852884	-2.5188339369598	0.00279190567648042	0.0387836384525753	0.173004392137498
AT1G03390.1	197.878457147292	387.85445302064	7.90246127394341	0.0203748112530318	-5.61706949512187	6.18911756636734e-08	3.20396940083631e-06	0.268481750159369
