baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01010.1	233.259207490301	223.424333702633	243.094081277969	0.121728445941348	-12.0866080147972	0.166049210894923	0.0647776303992221	0.0882849739835	0.832500837135433	0.90582159004714
AT1G01020.1	411.300107589372	414.080633582559	408.519581596184	-0.0195064970793082	-11.3050422295856	-0.181206752525446	-0.0169313585282604	0.0711124000862169	0.950215965773778	0.973332931619915
AT1G01030.1.Hnull	49.4018535310477	40.3363501674233	58.4673568946721	0.535550825909234	-13.8729416188533	0.250495452224882	0.411561363181703	0.130013904090218	0.295532394784647	0.481866446159231
AT1G01040.2	2266.626655899	1496.31083956643	3036.94247223158	1.02120967235779	-10.3946758016416	0.454378397088196	0.77516439992916	0.0633321577296928	0.00270397473562197	0.00997413368877403
AT1G01046.1	32.4604731518609	16.5072068544795	48.4137394492423	1.55232050555499	-14.6162603245526	0.0163203150939516	1.070691629048	0.112997220988356	0.0061619984730132	0.0209673942170135
AT1G01050.1.Hnull	2307.73845983607	2314.86215992797	2300.61475974416	-0.00890686671643656	-9.3607983395404	-0.77058019381851	-0.00382315200292149	0.0556565863354079	0.987128513363274	0.993418729684492
AT1G01060.1	6279.69383497227	5729.38305059728	6830.00461934725	0.25350675868795	-8.20424511441081	-2.60477217910602	0.299215397858494	0.068925152174605	0.258554403696029	0.441808453065522
AT1G01070.1	362.329820949763	312.487960291275	412.171681608252	0.399444781547843	-11.3699349948603	-0.747842930199824	0.278515854140513	0.0737511861388685	0.31589253357738	0.502394057638601
AT1G01080.2.Hnull	2557.48647341521	2421.36443967235	2693.60850715807	0.153719946938125	-10.0053414506137	0.687406460854544	0.0595441200024079	0.0583987029007668	0.806583493076831	0.890554587946375
AT1G01090.1.Hnull	6077.37070961264	5650.83854945233	6503.90286977296	0.202840741731924	-8.98472830402084	0.397879100958254	0.11297531728766	0.06780515932736	0.665648227138748	0.796635184680779
AT1G01100.1	7611.61275828559	13046.7445668519	2176.48094971927	-2.58362057170137	-7.78941852526243	-0.382484849055443	-1.75206577076288	0.0747424606709065	1.68105685857868e-09	1.45861846756023e-08
AT1G01110.2.Hnull	66.7570615208273	60.3779679684333	73.1361550732214	0.276562579553218	-13.0203314535026	-0.769127610697303	0.223203680695322	0.117444410167488	0.542638862898466	0.706239375155166
AT1G01120.1.Hnull	1918.39429440475	2504.88997464054	1331.89861416895	-0.911262968754025	-9.33783221310679	-0.806077847167705	-0.490225280906567	0.0666091999849485	0.0643980610736189	0.158858762325446
AT1G01130.1	95.5947706573432	164.698860994396	26.4906803202907	-2.63627377801058	-11.997071831718	-0.833514653474342	-1.79396970605485	0.112170367101322	2.76465471654724e-06	1.65887701551654e-05
AT1G01140.3.Hnull	4364.15638076363	4657.38242856757	4070.93033295969	-0.194160817666967	-8.58012978082437	-1.14436602233817	-0.0870981659490844	0.0599227228591425	0.723012000580099	0.836139413466018
AT1G01150.1	44.5019554055174	86.876095667891	2.12781514314373	-5.3515145425979	-12.7864152706033	-0.387975125556426	-3.63938344808516	0.124348487202673	6.19458398214803e-12	6.73272351727672e-11
AT1G01160.2	1233.32292080553	1382.25912046452	1084.38672114653	-0.350148739076067	-10.2603883852672	0.15235111560777	-0.256106134206315	0.053938046495755	0.276228708902997	0.461855950434229
AT1G01170.1.Hnull	1473.94787666613	1424.85570625916	1523.0400470731	0.0961380504300086	-10.1454937979579	-0.024459782192019	0.0665244951327129	0.0525641586110325	0.773121110712723	0.86899500807679
AT1G01180.1	327.507528825169	66.8525188527749	588.162538797564	3.13716107516686	-13.3553790234077	0.235350297755925	2.20377053816297	0.0824926655051794	9.09745066582529e-12	9.71627454580419e-11
AT1G01200.1.Hnull	33.8913345018545	39.4404947889909	28.342174214718	-0.476727214688073	-13.8280701029833	0.234292703510847	-0.403005647380913	0.172756471182961	0.394348547411017	0.578651074712622
AT1G01210.1	355.809838177918	427.161134642982	284.458541712855	-0.586561986158588	-11.282708147832	-0.175928599416285	-0.397111949100373	0.0747469641354959	0.156005828397147	0.311911641058604
AT1G01220.1.Hnull	1236.28343209025	1207.53890980673	1265.02795437377	0.0670995887901803	-10.365530857564	0.086796526911221	0.0425505421413748	0.0516793427737575	0.852833908076406	0.917713911883873
AT1G01225.1	150.458060465282	241.025306017488	59.890814913076	-2.00877795977036	-11.6894120353547	-0.532901552642433	-1.41740915961666	0.0995026827116205	3.50823285364842e-05	0.000181015261537424
AT1G01230.1.Hnull	767.866272471598	708.473780260695	827.258764682502	0.223624209986091	-10.5757860628078	-0.667099918401538	0.151747750287637	0.055298514594441	0.524283853676602	0.690714270020555
AT1G01240.1	1175.93991228695	705.241494446766	1646.63833012713	1.22333444793701	-10.9633203953523	0.2077697412504	0.834219530612487	0.0535848120138341	0.00043686518330849	0.00188121250810616
AT1G01250.1	579.05275716722	851.970747203501	306.134767130939	-1.47663699747911	-10.4449408340817	-0.556061970634603	-0.997326442463152	0.0595120941997156	8.38822138675041e-05	0.000405970122733768
AT1G01260.1.Hnull	789.178938535509	613.896887430568	964.460989640451	0.65172653043143	-10.676168775937	-0.807865884780841	0.453793980792546	0.0540371563986193	0.055161685022159	0.139586619155213
AT1G01290.1.Hnull	435.970739876945	384.924827803331	487.016651950559	0.339394372866498	-11.1839137129974	-0.672959510477456	0.232338471631019	0.0692035993661112	0.386218649126725	0.570479256488044
AT1G01300.1	3827.70671660804	6261.68547845498	1393.72795476111	-2.16760205895706	-8.88805780795717	0.348193672548496	-1.45893066880871	0.0632814679158729	3.4225520858721e-08	2.58000722464077e-07
AT1G01320.1.Hnull	22799.3207858455	19412.2840357512	26186.3575359398	0.431845523447135	-7.43745362362365	-0.223812090176418	0.29366455857817	0.0975675608704785	0.348263636848602	0.533717138287579
