baseMean	baseMeanA	baseMeanB	log2FoldChange	X.Intercept.	batch2	groupLeaf	dispersion	pvalue	padj
AT1G01100.1	7905.92683073199	13788.7237067604	2023.12995470362	-2.7688280274866	-7.81513165463649	-0.208040058989589	-1.8973048416094	0.0700512888206415	2.34328899859195e-11	1.11347649208346e-09
AT1G01140.3	4709.08048603106	2770.16774359228	6647.99322846984	1.26294557332634	-9.4908564274433	-0.0329728646261569	0.87425585166829	0.0585332888841255	0.000386280038286433	0.00779060180111018
AT1G01570.1	188.036481622012	302.318213315879	73.7547499281452	-2.03526002806847	-11.9062133089397	0.35165092584813	-1.42507286304245	0.0809493931907559	3.6873389189168e-06	9.99778911199674e-05
AT1G01780.1	640.411441622243	1011.61615521283	269.206728031651	-1.90987561027621	-10.7298349170255	0.427161463340032	-1.36639580484384	0.0544100734817262	3.19097648227706e-08	1.1091479119274e-06
AT1G02813.1	1158.42136091071	2314.94833346178	1.89438835964068	-10.2550321582447	-9.41718156634743	-0.634151806223557	-7.04152612598514	0.0515053045033601	3.32449821508843e-70	6.95078699036878e-67
AT1G02820.1.Hnull	1025.39227819229	1599.89137660429	450.893179780297	-1.82711636474871	-9.87104869122801	-0.639883529072509	-1.09117317419116	0.078242835415285	0.000272517555264655	0.00563512399715935
AT1G03330.1	1088.94435907285	1536.62427159143	641.264446554282	-1.26077311932388	-9.97307125596056	-0.321481327803777	-0.825628865314165	0.0571258565605184	0.000839833669121361	0.0160438072607682
AT1G03860.1	1774.10676500047	2513.37249206365	1034.84103793729	-1.28021532818256	-9.69690831771326	0.208636849283126	-0.922919515532175	0.0606428895092673	0.000297160427261291	0.00611111230576581
AT1G04180.1	46.6811058419385	8.25367497866259	85.1085367052144	3.36619531417806	-16.1788928656808	1.21429406753473	2.49063763108472	0.12546743515869	5.15912428240249e-08	1.76507712039941e-06
AT1G04670.1	322.672235881221	645.344471762442	0	-Inf	-10.7383035469528	-0.520543935982288	-8.57353969587511	0.0754980501822461	2.69540542013272e-42	9.75373919050721e-40
AT1G04760.1	195.990235610999	381.655022322792	10.3254488992064	-5.20799276701663	-11.4319707965511	-0.119858900613922	-3.59822003881227	0.0816596604719231	8.38426265274345e-22	9.67893683047077e-20
AT1G05420.1	87.9247698265973	164.627551242314	11.2219884108811	-3.87480556503946	-13.0223256580225	0.901024566108534	-2.34696736367678	0.167432807672397	3.7107196117806e-06	0.000100467066093346
AT1G05577.1	129.282150416518	256.365984464521	2.198316368515	-6.86566201735423	-11.9263917039965	0.097344462981915	-4.79983932738307	0.125962852060712	6.43183460404145e-19	6.17488937470653e-17
AT1G05620.1	652.210667447858	1084.7224587005	219.698876195219	-2.30372656111966	-10.3987052787877	-0.102229966791585	-1.59034113070888	0.0521169477747597	7.7886328730741e-11	3.4484401122973e-09
AT1G05730.1	79.4787647326783	141.994099049934	16.963430415423	-3.06533112356272	-12.3989633031845	-0.189135051570322	-2.10147249682604	0.114338233501613	1.37645816554451e-07	4.42748945317111e-06
AT1G05820.1	206.997815096544	345.751915701178	68.2437144919094	-2.34096916539908	-11.6976361566481	0.194955621732002	-1.60602339694455	0.0786329137152725	1.62321120867969e-07	5.18573265088721e-06
AT1G06160.1	262.222654170586	3.17551573849817	521.269792602673	7.35889552809857	-16.4883539516095	0.403224942831306	5.09744222488232	0.0802899182960045	9.5105394296981e-32	2.0809281447515e-29
AT1G06420.1	486.787384640976	968.238564622577	5.33620465937616	-7.5034047479408	-10.4028525968343	-0.340594433478818	-5.17797631711439	0.0635962531337851	6.09720826688243e-43	2.24963074427307e-40
AT1G06460.1	4833.19365363367	1132.13465775075	8534.2526495166	2.91421925633685	-11.1776850907581	1.16868374569447	2.07872765948228	0.0599526269817338	4.74788432759967e-15	3.12380906966584e-13
AT1G06515.1	553.741310429579	802.389225598973	305.093395260186	-1.39505128529411	-10.651177946624	-0.227121831559389	-0.943781385799279	0.057372736510108	0.000154599217477232	0.00334378560375756
AT1G06520.1	677.759044358557	1328.2874863281	27.2306023890095	-5.60819472054997	-10.3537211147884	0.185272199277276	-3.84543897869438	0.0602855533018271	2.2859969565947e-34	6.14508639032036e-32
AT1G06550.1	2622.77969318315	4395.8369599669	849.722426399406	-2.37107433123032	-8.86550614392288	-0.35643633943521	-1.67910045181255	0.0578202348180802	4.98354272673912e-11	2.29841479139829e-09
AT1G06660.1	228.119658263517	448.459144415889	7.78017211114558	-5.84903067778559	-11.2671921225235	-0.122156285004429	-4.03707578033105	0.0782386874830154	4.71680274339056e-26	7.21594123759189e-24
AT1G06690.1	2427.02983295869	986.273650501164	3867.78601541621	1.97144808419033	-10.9354756765202	0.635466728520399	1.42241917637276	0.0558651473334434	9.32288901525854e-09	3.41966476803353e-07
